Date	Time	Low Range (μS/cm) c:1 3	High Range (μS/cm) c:1 3	Temp (°C) c:3	Coupler Detached	Coupler Attached	Host Connected	Stopped	End Of File
24-10-22	21:50:00	2,495.8	2,519.6	26.04					
24-10-22	22:00:00	2,494.1	2,517.7	26.02					
24-10-22	22:10:00	2,494.1	2,517.1	26.01					
24-10-22	22:20:00	2,491.7	2,517.1	25.98					
24-10-22	22:30:00	2,481.7	2,507.3	25.98					
24-10-22	22:40:00	2,491.7	2,515.3	25.96					
24-10-22	22:50:00	2,490.0	2,513.4	25.94					
24-10-22	23:00:00	2,487.6	2,511.0	25.91					
24-10-22	23:10:00	2,487.6	2,511.6	25.89					
24-10-22	23:20:00	2,485.8	2,510.4	25.88					
24-10-22	23:30:00	2,485.8	2,509.1	25.87					
24-10-22	23:40:00	2,481.1	2,506.1	25.83					
24-10-22	23:50:00	2,481.7	2,505.5	25.82					
25-10-22	00:00:00	2,481.7	2,504.8	25.80					
25-10-22	00:10:00	2,479.4	2,503.6	25.78					
25-10-22	00:20:00	2,479.4	2,502.4	25.77					
25-10-22	00:30:00	2,477.0	2,502.4	25.75					
25-10-22	00:40:00	2,477.0	2,501.2	25.73					
25-10-22	00:50:00	2,475.2	2,500.5	25.72					
25-10-22	01:00:00	2,477.0	2,499.3	25.71					
25-10-22	01:10:00	2,475.2	2,498.7	25.70					
25-10-22	01:20:00	2,475.2	2,498.1	25.70					
25-10-22	01:30:00	2,475.2	2,498.1	25.67					
25-10-22	01:40:00	2,475.2	2,496.9	25.67					
25-10-22	01:50:00	2,465.3	2,490.7	25.66					
25-10-22	02:00:00	2,472.9	2,496.9	25.65					
25-10-22	02:10:00	2,472.9	2,496.2	25.64					
25-10-22	02:20:00	2,472.9	2,496.2	25.62					
25-10-22	02:30:00	2,475.2	2,496.9	25.62					
25-10-22	02:40:00	2,472.9	2,496.2	25.61					
25-10-22	02:50:00	2,472.9	2,495.6	25.60					
25-10-22	03:00:00	2,472.9	2,495.6	25.60					
25-10-22	03:10:00	2,477.0	2,499.9	25.60					
25-10-22	03:20:00	2,471.1	2,495.0	25.59					
25-10-22	03:30:00	2,468.8	2,493.2	25.57					
25-10-22	03:40:00	2,477.0	2,500.5	25.56					
25-10-22	03:50:00	2,475.2	2,498.1	25.55					
25-10-22	04:00:00	2,470.5	2,495.6	25.55					
25-10-22	04:10:00	2,475.2	2,498.1	25.54					
25-10-22	04:20:00	2,327.9	2,348.1	25.54					
25-10-22	04:30:00	2,477.0	2,501.2	25.54					
25-10-22	04:40:00	2,477.0	2,501.2	25.52					
25-10-22	04:50:00	2,477.0	2,498.7	25.50					
25-10-22	05:00:00	2,475.2	2,497.5	25.50					
25-10-22	05:10:00	2,481.1	2,504.8	25.50					
25-10-22	05:20:00	2,475.2	2,498.7	25.49					
25-10-22	05:30:00	2,483.5	2,506.1	25.49					
25-10-22	05:40:00	2,477.0	2,500.5	25.48					
25-10-22	05:50:00	2,472.9	2,496.2	25.46					
25-10-22	06:00:00	2,481.1	2,504.8	25.48					
25-10-22	06:10:00	2,474.7	2,500.5	25.45					
25-10-22	06:20:00	2,470.5	2,495.6	25.44					
25-10-22	06:30:00	2,472.9	2,495.6	25.43					
25-10-22	06:40:00	2,466.4	2,488.9	25.43					
25-10-22	06:50:00	2,466.4	2,488.9	25.40					
25-10-22	07:00:00	2,466.4	2,490.1	25.41					
25-10-22	07:10:00	2,466.4	2,490.1	25.40					
25-10-22	07:20:00	2,462.3	2,485.8	25.38					
25-10-22	07:30:00	2,460.6	2,483.3	25.38					
25-10-22	07:40:00	2,460.6	2,482.7	25.38					
25-10-22	07:50:00	2,458.2	2,480.9	25.38					
25-10-22	08:00:00	2,458.2	2,481.5	25.38					
25-10-22	08:10:00	2,458.2	2,480.9	25.39					
25-10-22	08:20:00	2,460.6	2,482.7	25.41					
25-10-22	08:30:00	2,462.3	2,486.4	25.46					
25-10-22	08:40:00	2,464.7	2,487.0	25.49					
25-10-22	08:50:00	2,466.4	2,490.7	25.55					
25-10-22	09:00:00	2,470.5	2,493.2	25.60					
25-10-22	09:10:00	2,472.9	2,494.4	25.64					
25-10-22	09:20:00	2,472.9	2,497.5	25.69					
25-10-22	09:30:00	2,477.0	2,499.9	25.72					
25-10-22	09:40:00	2,481.1	2,504.2	25.78					
25-10-22	09:50:00	2,481.1	2,504.8	25.82					
25-10-22	10:00:00	2,482.9	2,507.3	25.87					
25-10-22	10:10:00	2,489.4	2,512.2	25.93					
25-10-22	10:20:00	2,491.7	2,514.7	25.96					
25-10-22	10:30:00	2,493.5	2,516.5	25.99					
25-10-22	10:40:00	2,498.2	2,520.8	26.06					
25-10-22	10:50:00	2,500.0	2,523.9	26.10					
25-10-22	11:00:00	2,504.1	2,528.2	26.17					
25-10-22	11:10:00	2,508.2	2,531.3	26.22					
25-10-22	11:20:00	2,508.2	2,530.7	26.19					
25-10-22	11:30:00	2,512.3	2,535.6	26.28					
25-10-22	11:40:00	2,510.6	2,535.0	26.24					
25-10-22	11:50:00	2,512.3	2,535.6	26.25					
25-10-22	12:00:00	2,514.7	2,537.4	26.28					
25-10-22	12:10:00	2,516.5	2,539.9	26.30					
25-10-22	12:20:00	2,517.1	2,539.9	26.30					
25-10-22	12:30:00	2,518.8	2,542.4	26.31					
25-10-22	12:40:00	2,518.8	2,542.4	26.34					
25-10-22	12:50:00	2,521.2	2,543.0	26.36					
25-10-22	13:00:00	2,521.2	2,544.8	26.40					
25-10-22	13:10:00	2,523.0	2,546.0	26.40					
25-10-22	13:20:00	2,523.0	2,546.7	26.41					
25-10-22	13:30:00	2,527.1	2,551.6	26.46					
25-10-22	13:40:00	2,529.5	2,551.6	26.46					
25-10-22	13:50:00	2,527.1	2,552.2	26.51					
25-10-22	14:00:00	2,525.3	2,549.1	26.48					
25-10-22	14:10:00	2,529.5	2,552.8	26.48					
25-10-22	14:20:00	2,531.8	2,554.7	26.50					
25-10-22	14:30:00	2,531.8	2,554.7	26.50					
25-10-22	14:40:00	2,531.2	2,554.0	26.50					
25-10-22	14:50:00	2,529.5	2,554.0	26.51					
25-10-22	15:00:00	2,529.5	2,552.2	26.50					
25-10-22	15:10:00	2,529.5	2,552.2	26.50					
25-10-22	15:20:00	2,525.3	2,549.7	26.49					
25-10-22	15:30:00	2,527.1	2,551.0	26.48					
25-10-22	15:40:00	2,525.3	2,549.1	26.48					
25-10-22	15:50:00	2,523.0	2,547.9	26.46					
25-10-22	16:00:00	2,527.1	2,552.2	26.46					
25-10-22	16:10:00	2,523.0	2,549.1	26.48					
25-10-22	16:20:00	2,524.7	2,549.1	26.46					
25-10-22	16:30:00	2,523.0	2,547.3	26.46					
25-10-22	16:40:00	2,523.0	2,547.3	26.41					
25-10-22	16:50:00	2,524.7	2,549.1	26.44					
25-10-22	17:00:00	2,523.0	2,547.9	26.44					
25-10-22	17:10:00	2,523.0	2,546.7	26.40					
25-10-22	17:20:00	2,520.6	2,546.7	26.40					
25-10-22	17:30:00	2,520.6	2,546.7	26.40					
25-10-22	17:40:00	2,523.0	2,547.9	26.38					
25-10-22	17:50:00	2,520.6	2,544.8	26.39					
25-10-22	18:00:00	2,516.5	2,541.7	26.36					
25-10-22	18:10:00	2,518.8	2,542.4	26.35					
25-10-22	18:20:00	2,516.5	2,541.7	26.33					
25-10-22	18:30:00	2,514.1	2,539.3	26.31					
25-10-22	18:40:00	2,516.5	2,541.7	26.31					
25-10-22	18:50:00	2,514.7	2,538.7	26.30					
25-10-22	19:00:00	2,514.1	2,539.3	26.28					
25-10-22	19:10:00	2,514.1	2,538.0	26.27					
25-10-22	19:20:00	2,514.1	2,538.0	26.25					
25-10-22	19:30:00	2,512.3	2,537.4	26.24					
25-10-22	19:40:00	2,514.1	2,538.0	26.24					
25-10-22	19:50:00	2,510.0	2,534.4	26.22					
25-10-22	20:00:00	2,508.2	2,532.5	26.20					
25-10-22	20:10:00	2,508.2	2,533.1	26.19					
25-10-22	20:20:00	2,508.2	2,533.1	26.18					
25-10-22	20:30:00	2,505.9	2,530.7	26.17					
25-10-22	20:40:00	2,503.5	2,529.4	26.14					
25-10-22	20:50:00	2,503.5	2,528.8	26.13					
25-10-22	21:00:00	2,501.7	2,526.4	26.10					
25-10-22	21:10:00	2,503.5	2,527.6	26.10					
25-10-22	21:20:00	2,501.7	2,526.4	26.09					
25-10-22	21:30:00	2,353.5	2,391.5	26.07					
25-10-22	21:40:00	2,501.7	2,523.9	26.04					
25-10-22	21:50:00	2,499.4	2,524.5	26.03					
25-10-22	22:00:00	2,499.4	2,524.5	26.02					
25-10-22	22:10:00	2,499.4	2,524.5	26.02					
25-10-22	22:20:00	2,501.7	2,525.1	26.02					
25-10-22	22:30:00	2,497.0	2,522.1	26.01					
25-10-22	22:40:00	2,499.4	2,522.1	25.99					
25-10-22	22:50:00	2,497.0	2,522.1	25.98					
25-10-22	23:00:00	2,497.0	2,520.8	25.97					
25-10-22	23:10:00	2,497.0	2,520.8	25.96					
25-10-22	23:20:00	2,497.0	2,520.8	25.96					
25-10-22	23:30:00	2,495.3	2,520.2	25.94					
25-10-22	23:40:00	2,495.3	2,519.0	25.93					
25-10-22	23:50:00	2,495.3	2,520.2	25.93					
26-10-22	00:00:00	2,495.3	2,519.6	25.92					
26-10-22	00:10:00	2,492.9	2,517.7	25.91					
26-10-22	00:20:00	2,492.9	2,517.7	25.91					
26-10-22	00:30:00	2,491.1	2,516.5	25.88					
26-10-22	00:40:00	2,491.1	2,516.5	25.87					
26-10-22	00:50:00	2,491.1	2,515.9	25.87					
26-10-22	01:00:00	2,491.1	2,515.3	25.86					
26-10-22	01:10:00	2,488.8	2,514.1	25.85					
26-10-22	01:20:00	2,488.8	2,514.1	25.83					
26-10-22	01:30:00	2,488.8	2,514.1	25.83					
26-10-22	01:40:00	2,487.0	2,511.6	25.81					
26-10-22	01:50:00	2,487.0	2,511.6	25.81					
26-10-22	02:00:00	2,487.0	2,511.0	25.80					
26-10-22	02:10:00	2,486.4	2,510.4	25.80					
26-10-22	02:20:00	2,484.7	2,509.8	25.78					
26-10-22	02:30:00	2,484.7	2,509.1	25.77					
26-10-22	02:40:00	2,487.0	2,511.0	25.77					
26-10-22	02:50:00	2,495.3	2,520.2	25.77					
26-10-22	03:00:00	2,488.8	2,512.8	25.75					
26-10-22	03:10:00	2,486.4	2,511.0	25.73					
26-10-22	03:20:00	2,488.8	2,514.1	25.73					
26-10-22	03:30:00	2,487.0	2,511.6	25.72					
26-10-22	03:40:00	2,484.7	2,510.4	25.71					
26-10-22	03:50:00	2,488.8	2,513.4	25.70					
26-10-22	04:00:00	2,488.8	2,512.8	25.70					
26-10-22	04:10:00	2,488.8	2,513.4	25.69					
26-10-22	04:20:00	2,497.0	2,520.2	25.69					
26-10-22	04:30:00	2,488.8	2,514.1	25.66					
26-10-22	04:40:00	2,488.8	2,512.8	25.66					
26-10-22	04:50:00	2,484.7	2,508.5	25.65					
26-10-22	05:00:00	2,487.0	2,509.8	25.65					
26-10-22	05:10:00	2,487.0	2,511.6	25.64					
26-10-22	05:20:00	2,484.7	2,507.9	25.61					
26-10-22	05:30:00	2,484.7	2,508.5	25.61					
26-10-22	05:40:00	2,488.8	2,513.4	25.60					
26-10-22	05:50:00	2,492.9	2,516.5	25.60					
26-10-22	06:00:00	2,488.8	2,512.8	25.59					
26-10-22	06:10:00	2,492.9	2,518.4	25.59					
26-10-22	06:20:00	2,499.4	2,524.5	25.59					
26-10-22	06:30:00	2,486.4	2,511.0	25.56					
26-10-22	06:40:00	2,472.3	2,496.2	25.54					
26-10-22	06:50:00	2,472.3	2,496.2	25.54					
26-10-22	07:00:00	2,476.4	2,502.4	25.54					
26-10-22	07:10:00	2,478.2	2,502.4	25.54					
26-10-22	07:20:00	2,480.5	2,506.1	25.54					
26-10-22	07:30:00	2,478.2	2,501.2	25.54					
26-10-22	07:40:00	2,472.3	2,495.6	25.52					
26-10-22	07:50:00	2,472.3	2,496.2	25.52					
26-10-22	08:00:00	2,476.4	2,499.3	25.52					
26-10-22	08:10:00	2,474.1	2,497.5	25.51					
26-10-22	08:20:00	2,472.3	2,495.6	25.51					
26-10-22	08:30:00	2,470.0	2,491.9	25.51					
26-10-22	08:40:00	2,468.2	2,491.3	25.52					
26-10-22	08:50:00	2,468.2	2,491.9	25.54					
26-10-22	09:00:00	2,461.7	2,484.0	25.52					
26-10-22	09:10:00	2,457.6	2,481.5	25.52					
26-10-22	09:20:00	2,451.7	2,473.5	25.52					
26-10-22	09:30:00	2,449.4	2,469.2	25.52					
26-10-22	09:40:00	2,445.3	2,468.0	25.54					
26-10-22	09:50:00	2,451.7	2,473.5	25.56					
26-10-22	10:00:00	2,445.3	2,466.8	25.57					
26-10-22	10:10:00	2,441.2	2,463.7	25.60					
26-10-22	10:20:00	2,443.5	2,464.3	25.60					
26-10-22	10:30:00	2,445.3	2,467.4	25.64					
26-10-22	10:40:00	2,445.3	2,467.4	25.64					
26-10-22	10:50:00	2,449.4	2,471.1	25.72					
26-10-22	11:00:00	2,439.4	2,461.3	25.72					
26-10-22	11:10:00	2,439.4	2,460.6	25.76					
26-10-22	11:20:00	2,445.3	2,466.2	25.80					
26-10-22	11:30:00	2,445.3	2,467.4	25.81					
26-10-22	11:40:00	2,449.4	2,469.8	25.83					
26-10-22	11:50:00	2,451.7	2,472.9	25.87					
26-10-22	12:00:00	2,455.3	2,477.8	25.89					
26-10-22	12:10:00	2,457.6	2,478.4	25.94					
26-10-22	12:20:00	2,461.7	2,482.7	25.93					
26-10-22	12:30:00	2,455.3	2,477.2	25.99					
26-10-22	12:40:00	2,453.5	2,473.5	25.98					
26-10-22	12:50:00	2,453.5	2,474.1	26.01					
26-10-22	13:00:00	2,451.2	2,473.5	26.01					
26-10-22	13:10:00	2,453.5	2,476.0	26.03					
26-10-22	13:20:00	2,457.6	2,479.1	26.06					
26-10-22	13:30:00	2,460.0	2,480.3	26.07					
26-10-22	13:40:00	2,463.5	2,484.6	26.09					
26-10-22	13:50:00	2,470.0	2,491.3	26.14					
26-10-22	14:00:00	2,467.6	2,488.9	26.15					
26-10-22	14:10:00	2,471.7	2,493.8	26.14					
26-10-22	14:20:00	2,463.5	2,485.8	26.15					
26-10-22	14:30:00	2,465.8	2,487.6	26.17					
26-10-22	14:40:00	2,467.6	2,490.1	26.18					
26-10-22	14:50:00	2,463.5	2,485.2	26.17					
26-10-22	15:00:00	2,465.8	2,487.0	26.17					
26-10-22	15:10:00	2,465.8	2,487.0	26.19					
26-10-22	15:20:00	2,465.8	2,486.4	26.19					
26-10-22	15:30:00	2,463.5	2,485.8	26.19					
26-10-22	15:40:00	2,465.8	2,487.6	26.19					
26-10-22	15:50:00	2,467.6	2,488.9	26.19					
26-10-22	16:00:00	2,470.0	2,492.6	26.19					
26-10-22	16:10:00	2,471.7	2,493.8	26.20					
26-10-22	16:20:00	2,470.0	2,491.9	26.20					
26-10-22	16:30:00	2,470.0	2,492.6	26.22					
26-10-22	16:40:00	2,467.6	2,490.7	26.20					
26-10-22	16:50:00	2,470.0	2,492.6	26.20					
26-10-22	17:00:00	2,470.0	2,492.6	26.20					
26-10-22	17:10:00	2,467.6	2,491.3	26.22					
26-10-22	17:20:00	2,470.0	2,491.9	26.20					
26-10-22	17:30:00	2,478.2	2,502.4	26.24					
26-10-22	17:40:00	2,478.2	2,499.3	26.22					
26-10-22	17:50:00	2,480.0	2,503.6	26.23					
26-10-22	18:00:00	2,478.2	2,499.9	26.22					
26-10-22	18:10:00	2,482.3	2,504.8	26.20					
26-10-22	18:20:00	2,480.0	2,503.6	26.20					
26-10-22	18:30:00	2,475.8	2,499.9	26.19					
26-10-22	18:40:00	2,474.1	2,495.6	26.18					
26-10-22	18:50:00	2,470.0	2,493.8	26.17					
26-10-22	19:00:00	2,471.7	2,495.0	26.17					
26-10-22	19:10:00	2,471.7	2,495.0	26.15					
26-10-22	19:20:00	2,474.1	2,495.6	26.15					
26-10-22	19:30:00	2,474.1	2,496.2	26.15					
26-10-22	19:40:00	2,475.8	2,498.7	26.14					
26-10-22	19:50:00	2,474.1	2,495.6	26.13					
26-10-22	20:00:00	2,470.0	2,494.4	26.12					
26-10-22	20:10:00	2,471.7	2,495.0	26.12					
26-10-22	20:20:00	2,471.7	2,495.0	26.09					
26-10-22	20:30:00	2,470.0	2,493.2	26.09					
26-10-22	20:40:00	2,470.0	2,491.9	26.07					
26-10-22	20:50:00	2,465.8	2,490.1	26.04					
26-10-22	21:00:00	2,465.8	2,489.5	26.03					
26-10-22	21:10:00	2,465.8	2,488.9	26.02					
26-10-22	21:20:00	2,465.8	2,489.5	26.01					
26-10-22	21:30:00	2,461.7	2,486.4	25.97					
26-10-22	21:40:00	2,459.4	2,484.6	25.94					
26-10-22	21:50:00	2,459.4	2,482.7	25.92					
26-10-22	22:00:00	2,457.6	2,482.1	25.92					
26-10-22	22:10:00	2,457.6	2,480.9	25.91					
26-10-22	22:20:00	2,455.3	2,479.7	25.89					
26-10-22	22:30:00	2,455.3	2,478.4	25.87					
26-10-22	22:40:00	2,455.3	2,478.4	25.87					
26-10-22	22:50:00	2,451.2	2,475.4	25.83					
26-10-22	23:00:00	2,451.2	2,474.1	25.83					
26-10-22	23:10:00	2,447.1	2,471.1	25.81					
26-10-22	23:20:00	2,447.1	2,471.1	25.80					
26-10-22	23:30:00	2,445.3	2,468.6	25.77					
26-10-22	23:40:00	2,445.3	2,468.0	25.76					
26-10-22	23:50:00	2,445.3	2,468.0	25.75					
27-10-22	00:00:00	2,442.9	2,467.4	25.73					
27-10-22	00:10:00	2,442.9	2,466.8	25.73					
27-10-22	00:20:00	2,441.2	2,465.6	25.71					
27-10-22	00:30:00	2,439.4	2,464.3	25.70					
27-10-22	00:40:00	2,439.4	2,463.1	25.69					
27-10-22	00:50:00	2,437.1	2,460.6	25.66					
27-10-22	01:00:00	2,437.1	2,460.0	25.65					
27-10-22	01:10:00	2,435.3	2,458.2	25.64					
27-10-22	01:20:00	2,433.0	2,458.2	25.62					
27-10-22	01:30:00	2,433.0	2,456.4	25.60					
27-10-22	01:40:00	2,431.2	2,454.5	25.57					
27-10-22	01:50:00	2,431.2	2,453.9	25.56					
27-10-22	02:00:00	2,428.9	2,452.1	25.55					
27-10-22	02:10:00	2,050.1	2,096.2	25.54					
27-10-22	02:20:00	2,427.1	2,450.8	25.52					
27-10-22	02:30:00	2,428.9	2,451.5	25.51					
27-10-22	02:40:00	2,427.1	2,451.5	25.50					
27-10-22	02:50:00	2,427.1	2,450.8	25.49					
27-10-22	03:00:00	2,427.1	2,450.8	25.48					
27-10-22	03:10:00	2,428.9	2,453.3	25.46					
27-10-22	03:20:00	2,431.2	2,453.3	25.45					
27-10-22	03:30:00	2,427.1	2,450.2	25.44					
27-10-22	03:40:00	2,428.9	2,452.1	25.43					
27-10-22	03:50:00	2,433.0	2,456.4	25.43					
27-10-22	04:00:00	2,427.1	2,449.6	25.39					
27-10-22	04:10:00	2,427.1	2,449.6	25.40					
27-10-22	04:20:00	2,424.8	2,447.8	25.38					
27-10-22	04:30:00	2,424.8	2,447.8	25.38					
27-10-22	04:40:00	2,427.1	2,451.5	25.36					
27-10-22	04:50:00	2,431.2	2,455.7	25.36					
27-10-22	05:00:00	2,385.0	2,405.5	25.34					
27-10-22	05:10:00	2,428.9	2,451.5	25.34					
27-10-22	05:20:00	2,431.2	2,455.1	25.33					
27-10-22	05:30:00	2,427.1	2,449.0	25.31					
27-10-22	05:40:00	2,428.9	2,453.3	25.30					
27-10-22	05:50:00	2,427.1	2,450.8	25.29					
27-10-22	06:00:00	2,431.2	2,455.1	25.29					
27-10-22	06:10:00	2,434.7	2,458.2	25.29					
27-10-22	06:20:00	2,437.1	2,460.0	25.28					
27-10-22	06:30:00	2,441.2	2,464.3	25.27					
27-10-22	06:40:00	2,433.0	2,456.4	25.25					
27-10-22	06:50:00	2,434.7	2,460.0	25.24					
27-10-22	07:00:00	2,431.2	2,455.7	25.24					
27-10-22	07:10:00	2,163.3	2,213.2	25.24					
27-10-22	07:20:00	2,433.0	2,455.1	25.23					
27-10-22	07:30:00	2,437.1	2,460.6	25.23					
27-10-22	07:40:00	2,438.8	2,461.3	25.24					
27-10-22	07:50:00	2,442.9	2,466.2	25.25					
27-10-22	08:00:00	2,438.8	2,462.5	25.24					
27-10-22	08:10:00	2,451.2	2,474.8	25.25					
27-10-22	08:20:00	2,448.8	2,472.3	25.25					
27-10-22	08:30:00	2,437.1	2,460.0	25.27					
27-10-22	08:40:00	2,433.0	2,455.7	25.28					
27-10-22	08:50:00	2,422.4	2,445.3	25.27					
27-10-22	09:00:00	2,424.8	2,445.9	25.30					
27-10-22	09:10:00	2,426.5	2,448.4	25.34					
27-10-22	09:20:00	2,433.0	2,455.7	25.39					
27-10-22	09:30:00	2,434.7	2,457.0	25.43					
27-10-22	09:40:00	2,433.0	2,456.4	25.49					
27-10-22	09:50:00	2,434.7	2,458.8	25.51					
27-10-22	10:00:00	2,438.8	2,460.6	25.56					
27-10-22	10:10:00	2,438.8	2,460.0	25.56					
27-10-22	10:20:00	2,440.6	2,464.3	25.62					
27-10-22	10:30:00	2,440.6	2,464.3	25.65					
27-10-22	10:40:00	2,447.1	2,469.2	25.69					
27-10-22	10:50:00	2,451.2	2,472.9	25.73					
27-10-22	11:00:00	2,452.9	2,476.0	25.81					
27-10-22	11:10:00	2,455.3	2,476.6	25.81					
27-10-22	11:20:00	2,458.8	2,480.3	25.87					
27-10-22	11:30:00	2,457.0	2,479.1	25.85					
27-10-22	11:40:00	2,457.0	2,480.9	25.88					
27-10-22	11:50:00	2,459.4	2,481.5	25.89					
27-10-22	12:00:00	2,459.4	2,482.1	25.91					
27-10-22	12:10:00	2,461.1	2,484.6	25.92					
27-10-22	12:20:00	2,461.1	2,484.0	25.93					
27-10-22	12:30:00	2,461.1	2,483.3	25.94					
27-10-22	12:40:00	2,463.5	2,485.8	25.97					
27-10-22	12:50:00	2,463.5	2,485.8	25.98					
27-10-22	13:00:00	2,462.9	2,487.0	26.02					
27-10-22	13:10:00	2,465.3	2,489.5	26.07					
27-10-22	13:20:00	2,465.3	2,488.9	26.03					
27-10-22	13:30:00	2,467.0	2,489.5	26.06					
27-10-22	13:40:00	2,469.4	2,493.2	26.09					
27-10-22	13:50:00	2,471.1	2,495.6	26.12					
27-10-22	14:00:00	2,471.1	2,495.0	26.09					
27-10-22	14:10:00	2,471.1	2,493.8	26.10					
27-10-22	14:20:00	2,471.1	2,495.0	26.09					
27-10-22	14:30:00	2,469.4	2,493.2	26.10					
27-10-22	14:40:00	2,471.1	2,493.8	26.10					
27-10-22	14:50:00	2,469.4	2,492.6	26.10					
27-10-22	15:00:00	2,467.0	2,489.5	26.12					
27-10-22	15:10:00	2,467.0	2,490.7	26.12					
27-10-22	15:20:00	2,467.0	2,489.5	26.12					
27-10-22	15:30:00	2,467.0	2,490.1	26.13					
27-10-22	15:40:00	2,469.4	2,493.2	26.10					
27-10-22	15:50:00	2,467.0	2,491.3	26.10					
27-10-22	16:00:00	2,473.5	2,496.2	26.09					
27-10-22	16:10:00	2,473.5	2,495.6	26.10					
27-10-22	16:20:00	2,469.4	2,493.2	26.09					
27-10-22	16:30:00	2,469.4	2,491.9	26.08					
27-10-22	16:40:00	2,473.5	2,495.6	26.08					
27-10-22	16:50:00	2,473.5	2,494.4	26.08					
27-10-22	17:00:00	2,467.0	2,491.3	26.06					
27-10-22	17:10:00	2,467.0	2,489.5	26.06					
27-10-22	17:20:00	2,467.0	2,491.3	26.04					
27-10-22	17:30:00	2,469.4	2,493.8	26.04					
27-10-22	17:40:00	2,467.0	2,493.2	26.03					
27-10-22	17:50:00	2,467.0	2,490.7	26.01					
27-10-22	18:00:00	2,467.0	2,489.5	25.99					
27-10-22	18:10:00	2,467.0	2,489.5	25.99					
27-10-22	18:20:00	2,465.3	2,487.0	25.97					
27-10-22	18:30:00	2,461.1	2,484.0	25.96					
27-10-22	18:40:00	2,458.8	2,483.3	25.94					
27-10-22	18:50:00	2,458.8	2,483.3	25.93					
27-10-22	19:00:00	2,457.0	2,481.5	25.92					
27-10-22	19:10:00	2,457.0	2,481.5	25.91					
27-10-22	19:20:00	2,458.8	2,481.5	25.89					
27-10-22	19:30:00	2,457.0	2,480.9	25.88					
27-10-22	19:40:00	2,454.7	2,479.1	25.86					
27-10-22	19:50:00	2,454.7	2,477.8	25.86					
27-10-22	20:00:00	2,452.9	2,476.6	25.83					
27-10-22	20:10:00	2,454.7	2,478.4	25.83					
27-10-22	20:20:00	2,452.9	2,477.2	25.81					
27-10-22	20:30:00	2,448.8	2,472.3	25.80					
27-10-22	20:40:00	2,450.6	2,474.1	25.77					
27-10-22	20:50:00	2,450.6	2,473.5	25.77					
27-10-22	21:00:00	2,133.5	2,181.2	25.76					
27-10-22	21:10:00	2,448.8	2,472.3	25.73					
27-10-22	21:20:00	2,448.8	2,473.5	25.75					
27-10-22	21:30:00	2,448.8	2,472.3	25.72					
27-10-22	21:40:00	2,448.8	2,471.1	25.71					
27-10-22	21:50:00	2,155.3	2,186.6	25.69					
27-10-22	22:00:00	2,444.7	2,468.6	25.67					
27-10-22	22:10:00	2,446.5	2,468.6	25.65					
27-10-22	22:20:00	2,444.7	2,466.8	25.65					
27-10-22	22:30:00	2,444.7	2,468.0	25.64					
27-10-22	22:40:00	2,408.4	2,432.5	25.62					
27-10-22	22:50:00	2,442.4	2,466.2	25.61					
27-10-22	23:00:00	2,442.4	2,466.2	25.61					
27-10-22	23:10:00	2,440.6	2,464.9	25.59					
27-10-22	23:20:00	2,438.8	2,463.7	25.57					
27-10-22	23:30:00	2,440.6	2,463.1	25.56					
27-10-22	23:40:00	2,438.8	2,461.9	25.55					
27-10-22	23:50:00	2,436.5	2,461.9	25.55					
28-10-22	00:00:00	2,436.5	2,459.4	25.54					
28-10-22	00:10:00	2,434.7	2,459.4	25.54					
28-10-22	00:20:00	2,432.4	2,458.2	25.51					
28-10-22	00:30:00	2,249.7	2,272.1	25.51					
28-10-22	00:40:00	2,434.7	2,457.0	25.50					
28-10-22	00:50:00	2,432.4	2,457.0	25.49					
28-10-22	01:00:00	2,432.4	2,456.4	25.48					
28-10-22	01:10:00	2,430.6	2,454.5	25.48					
28-10-22	01:20:00	2,430.6	2,453.9	25.46					
28-10-22	01:30:00	2,430.6	2,453.9	25.45					
28-10-22	01:40:00	2,428.3	2,452.7	25.45					
28-10-22	01:50:00	2,426.5	2,452.1	25.44					
28-10-22	02:00:00	2,426.5	2,451.5	25.43					
28-10-22	02:10:00	2,426.5	2,450.2	25.43					
28-10-22	02:20:00	2,424.8	2,449.0	25.41					
28-10-22	02:30:00	2,426.5	2,449.0	25.40					
28-10-22	02:40:00	2,424.8	2,447.8	25.40					
28-10-22	02:50:00	2,424.8	2,447.8	25.39					
28-10-22	03:00:00	2,422.4	2,445.3	25.39					
28-10-22	03:10:00	2,424.8	2,447.2	25.36					
28-10-22	03:20:00	2,422.4	2,446.6	25.36					
28-10-22	03:30:00	2,420.7	2,442.3	25.34					
28-10-22	03:40:00	2,410.7	2,434.3	25.34					
28-10-22	03:50:00	2,412.5	2,435.5	25.33					
28-10-22	04:00:00	2,418.3	2,441.7	25.31					
28-10-22	04:10:00	2,418.3	2,441.7	25.30					
28-10-22	04:20:00	2,416.6	2,441.7	25.29					
28-10-22	04:30:00	2,418.3	2,442.9	25.29					
28-10-22	04:40:00	2,418.3	2,443.5	25.28					
28-10-22	04:50:00	2,418.3	2,442.9	25.27					
28-10-22	05:00:00	2,418.3	2,443.5	25.27					
28-10-22	05:10:00	2,422.4	2,445.9	25.25					
28-10-22	05:20:00	2,420.7	2,444.7	25.24					
28-10-22	05:30:00	2,426.5	2,449.6	25.24					
