"Plot Title: 21415543"
"#","Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415543, SEN S/N: 21415543)","High Range, μS/cm (LGR S/N: 21415543, SEN S/N: 21415543)","Temp, °C (LGR S/N: 21415543, SEN S/N: 21415543)","Coupler Detached (LGR S/N: 21415543)","Coupler Attached (LGR S/N: 21415543)","Host Connected (LGR S/N: 21415543)","Stopped (LGR S/N: 21415543)","End Of File (LGR S/N: 21415543)"
4671,03/13/23 11:20:00,2139.2,2150.4,24.96,,,,,
4672,03/13/23 11:30:00,2139.8,2149.8,24.94,,,,,
4673,03/13/23 11:40:00,2140.9,2151.0,24.94,,,,,
4674,03/13/23 11:50:00,2139.8,2149.8,24.92,,,,,
4675,03/13/23 12:00:00,2138.1,2148.6,24.89,,,,,
4676,03/13/23 12:10:00,2139.2,2151.0,24.93,,,,,
4677,03/13/23 12:20:00,2139.8,2151.0,24.93,,,,,
4678,03/13/23 12:30:00,2138.1,2149.2,24.91,,,,,
4679,03/13/23 12:40:00,2136.3,2146.8,24.89,,,,,
4680,03/13/23 12:50:00,2139.8,2150.4,24.99,,,,,
4681,03/13/23 13:00:00,2139.8,2149.8,25.01,,,,,
4682,03/13/23 13:10:00,2142.6,2152.8,25.10,,,,,
4683,03/13/23 13:20:00,2146.1,2157.0,25.20,,,,,
4684,03/13/23 13:30:00,2157.0,2167.9,25.46,,,,,
4685,03/13/23 13:40:00,2163.9,2175.1,25.66,,,,,
4686,03/13/23 13:50:00,2159.3,2172.1,25.61,,,,,
4687,03/13/23 14:00:00,2159.3,2170.9,25.61,,,,,
4688,03/13/23 14:10:00,2169.0,2180.0,25.80,,,,,
4689,03/13/23 14:20:00,2173.6,2184.8,25.94,,,,,
4690,03/13/23 14:30:00,2175.3,2186.0,25.97,,,,,
4691,03/13/23 14:40:00,2167.3,2180.6,25.91,,,,,
4692,03/13/23 14:50:00,2160.4,2172.1,25.75,,,,,
4693,03/13/23 15:00:00,2152.4,2164.9,25.60,,,,,
4694,03/13/23 15:10:00,2146.1,2158.8,25.51,,,,,
4695,03/13/23 15:20:00,2142.6,2152.8,25.48,,,,,
4696,03/13/23 15:30:00,2139.8,2151.0,25.45,,,,,
4697,03/13/23 15:40:00,2136.3,2148.6,25.45,,,,,
4698,03/13/23 15:50:00,2134.6,2148.0,25.46,,,,,
4699,03/13/23 16:00:00,2131.2,2145.0,25.46,,,,,
4700,03/13/23 16:10:00,2163.9,2175.7,25.51,,,,,
4701,03/13/23 16:20:00,2160.4,2172.1,25.50,,,,,
4702,03/13/23 16:30:00,2154.1,2167.3,25.48,,,,,
4703,03/13/23 16:40:00,2152.4,2164.3,25.49,,,,,
4704,03/13/23 16:50:00,2157.0,2169.7,25.56,,,,,
4705,03/13/23 17:00:00,2155.8,2168.5,25.56,,,,,
4706,03/13/23 17:10:00,2154.1,2167.3,25.54,,,,,
4707,03/13/23 17:20:00,2154.1,2166.7,25.54,,,,,
4708,03/13/23 17:30:00,2148.9,2162.5,25.54,,,,,
4709,03/13/23 17:40:00,2150.7,2164.3,25.55,,,,,
4710,03/13/23 17:50:00,2152.4,2166.1,25.55,,,,,
4711,03/13/23 18:00:00,2154.1,2166.7,25.52,,,,,
4712,03/13/23 18:10:00,2155.8,2168.5,25.52,,,,,
4713,03/13/23 18:20:00,2159.3,2170.9,25.51,,,,,
4714,03/13/23 18:30:00,2159.3,2169.7,25.51,,,,,
4715,03/13/23 18:40:00,2159.3,2170.3,25.50,,,,,
4716,03/13/23 18:50:00,2160.4,2171.5,25.50,,,,,
4717,03/13/23 19:00:00,2157.0,2170.3,25.49,,,,,
4718,03/13/23 19:10:00,2155.3,2168.5,25.46,,,,,
4719,03/13/23 19:20:00,2158.7,2170.3,25.46,,,,,
4720,03/13/23 19:30:00,2160.4,2172.1,25.46,,,,,
4721,03/13/23 19:40:00,2155.8,2167.3,25.45,,,,,
4722,03/13/23 19:50:00,2155.8,2167.9,25.44,,,,,
4723,03/13/23 20:00:00,2157.0,2169.1,25.43,,,,,
4724,03/13/23 20:10:00,2157.0,2167.9,25.45,,,,,
4725,03/13/23 20:20:00,2154.1,2166.7,25.43,,,,,
4726,03/13/23 20:30:00,2155.8,2167.3,25.41,,,,,
4727,03/13/23 20:40:00,2152.4,2166.1,25.40,,,,,
4728,03/13/23 20:50:00,2157.0,2167.9,25.39,,,,,
4729,03/13/23 21:00:00,2154.1,2166.7,25.39,,,,,
4730,03/13/23 21:10:00,2157.6,2168.5,25.38,,,,,
4731,03/13/23 21:20:00,2155.8,2167.3,25.38,,,,,
4732,03/13/23 21:30:00,2152.4,2164.9,25.36,,,,,
4733,03/13/23 21:40:00,2154.1,2166.7,25.35,,,,,
4734,03/13/23 21:50:00,2150.7,2162.5,25.35,,,,,
4735,03/13/23 22:00:00,2155.8,2166.7,25.34,,,,,
4736,03/13/23 22:10:00,2152.4,2164.9,25.34,,,,,
4737,03/13/23 22:20:00,2154.1,2166.1,25.34,,,,,
4738,03/13/23 22:30:00,2154.1,2165.5,25.33,,,,,
4739,03/13/23 22:40:00,2154.1,2164.9,25.31,,,,,
4740,03/13/23 22:50:00,2152.4,2164.3,25.31,,,,,
4741,03/13/23 23:00:00,2152.4,2164.9,25.33,,,,,
4742,03/13/23 23:10:00,2152.4,2164.9,25.33,,,,,
4743,03/13/23 23:20:00,2154.1,2164.9,25.33,,,,,
4744,03/13/23 23:30:00,2155.8,2166.7,25.31,,,,,
4745,03/13/23 23:40:00,2152.4,2164.9,25.30,,,,,
4746,03/13/23 23:50:00,2150.7,2164.3,25.29,,,,,
4747,03/14/23 00:00:00,2155.8,2167.3,25.29,,,,,
4748,03/14/23 00:10:00,2154.1,2165.5,25.29,,,,,
4749,03/14/23 00:20:00,2155.8,2166.7,25.28,,,,,
4750,03/14/23 00:30:00,2154.1,2166.1,25.27,,,,,
4751,03/14/23 00:40:00,2155.8,2167.3,25.27,,,,,
4752,03/14/23 00:50:00,2154.1,2166.1,25.27,,,,,
4753,03/14/23 01:00:00,2155.8,2166.1,25.25,,,,,
4754,03/14/23 01:10:00,2152.4,2164.9,25.25,,,,,
4755,03/14/23 01:20:00,2152.4,2164.9,25.25,,,,,
4756,03/14/23 01:30:00,2152.4,2165.5,25.25,,,,,
4757,03/14/23 01:40:00,2154.1,2166.7,25.24,,,,,
4758,03/14/23 01:50:00,2155.8,2166.7,25.24,,,,,
4759,03/14/23 02:00:00,2152.4,2164.9,25.23,,,,,
4760,03/14/23 02:10:00,2154.1,2166.1,25.23,,,,,
4761,03/14/23 02:20:00,2150.7,2161.9,25.22,,,,,
4762,03/14/23 02:30:00,2155.8,2167.3,25.22,,,,,
4763,03/14/23 02:40:00,2155.8,2166.7,25.20,,,,,
4764,03/14/23 02:50:00,2152.4,2164.9,25.20,,,,,
4765,03/14/23 03:00:00,2154.1,2164.9,25.19,,,,,
4766,03/14/23 03:10:00,2152.4,2163.7,25.19,,,,,
4767,03/14/23 03:20:00,2152.4,2164.3,25.19,,,,,
4768,03/14/23 03:30:00,2152.4,2164.3,25.18,,,,,
4769,03/14/23 03:40:00,2154.1,2166.1,25.18,,,,,
4770,03/14/23 03:50:00,2155.8,2166.1,25.18,,,,,
4771,03/14/23 04:00:00,2152.4,2164.3,25.17,,,,,
4772,03/14/23 04:10:00,2154.1,2166.1,25.15,,,,,
4773,03/14/23 04:20:00,2154.1,2164.9,25.15,,,,,
4774,03/14/23 04:30:00,2150.7,2163.1,25.15,,,,,
4775,03/14/23 04:40:00,2152.4,2163.7,25.15,,,,,
4776,03/14/23 04:50:00,2154.1,2164.9,25.15,,,,,
4777,03/14/23 05:00:00,2154.1,2166.1,25.14,,,,,
4778,03/14/23 05:10:00,2152.4,2164.9,25.13,,,,,
4779,03/14/23 05:20:00,2154.1,2164.9,25.12,,,,,
4780,03/14/23 05:30:00,2152.4,2164.9,25.12,,,,,
4781,03/14/23 05:40:00,2154.1,2164.9,25.12,,,,,
4782,03/14/23 05:50:00,2152.4,2164.3,25.10,,,,,
4783,03/14/23 06:00:00,2152.4,2164.3,25.09,,,,,
4784,03/14/23 06:10:00,2154.1,2164.9,25.09,,,,,
4785,03/14/23 06:20:00,2150.7,2162.5,25.08,,,,,
4786,03/14/23 06:30:00,2150.7,2161.3,25.08,,,,,
4787,03/14/23 06:40:00,2146.1,2157.6,25.08,,,,,
4788,03/14/23 06:50:00,2144.4,2155.2,25.07,,,,,
4789,03/14/23 07:00:00,2142.6,2152.8,25.07,,,,,
4790,03/14/23 07:10:00,2139.8,2150.4,25.06,,,,,
4791,03/14/23 07:20:00,2139.8,2150.4,25.06,,,,,
4792,03/14/23 07:30:00,2352.9,2369.5,25.04,,,,,
4793,03/14/23 07:40:00,2247.4,2259.9,25.04,,,,,
4794,03/14/23 07:50:00,2182.2,2192.1,25.04,,,,,
4795,03/14/23 08:00:00,2177.1,2186.0,25.03,,,,,
4796,03/14/23 08:10:00,2192.0,2201.1,25.03,,,,,
4797,03/14/23 08:20:00,2331.4,2348.8,25.03,,,,,
4798,03/14/23 08:30:00,2207.0,2218.1,25.04,,,,,
4799,03/14/23 08:40:00,2343.6,2360.3,25.04,,,,,
4800,03/14/23 08:50:00,2341.9,2358.5,25.04,,,,,
4801,03/14/23 09:00:00,2304.7,2320.7,25.04,,,,,
4802,03/14/23 09:10:00,2302.9,2320.1,25.04,,,,,
4803,03/14/23 09:20:00,2291.9,2317.7,25.08,,,,,
4804,03/14/23 09:30:00,2306.4,2323.2,25.12,,,,,
4805,03/14/23 09:40:00,2302.9,2320.1,25.13,,,,,
4806,03/14/23 09:50:00,2308.2,2324.4,25.15,,,,,
4807,03/14/23 10:00:00,2306.4,2323.2,25.19,,,,,
4808,03/14/23 10:10:00,2306.4,2324.4,25.27,,,,,
4809,03/14/23 10:20:00,2301.2,2321.3,25.34,,,,,
4810,03/14/23 10:30:00,2304.7,2321.3,25.43,,,,,
4811,03/14/23 10:40:00,2322.1,2340.8,25.49,,,,,
4812,03/14/23 10:50:00,2323.8,2341.4,25.52,,,,,
4813,03/14/23 11:00:00,2348.9,2368.9,25.62,,,,,
4814,03/14/23 11:10:00,2348.9,2370.1,25.70,,,,,
4815,03/14/23 11:20:00,2351.2,2368.9,25.78,,,,,
4816,03/14/23 11:30:00,2349.4,2368.9,25.81,,,,,
4817,03/14/23 11:40:00,2351.2,2370.1,25.85,,,,,
4818,03/14/23 11:50:00,2331.4,2351.2,25.78,,,,,
4819,03/14/23 12:00:00,2327.3,2346.9,25.72,,,,,
4820,03/14/23 12:10:00,2325.6,2344.5,25.71,,,,,
4821,03/14/23 12:20:00,2327.3,2345.7,25.72,,,,,
4822,03/14/23 12:30:00,2325.6,2343.9,25.73,,,,,
4823,03/14/23 12:40:00,2323.8,2342.7,25.76,,,,,
4824,03/14/23 12:50:00,2322.1,2340.8,25.78,,,,,
4825,03/14/23 13:00:00,2318.6,2338.4,25.81,,,,,
4826,03/14/23 13:10:00,2320.4,2340.2,25.83,,,,,
4827,03/14/23 13:20:00,2320.4,2340.8,25.86,,,,,
4828,03/14/23 13:30:00,2320.4,2340.8,25.87,,,,,
4829,03/14/23 13:40:00,2322.1,2342.0,25.89,,,,,
4830,03/14/23 13:50:00,2325.6,2345.1,25.93,,,,,
4831,03/14/23 14:00:00,2323.8,2345.1,25.94,,,,,
4832,03/14/23 14:10:00,2325.6,2345.7,25.96,,,,,
4833,03/14/23 14:20:00,2325.6,2346.3,25.97,,,,,
4834,03/14/23 14:30:00,2327.3,2346.9,25.98,,,,,
4835,03/14/23 14:40:00,2327.3,2348.1,26.01,,,,,
4836,03/14/23 14:50:00,2327.3,2348.1,26.01,,,,,
4837,03/14/23 15:00:00,2327.3,2348.8,26.03,,,,,
4838,03/14/23 15:10:00,2329.1,2349.4,26.04,,,,,
4839,03/14/23 15:20:00,2329.1,2350.6,26.06,,,,,
4840,03/14/23 15:30:00,2329.1,2350.6,26.07,,,,,
4841,03/14/23 15:40:00,2329.1,2351.2,26.08,,,,,
4842,03/14/23 15:50:00,2331.4,2351.2,26.09,,,,,
4843,03/14/23 16:00:00,2329.1,2350.0,26.10,,,,,
4844,03/14/23 16:10:00,2331.4,2351.8,26.12,,,,,
4845,03/14/23 16:20:00,2331.4,2351.2,26.12,,,,,
4846,03/14/23 16:30:00,2331.4,2351.8,26.12,,,,,
4847,03/14/23 16:40:00,2331.4,2351.8,26.13,,,,,
4848,03/14/23 16:50:00,2331.4,2351.8,26.12,,,,,
4849,03/14/23 17:00:00,2329.1,2350.6,26.12,,,,,
4850,03/14/23 17:10:00,2329.1,2350.6,26.10,,,,,
4851,03/14/23 17:20:00,2329.1,2350.0,26.10,,,,,
4852,03/14/23 17:30:00,2329.1,2349.4,26.10,,,,,
4853,03/14/23 17:40:00,2329.1,2350.6,26.10,,,,,
4854,03/14/23 17:50:00,2329.1,2350.6,26.09,,,,,
4855,03/14/23 18:00:00,2329.1,2349.4,26.08,,,,,
4856,03/14/23 18:10:00,2327.3,2348.8,26.08,,,,,
4857,03/14/23 18:20:00,2329.1,2348.8,26.07,,,,,
4858,03/14/23 18:30:00,2327.3,2348.8,26.06,,,,,
4859,03/14/23 18:40:00,2327.3,2348.1,26.06,,,,,
4860,03/14/23 18:50:00,2327.3,2347.5,26.06,,,,,
4861,03/14/23 19:00:00,2325.6,2346.3,26.04,,,,,
4862,03/14/23 19:10:00,2323.8,2345.7,26.03,,,,,
4863,03/14/23 19:20:00,2325.6,2344.5,26.02,,,,,
4864,03/14/23 19:30:00,2322.1,2343.9,26.01,,,,,
4865,03/14/23 19:40:00,2323.8,2343.9,25.99,,,,,
4866,03/14/23 19:50:00,2320.4,2340.8,25.98,,,,,
4867,03/14/23 20:00:00,2320.4,2342.0,25.97,,,,,
4868,03/14/23 20:10:00,2320.4,2340.8,25.96,,,,,
4869,03/14/23 20:20:00,2320.4,2340.8,25.94,,,,,
4870,03/14/23 20:30:00,2320.4,2340.8,25.93,,,,,
4871,03/14/23 20:40:00,2318.6,2339.6,25.92,,,,,
4872,03/14/23 20:50:00,2318.6,2339.6,25.91,,,,,
4873,03/14/23 21:00:00,2318.6,2339.6,25.89,,,,,
4874,03/14/23 21:10:00,2316.9,2338.4,25.89,,,,,
4875,03/14/23 21:20:00,2315.1,2337.2,25.88,,,,,
4876,03/14/23 21:30:00,2315.1,2336.0,25.87,,,,,
4877,03/14/23 21:40:00,2313.4,2336.0,25.86,,,,,
4878,03/14/23 21:50:00,2315.1,2336.6,25.86,,,,,
4879,03/14/23 22:00:00,2315.1,2335.3,25.85,,,,,
4880,03/14/23 22:10:00,2313.4,2335.3,25.83,,,,,
4881,03/14/23 22:20:00,2313.4,2336.6,25.82,,,,,
4882,03/14/23 22:30:00,2311.6,2334.7,25.82,,,,,
4883,03/14/23 22:40:00,2311.6,2334.7,25.81,,,,,
4884,03/14/23 22:50:00,2311.6,2333.5,25.80,,,,,
4885,03/14/23 23:00:00,2311.6,2333.5,25.80,,,,,
4886,03/14/23 23:10:00,2311.6,2332.9,25.78,,,,,
4887,03/14/23 23:20:00,2311.6,2332.9,25.77,,,,,
4888,03/14/23 23:30:00,2309.9,2333.5,25.76,,,,,
4889,03/14/23 23:40:00,2311.6,2331.7,25.76,,,,,
4890,03/14/23 23:50:00,2311.6,2332.9,25.75,,,,,
4891,03/15/23 00:00:00,2311.6,2331.7,25.73,,,,,
4892,03/15/23 00:10:00,2309.9,2329.9,25.72,,,,,
4893,03/15/23 00:20:00,2309.9,2331.1,25.71,,,,,
4894,03/15/23 00:30:00,2309.9,2330.5,25.71,,,,,
4895,03/15/23 00:40:00,2308.2,2329.9,25.70,,,,,
4896,03/15/23 00:50:00,2308.2,2329.9,25.69,,,,,
4897,03/15/23 01:00:00,2306.4,2328.0,25.67,,,,,
4898,03/15/23 01:10:00,2306.4,2327.4,25.66,,,,,
4899,03/15/23 01:20:00,2308.2,2328.0,25.66,,,,,
4900,03/15/23 01:30:00,2304.7,2325.0,25.66,,,,,
4901,03/15/23 01:40:00,2306.4,2327.4,25.65,,,,,
4902,03/15/23 01:50:00,2306.4,2327.4,25.64,,,,,
4903,03/15/23 02:00:00,2306.4,2327.4,25.64,,,,,
4904,03/15/23 02:10:00,2306.4,2326.8,25.62,,,,,
4905,03/15/23 02:20:00,2306.4,2327.4,25.61,,,,,
4906,03/15/23 02:30:00,2306.4,2326.8,25.61,,,,,
4907,03/15/23 02:40:00,2302.9,2325.0,25.60,,,,,
4908,03/15/23 02:50:00,2304.7,2326.2,25.60,,,,,
4909,03/15/23 03:00:00,2302.9,2324.4,25.59,,,,,
4910,03/15/23 03:10:00,2304.7,2326.2,25.57,,,,,
4911,03/15/23 03:20:00,2306.4,2326.2,25.56,,,,,
4912,03/15/23 03:30:00,2302.9,2325.0,25.55,,,,,
4913,03/15/23 03:40:00,2301.2,2322.5,25.55,,,,,
4914,03/15/23 03:50:00,2299.5,2320.1,25.54,,,,,
4915,03/15/23 04:00:00,2301.2,2321.9,25.52,,,,,
4916,03/15/23 04:10:00,2301.2,2321.9,25.52,,,,,
4917,03/15/23 04:20:00,2301.2,2321.9,25.51,,,,,
4918,03/15/23 04:30:00,2299.5,2320.7,25.50,,,,,
4919,03/15/23 04:40:00,2302.9,2322.5,25.50,,,,,
4920,03/15/23 04:50:00,2301.2,2321.9,25.49,,,,,
4921,03/15/23 05:00:00,2301.2,2321.9,25.48,,,,,
4922,03/15/23 05:10:00,2301.2,2320.7,25.46,,,,,
4923,03/15/23 05:20:00,2301.2,2320.7,25.45,,,,,
4924,03/15/23 05:30:00,2301.2,2320.7,25.45,,,,,
4925,03/15/23 05:40:00,2299.5,2320.1,25.44,,,,,
4926,03/15/23 05:50:00,2299.5,2319.5,25.43,,,,,
4927,03/15/23 06:00:00,2299.5,2320.1,25.41,,,,,
4928,03/15/23 06:10:00,2301.2,2320.1,25.41,,,,,
4929,03/15/23 06:20:00,2299.5,2319.5,25.40,,,,,
4930,03/15/23 06:30:00,2299.5,2319.5,25.39,,,,,
4931,03/15/23 06:40:00,2299.5,2318.9,25.38,,,,,
4932,03/15/23 06:50:00,2299.5,2318.3,25.38,,,,,
4933,03/15/23 07:00:00,2297.7,2317.1,25.36,,,,,
4934,03/15/23 07:10:00,2296.0,2315.9,25.35,,,,,
4935,03/15/23 07:20:00,2294.2,2314.6,25.35,,,,,
4936,03/15/23 07:30:00,2294.2,2312.8,25.34,,,,,
4937,03/15/23 07:40:00,2294.2,2313.4,25.34,,,,,
4938,03/15/23 07:50:00,2296.0,2314.6,25.34,,,,,
4939,03/15/23 08:00:00,2296.0,2315.9,25.33,,,,,
4940,03/15/23 08:10:00,2296.0,2315.9,25.33,,,,,
4941,03/15/23 08:20:00,2297.7,2317.1,25.33,,,,,
4942,03/15/23 08:30:00,2297.7,2317.1,25.33,,,,,
4943,03/15/23 08:40:00,2297.7,2318.3,25.33,,,,,
4944,03/15/23 08:50:00,2302.9,2320.7,25.33,,,,,
4945,03/15/23 09:00:00,2301.2,2320.7,25.34,,,,,
4946,03/15/23 09:10:00,2302.9,2321.3,25.36,,,,,
4947,03/15/23 09:20:00,2302.9,2321.3,25.38,,,,,
4948,03/15/23 09:30:00,2304.7,2323.2,25.40,,,,,
4949,03/15/23 09:40:00,2306.4,2324.4,25.43,,,,,
4950,03/15/23 09:50:00,2308.2,2326.2,25.46,,,,,
4951,03/15/23 10:00:00,2308.2,2328.0,25.51,,,,,
4952,03/15/23 10:10:00,2309.9,2330.5,25.57,,,,,
4953,03/15/23 10:20:00,2315.1,2336.0,25.65,,,,,
4954,03/15/23 10:30:00,2318.6,2339.0,25.71,,,,,
4955,03/15/23 10:40:00,2322.1,2342.0,25.78,,,,,
4956,03/15/23 10:50:00,2325.6,2345.7,25.85,,,,,
4957,03/15/23 11:00:00,2329.1,2350.6,25.93,,,,,
4958,03/15/23 11:10:00,2334.9,2353.6,26.02,,,,,
4959,03/15/23 11:20:00,2338.4,2359.1,26.10,,,,,
4960,03/15/23 11:30:00,2341.9,2361.6,26.18,,,,,
4961,03/15/23 11:40:00,2343.6,2365.2,26.25,,,,,
4962,03/15/23 11:50:00,2343.6,2365.2,26.27,,,,,
4963,03/15/23 12:00:00,2340.1,2361.6,26.25,,,,,
4964,03/15/23 12:10:00,2341.9,2362.2,26.24,,,,,
4965,03/15/23 12:20:00,2340.1,2361.6,26.20,,,,,
4966,03/15/23 12:30:00,2338.4,2359.7,26.17,,,,,
4967,03/15/23 12:40:00,2336.6,2358.5,26.15,,,,,
4968,03/15/23 12:50:00,2338.4,2359.1,26.19,,,,,
4969,03/15/23 13:00:00,2338.4,2359.1,26.22,,,,,
4970,03/15/23 13:10:00,2340.1,2361.0,26.25,,,,,
4971,03/15/23 13:20:00,2341.9,2364.0,26.33,,,,,
4972,03/15/23 13:30:00,2352.9,2373.8,26.54,,,,,
4973,03/15/23 13:40:00,2358.2,2381.1,26.69,,,,,
4974,03/15/23 13:50:00,2363.4,2386.0,26.77,,,,,
4975,03/15/23 14:00:00,2369.2,2389.6,26.85,,,,,
4976,03/15/23 14:10:00,2369.2,2391.5,26.88,,,,,
4977,03/15/23 14:20:00,2369.2,2391.5,26.91,,,,,
4978,03/15/23 14:30:00,2371.0,2392.7,26.93,,,,,
4979,03/15/23 14:40:00,2372.7,2394.5,26.96,,,,,
4980,03/15/23 14:50:00,2369.2,2391.5,26.89,,,,,
4981,03/15/23 15:00:00,2365.8,2387.2,26.80,,,,,
4982,03/15/23 15:10:00,2361.7,2384.2,26.72,,,,,
4983,03/15/23 15:20:00,2361.7,2383.5,26.69,,,,,
4984,03/15/23 15:30:00,2361.7,2382.3,26.67,,,,,
4985,03/15/23 15:40:00,2359.9,2381.7,26.67,,,,,
4986,03/15/23 15:50:00,2356.4,2378.0,26.67,,,,,
4987,03/15/23 16:00:00,2348.9,2370.7,26.67,,,,,
4988,03/15/23 16:10:00,2345.4,2368.3,26.67,,,,,
4989,03/15/23 16:20:00,2345.4,2368.3,26.67,,,,,
4990,03/15/23 16:30:00,2347.1,2368.9,26.67,,,,,
4991,03/15/23 16:40:00,2347.1,2368.9,26.67,,,,,
4992,03/15/23 16:50:00,2347.1,2369.5,26.67,,,,,
4993,03/15/23 17:00:00,2349.4,2370.7,26.67,,,,,
4994,03/15/23 17:10:00,2349.4,2371.3,26.67,,,,,
4995,03/15/23 17:20:00,2351.2,2371.3,26.67,,,,,
4996,03/15/23 17:30:00,2351.2,2371.9,26.67,,,,,
4997,03/15/23 17:40:00,2349.4,2371.3,26.67,,,,,
4998,03/15/23 17:50:00,2351.2,2371.9,26.67,,,,,
4999,03/15/23 18:00:00,2351.2,2373.2,26.67,,,,,
5000,03/15/23 18:10:00,2352.9,2373.2,26.67,,,,,
5001,03/15/23 18:20:00,2352.9,2373.2,26.66,,,,,
5002,03/15/23 18:30:00,2351.2,2373.2,26.65,,,,,
5003,03/15/23 18:40:00,2351.2,2373.2,26.65,,,,,
5004,03/15/23 18:50:00,2348.9,2371.9,26.62,,,,,
5005,03/15/23 19:00:00,2351.2,2371.3,26.61,,,,,
5006,03/15/23 19:10:00,2347.1,2369.5,26.61,,,,,
5007,03/15/23 19:20:00,2347.1,2368.9,26.59,,,,,
5008,03/15/23 19:30:00,2347.1,2370.7,26.56,,,,,
5009,03/15/23 19:40:00,2347.1,2368.9,26.55,,,,,
5010,03/15/23 19:50:00,2347.1,2368.9,26.54,,,,,
5011,03/15/23 20:00:00,2345.4,2366.4,26.52,,,,,
5012,03/15/23 20:10:00,2345.4,2367.7,26.50,,,,,
5013,03/15/23 20:20:00,2341.9,2364.6,26.50,,,,,
5014,03/15/23 20:30:00,2343.6,2365.8,26.49,,,,,
5015,03/15/23 20:40:00,2341.9,2364.0,26.46,,,,,
5016,03/15/23 20:50:00,2343.6,2365.8,26.45,,,,,
5017,03/15/23 21:00:00,2343.6,2364.0,26.44,,,,,
5018,03/15/23 21:10:00,2343.6,2364.0,26.43,,,,,
5019,03/15/23 21:20:00,2340.1,2362.2,26.41,,,,,
5020,03/15/23 21:30:00,2343.6,2363.4,26.40,,,,,
5021,03/15/23 21:40:00,2340.1,2361.6,26.39,,,,,
5022,03/15/23 21:50:00,2340.1,2361.0,26.38,,,,,
5023,03/15/23 22:00:00,2338.4,2361.0,26.36,,,,,
5024,03/15/23 22:10:00,2338.4,2361.0,26.35,,,,,
5025,03/15/23 22:20:00,2336.6,2359.1,26.33,,,,,
5026,03/15/23 22:30:00,2338.4,2358.5,26.31,,,,,
5027,03/15/23 22:40:00,2336.6,2358.5,26.30,,,,,
5028,03/15/23 22:50:00,2334.9,2357.3,26.29,,,,,
5029,03/15/23 23:00:00,2334.9,2356.7,26.28,,,,,
5030,03/15/23 23:10:00,2334.9,2357.3,26.27,,,,,
5031,03/15/23 23:20:00,2334.9,2356.1,26.25,,,,,
5032,03/15/23 23:30:00,2334.9,2354.9,26.24,,,,,
5033,03/15/23 23:40:00,2333.1,2354.2,26.23,,,,,
5034,03/15/23 23:50:00,2331.4,2353.0,26.22,,,,,
5035,03/16/23 00:00:00,2333.1,2354.2,26.20,,,,,
5036,03/16/23 00:10:00,2331.4,2353.6,26.19,,,,,
5037,03/16/23 00:20:00,2331.4,2351.8,26.17,,,,,
5038,03/16/23 00:30:00,2331.4,2351.8,26.17,,,,,
5039,03/16/23 00:40:00,2329.7,2350.6,26.14,,,,,
5040,03/16/23 00:50:00,2329.1,2350.6,26.13,,,,,
5041,03/16/23 01:00:00,2327.9,2349.4,26.12,,,,,
5042,03/16/23 01:10:00,2329.7,2348.8,26.10,,,,,
5043,03/16/23 01:20:00,2327.9,2348.1,26.09,,,,,
5044,03/16/23 01:30:00,2327.9,2348.8,26.08,,,,,
5045,03/16/23 01:40:00,2325.6,2346.9,26.07,,,,,
5046,03/16/23 01:50:00,2325.6,2346.3,26.06,,,,,
5047,03/16/23 02:00:00,2325.6,2346.3,26.04,,,,,
5048,03/16/23 02:10:00,2325.6,2346.3,26.04,,,,,
5049,03/16/23 02:20:00,2323.8,2345.7,26.03,,,,,
5050,03/16/23 02:30:00,2322.1,2343.9,26.02,,,,,
5051,03/16/23 02:40:00,2322.1,2344.5,26.01,,,,,
5052,03/16/23 02:50:00,2323.8,2343.9,25.99,,,,,
5053,03/16/23 03:00:00,2323.8,2343.9,25.98,,,,,
5054,03/16/23 03:10:00,2322.1,2342.7,25.97,,,,,
5055,03/16/23 03:20:00,2320.4,2342.7,25.96,,,,,
5056,03/16/23 03:30:00,2320.4,2341.4,25.96,,,,,
5057,03/16/23 03:40:00,2318.6,2340.2,25.94,,,,,
5058,03/16/23 03:50:00,2320.4,2340.8,25.93,,,,,
5059,03/16/23 04:00:00,2318.6,2340.8,25.92,,,,,
5060,03/16/23 04:10:00,2318.6,2339.6,25.91,,,,,
5061,03/16/23 04:20:00,2316.9,2339.0,25.89,,,,,
5062,03/16/23 04:30:00,2318.6,2339.0,25.89,,,,,
5063,03/16/23 04:40:00,2318.6,2339.6,25.88,,,,,
5064,03/16/23 04:50:00,2316.9,2338.4,25.87,,,,,
5065,03/16/23 05:00:00,2318.6,2337.8,25.86,,,,,
5066,03/16/23 05:10:00,2316.9,2337.2,25.85,,,,,
5067,03/16/23 05:20:00,2313.4,2335.3,25.85,,,,,
5068,03/16/23 05:30:00,2313.4,2334.7,25.83,,,,,
5069,03/16/23 05:40:00,2313.4,2334.7,25.82,,,,,
5070,03/16/23 05:50:00,2316.9,2336.6,25.81,,,,,
5071,03/16/23 06:00:00,2313.4,2334.7,25.80,,,,,
5072,03/16/23 06:10:00,2313.4,2334.1,25.78,,,,,
5073,03/16/23 06:20:00,2313.4,2333.5,25.77,,,,,
5074,03/16/23 06:30:00,2313.4,2334.7,25.77,,,,,
5075,03/16/23 06:40:00,2313.4,2334.1,25.76,,,,,
