"Plot Title: 21415544"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)"
4651,03/09/26 08:00:00 AM,-11.65,8282.0
4652,03/09/26 08:10:00 AM,-11.65,8237.8
4653,03/09/26 08:20:00 AM,-11.65,8234.3
4654,03/09/26 08:30:00 AM,-11.65,8182.9
4655,03/09/26 08:40:00 AM,-11.65,8144.3
4656,03/09/26 08:50:00 AM,-11.65,8091.4
4657,03/09/26 09:00:00 AM,-11.65,8032.6
4658,03/09/26 09:10:00 AM,-11.65,7972.4
4659,03/09/26 09:20:00 AM,-11.65,7924.8
4660,03/09/26 09:30:00 AM,-11.65,7873.6
4661,03/09/26 09:40:00 AM,-11.65,7815.2
4662,03/09/26 09:50:00 AM,-11.65,7736.8
4663,03/09/26 10:00:00 AM,-11.65,7681.9
4664,03/09/26 10:10:00 AM,-11.65,7618.1
4665,03/09/26 10:20:00 AM,-11.65,7583.7
4666,03/09/26 10:30:00 AM,-11.65,7572.8
4667,03/09/26 10:40:00 AM,-11.65,7552.7
4668,03/09/26 10:50:00 AM,-11.65,7522.0
4669,03/09/26 11:00:00 AM,-11.65,7463.8
4670,03/09/26 11:10:00 AM,-11.65,7387.5
4671,03/09/26 11:20:00 AM,-11.65,7291.3
4672,03/09/26 11:30:00 AM,-11.65,7224.4
4673,03/09/26 11:40:00 AM,-11.65,7117.7
4674,03/09/26 11:50:00 AM,-11.65,7050.8
4675,03/09/26 12:00:00 PM,-11.65,6987.6
4676,03/09/26 12:10:00 PM,-11.65,6924.5
4677,03/09/26 12:20:00 PM,-11.65,6879.5
4678,03/09/26 12:30:00 PM,-11.65,6816.6
4679,03/09/26 12:40:00 PM,-11.65,6748.2
4680,03/09/26 12:50:00 PM,-11.65,6683.6
4681,03/09/26 01:00:00 PM,-11.65,6651.5
4682,03/09/26 01:10:00 PM,-11.65,6574.3
4683,03/09/26 01:20:00 PM,-11.65,6529.6
4684,03/09/26 01:30:00 PM,-11.65,6481.4
4685,03/09/26 01:40:00 PM,-11.65,6415.3
4686,03/09/26 01:50:00 PM,-11.65,6386.6
4687,03/09/26 02:00:00 PM,-11.65,6336.7
4688,03/09/26 02:10:00 PM,-11.65,6313.6
4689,03/09/26 02:20:00 PM,-11.65,6256.6
4690,03/09/26 02:30:00 PM,-11.65,6205.1
4691,03/09/26 02:40:00 PM,-11.65,6183.8
4692,03/09/26 02:50:00 PM,-11.65,6160.7
4693,03/09/26 03:00:00 PM,-11.65,6148.1
4694,03/09/26 03:10:00 PM,-11.65,6098.4
4695,03/09/26 03:20:00 PM,-11.65,6071.8
4696,03/09/26 03:30:00 PM,-11.65,6064.8
4697,03/09/26 03:40:00 PM,-11.65,5990.3
4698,03/09/26 03:50:00 PM,-11.65,5954.9
4699,03/09/26 04:00:00 PM,-11.65,5912.5
4700,03/09/26 04:10:00 PM,-11.65,5856.1
4701,03/09/26 04:20:00 PM,-11.65,5877.2
4702,03/09/26 04:30:00 PM,-11.65,5854.4
4703,03/09/26 04:40:00 PM,-11.65,5813.7
4704,03/09/26 04:50:00 PM,-11.65,5831.3
4705,03/09/26 05:00:00 PM,-11.65,5824.2
4706,03/09/26 05:10:00 PM,-11.65,5799.7
4707,03/09/26 05:20:00 PM,-11.65,5757.3
4708,03/09/26 05:30:00 PM,-11.65,5741.5
4709,03/09/26 05:40:00 PM,-11.65,5792.7
4710,03/09/26 05:50:00 PM,-11.65,5878.9
4711,03/09/26 06:00:00 PM,-11.65,5940.9
4712,03/09/26 06:10:00 PM,-11.65,5999.3
4713,03/09/26 06:20:00 PM,-11.65,6100.2
4714,03/09/26 06:30:00 PM,-11.65,6192.6
4715,03/09/26 06:40:00 PM,-11.65,6324.4
4716,03/09/26 06:50:00 PM,-11.65,6468.8
4717,03/09/26 07:00:00 PM,-11.65,6626.3
4718,03/09/26 07:10:00 PM,-11.65,6757.3
4719,03/09/26 07:20:00 PM,-11.65,6857.9
4720,03/09/26 07:30:00 PM,-11.65,6966.0
4721,03/09/26 07:40:00 PM,-11.65,7063.3
4722,03/09/26 07:50:00 PM,-11.65,7161.0
4723,03/09/26 08:00:00 PM,-11.65,7204.5
4724,03/09/26 08:10:00 PM,-11.65,7351.3
4725,03/09/26 08:20:00 PM,-11.65,7425.5
4726,03/09/26 08:30:00 PM,-11.65,7476.4
4727,03/09/26 08:40:00 PM,-11.65,7552.7
4728,03/09/26 08:50:00 PM,-11.65,7591.0
4729,03/09/26 09:00:00 PM,-11.65,7632.8
4730,03/09/26 09:10:00 PM,-11.65,7676.6
4731,03/09/26 09:20:00 PM,-11.65,7705.8
4732,03/09/26 09:30:00 PM,-11.65,7744.1
4733,03/09/26 09:40:00 PM,-11.65,7787.7
4734,03/09/26 09:50:00 PM,-11.65,7826.0
4735,03/09/26 10:00:00 PM,-11.65,7860.8
4736,03/09/26 10:10:00 PM,-11.65,7911.9
4737,03/09/26 10:20:00 PM,-11.65,7957.8
4738,03/09/26 10:30:00 PM,-11.65,7997.9
4739,03/09/26 10:40:00 PM,-11.65,8030.9
4740,03/09/26 10:50:00 PM,-11.65,8076.5
4741,03/09/26 11:00:00 PM,-11.65,8122.4
4742,03/09/26 11:10:00 PM,-11.65,8164.5
4743,03/09/26 11:20:00 PM,-11.65,8182.9
4744,03/09/26 11:30:00 PM,-11.65,8223.2
4745,03/09/26 11:40:00 PM,-11.65,8234.3
4746,03/09/26 11:50:00 PM,-11.65,8274.7
4747,03/10/26 12:00:00 AM,-11.65,8287.5
4748,03/10/26 12:10:00 AM,-11.65,8305.9
4749,03/10/26 12:20:00 AM,-11.65,8322.3
4750,03/10/26 12:30:00 AM,-11.65,8324.4
4751,03/10/26 12:40:00 AM,-11.65,8298.6
4752,03/10/26 12:50:00 AM,-11.65,8337.2
4753,03/10/26 01:00:00 AM,-11.65,8337.2
4754,03/10/26 01:10:00 AM,-11.65,8333.4
4755,03/10/26 01:20:00 AM,-11.65,8335.2
4756,03/10/26 01:30:00 AM,-11.65,8331.7
4757,03/10/26 01:40:00 AM,-11.65,8317.1
4758,03/10/26 01:50:00 AM,-11.65,8313.3
4759,03/10/26 02:00:00 AM,-11.65,8302.1
4760,03/10/26 02:10:00 AM,-11.65,8287.5
4761,03/10/26 02:20:00 AM,-11.65,8276.4
4762,03/10/26 02:30:00 AM,-11.65,8263.6
4763,03/10/26 02:40:00 AM,-11.65,8232.6
4764,03/10/26 02:50:00 AM,-11.65,8245.4
4765,03/10/26 03:00:00 AM,-11.65,8237.8
4766,03/10/26 03:10:00 AM,-11.65,8225.3
4767,03/10/26 03:20:00 AM,-11.65,8210.4
4768,03/10/26 03:30:00 AM,-11.65,8201.3
4769,03/10/26 03:40:00 AM,-11.65,8192.2
4770,03/10/26 03:50:00 AM,-11.65,8166.5
4771,03/10/26 04:00:00 AM,-11.65,8181.1
4772,03/10/26 04:10:00 AM,-11.65,8168.3
4773,03/10/26 04:20:00 AM,-11.65,8161.0
4774,03/10/26 04:30:00 AM,-11.65,8166.5
4775,03/10/26 04:40:00 AM,-11.65,8164.5
4776,03/10/26 04:50:00 AM,-11.65,8161.0
4777,03/10/26 05:00:00 AM,-11.65,8159.2
4778,03/10/26 05:10:00 AM,-11.65,8159.2
4779,03/10/26 05:20:00 AM,-11.65,8153.7
4780,03/10/26 05:30:00 AM,-11.65,8137.0
4781,03/10/26 05:40:00 AM,-11.65,8120.6
4782,03/10/26 05:50:00 AM,-11.65,8146.3
4783,03/10/26 06:00:00 AM,-11.65,8144.3
4784,03/10/26 06:10:00 AM,-11.65,8137.0
4785,03/10/26 06:20:00 AM,-11.65,8124.1
4786,03/10/26 06:30:00 AM,-11.65,8116.8
4787,03/10/26 06:40:00 AM,-11.65,8094.9
4788,03/10/26 06:50:00 AM,-11.65,8058.4
4789,03/10/26 07:00:00 AM,-11.65,8089.3
4790,03/10/26 07:10:00 AM,-11.65,8098.7
4791,03/10/26 07:20:00 AM,-11.65,8085.8
4792,03/10/26 07:30:00 AM,-11.65,8106.0
4793,03/10/26 07:40:00 AM,-11.65,8093.1
4794,03/10/26 07:50:00 AM,-11.65,8078.5
4795,03/10/26 08:00:00 AM,-11.65,8109.5
4796,03/10/26 08:10:00 AM,-11.65,8098.7
4797,03/10/26 08:20:00 AM,-11.65,8085.8
4798,03/10/26 08:30:00 AM,-11.65,8067.4
4799,03/10/26 08:40:00 AM,-11.65,8049.3
4800,03/10/26 08:50:00 AM,-11.65,8003.4
4801,03/10/26 09:00:00 AM,-11.65,7972.4
4802,03/10/26 09:10:00 AM,-11.65,7921.0
4803,03/10/26 09:20:00 AM,-11.65,7826.0
4804,03/10/26 09:30:00 AM,-11.65,7809.6
4805,03/10/26 09:40:00 AM,-11.65,7745.9
4806,03/10/26 09:50:00 AM,-11.65,7658.2
4807,03/10/26 10:00:00 AM,-11.65,7585.4
4808,03/10/26 10:10:00 AM,-11.65,7532.8
4809,03/10/26 10:20:00 AM,-11.65,7505.6
4810,03/10/26 10:30:00 AM,-11.65,7376.4
4811,03/10/26 10:40:00 AM,-11.65,7307.7
4812,03/10/26 10:50:00 AM,-11.65,7218.9
4813,03/10/26 11:00:00 AM,-11.65,7135.8
4814,03/10/26 11:10:00 AM,-11.65,7106.9
4815,03/10/26 11:20:00 AM,-11.65,6967.8
4816,03/10/26 11:30:00 AM,-11.65,6966.0
4817,03/10/26 11:40:00 AM,-11.65,6902.9
4818,03/10/26 11:50:00 AM,-11.65,6685.4
4819,03/10/26 12:00:00 PM,-11.65,6705.3
4820,03/10/26 12:10:00 PM,-11.65,6590.4
4821,03/10/26 12:20:00 PM,-11.65,6656.7
4822,03/10/26 12:30:00 PM,-11.65,6549.2
4823,03/10/26 12:40:00 PM,-11.65,6470.5
4824,03/10/26 12:50:00 PM,-11.65,5690.4
4825,03/10/26 01:00:00 PM,-11.65,6119.8
4826,03/10/26 01:10:00 PM,-11.65,6318.8
4827,03/10/26 01:20:00 PM,-11.65,6125.0
4828,03/10/26 01:30:00 PM,-11.65,6290.5
4829,03/10/26 01:40:00 PM,-11.65,6155.1
4830,03/10/26 01:50:00 PM,-11.65,5875.4
4831,03/10/26 02:00:00 PM,-11.65,5976.2
4832,03/10/26 02:10:00 PM,-11.65,5522.0
4833,03/10/26 02:20:00 PM,-11.65,6061.3
4834,03/10/26 02:30:00 PM,-11.65,5676.3
4835,03/10/26 02:40:00 PM,-11.65,5713.2
4836,03/10/26 02:50:00 PM,-11.65,5606.2
4837,03/10/26 03:00:00 PM,-11.65,5422.3
4838,03/10/26 03:10:00 PM,-11.65,5474.6
4839,03/10/26 03:20:00 PM,-11.65,5301.9
4840,03/10/26 03:30:00 PM,-11.65,4938.0
4841,03/10/26 03:40:00 PM,-11.65,5585.1
4842,03/10/26 03:50:00 PM,-11.65,5637.8
4843,03/10/26 04:00:00 PM,-11.65,5029.5
4844,03/10/26 04:10:00 PM,-11.65,5725.7
4845,03/10/26 04:20:00 PM,-11.65,5560.6
4846,03/10/26 04:30:00 PM,-11.65,5864.9
4847,03/10/26 04:40:00 PM,-11.65,5992.0
4848,03/10/26 04:50:00 PM,-11.65,6002.8
4849,03/10/26 05:00:00 PM,-11.65,6013.4
4850,03/10/26 05:10:00 PM,-11.65,5849.1
4851,03/10/26 05:20:00 PM,-11.65,6153.4
4852,03/10/26 05:30:00 PM,-11.65,6196.1
4853,03/10/26 05:40:00 PM,-11.65,6180.0
4854,03/10/26 05:50:00 PM,-11.65,6242.2
4855,03/10/26 06:00:00 PM,-11.65,6253.1
4856,03/10/26 06:10:00 PM,-11.65,6315.3
4857,03/10/26 06:20:00 PM,-11.65,6315.3
4858,03/10/26 06:30:00 PM,-11.65,6452.7
4859,03/10/26 06:40:00 PM,-11.65,6409.7
4860,03/10/26 06:50:00 PM,-11.65,6468.8
4861,03/10/26 07:00:00 PM,-11.65,6367.1
4862,03/10/26 07:10:00 PM,-11.65,6604.7
4863,03/10/26 07:20:00 PM,-11.65,6436.6
4864,03/10/26 07:30:00 PM,-11.65,6454.5
4865,03/10/26 07:40:00 PM,-11.65,6760.8
4866,03/10/26 07:50:00 PM,-11.65,6424.1
4867,03/10/26 08:00:00 PM,-11.65,6561.7
4868,03/10/26 08:10:00 PM,-11.65,7002.0
4869,03/10/26 08:20:00 PM,-11.65,7108.7
4870,03/10/26 08:30:00 PM,-11.65,6821.9
4871,03/10/26 08:40:00 PM,-11.65,6764.3
4872,03/10/26 08:50:00 PM,-11.65,6930.1
4873,03/10/26 09:00:00 PM,-11.65,6078.8
4874,03/10/26 09:10:00 PM,-11.65,6554.7
4875,03/10/26 09:20:00 PM,-11.65,6987.6
4876,03/10/26 09:30:00 PM,-11.65,7449.2
4877,03/10/26 09:40:00 PM,-11.65,7291.3
4878,03/10/26 09:50:00 PM,-11.65,6540.4
4879,03/10/26 10:00:00 PM,-11.65,7596.5
4880,03/10/26 10:10:00 PM,-11.65,7491.0
4881,03/10/26 10:20:00 PM,-11.65,7389.3
4882,03/10/26 10:30:00 PM,-11.65,7258.6
4883,03/10/26 10:40:00 PM,-11.65,7509.1
4884,03/10/26 10:50:00 PM,-11.65,7787.7
4885,03/10/26 11:00:00 PM,-11.65,7636.6
4886,03/10/26 11:10:00 PM,-11.65,7512.6
4887,03/10/26 11:20:00 PM,-11.65,7859.0
4888,03/10/26 11:30:00 PM,-11.65,7702.0
4889,03/10/26 11:40:00 PM,-11.65,7818.7
4890,03/10/26 11:50:00 PM,-11.65,7751.1
4891,03/11/26 12:00:00 AM,-11.65,7667.5
4892,03/11/26 12:10:00 AM,-11.65,7594.5
4893,03/11/26 12:20:00 AM,-11.65,7498.3
4894,03/11/26 12:30:00 AM,-11.65,7322.0
4895,03/11/26 12:40:00 AM,-11.65,7090.5
4896,03/11/26 12:50:00 AM,-11.65,7603.8
4897,03/11/26 01:00:00 AM,-11.65,7975.9
4898,03/11/26 01:10:00 AM,-11.65,7712.9
4899,03/11/26 01:20:00 AM,-11.65,7005.8
4900,03/11/26 01:30:00 AM,-11.65,7503.6
4901,03/11/26 01:40:00 AM,-11.65,6662.0
4902,03/11/26 01:50:00 AM,-11.65,7025.6
4903,03/11/26 02:00:00 AM,-11.65,7208.0
4904,03/11/26 02:10:00 AM,-11.65,7318.5
4905,03/11/26 02:20:00 AM,-11.65,7694.7
4906,03/11/26 02:30:00 AM,-11.65,6635.1
4907,03/11/26 02:40:00 AM,-11.65,6789.7
4908,03/11/26 02:50:00 AM,-11.65,6942.6
4909,03/11/26 03:00:00 AM,-11.65,7387.5
4910,03/11/26 03:10:00 AM,-11.65,6897.6
4911,03/11/26 03:20:00 AM,-11.65,7394.8
4912,03/11/26 03:30:00 AM,-11.65,6838.3
4913,03/11/26 03:40:00 AM,-11.65,7011.0
4914,03/11/26 03:50:00 AM,-11.65,7096.1
4915,03/11/26 04:00:00 AM,-11.65,6967.8
4916,03/11/26 04:10:00 AM,-11.65,7002.0
4917,03/11/26 04:20:00 AM,-11.65,7018.3
4918,03/11/26 04:30:00 AM,-11.65,7137.6
4919,03/11/26 04:40:00 AM,-11.65,6814.9
4920,03/11/26 04:50:00 AM,-11.65,6527.8
4921,03/11/26 05:00:00 AM,-11.65,6743.0
4922,03/11/26 05:10:00 AM,-11.65,6782.4
4923,03/11/26 05:20:00 AM,-11.65,7276.7
4924,03/11/26 05:30:00 AM,-11.65,6782.4
4925,03/11/26 05:40:00 AM,-11.65,7206.3
4926,03/11/26 05:50:00 AM,-11.65,6360.0
4927,03/11/26 06:00:00 AM,-11.65,7065.1
4928,03/11/26 06:10:00 AM,-11.65,6461.8
4929,03/11/26 06:20:00 AM,-11.65,6338.4
4930,03/11/26 06:30:00 AM,-11.65,6967.8
4931,03/11/26 06:40:00 AM,-11.65,6333.2
4932,03/11/26 06:50:00 AM,-11.65,6628.1
4933,03/11/26 07:00:00 AM,-11.65,6495.7
4934,03/11/26 07:10:00 AM,-11.65,6344.0
4935,03/11/26 07:20:00 AM,-11.65,6417.0
4936,03/11/26 07:30:00 AM,-11.65,6550.9
4937,03/11/26 07:40:00 AM,-11.65,6249.6
4938,03/11/26 07:50:00 AM,-11.65,6526.1
4939,03/11/26 08:00:00 AM,-11.65,6142.9
4940,03/11/26 08:10:00 AM,-11.65,6205.1
4941,03/11/26 08:20:00 AM,-11.65,6112.8
4942,03/11/26 08:30:00 AM,-11.65,6215.6
4943,03/11/26 08:40:00 AM,-11.65,6220.9
4944,03/11/26 08:50:00 AM,-11.65,6424.1
4945,03/11/26 09:00:00 AM,-11.65,6451.0
4946,03/11/26 09:10:00 AM,-11.65,6210.4
4947,03/11/26 09:20:00 AM,-11.65,6581.6
4948,03/11/26 09:30:00 AM,-11.65,6182.0
4949,03/11/26 09:40:00 AM,-11.65,6155.1
4950,03/11/26 09:50:00 AM,-11.65,6213.9
4951,03/11/26 10:00:00 AM,-11.65,6045.2
4952,03/11/26 10:10:00 AM,-11.65,6070.1
4953,03/11/26 10:20:00 AM,-11.65,6016.9
4954,03/11/26 10:30:00 AM,-11.65,6258.3
4955,03/11/26 10:40:00 AM,-11.65,6345.7
4956,03/11/26 10:50:00 AM,-11.65,5861.4
4957,03/11/26 11:00:00 AM,-11.65,5826.0
4958,03/11/26 11:10:00 AM,-11.65,5745.0
4959,03/11/26 11:20:00 AM,-11.65,5697.4
4960,03/11/26 11:30:00 AM,-11.65,5801.4
4961,03/11/26 11:40:00 AM,-11.65,5683.4
4962,03/11/26 11:50:00 AM,-11.65,5579.9
4963,03/11/26 12:00:00 PM,-11.65,5544.8
4964,03/11/26 12:10:00 PM,-11.65,5522.0
4965,03/11/26 12:20:00 PM,-11.65,5683.4
4966,03/11/26 12:30:00 PM,-11.65,5446.9
4967,03/11/26 12:40:00 PM,-11.65,5502.7
4968,03/11/26 12:50:00 PM,-11.65,5314.2
4969,03/11/26 01:00:00 PM,-11.65,5359.5
4970,03/11/26 01:10:00 PM,-11.65,5234.1
4971,03/11/26 01:20:00 PM,-11.65,5239.3
4972,03/11/26 01:30:00 PM,-11.65,5199.3
4973,03/11/26 01:40:00 PM,-11.65,5145.5
4974,03/11/26 01:50:00 PM,-11.65,5124.8
4975,03/11/26 02:00:00 PM,-11.65,5143.8
4976,03/11/26 02:10:00 PM,-11.65,5109.3
4977,03/11/26 02:20:00 PM,-11.65,5104.0
4978,03/11/26 02:30:00 PM,-11.65,5130.0
4979,03/11/26 02:40:00 PM,-11.65,4993.2
4980,03/11/26 02:50:00 PM,-11.65,4948.5
4981,03/11/26 03:00:00 PM,-11.65,4945.0
4982,03/11/26 03:10:00 PM,-11.65,4924.2
4983,03/11/26 03:20:00 PM,-11.65,4874.2
4984,03/11/26 03:30:00 PM,-11.65,4860.5
4985,03/11/26 03:40:00 PM,-11.65,4793.6
4986,03/11/26 03:50:00 PM,-11.65,4812.3
4987,03/11/26 04:00:00 PM,-11.65,4731.6
4988,03/11/26 04:10:00 PM,-11.65,4905.2
4989,03/11/26 04:20:00 PM,-11.65,4796.8
4990,03/11/26 04:30:00 PM,-11.65,4676.9
4991,03/11/26 04:40:00 PM,-11.65,4776.3
4992,03/11/26 04:50:00 PM,-11.65,4620.5
4993,03/11/26 05:00:00 PM,-11.65,4683.7
4994,03/11/26 05:10:00 PM,-11.65,4583.1
4995,03/11/26 05:20:00 PM,-11.65,4814.0
4996,03/11/26 05:30:00 PM,-11.65,4583.1
4997,03/11/26 05:40:00 PM,-11.65,4736.9
4998,03/11/26 05:50:00 PM,-11.65,4676.9
4999,03/11/26 06:00:00 PM,-11.65,4755.9
5000,03/11/26 06:10:00 PM,-11.65,4728.4
5001,03/11/26 06:20:00 PM,-11.65,4786.6
5002,03/11/26 06:30:00 PM,-11.65,4893.2
5003,03/11/26 06:40:00 PM,-11.65,5228.8
5004,03/11/26 06:50:00 PM,-11.65,4989.7
5005,03/11/26 07:00:00 PM,-11.65,5031.2
5006,03/11/26 07:10:00 PM,-11.65,5221.8
5007,03/11/26 07:20:00 PM,-11.65,5150.8
5008,03/11/26 07:30:00 PM,-11.65,5460.6
5009,03/11/26 07:40:00 PM,-11.65,5564.1
5010,03/11/26 07:50:00 PM,-11.65,5401.3
5011,03/11/26 08:00:00 PM,-11.65,5576.4
5012,03/11/26 08:10:00 PM,-11.65,5425.8
5013,03/11/26 08:20:00 PM,-11.65,5485.2
5014,03/11/26 08:30:00 PM,-11.65,5530.8
5015,03/11/26 08:40:00 PM,-11.65,5534.3
5016,03/11/26 08:50:00 PM,-11.65,5606.2
5017,03/11/26 09:00:00 PM,-11.65,5627.2
5018,03/11/26 09:10:00 PM,-11.65,5727.5
5019,03/11/26 09:20:00 PM,-11.65,5746.8
5020,03/11/26 09:30:00 PM,-11.65,5785.4
5021,03/11/26 09:40:00 PM,-11.65,5815.5
5022,03/11/26 09:50:00 PM,-11.65,5893.2
5023,03/11/26 10:00:00 PM,-11.65,6260.1
5024,03/11/26 10:10:00 PM,-11.65,5917.8
5025,03/11/26 10:20:00 PM,-11.65,5965.7
5026,03/11/26 10:30:00 PM,-11.65,6041.7
5027,03/11/26 10:40:00 PM,-11.65,6091.4
5028,03/11/26 10:50:00 PM,-11.65,6133.8
5029,03/11/26 11:00:00 PM,-11.65,6230.0
5030,03/11/26 11:10:00 PM,-11.65,6351.0
5031,03/11/26 11:20:00 PM,-11.65,6304.8
5032,03/11/26 11:30:00 PM,-11.65,6420.6
5033,03/11/26 11:40:00 PM,-11.65,6481.4
5034,03/11/26 11:50:00 PM,-11.65,6493.9
5035,03/12/26 12:00:00 AM,-11.65,6567.3
5036,03/12/26 12:10:00 AM,-11.65,6683.6
5037,03/12/26 12:20:00 AM,-11.65,6699.7
5038,03/12/26 12:30:00 AM,-11.65,6656.7
5039,03/12/26 12:40:00 AM,-11.65,6724.8
5040,03/12/26 12:50:00 AM,-11.65,6737.4
5041,03/12/26 01:00:00 AM,-11.65,6850.8
5042,03/12/26 01:10:00 AM,-11.65,6721.3
5043,03/12/26 01:20:00 AM,-11.65,6773.4
5044,03/12/26 01:30:00 AM,-11.65,6785.9
5045,03/12/26 01:40:00 AM,-11.65,6764.3
5046,03/12/26 01:50:00 AM,-11.65,6805.8
5047,03/12/26 02:00:00 AM,-11.65,6793.2
5048,03/12/26 02:10:00 AM,-11.65,6780.7
5049,03/12/26 02:20:00 AM,-11.65,6768.1
5050,03/12/26 02:30:00 AM,-11.65,6847.0
5051,03/12/26 02:40:00 AM,-11.65,6926.3
5052,03/12/26 02:50:00 AM,-11.65,6942.6
5053,03/12/26 03:00:00 AM,-11.65,6910.2
5054,03/12/26 03:10:00 AM,-11.65,6989.4
5055,03/12/26 03:20:00 AM,-11.65,6998.5
5056,03/12/26 03:30:00 AM,-11.65,7101.3
5057,03/12/26 03:40:00 AM,-11.65,7032.7
5058,03/12/26 03:50:00 AM,-11.65,7067.1
5059,03/12/26 04:00:00 AM,-11.65,7137.6
5060,03/12/26 04:10:00 AM,-11.65,7133.8
5061,03/12/26 04:20:00 AM,-11.65,7012.8
5062,03/12/26 04:30:00 AM,-11.65,7049.0
5063,03/12/26 04:40:00 AM,-11.65,7034.4
5064,03/12/26 04:50:00 AM,-11.65,6838.3
5065,03/12/26 05:00:00 AM,-11.65,6800.3
5066,03/12/26 05:10:00 AM,-11.65,6769.9
5067,03/12/26 05:20:00 AM,-11.65,6935.3
5068,03/12/26 05:30:00 AM,-11.65,6845.3
5069,03/12/26 05:40:00 AM,-11.65,6737.4
5070,03/12/26 05:50:00 AM,-11.65,6712.3
5071,03/12/26 06:00:00 AM,-11.65,6724.8
5072,03/12/26 06:10:00 AM,-11.65,6699.7
5073,03/12/26 06:20:00 AM,-11.65,6576.1
5074,03/12/26 06:30:00 AM,-11.65,6567.3
5075,03/12/26 06:40:00 AM,-11.65,6531.3
5076,03/12/26 06:50:00 AM,-11.65,6723.1
5077,03/12/26 07:00:00 AM,-11.65,6567.3
5078,03/12/26 07:10:00 AM,-11.65,6402.7
5079,03/12/26 07:20:00 AM,-11.65,6468.8
5080,03/12/26 07:30:00 AM,-11.65,6436.6
5081,03/12/26 07:40:00 AM,-11.65,6492.2
5082,03/12/26 07:50:00 AM,-11.65,6351.0
5083,03/12/26 08:00:00 AM,-11.65,6481.4
5084,03/12/26 08:10:00 AM,-11.65,6499.2
5085,03/12/26 08:20:00 AM,-11.65,6365.3
5086,03/12/26 08:30:00 AM,-11.65,6317.1
5087,03/12/26 08:40:00 AM,-11.65,6397.5
5088,03/12/26 08:50:00 AM,-11.65,6352.7
5089,03/12/26 09:00:00 AM,-11.65,6391.9
5090,03/12/26 09:10:00 AM,-11.65,6370.6
5091,03/12/26 09:20:00 AM,-11.65,6279.7
5092,03/12/26 09:30:00 AM,-11.65,6167.7
5093,03/12/26 09:40:00 AM,-11.65,6189.0
5094,03/12/26 09:50:00 AM,-11.65,6011.6
5095,03/12/26 10:00:00 AM,-11.65,6009.9
5096,03/12/26 10:10:00 AM,-11.65,5954.9
5097,03/12/26 10:20:00 AM,-11.65,6036.5
5098,03/12/26 10:30:00 AM,-11.65,5974.5
5099,03/12/26 10:40:00 AM,-11.65,5891.5
5100,03/12/26 10:50:00 AM,-11.65,5944.4
5101,03/12/26 11:00:00 AM,-11.65,5724.0
5102,03/12/26 11:10:00 AM,-11.65,5817.2
5103,03/12/26 11:20:00 AM,-11.65,5788.9
5104,03/12/26 11:30:00 AM,-11.65,5942.6
5105,03/12/26 11:40:00 AM,-11.65,5785.4
5106,03/12/26 11:50:00 AM,-11.65,5969.2
5107,03/12/26 12:00:00 PM,-11.65,5924.8
5108,03/12/26 12:10:00 PM,-11.65,5729.2
5109,03/12/26 12:20:00 PM,-11.65,5776.6
5110,03/12/26 12:30:00 PM,-11.65,5790.9
5111,03/12/26 12:40:00 PM,-11.65,5722.2
5112,03/12/26 12:50:00 PM,-11.65,5650.0
5113,03/12/26 01:00:00 PM,-11.65,5604.4
5114,03/12/26 01:10:00 PM,-11.65,5637.8
5115,03/12/26 01:20:00 PM,-11.65,5641.3
5116,03/12/26 01:30:00 PM,-11.65,5567.6
5117,03/12/26 01:40:00 PM,-11.65,5600.9
5118,03/12/26 01:50:00 PM,-11.65,5595.7
5119,03/12/26 02:00:00 PM,-11.65,5717.0
5120,03/12/26 02:10:00 PM,-11.65,5572.9
5121,03/12/26 02:20:00 PM,-11.65,5453.9
5122,03/12/26 02:30:00 PM,-11.65,5502.7
5123,03/12/26 02:40:00 PM,-11.65,5377.0
5124,03/12/26 02:50:00 PM,-11.65,5321.2
5125,03/12/26 03:00:00 PM,-11.65,5490.4
5126,03/12/26 03:10:00 PM,-11.65,5427.6
5127,03/12/26 03:20:00 PM,-11.65,5438.1
5128,03/12/26 03:30:00 PM,-11.65,5333.2
5129,03/12/26 03:40:00 PM,-11.65,5401.3
5130,03/12/26 03:50:00 PM,-11.65,5216.8
5131,03/12/26 04:00:00 PM,-11.65,5140.2
5132,03/12/26 04:10:00 PM,-11.65,5223.6
5133,03/12/26 04:20:00 PM,-11.65,5107.5
5134,03/12/26 04:30:00 PM,-11.65,5176.8
5135,03/12/26 04:40:00 PM,-11.65,5180.3
5136,03/12/26 04:50:00 PM,-11.65,5244.6
5137,03/12/26 05:00:00 PM,-11.65,5274.1
5138,03/12/26 05:10:00 PM,-11.65,5272.4
5139,03/12/26 05:20:00 PM,-11.65,5338.4
5140,03/12/26 05:30:00 PM,-11.65,5237.6
5141,03/12/26 05:40:00 PM,-11.65,5438.1
5142,03/12/26 05:50:00 PM,-11.65,5272.4
5143,03/12/26 06:00:00 PM,-11.65,5368.2
5144,03/12/26 06:10:00 PM,-11.65,5497.4
5145,03/12/26 06:20:00 PM,-11.65,5637.8
5146,03/12/26 06:30:00 PM,-11.65,5660.6
