"Plot Title: 21415544"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Coupler Detached (LGR S/N: 21415544)","Coupler Attached (LGR S/N: 21415544)","Host Connected (LGR S/N: 21415544)","Stopped (LGR S/N: 21415544)","End Of File (LGR S/N: 21415544)"
3879,03/07/23 23:20:00,4124.9,23.06,,,,,
3880,03/07/23 23:30:00,4122.3,23.05,,,,,
3881,03/07/23 23:40:00,4121.6,23.05,,,,,
3882,03/07/23 23:50:00,4121.0,23.04,,,,,
3883,03/08/23 00:00:00,4119.0,23.04,,,,,
3884,03/08/23 00:10:00,4119.0,23.05,,,,,
3885,03/08/23 00:20:00,4116.4,23.05,,,,,
3886,03/08/23 00:30:00,4113.8,23.05,,,,,
3887,03/08/23 00:40:00,4106.0,23.01,,,,,
3888,03/08/23 00:50:00,4097.6,23.00,,,,,
3889,03/08/23 01:00:00,4096.3,23.00,,,,,
3890,03/08/23 01:10:00,4095.0,23.00,,,,,
3891,03/08/23 01:20:00,4090.5,22.97,,,,,
3892,03/08/23 01:30:00,4089.8,22.95,,,,,
3893,03/08/23 01:40:00,4086.6,22.95,,,,,
3894,03/08/23 01:50:00,4085.9,22.95,,,,,
3895,03/08/23 02:00:00,4085.3,22.93,,,,,
3896,03/08/23 02:10:00,4080.7,22.92,,,,,
3897,03/08/23 02:20:00,4074.2,22.92,,,,,
3898,03/08/23 02:30:00,4072.3,22.93,,,,,
3899,03/08/23 02:40:00,4069.7,22.93,,,,,
3900,03/08/23 02:50:00,4067.1,22.92,,,,,
3901,03/08/23 03:00:00,4065.8,22.93,,,,,
3902,03/08/23 03:10:00,4060.6,22.93,,,,,
3903,03/08/23 03:20:00,4060.6,22.93,,,,,
3904,03/08/23 03:30:00,4040.5,22.96,,,,,
3905,03/08/23 03:40:00,4039.8,22.95,,,,,
3906,03/08/23 03:50:00,4041.8,22.95,,,,,
3907,03/08/23 04:00:00,4040.5,22.95,,,,,
3908,03/08/23 04:10:00,4036.6,22.95,,,,,
3909,03/08/23 04:20:00,4035.9,22.95,,,,,
3910,03/08/23 04:30:00,4035.3,22.95,,,,,
3911,03/08/23 04:40:00,4035.3,22.93,,,,,
3912,03/08/23 04:50:00,4037.9,22.93,,,,,
3913,03/08/23 05:00:00,4039.2,22.93,,,,,
3914,03/08/23 05:10:00,4041.1,22.92,,,,,
3915,03/08/23 05:20:00,4042.4,22.92,,,,,
3916,03/08/23 05:30:00,4045.0,22.92,,,,,
3917,03/08/23 05:40:00,4045.0,22.91,,,,,
3918,03/08/23 05:50:00,4049.6,22.92,,,,,
3919,03/08/23 06:00:00,4054.1,22.91,,,,,
3920,03/08/23 06:10:00,4052.8,22.89,,,,,
3921,03/08/23 06:20:00,4063.2,22.91,,,,,
3922,03/08/23 06:30:00,4067.1,22.88,,,,,
3923,03/08/23 06:40:00,4067.1,22.87,,,,,
3924,03/08/23 06:50:00,4074.9,22.89,,,,,
3925,03/08/23 07:00:00,4074.9,22.87,,,,,
3926,03/08/23 07:10:00,4088.5,22.87,,,,,
3927,03/08/23 07:20:00,4085.9,22.86,,,,,
3928,03/08/23 07:30:00,4094.3,22.88,,,,,
3929,03/08/23 07:40:00,4112.5,22.88,,,,,
3930,03/08/23 07:50:00,4117.7,22.89,,,,,
3931,03/08/23 08:00:00,4135.9,22.96,,,,,
3932,03/08/23 08:10:00,4162.6,22.96,,,,,
3933,03/08/23 08:20:00,4160.6,22.89,,,,,
3934,03/08/23 08:30:00,4163.2,23.02,,,,,
3935,03/08/23 08:40:00,4196.4,23.10,,,,,
3936,03/08/23 08:50:00,4228.9,23.11,,,,,
3937,03/08/23 09:00:00,4228.9,23.13,,,,,
3938,03/08/23 09:10:00,4219.8,23.04,,,,,
3939,03/08/23 09:20:00,4207.5,23.09,,,,,
3940,03/08/23 09:30:00,4201.0,23.08,,,,,
3941,03/08/23 09:40:00,4202.9,23.09,,,,,
3942,03/08/23 09:50:00,4201.0,23.09,,,,,
3943,03/08/23 10:00:00,4213.3,23.02,,,,,
3944,03/08/23 10:10:00,4232.9,23.05,,,,,
3945,03/08/23 10:20:00,4238.7,23.14,,,,,
3946,03/08/23 10:30:00,4245.2,23.17,,,,,
3947,03/08/23 10:40:00,4251.7,23.15,,,,,
3948,03/08/23 10:50:00,4255.0,23.18,,,,,
3949,03/08/23 11:00:00,4246.5,23.23,,,,,
3950,03/08/23 11:10:00,4264.1,23.20,,,,,
3951,03/08/23 11:20:00,4292.8,23.18,,,,,
3952,03/08/23 11:30:00,4305.2,23.17,,,,,
3953,03/08/23 11:40:00,4315.0,23.17,,,,,
3954,03/08/23 11:50:00,4320.2,23.19,,,,,
3955,03/08/23 12:00:00,4320.2,23.26,,,,,
3956,03/08/23 12:10:00,4321.5,23.33,,,,,
3957,03/08/23 12:20:00,4337.2,23.35,,,,,
3958,03/08/23 12:30:00,4345.0,23.47,,,,,
3959,03/08/23 12:40:00,4354.2,23.63,,,,,
3960,03/08/23 12:50:00,4358.1,23.66,,,,,
3961,03/08/23 13:00:00,4358.7,23.64,,,,,
3962,03/08/23 13:10:00,4375.1,23.84,,,,,
3963,03/08/23 13:20:00,4392.7,24.11,,,,,
3964,03/08/23 13:30:00,4403.2,23.89,,,,,
3965,03/08/23 13:40:00,4392.0,23.72,,,,,
3966,03/08/23 13:50:00,4373.7,23.89,,,,,
3967,03/08/23 14:00:00,4405.1,23.96,,,,,
3968,03/08/23 14:10:00,4394.7,23.86,,,,,
3969,03/08/23 14:20:00,4404.5,24.12,,,,,
3970,03/08/23 14:30:00,4388.8,24.42,,,,,
3971,03/08/23 14:40:00,4376.4,24.35,,,,,
3972,03/08/23 14:50:00,4431.3,24.74,,,,,
3973,03/08/23 15:00:00,4394.7,24.58,,,,,
3974,03/08/23 15:10:00,4385.5,24.45,,,,,
3975,03/08/23 15:20:00,4498.7,24.70,,,,,
3976,03/08/23 15:30:00,4511.1,24.34,,,,,
3977,03/08/23 15:40:00,4555.7,24.58,,,,,
3978,03/08/23 15:50:00,4479.7,24.45,,,,,
3979,03/08/23 16:00:00,4433.2,23.75,,,,,
3980,03/08/23 16:10:00,4630.6,23.77,,,,,
3981,03/08/23 16:20:00,4508.5,23.63,,,,,
3982,03/08/23 16:30:00,4429.3,23.62,,,,,
3983,03/08/23 16:40:00,4398.6,23.57,,,,,
3984,03/08/23 16:50:00,4388.1,23.54,,,,,
3985,03/08/23 17:00:00,4383.5,23.53,,,,,
3986,03/08/23 17:10:00,4379.6,23.51,,,,,
3987,03/08/23 17:20:00,4386.8,23.51,,,,,
3988,03/08/23 17:30:00,4384.9,23.49,,,,,
3989,03/08/23 17:40:00,4382.2,23.49,,,,,
3990,03/08/23 17:50:00,4375.7,23.45,,,,,
3991,03/08/23 18:00:00,4373.7,23.44,,,,,
3992,03/08/23 18:10:00,4374.4,23.41,,,,,
3993,03/08/23 18:20:00,4369.8,23.38,,,,,
3994,03/08/23 18:30:00,4369.8,23.36,,,,,
3995,03/08/23 18:40:00,4368.5,23.35,,,,,
3996,03/08/23 18:50:00,4375.1,23.31,,,,,
3997,03/08/23 19:00:00,4369.2,23.28,,,,,
3998,03/08/23 19:10:00,4359.4,23.23,,,,,
3999,03/08/23 19:20:00,4353.5,23.22,,,,,
4000,03/08/23 19:30:00,4349.6,23.19,,,,,
4001,03/08/23 19:40:00,4325.4,23.15,,,,,
4002,03/08/23 19:50:00,4320.9,23.13,,,,,
4003,03/08/23 20:00:00,4313.7,23.09,,,,,
4004,03/08/23 20:10:00,4309.8,23.05,,,,,
4005,03/08/23 20:20:00,4305.9,23.05,,,,,
4006,03/08/23 20:30:00,4304.6,23.02,,,,,
4007,03/08/23 20:40:00,4301.3,23.01,,,,,
4008,03/08/23 20:50:00,4389.4,23.00,,,,,
4009,03/08/23 21:00:00,4387.5,22.97,,,,,
4010,03/08/23 21:10:00,4381.6,22.97,,,,,
4011,03/08/23 21:20:00,4379.6,22.95,,,,,
4012,03/08/23 21:30:00,4377.0,22.93,,,,,
4013,03/08/23 21:40:00,4373.1,22.89,,,,,
4014,03/08/23 21:50:00,4369.2,22.89,,,,,
4015,03/08/23 22:00:00,4365.9,22.86,,,,,
4016,03/08/23 22:10:00,4361.3,22.82,,,,,
4017,03/08/23 22:20:00,4358.7,22.82,,,,,
4018,03/08/23 22:30:00,4356.1,22.80,,,,,
4019,03/08/23 22:40:00,4352.8,22.79,,,,,
4020,03/08/23 22:50:00,4350.9,22.78,,,,,
4021,03/08/23 23:00:00,4348.3,22.77,,,,,
4022,03/08/23 23:10:00,4345.7,22.77,,,,,
4023,03/08/23 23:20:00,4338.5,22.75,,,,,
4024,03/08/23 23:30:00,4310.4,22.74,,,,,
4025,03/08/23 23:40:00,4309.8,22.71,,,,,
4026,03/08/23 23:50:00,4308.5,22.69,,,,,
4027,03/09/23 00:00:00,4305.2,22.70,,,,,
4028,03/09/23 00:10:00,4297.4,22.69,,,,,
4029,03/09/23 00:20:00,4294.1,22.68,,,,,
4030,03/09/23 00:30:00,4290.9,22.68,,,,,
4031,03/09/23 00:40:00,4288.2,22.68,,,,,
4032,03/09/23 00:50:00,4285.0,22.65,,,,,
4033,03/09/23 01:00:00,4279.1,22.62,,,,,
4034,03/09/23 01:10:00,4277.8,22.62,,,,,
4035,03/09/23 01:20:00,4265.4,22.61,,,,,
4036,03/09/23 01:30:00,4264.8,22.60,,,,,
4037,03/09/23 01:40:00,4262.2,22.59,,,,,
4038,03/09/23 01:50:00,4258.3,22.59,,,,,
4039,03/09/23 02:00:00,4257.6,22.59,,,,,
4040,03/09/23 02:10:00,4255.7,22.59,,,,,
4041,03/09/23 02:20:00,4254.4,22.57,,,,,
4042,03/09/23 02:30:00,4249.8,22.56,,,,,
4043,03/09/23 02:40:00,4246.5,22.55,,,,,
4044,03/09/23 02:50:00,4242.6,22.53,,,,,
4045,03/09/23 03:00:00,4240.0,22.53,,,,,
4046,03/09/23 03:10:00,4236.1,22.53,,,,,
4047,03/09/23 03:20:00,4230.9,22.52,,,,,
4048,03/09/23 03:30:00,4225.0,22.51,,,,,
4049,03/09/23 03:40:00,4220.5,22.52,,,,,
4050,03/09/23 03:50:00,4218.5,22.52,,,,,
4051,03/09/23 04:00:00,4219.8,22.52,,,,,
4052,03/09/23 04:10:00,4218.5,22.52,,,,,
4053,03/09/23 04:20:00,4215.9,22.51,,,,,
4054,03/09/23 04:30:00,4212.7,22.51,,,,,
4055,03/09/23 04:40:00,4208.8,22.51,,,,,
4056,03/09/23 04:50:00,4208.1,22.51,,,,,
4057,03/09/23 05:00:00,4205.5,22.51,,,,,
4058,03/09/23 05:10:00,4204.2,22.51,,,,,
4059,03/09/23 05:20:00,4202.9,22.51,,,,,
4060,03/09/23 05:30:00,4197.7,22.50,,,,,
4061,03/09/23 05:40:00,4195.7,22.50,,,,,
4062,03/09/23 05:50:00,4187.3,22.51,,,,,
4063,03/09/23 06:00:00,4177.5,22.50,,,,,
4064,03/09/23 06:10:00,4174.9,22.50,,,,,
4065,03/09/23 06:20:00,4174.3,22.48,,,,,
4066,03/09/23 06:30:00,4167.8,22.47,,,,,
4067,03/09/23 06:40:00,4164.5,22.46,,,,,
4068,03/09/23 06:50:00,4165.2,22.46,,,,,
4069,03/09/23 07:00:00,4165.8,22.48,,,,,
4070,03/09/23 07:10:00,4165.8,22.50,,,,,
4071,03/09/23 07:20:00,4165.8,22.50,,,,,
4072,03/09/23 07:30:00,4163.2,22.50,,,,,
4073,03/09/23 07:40:00,4158.7,22.48,,,,,
4074,03/09/23 07:50:00,4156.7,22.50,,,,,
4075,03/09/23 08:00:00,4154.1,22.48,,,,,
4076,03/09/23 08:10:00,4150.2,22.47,,,,,
4077,03/09/23 08:20:00,4150.9,22.47,,,,,
4078,03/09/23 08:30:00,4147.6,22.47,,,,,
4079,03/09/23 08:40:00,4145.7,22.47,,,,,
4080,03/09/23 08:50:00,4145.0,22.46,,,,,
4081,03/09/23 09:00:00,4142.4,22.46,,,,,
4082,03/09/23 09:10:00,4140.5,22.44,,,,,
4083,03/09/23 09:20:00,4139.8,22.46,,,,,
4084,03/09/23 09:30:00,4139.8,22.47,,,,,
4085,03/09/23 09:40:00,4167.8,22.47,,,,,
4086,03/09/23 09:50:00,4262.8,22.48,,,,,
4087,03/09/23 10:00:00,4204.2,22.51,,,,,
4088,03/09/23 10:10:00,4160.0,22.52,,,,,
4089,03/09/23 10:20:00,4138.5,22.51,,,,,
4090,03/09/23 10:30:00,4131.4,22.51,,,,,
4091,03/09/23 10:40:00,4134.0,22.51,,,,,
4092,03/09/23 10:50:00,4134.6,22.52,,,,,
4093,03/09/23 11:00:00,4139.2,22.55,,,,,
4094,03/09/23 11:10:00,4139.2,22.56,,,,,
4095,03/09/23 11:20:00,4136.6,22.56,,,,,
4096,03/09/23 11:30:00,4139.2,22.57,,,,,
4097,03/09/23 11:40:00,4139.2,22.59,,,,,
4098,03/09/23 11:50:00,4139.2,22.60,,,,,
4099,03/09/23 12:00:00,4136.6,22.62,,,,,
4100,03/09/23 12:10:00,4133.3,22.65,,,,,
4101,03/09/23 12:20:00,4133.3,22.71,,,,,
4102,03/09/23 12:30:00,4131.4,22.77,,,,,
4103,03/09/23 12:40:00,4139.2,22.91,,,,,
4104,03/09/23 12:50:00,4134.0,22.96,,,,,
4105,03/09/23 13:00:00,4130.7,23.06,,,,,
4106,03/09/23 13:10:00,4150.9,23.40,,,,,
4107,03/09/23 13:20:00,4178.8,23.49,,,,,
4108,03/09/23 13:30:00,4177.5,23.54,,,,,
4109,03/09/23 13:40:00,4158.0,23.66,,,,,
4110,03/09/23 13:50:00,4143.1,23.64,,,,,
4111,03/09/23 14:00:00,4134.6,23.33,,,,,
4112,03/09/23 14:10:00,4131.4,23.29,,,,,
4113,03/09/23 14:20:00,4134.0,23.49,,,,,
4114,03/09/23 14:30:00,4152.8,23.58,,,,,
4115,03/09/23 14:40:00,4158.7,23.91,,,,,
4116,03/09/23 14:50:00,4191.8,24.38,,,,,
4117,03/09/23 15:00:00,4185.3,24.40,,,,,
4118,03/09/23 15:10:00,4177.5,24.25,,,,,
4119,03/09/23 15:20:00,4193.1,24.48,,,,,
4120,03/09/23 15:30:00,4184.7,24.40,,,,,
4121,03/09/23 15:40:00,4169.7,24.26,,,,,
4122,03/09/23 15:50:00,4162.6,24.18,,,,,
4123,03/09/23 16:00:00,4128.8,23.40,,,,,
4124,03/09/23 16:10:00,4137.2,23.32,,,,,
4125,03/09/23 16:20:00,4142.4,23.26,,,,,
4126,03/09/23 16:30:00,4144.4,23.19,,,,,
4127,03/09/23 16:40:00,4142.4,23.19,,,,,
4128,03/09/23 16:50:00,4141.1,23.18,,,,,
4129,03/09/23 17:00:00,4139.8,23.18,,,,,
4130,03/09/23 17:10:00,4194.4,23.20,,,,,
4131,03/09/23 17:20:00,4212.0,23.18,,,,,
4132,03/09/23 17:30:00,4189.9,23.17,,,,,
4133,03/09/23 17:40:00,4145.7,23.11,,,,,
4134,03/09/23 17:50:00,4132.0,23.10,,,,,
4135,03/09/23 18:00:00,4126.8,23.06,,,,,
4136,03/09/23 18:10:00,4125.5,23.04,,,,,
4137,03/09/23 18:20:00,4126.2,23.02,,,,,
4138,03/09/23 18:30:00,4135.3,23.00,,,,,
4139,03/09/23 18:40:00,4128.1,22.96,,,,,
4140,03/09/23 18:50:00,4126.2,22.95,,,,,
4141,03/09/23 19:00:00,4125.5,22.93,,,,,
4142,03/09/23 19:10:00,4124.9,22.91,,,,,
4143,03/09/23 19:20:00,4124.9,22.89,,,,,
4144,03/09/23 19:30:00,4126.2,22.89,,,,,
4145,03/09/23 19:40:00,4121.0,22.88,,,,,
4146,03/09/23 19:50:00,4117.1,22.84,,,,,
4147,03/09/23 20:00:00,4115.8,22.83,,,,,
4148,03/09/23 20:10:00,4113.8,22.82,,,,,
4149,03/09/23 20:20:00,4110.6,22.79,,,,,
4150,03/09/23 20:30:00,4109.3,22.78,,,,,
4151,03/09/23 20:40:00,4108.0,22.77,,,,,
4152,03/09/23 20:50:00,4104.1,22.75,,,,,
4153,03/09/23 21:00:00,4100.8,22.73,,,,,
4154,03/09/23 21:10:00,4096.9,22.71,,,,,
4155,03/09/23 21:20:00,4094.3,22.70,,,,,
4156,03/09/23 21:30:00,4093.7,22.69,,,,,
4157,03/09/23 21:40:00,4092.4,22.69,,,,,
4158,03/09/23 21:50:00,4084.6,22.65,,,,,
4159,03/09/23 22:00:00,4082.0,22.64,,,,,
4160,03/09/23 22:10:00,4077.5,22.62,,,,,
4161,03/09/23 22:20:00,4075.5,22.61,,,,,
4162,03/09/23 22:30:00,4073.6,22.59,,,,,
4163,03/09/23 22:40:00,4070.3,22.56,,,,,
4164,03/09/23 22:50:00,4069.0,22.55,,,,,
4165,03/09/23 23:00:00,4231.6,22.52,,,,,
4166,03/09/23 23:10:00,4231.6,22.53,,,,,
4167,03/09/23 23:20:00,4229.6,22.51,,,,,
4168,03/09/23 23:30:00,4225.0,22.51,,,,,
4169,03/09/23 23:40:00,4224.4,22.48,,,,,
4170,03/09/23 23:50:00,4221.8,22.46,,,,,
4171,03/10/23 00:00:00,4221.8,22.47,,,,,
4172,03/10/23 00:10:00,4218.5,22.46,,,,,
4173,03/10/23 00:20:00,4217.9,22.47,,,,,
4174,03/10/23 00:30:00,4212.0,22.43,,,,,
4175,03/10/23 00:40:00,4210.1,22.42,,,,,
4176,03/10/23 00:50:00,4209.4,22.42,,,,,
4177,03/10/23 01:00:00,4206.8,22.40,,,,,
4178,03/10/23 01:10:00,4204.2,22.40,,,,,
4179,03/10/23 01:20:00,4197.1,22.38,,,,,
4180,03/10/23 01:30:00,4196.4,22.39,,,,,
4181,03/10/23 01:40:00,4193.8,22.39,,,,,
4182,03/10/23 01:50:00,4193.8,22.39,,,,,
4183,03/10/23 02:00:00,4191.8,22.38,,,,,
4184,03/10/23 02:10:00,4188.6,22.35,,,,,
4185,03/10/23 02:20:00,4186.6,22.34,,,,,
4186,03/10/23 02:30:00,4180.8,22.34,,,,,
4187,03/10/23 02:40:00,4180.1,22.35,,,,,
4188,03/10/23 02:50:00,4164.5,22.33,,,,,
4189,03/10/23 03:00:00,4173.0,22.30,,,,,
4190,03/10/23 03:10:00,4172.3,22.31,,,,,
4191,03/10/23 03:20:00,4171.7,22.30,,,,,
4192,03/10/23 03:30:00,4167.8,22.29,,,,,
4193,03/10/23 03:40:00,4165.8,22.28,,,,,
4194,03/10/23 03:50:00,4163.9,22.28,,,,,
4195,03/10/23 04:00:00,4161.3,22.26,,,,,
4196,03/10/23 04:10:00,4156.1,22.26,,,,,
4197,03/10/23 04:20:00,4154.1,22.26,,,,,
4198,03/10/23 04:30:00,4153.5,22.26,,,,,
4199,03/10/23 04:40:00,4152.8,22.26,,,,,
4200,03/10/23 04:50:00,4151.5,22.25,,,,,
4201,03/10/23 05:00:00,4149.6,22.25,,,,,
4202,03/10/23 05:10:00,4147.0,22.24,,,,,
4203,03/10/23 05:20:00,4145.0,22.24,,,,,
4204,03/10/23 05:30:00,4139.8,22.22,,,,,
4205,03/10/23 05:40:00,4139.2,22.22,,,,,
4206,03/10/23 05:50:00,4137.2,22.24,,,,,
4207,03/10/23 06:00:00,4132.0,22.22,,,,,
4208,03/10/23 06:10:00,4130.1,22.21,,,,,
4209,03/10/23 06:20:00,4126.8,22.21,,,,,
4210,03/10/23 06:30:00,4127.5,22.21,,,,,
4211,03/10/23 06:40:00,4126.2,22.21,,,,,
4212,03/10/23 06:50:00,4122.3,22.20,,,,,
4213,03/10/23 07:00:00,4119.7,22.20,,,,,
4214,03/10/23 07:10:00,4117.7,22.24,,,,,
4215,03/10/23 07:20:00,4109.9,22.21,,,,,
4216,03/10/23 07:30:00,4108.6,22.22,,,,,
4217,03/10/23 07:40:00,4104.7,22.22,,,,,
4218,03/10/23 07:50:00,4104.7,22.24,,,,,
4219,03/10/23 08:00:00,4104.7,22.25,,,,,
4220,03/10/23 08:10:00,4101.5,22.26,,,,,
4221,03/10/23 08:20:00,4095.6,22.28,,,,,
4222,03/10/23 08:30:00,4094.3,22.30,,,,,
4223,03/10/23 08:40:00,4093.0,22.33,,,,,
4224,03/10/23 08:50:00,4089.2,22.30,,,,,
4225,03/10/23 09:00:00,4097.6,22.29,,,,,
4226,03/10/23 09:10:00,4100.2,22.30,,,,,
4227,03/10/23 09:20:00,4096.9,22.31,,,,,
4228,03/10/23 09:30:00,4087.2,22.38,,,,,
4229,03/10/23 09:40:00,4081.4,22.40,,,,,
4230,03/10/23 09:50:00,4078.1,22.40,,,,,
4231,03/10/23 10:00:00,4080.1,22.44,,,,,
4232,03/10/23 10:10:00,4085.3,22.55,,,,,
4233,03/10/23 10:20:00,4085.9,22.51,,,,,
4234,03/10/23 10:30:00,4083.3,22.43,,,,,
4235,03/10/23 10:40:00,4082.7,22.50,,,,,
4236,03/10/23 10:50:00,4074.9,22.53,,,,,
4237,03/10/23 11:00:00,4074.9,22.52,,,,,
4238,03/10/23 11:10:00,4074.9,22.62,,,,,
4239,03/10/23 11:20:00,4078.1,22.64,,,,,
4240,03/10/23 11:30:00,4080.1,22.68,,,,,
4241,03/10/23 11:40:00,4072.3,22.73,,,,,
4242,03/10/23 11:50:00,4071.0,22.73,,,,,
4243,03/10/23 12:00:00,4072.3,22.68,,,,,
4244,03/10/23 12:10:00,4084.6,22.66,,,,,
4245,03/10/23 12:20:00,4078.8,22.77,,,,,
4246,03/10/23 12:30:00,4097.6,22.73,,,,,
4247,03/10/23 12:40:00,4102.8,22.80,,,,,
4248,03/10/23 12:50:00,4110.6,22.98,,,,,
4249,03/10/23 13:00:00,4102.8,23.02,,,,,
4250,03/10/23 13:10:00,4154.1,22.97,,,,,
4251,03/10/23 13:20:00,4147.6,23.02,,,,,
4252,03/10/23 13:30:00,4156.1,23.11,,,,,
4253,03/10/23 13:40:00,4137.9,23.05,,,,,
4254,03/10/23 13:50:00,4141.8,23.19,,,,,
4255,03/10/23 14:00:00,4134.6,23.13,,,,,
4256,03/10/23 14:10:00,4141.8,22.98,,,,,
4257,03/10/23 14:20:00,4139.2,23.17,,,,,
4258,03/10/23 14:30:00,4137.2,23.27,,,,,
4259,03/10/23 14:40:00,4144.4,23.19,,,,,
4260,03/10/23 14:50:00,4132.0,23.09,,,,,
4261,03/10/23 15:00:00,4134.0,23.10,,,,,
4262,03/10/23 15:10:00,4125.5,23.17,,,,,
4263,03/10/23 15:20:00,4128.8,23.31,,,,,
4264,03/10/23 15:30:00,4125.5,23.19,,,,,
4265,03/10/23 15:40:00,4125.5,23.24,,,,,
4266,03/10/23 15:50:00,4125.5,23.26,,,,,
4267,03/10/23 16:00:00,4118.4,23.11,,,,,
4268,03/10/23 16:10:00,4117.1,23.09,,,,,
4269,03/10/23 16:20:00,4109.3,23.06,,,,,
4270,03/10/23 16:30:00,4107.3,23.00,,,,,
4271,03/10/23 16:40:00,4105.4,23.02,,,,,
4272,03/10/23 16:50:00,4100.8,23.02,,,,,
4273,03/10/23 17:00:00,4094.3,22.98,,,,,
4274,03/10/23 17:10:00,4091.1,23.01,,,,,
4275,03/10/23 17:20:00,4082.0,22.97,,,,,
4276,03/10/23 17:30:00,4084.6,23.00,,,,,
4277,03/10/23 17:40:00,4084.0,22.98,,,,,
4278,03/10/23 17:50:00,4086.6,22.96,,,,,
4279,03/10/23 18:00:00,4091.1,22.89,,,,,
4280,03/10/23 18:10:00,4089.8,22.89,,,,,
4281,03/10/23 18:20:00,4089.2,22.88,,,,,
4282,03/10/23 18:30:00,4089.8,22.87,,,,,
4283,03/10/23 18:40:00,4089.8,22.86,,,,,
4284,03/10/23 18:50:00,4084.6,22.84,,,,,
4285,03/10/23 19:00:00,4082.7,22.83,,,,,
4286,03/10/23 19:10:00,4081.4,22.83,,,,,
4287,03/10/23 19:20:00,4080.7,22.83,,,,,
4288,03/10/23 19:30:00,4079.4,22.83,,,,,
4289,03/10/23 19:40:00,4076.8,22.82,,,,,
4290,03/10/23 19:50:00,4074.9,22.82,,,,,
4291,03/10/23 20:00:00,4073.6,22.80,,,,,
4292,03/10/23 20:10:00,4069.7,22.80,,,,,
4293,03/10/23 20:20:00,4065.8,22.79,,,,,
4294,03/10/23 20:30:00,4066.4,22.79,,,,,
4295,03/10/23 20:40:00,4090.5,22.78,,,,,
4296,03/10/23 20:50:00,4088.5,22.77,,,,,
4297,03/10/23 21:00:00,4081.4,22.75,,,,,
4298,03/10/23 21:10:00,4096.9,22.74,,,,,
4299,03/10/23 21:20:00,4095.6,22.73,,,,,
4300,03/10/23 21:30:00,4093.7,22.73,,,,,
4301,03/10/23 21:40:00,4091.8,22.70,,,,,
4302,03/10/23 21:50:00,4088.5,22.69,,,,,
4303,03/10/23 22:00:00,4087.2,22.66,,,,,
4304,03/10/23 22:10:00,4085.9,22.66,,,,,
4305,03/10/23 22:20:00,4130.1,22.65,,,,,
4306,03/10/23 22:30:00,4130.1,22.64,,,,,
4307,03/10/23 22:40:00,4129.4,22.64,,,,,
4308,03/10/23 22:50:00,4130.7,22.61,,,,,
4309,03/10/23 23:00:00,4128.1,22.61,,,,,
4310,03/10/23 23:10:00,4126.2,22.59,,,,,
4311,03/10/23 23:20:00,4123.6,22.59,,,,,
4312,03/10/23 23:30:00,4122.3,22.59,,,,,
4313,03/10/23 23:40:00,4121.0,22.56,,,,,
4314,03/10/23 23:50:00,4118.4,22.55,,,,,
4315,03/11/23 00:00:00,4115.8,22.53,,,,,
4316,03/11/23 00:10:00,4114.5,22.53,,,,,
4317,03/11/23 00:20:00,4113.2,22.53,,,,,
4318,03/11/23 00:30:00,4112.5,22.52,,,,,
4319,03/11/23 00:40:00,4111.9,22.53,,,,,
4320,03/11/23 00:50:00,4110.6,22.53,,,,,
4321,03/11/23 01:00:00,4110.6,22.52,,,,,
4322,03/11/23 01:10:00,4104.7,22.52,,,,,
4323,03/11/23 01:20:00,4100.2,22.50,,,,,
4324,03/11/23 01:30:00,4099.5,22.50,,,,,
4325,03/11/23 01:40:00,4098.9,22.50,,,,,
4326,03/11/23 01:50:00,4095.0,22.48,,,,,
4327,03/11/23 02:00:00,4093.0,22.48,,,,,
4328,03/11/23 02:10:00,4087.9,22.46,,,,,
4329,03/11/23 02:20:00,4084.6,22.43,,,,,
4330,03/11/23 02:30:00,4085.9,22.43,,,,,
4331,03/11/23 02:40:00,4085.3,22.43,,,,,
4332,03/11/23 02:50:00,4085.3,22.42,,,,,
4333,03/11/23 03:00:00,4086.6,22.42,,,,,
4334,03/11/23 03:10:00,4085.9,22.40,,,,,
4335,03/11/23 03:20:00,4084.0,22.40,,,,,
4336,03/11/23 03:30:00,4081.4,22.39,,,,,
4337,03/11/23 03:40:00,4080.1,22.38,,,,,
4338,03/11/23 03:50:00,4080.1,22.38,,,,,
4339,03/11/23 04:00:00,4075.5,22.37,,,,,
4340,03/11/23 04:10:00,4072.3,22.35,,,,,
4341,03/11/23 04:20:00,4071.0,22.37,,,,,
4342,03/11/23 04:30:00,4070.3,22.35,,,,,
4343,03/11/23 04:40:00,4067.7,22.35,,,,,
4344,03/11/23 04:50:00,4063.8,22.35,,,,,
4345,03/11/23 05:00:00,4063.8,22.38,,,,,
4346,03/11/23 05:10:00,4057.4,22.37,,,,,
4347,03/11/23 05:20:00,4056.1,22.34,,,,,
4348,03/11/23 05:30:00,4056.1,22.35,,,,,
4349,03/11/23 05:40:00,4053.5,22.34,,,,,
4350,03/11/23 05:50:00,4052.2,22.33,,,,,
4351,03/11/23 06:00:00,4052.8,22.33,,,,,
4352,03/11/23 06:10:00,4050.2,22.33,,,,,
4353,03/11/23 06:20:00,4048.9,22.33,,,,,
4354,03/11/23 06:30:00,4049.6,22.33,,,,,
