#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
4078,02/29/2024 07:40:00,22.80,-36.61,7.54,,,,,,
4079,02/29/2024 07:50:00,22.80,-37.39,7.56,,,,,,
4080,02/29/2024 08:00:00,22.80,-38.47,7.58,,,,,,
4081,02/29/2024 08:10:00,22.80,-38.92,7.58,,,,,,
4082,02/29/2024 08:20:00,22.80,-39.11,7.59,,,,,,
4083,02/29/2024 08:30:00,22.80,-38.30,7.57,,,,,,
4084,02/29/2024 08:40:00,22.80,-37.70,7.56,,,,,,
4085,02/29/2024 08:50:00,22.80,-40.41,7.61,,,,,,
4086,02/29/2024 09:00:00,22.82,-42.97,7.66,,,,,,
4087,02/29/2024 09:10:00,22.82,-44.17,7.68,,,,,,
4088,02/29/2024 09:20:00,22.82,-44.88,7.70,,,,,,
4089,02/29/2024 09:30:00,22.82,-45.10,7.70,,,,,,
4090,02/29/2024 09:40:00,22.82,-44.95,7.70,,,,,,
4091,02/29/2024 09:50:00,22.82,-44.95,7.70,,,,,,
4092,02/29/2024 10:00:00,22.82,-46.94,7.74,,,,,,
4093,02/29/2024 10:10:00,22.82,-47.94,7.76,,,,,,
4094,02/29/2024 10:20:00,22.85,-48.22,7.76,,,,,,
4095,02/29/2024 10:30:00,22.85,-48.50,7.77,,,,,,
4096,02/29/2024 10:40:00,22.87,-51.72,7.83,,,,,,
4097,02/29/2024 10:50:00,22.87,-50.63,7.81,,,,,,
4098,02/29/2024 11:00:00,22.87,-53.24,7.86,,,,,,
4099,02/29/2024 11:10:00,22.92,-57.27,7.93,,,,,,
4100,02/29/2024 11:20:00,22.92,-56.63,7.92,,,,,,
4101,02/29/2024 11:30:00,22.94,-58.24,7.95,,,,,,
4102,02/29/2024 11:40:00,22.94,-55.58,7.90,,,,,,
4103,02/29/2024 11:50:00,22.97,-55.61,7.90,,,,,,
4104,02/29/2024 12:00:00,22.97,-54.94,7.89,,,,,,
4105,02/29/2024 12:10:00,22.99,-56.53,7.92,,,,,,
4106,02/29/2024 12:20:00,23.02,-58.50,7.96,,,,,,
4107,02/29/2024 12:30:00,23.04,-56.67,7.92,,,,,,
4108,02/29/2024 12:40:00,23.09,-62.66,8.03,,,,,,
4109,02/29/2024 12:50:00,23.09,-60.45,7.99,,,,,,
4110,02/29/2024 13:00:00,23.09,-60.88,8.00,,,,,,
4111,02/29/2024 13:10:00,23.09,-62.38,8.03,,,,,,
4112,02/29/2024 13:20:00,23.11,-74.31,8.26,,,,,,
4113,02/29/2024 13:30:00,23.09,-65.69,8.09,,,,,,
4114,02/29/2024 13:40:00,23.09,-64.58,8.07,,,,,,
4115,02/29/2024 13:50:00,23.11,-63.35,8.05,,,,,,
4116,02/29/2024 14:00:00,23.11,-65.47,8.09,,,,,,
4117,02/29/2024 14:10:00,23.14,-69.19,8.16,,,,,,
4118,02/29/2024 14:20:00,23.16,-69.58,8.17,,,,,,
4119,02/29/2024 14:30:00,23.16,-66.80,8.11,,,,,,
4120,02/29/2024 14:40:00,23.14,-70.63,8.19,,,,,,
4121,02/29/2024 14:50:00,23.14,-66.24,8.10,,,,,,
4122,02/29/2024 15:00:00,23.16,-74.58,8.26,,,,,,
4123,02/29/2024 15:10:00,23.21,-78.71,8.34,,,,,,
4124,02/29/2024 15:20:00,23.16,-77.67,8.32,,,,,,
4125,02/29/2024 15:30:00,23.14,-68.39,8.14,,,,,,
4126,02/29/2024 15:40:00,23.14,-67.47,8.13,,,,,,
4127,02/29/2024 15:50:00,23.14,-72.19,8.22,,,,,,
4128,02/29/2024 16:00:00,23.14,-67.97,8.14,,,,,,
4129,02/29/2024 16:10:00,23.11,-66.38,8.11,,,,,,
4130,02/29/2024 16:20:00,23.11,-63.39,8.05,,,,,,
4131,02/29/2024 16:30:00,23.11,-60.77,8.00,,,,,,
4132,02/29/2024 16:40:00,23.09,-57.88,7.94,,,,,,
4133,02/29/2024 16:50:00,23.06,-57.50,7.94,,,,,,
4134,02/29/2024 17:00:00,23.06,-56.49,7.92,,,,,,
4135,02/29/2024 17:10:00,23.06,-56.69,7.92,,,,,,
4136,02/29/2024 17:20:00,23.04,-56.63,7.92,,,,,,
4137,02/29/2024 17:30:00,23.02,-55.02,7.89,,,,,,
4138,02/29/2024 17:40:00,23.02,-53.58,7.86,,,,,,
4139,02/29/2024 17:50:00,22.99,-51.75,7.83,,,,,,
4140,02/29/2024 18:00:00,22.99,-51.00,7.81,,,,,,
4141,02/29/2024 18:10:00,22.99,-48.74,7.77,,,,,,
4142,02/29/2024 18:20:00,22.97,-46.55,7.73,,,,,,
4143,02/29/2024 18:30:00,22.97,-44.49,7.69,,,,,,
4144,02/29/2024 18:40:00,22.94,-42.33,7.65,,,,,,
4145,02/29/2024 18:50:00,22.94,-40.66,7.62,,,,,,
4146,02/29/2024 19:00:00,22.92,-39.55,7.60,,,,,,
4147,02/29/2024 19:10:00,22.92,-38.63,7.58,,,,,,
4148,02/29/2024 19:20:00,22.92,-37.91,7.56,,,,,,
4149,02/29/2024 19:30:00,22.90,-37.33,7.55,,,,,,
4150,02/29/2024 19:40:00,22.90,-37.08,7.55,,,,,,
4151,02/29/2024 19:50:00,22.90,-36.81,7.54,,,,,,
4152,02/29/2024 20:00:00,22.87,-36.59,7.54,,,,,,
4153,02/29/2024 20:10:00,22.87,-36.49,7.54,,,,,,
4154,02/29/2024 20:20:00,22.87,-36.20,7.53,,,,,,
4155,02/29/2024 20:30:00,22.85,-35.97,7.53,,,,,,
4156,02/29/2024 20:40:00,22.85,-36.24,7.53,,,,,,
4157,02/29/2024 20:50:00,22.85,-35.72,7.52,,,,,,
4158,02/29/2024 21:00:00,22.85,-35.22,7.51,,,,,,
4159,02/29/2024 21:10:00,22.85,-35.42,7.52,,,,,,
4160,02/29/2024 21:20:00,22.82,-35.50,7.52,,,,,,
4161,02/29/2024 21:30:00,22.82,-35.19,7.51,,,,,,
4162,02/29/2024 21:40:00,22.80,-34.92,7.51,,,,,,
4163,02/29/2024 21:50:00,22.80,-35.47,7.52,,,,,,
4164,02/29/2024 22:00:00,22.80,-35.39,7.52,,,,,,
4165,02/29/2024 22:10:00,22.80,-34.94,7.51,,,,,,
4166,02/29/2024 22:20:00,22.80,-35.16,7.51,,,,,,
4167,02/29/2024 22:30:00,22.80,-34.56,7.50,,,,,,
4168,02/29/2024 22:40:00,22.80,-34.22,7.49,,,,,,
4169,02/29/2024 22:50:00,22.80,-34.41,7.50,,,,,,
4170,02/29/2024 23:00:00,22.80,-34.58,7.50,,,,,,
4171,02/29/2024 23:10:00,22.78,-34.63,7.50,,,,,,
4172,02/29/2024 23:20:00,22.78,-34.31,7.50,,,,,,
4173,02/29/2024 23:30:00,22.78,-34.74,7.50,,,,,,
4174,02/29/2024 23:40:00,22.78,-35.30,7.52,,,,,,
4175,02/29/2024 23:50:00,22.78,-35.13,7.51,,,,,,
4176,03/01/2024 00:00:00,22.78,-34.69,7.50,,,,,,
4177,03/01/2024 00:10:00,22.78,-34.77,7.51,,,,,,
4178,03/01/2024 00:20:00,22.75,-34.49,7.50,,,,,,
4179,03/01/2024 00:30:00,22.75,-34.97,7.51,,,,,,
4180,03/01/2024 00:40:00,22.75,-35.06,7.51,,,,,,
4181,03/01/2024 00:50:00,22.75,-34.77,7.51,,,,,,
4182,03/01/2024 01:00:00,22.75,-34.39,7.50,,,,,,
4183,03/01/2024 01:10:00,22.75,-33.61,7.48,,,,,,
4184,03/01/2024 01:20:00,22.75,-34.91,7.51,,,,,,
4185,03/01/2024 01:30:00,22.75,-35.25,7.51,,,,,,
4186,03/01/2024 01:40:00,22.75,-34.08,7.49,,,,,,
4187,03/01/2024 01:50:00,22.75,-34.28,7.50,,,,,,
4188,03/01/2024 02:00:00,22.75,-34.81,7.51,,,,,,
4189,03/01/2024 02:10:00,22.75,-34.99,7.51,,,,,,
4190,03/01/2024 02:20:00,22.75,-34.72,7.50,,,,,,
4191,03/01/2024 02:30:00,22.75,-34.77,7.51,,,,,,
4192,03/01/2024 02:40:00,22.75,-34.97,7.51,,,,,,
4193,03/01/2024 02:50:00,22.75,-34.89,7.51,,,,,,
4194,03/01/2024 03:00:00,22.75,-35.06,7.51,,,,,,
4195,03/01/2024 03:10:00,22.75,-34.97,7.51,,,,,,
4196,03/01/2024 03:20:00,22.75,-35.27,7.51,,,,,,
4197,03/01/2024 03:30:00,22.75,-35.17,7.51,,,,,,
4198,03/01/2024 03:40:00,22.75,-34.95,7.51,,,,,,
4199,03/01/2024 03:50:00,22.75,-34.88,7.51,,,,,,
4200,03/01/2024 04:00:00,22.75,-35.22,7.51,,,,,,
4201,03/01/2024 04:10:00,22.75,-35.11,7.51,,,,,,
4202,03/01/2024 04:20:00,22.75,-35.22,7.51,,,,,,
4203,03/01/2024 04:30:00,22.75,-35.41,7.52,,,,,,
4204,03/01/2024 04:40:00,22.75,-35.05,7.51,,,,,,
4205,03/01/2024 04:50:00,22.75,-34.83,7.51,,,,,,
4206,03/01/2024 05:00:00,22.75,-34.83,7.51,,,,,,
4207,03/01/2024 05:10:00,22.75,-35.31,7.52,,,,,,
4208,03/01/2024 05:20:00,22.75,-34.95,7.51,,,,,,
4209,03/01/2024 05:30:00,22.75,-35.06,7.51,,,,,,
4210,03/01/2024 05:40:00,22.75,-34.49,7.50,,,,,,
4211,03/01/2024 05:50:00,22.75,-34.59,7.50,,,,,,
4212,03/01/2024 06:00:00,22.75,-34.45,7.50,,,,,,
4213,03/01/2024 06:10:00,22.75,-34.61,7.50,,,,,,
4214,03/01/2024 06:20:00,22.75,-34.59,7.50,,,,,,
4215,03/01/2024 06:30:00,22.75,-34.91,7.51,,,,,,
4216,03/01/2024 06:40:00,22.75,-34.78,7.51,,,,,,
4217,03/01/2024 06:50:00,22.75,-34.34,7.50,,,,,,
4218,03/01/2024 07:00:00,22.75,-34.34,7.50,,,,,,
4219,03/01/2024 07:10:00,22.75,-34.44,7.50,,,,,,
4220,03/01/2024 07:20:00,22.75,-35.14,7.51,,,,,,
4221,03/01/2024 07:30:00,22.75,-35.77,7.52,,,,,,
4222,03/01/2024 07:40:00,22.75,-36.97,7.55,,,,,,
4223,03/01/2024 07:50:00,22.75,-37.47,7.56,,,,,,
4224,03/01/2024 08:00:00,22.75,-38.03,7.57,,,,,,
4225,03/01/2024 08:10:00,22.75,-37.91,7.57,,,,,,
4226,03/01/2024 08:20:00,22.75,-38.66,7.58,,,,,,
4227,03/01/2024 08:30:00,22.75,-38.80,7.58,,,,,,
4228,03/01/2024 08:40:00,22.75,-39.64,7.60,,,,,,
4229,03/01/2024 08:50:00,22.75,-40.30,7.61,,,,,,
4230,03/01/2024 09:00:00,22.75,-41.75,7.64,,,,,,
4231,03/01/2024 09:10:00,22.80,-44.88,7.70,,,,,,
4232,03/01/2024 09:20:00,22.78,-45.25,7.70,,,,,,
4233,03/01/2024 09:30:00,22.78,-45.49,7.71,,,,,,
4234,03/01/2024 09:40:00,22.80,-47.49,7.75,,,,,,
4235,03/01/2024 09:50:00,22.80,-48.35,7.76,,,,,,
4236,03/01/2024 10:00:00,22.82,-48.91,7.77,,,,,,
4237,03/01/2024 10:10:00,22.82,-49.13,7.78,,,,,,
4238,03/01/2024 10:20:00,22.85,-50.61,7.81,,,,,,
4239,03/01/2024 10:30:00,22.85,-53.53,7.86,,,,,,
4240,03/01/2024 10:40:00,22.87,-54.11,7.87,,,,,,
4241,03/01/2024 10:50:00,22.90,-55.94,7.91,,,,,,
4242,03/01/2024 11:00:00,22.90,-56.36,7.92,,,,,,
4243,03/01/2024 11:10:00,22.92,-60.81,8.00,,,,,,
4244,03/01/2024 11:20:00,22.92,-61.05,8.00,,,,,,
4245,03/01/2024 11:30:00,22.92,-59.42,7.97,,,,,,
4246,03/01/2024 11:40:00,22.94,-60.42,7.99,,,,,,
4247,03/01/2024 11:50:00,22.94,-59.27,7.97,,,,,,
4248,03/01/2024 12:00:00,22.97,-57.99,7.95,,,,,,
4249,03/01/2024 12:10:00,22.97,-58.92,7.96,,,,,,
4250,03/01/2024 12:20:00,22.99,-58.80,7.96,,,,,,
4251,03/01/2024 12:30:00,23.02,-58.75,7.96,,,,,,
4252,03/01/2024 12:40:00,23.02,-58.61,7.96,,,,,,
4253,03/01/2024 12:50:00,23.02,-57.85,7.94,,,,,,
4254,03/01/2024 13:00:00,23.04,-57.08,7.93,,,,,,
4255,03/01/2024 13:10:00,23.06,-58.72,7.96,,,,,,
4256,03/01/2024 13:20:00,23.09,-73.27,8.24,,,,,,
4257,03/01/2024 13:30:00,23.09,-67.77,8.13,,,,,,
4258,03/01/2024 13:40:00,23.11,-64.06,8.06,,,,,,
4259,03/01/2024 13:50:00,23.11,-65.53,8.09,,,,,,
4260,03/01/2024 14:00:00,23.11,-64.00,8.06,,,,,,
4261,03/01/2024 14:10:00,23.14,-67.71,8.13,,,,,,
4262,03/01/2024 14:20:00,23.18,-66.47,8.11,,,,,,
4263,03/01/2024 14:30:00,23.16,-70.03,8.17,,,,,,
4264,03/01/2024 14:40:00,23.16,-70.38,8.18,,,,,,
4265,03/01/2024 14:50:00,23.21,-80.56,8.37,,,,,,
4266,03/01/2024 15:00:00,23.21,-79.86,8.36,,,,,,
4267,03/01/2024 15:10:00,23.21,-77.24,8.31,,,,,,
4268,03/01/2024 15:20:00,23.18,-76.89,8.31,,,,,,
4269,03/01/2024 15:30:00,23.16,-73.72,8.25,,,,,,
4270,03/01/2024 15:40:00,23.16,-68.83,8.15,,,,,,
4271,03/01/2024 15:50:00,23.16,-67.52,8.13,,,,,,
4272,03/01/2024 16:00:00,23.16,-67.39,8.12,,,,,,
4273,03/01/2024 16:10:00,23.14,-63.60,8.05,,,,,,
4274,03/01/2024 16:20:00,23.11,-60.85,8.00,,,,,,
4275,03/01/2024 16:30:00,23.09,-60.31,7.99,,,,,,
4276,03/01/2024 16:40:00,23.09,-57.02,7.93,,,,,,
4277,03/01/2024 16:50:00,23.09,-59.30,7.97,,,,,,
4278,03/01/2024 17:00:00,23.09,-57.53,7.94,,,,,,
4279,03/01/2024 17:10:00,23.09,-56.24,7.91,,,,,,
4280,03/01/2024 17:20:00,23.06,-56.63,7.92,,,,,,
4281,03/01/2024 17:30:00,23.06,-54.27,7.88,,,,,,
4282,03/01/2024 17:40:00,23.04,-53.33,7.86,,,,,,
4283,03/01/2024 17:50:00,23.04,-46.53,7.73,,,,,,
4284,03/01/2024 18:00:00,23.02,-44.44,7.69,,,,,,
4285,03/01/2024 18:10:00,22.99,-42.27,7.65,,,,,,
4286,03/01/2024 18:20:00,22.99,-41.28,7.63,,,,,,
4287,03/01/2024 18:30:00,22.97,-40.44,7.61,,,,,,
4288,03/01/2024 18:40:00,22.97,-39.36,7.59,,,,,,
4289,03/01/2024 18:50:00,22.94,-38.64,7.58,,,,,,
4290,03/01/2024 19:00:00,22.94,-38.24,7.57,,,,,,
4291,03/01/2024 19:10:00,22.94,-37.69,7.56,,,,,,
4292,03/01/2024 19:20:00,22.92,-38.22,7.57,,,,,,
4293,03/01/2024 19:30:00,22.92,-38.36,7.57,,,,,,
4294,03/01/2024 19:40:00,22.90,-37.86,7.56,,,,,,
4295,03/01/2024 19:50:00,22.90,-37.78,7.56,,,,,,
4296,03/01/2024 20:00:00,22.90,-37.42,7.56,,,,,,
4297,03/01/2024 20:10:00,22.87,-37.77,7.56,,,,,,
4298,03/01/2024 20:20:00,22.87,-37.52,7.56,,,,,,
4299,03/01/2024 20:30:00,22.87,-37.41,7.56,,,,,,
4300,03/01/2024 20:40:00,22.87,-37.17,7.55,,,,,,
4301,03/01/2024 20:50:00,22.85,-37.72,7.56,,,,,,
4302,03/01/2024 21:00:00,22.85,-37.36,7.55,,,,,,
4303,03/01/2024 21:10:00,22.85,-36.97,7.55,,,,,,
4304,03/01/2024 21:20:00,22.85,-36.75,7.54,,,,,,
4305,03/01/2024 21:30:00,22.82,-36.28,7.53,,,,,,
4306,03/01/2024 21:40:00,22.82,-36.41,7.54,,,,,,
4307,03/01/2024 21:50:00,22.80,-36.53,7.54,,,,,,
4308,03/01/2024 22:00:00,22.80,-36.83,7.54,,,,,,
4309,03/01/2024 22:10:00,22.80,-37.00,7.55,,,,,,
4310,03/01/2024 22:20:00,22.80,-36.94,7.55,,,,,,
4311,03/01/2024 22:30:00,22.80,-37.17,7.55,,,,,,
4312,03/01/2024 22:40:00,22.80,-36.81,7.54,,,,,,
4313,03/01/2024 22:50:00,22.80,-36.45,7.54,,,,,,
4314,03/01/2024 23:00:00,22.80,-36.05,7.53,,,,,,
4315,03/01/2024 23:10:00,22.78,-36.03,7.53,,,,,,
4316,03/01/2024 23:20:00,22.78,-35.64,7.52,,,,,,
4317,03/01/2024 23:30:00,22.78,-35.77,7.52,,,,,,
4318,03/01/2024 23:40:00,22.78,-36.55,7.54,,,,,,
4319,03/01/2024 23:50:00,22.78,-36.36,7.54,,,,,,
4320,03/02/2024 00:00:00,22.78,-36.58,7.54,,,,,,
4321,03/02/2024 00:10:00,22.78,-36.56,7.54,,,,,,
4322,03/02/2024 00:20:00,22.78,-36.27,7.53,,,,,,
4323,03/02/2024 00:30:00,22.78,-36.33,7.53,,,,,,
4324,03/02/2024 00:40:00,22.78,-36.44,7.54,,,,,,
4325,03/02/2024 00:50:00,22.78,-35.97,7.53,,,,,,
4326,03/02/2024 01:00:00,22.78,-36.20,7.53,,,,,,
4327,03/02/2024 01:10:00,22.78,-36.02,7.53,,,,,,
4328,03/02/2024 01:20:00,22.78,-36.17,7.53,,,,,,
4329,03/02/2024 01:30:00,22.78,-36.11,7.53,,,,,,
4330,03/02/2024 01:40:00,22.78,-35.80,7.52,,,,,,
4331,03/02/2024 01:50:00,22.78,-36.06,7.53,,,,,,
4332,03/02/2024 02:00:00,22.78,-36.80,7.54,,,,,,
4333,03/02/2024 02:10:00,22.78,-35.86,7.53,,,,,,
4334,03/02/2024 02:20:00,22.78,-35.94,7.53,,,,,,
4335,03/02/2024 02:30:00,22.78,-35.81,7.53,,,,,,
4336,03/02/2024 02:40:00,22.78,-35.59,7.52,,,,,,
4337,03/02/2024 02:50:00,22.78,-35.86,7.53,,,,,,
4338,03/02/2024 03:00:00,22.78,-35.75,7.52,,,,,,
4339,03/02/2024 03:10:00,22.78,-35.72,7.52,,,,,,
4340,03/02/2024 03:20:00,22.78,-36.31,7.53,,,,,,
4341,03/02/2024 03:30:00,22.75,-36.08,7.53,,,,,,
4342,03/02/2024 03:40:00,22.78,-35.84,7.53,,,,,,
4343,03/02/2024 03:50:00,22.78,-36.08,7.53,,,,,,
4344,03/02/2024 04:00:00,22.78,-35.78,7.52,,,,,,
4345,03/02/2024 04:10:00,22.75,-36.27,7.53,,,,,,
4346,03/02/2024 04:20:00,22.75,-36.09,7.53,,,,,,
4347,03/02/2024 04:30:00,22.75,-35.86,7.53,,,,,,
4348,03/02/2024 04:40:00,22.78,-36.08,7.53,,,,,,
4349,03/02/2024 04:50:00,22.75,-35.69,7.52,,,,,,
4350,03/02/2024 05:00:00,22.75,-36.22,7.53,,,,,,
4351,03/02/2024 05:10:00,22.75,-36.22,7.53,,,,,,
4352,03/02/2024 05:20:00,22.75,-36.08,7.53,,,,,,
4353,03/02/2024 05:30:00,22.75,-35.88,7.53,,,,,,
4354,03/02/2024 05:40:00,22.75,-35.89,7.53,,,,,,
4355,03/02/2024 05:50:00,22.73,-35.34,7.52,,,,,,
4356,03/02/2024 06:00:00,22.73,-35.55,7.52,,,,,,
4357,03/02/2024 06:10:00,22.73,-36.19,7.53,,,,,,
4358,03/02/2024 06:20:00,22.73,-35.77,7.52,,,,,,
4359,03/02/2024 06:30:00,22.73,-35.70,7.52,,,,,,
4360,03/02/2024 06:40:00,22.73,-35.75,7.52,,,,,,
4361,03/02/2024 06:50:00,22.73,-35.75,7.52,,,,,,
4362,03/02/2024 07:00:00,22.73,-35.69,7.52,,,,,,
4363,03/02/2024 07:10:00,22.73,-35.78,7.52,,,,,,
4364,03/02/2024 07:20:00,22.73,-35.88,7.53,,,,,,
4365,03/02/2024 07:30:00,22.73,-37.92,7.57,,,,,,
4366,03/02/2024 07:40:00,22.75,-39.83,7.60,,,,,,
4367,03/02/2024 07:50:00,22.75,-41.02,7.62,,,,,,
4368,03/02/2024 08:00:00,22.75,-41.33,7.63,,,,,,
4369,03/02/2024 08:10:00,22.75,-41.02,7.62,,,,,,
4370,03/02/2024 08:20:00,22.75,-41.11,7.63,,,,,,
4371,03/02/2024 08:30:00,22.75,-43.70,7.68,,,,,,
4372,03/02/2024 08:40:00,22.80,-51.44,7.82,,,,,,
4373,03/02/2024 08:50:00,22.78,-47.56,7.75,,,,,,
4374,03/02/2024 09:00:00,22.80,-48.60,7.77,,,,,,
4375,03/02/2024 09:10:00,22.78,-45.67,7.71,,,,,,
4376,03/02/2024 09:20:00,22.80,-45.95,7.72,,,,,,
4377,03/02/2024 09:30:00,22.80,-47.36,7.74,,,,,,
4378,03/02/2024 09:40:00,22.80,-47.38,7.75,,,,,,
4379,03/02/2024 09:50:00,22.80,-47.36,7.74,,,,,,
4380,03/02/2024 10:00:00,22.80,-49.36,7.78,,,,,,
4381,03/02/2024 10:10:00,22.82,-52.94,7.85,,,,,,
4382,03/02/2024 10:20:00,22.85,-55.53,7.90,,,,,,
4383,03/02/2024 10:30:00,22.85,-53.99,7.87,,,,,,
4384,03/02/2024 10:40:00,22.85,-57.45,7.94,,,,,,
4385,03/02/2024 10:50:00,22.87,-57.41,7.94,,,,,,
4386,03/02/2024 11:00:00,22.90,-61.75,8.02,,,,,,
4387,03/02/2024 11:10:00,22.90,-58.63,7.96,,,,,,
4388,03/02/2024 11:20:00,22.90,-61.61,8.02,,,,,,
4389,03/02/2024 11:30:00,22.90,-56.78,7.92,,,,,,
4390,03/02/2024 11:40:00,22.92,-54.99,7.89,,,,,,
4391,03/02/2024 11:50:00,22.92,-60.19,7.99,,,,,,
4392,03/02/2024 12:00:00,22.94,-58.89,7.96,,,,,,
4393,03/02/2024 12:10:00,22.97,-57.91,7.95,,,,,,
4394,03/02/2024 12:20:00,22.99,-62.21,8.03,,,,,,
4395,03/02/2024 12:30:00,23.02,-59.97,7.98,,,,,,
4396,03/02/2024 12:40:00,23.02,-61.97,8.02,,,,,,
4397,03/02/2024 12:50:00,23.04,-62.33,8.03,,,,,,
4398,03/02/2024 13:00:00,23.06,-59.11,7.97,,,,,,
4399,03/02/2024 13:10:00,23.09,-65.14,8.08,,,,,,
4400,03/02/2024 13:20:00,23.09,-77.52,8.32,,,,,,
4401,03/02/2024 13:30:00,23.09,-67.74,8.13,,,,,,
4402,03/02/2024 13:40:00,23.09,-63.81,8.06,,,,,,
4403,03/02/2024 13:50:00,23.14,-62.22,8.03,,,,,,
4404,03/02/2024 14:00:00,23.14,-59.77,7.98,,,,,,
4405,03/02/2024 14:10:00,23.14,-63.81,8.06,,,,,,
4406,03/02/2024 14:20:00,23.14,-63.80,8.06,,,,,,
4407,03/02/2024 14:30:00,23.21,-68.00,8.14,,,,,,
4408,03/02/2024 14:40:00,23.28,-76.94,8.31,,,,,,
4409,03/02/2024 14:50:00,23.30,-82.21,8.41,,,,,,
4410,03/02/2024 15:00:00,23.30,-80.67,8.38,,,,,,
4411,03/02/2024 15:10:00,23.28,-80.11,8.37,,,,,,
4412,03/02/2024 15:20:00,23.28,-79.24,8.35,,,,,,
4413,03/02/2024 15:30:00,23.21,-70.19,8.18,,,,,,
4414,03/02/2024 15:40:00,23.21,-68.27,8.14,,,,,,
4415,03/02/2024 15:50:00,23.18,-59.22,7.97,,,,,,
4416,03/02/2024 16:00:00,23.18,-51.58,7.82,,,,,,
4417,03/02/2024 16:10:00,23.18,-46.56,7.73,,,,,,
4418,03/02/2024 16:20:00,23.16,-46.10,7.72,,,,,,
4419,03/02/2024 16:30:00,23.14,-46.95,7.74,,,,,,
4420,03/02/2024 16:40:00,23.14,-45.52,7.71,,,,,,
4421,03/02/2024 16:50:00,23.11,-44.39,7.69,,,,,,
4422,03/02/2024 17:00:00,23.09,-44.02,7.68,,,,,,
4423,03/02/2024 17:10:00,23.09,-44.53,7.69,,,,,,
4424,03/02/2024 17:20:00,23.06,-42.22,7.65,,,,,,
4425,03/02/2024 17:30:00,23.04,-42.22,7.65,,,,,,
4426,03/02/2024 17:40:00,23.04,-41.89,7.64,,,,,,
4427,03/02/2024 17:50:00,23.04,-43.00,7.66,,,,,,
4428,03/02/2024 18:00:00,23.02,-41.85,7.64,,,,,,
4429,03/02/2024 18:10:00,23.02,-40.28,7.61,,,,,,
4430,03/02/2024 18:20:00,22.99,-39.56,7.60,,,,,,
4431,03/02/2024 18:30:00,22.97,-39.03,7.59,,,,,,
4432,03/02/2024 18:40:00,22.94,-38.24,7.57,,,,,,
4433,03/02/2024 18:50:00,22.92,-37.74,7.56,,,,,,
4434,03/02/2024 19:00:00,22.92,-38.20,7.57,,,,,,
4435,03/02/2024 19:10:00,22.90,-37.55,7.56,,,,,,
4436,03/02/2024 19:20:00,22.90,-37.34,7.55,,,,,,
4437,03/02/2024 19:30:00,22.90,-37.14,7.55,,,,,,
4438,03/02/2024 19:40:00,22.87,-37.27,7.55,,,,,,
4439,03/02/2024 19:50:00,22.87,-36.92,7.55,,,,,,
4440,03/02/2024 20:00:00,22.85,-37.19,7.55,,,,,,
4441,03/02/2024 20:10:00,22.85,-37.27,7.55,,,,,,
4442,03/02/2024 20:20:00,22.85,-37.14,7.55,,,,,,
4443,03/02/2024 20:30:00,22.82,-37.06,7.55,,,,,,
4444,03/02/2024 20:40:00,22.82,-36.44,7.54,,,,,,
4445,03/02/2024 20:50:00,22.80,-36.47,7.54,,,,,,
4446,03/02/2024 21:00:00,22.80,-36.66,7.54,,,,,,
4447,03/02/2024 21:10:00,22.80,-36.42,7.54,,,,,,
4448,03/02/2024 21:20:00,22.80,-36.33,7.53,,,,,,
4449,03/02/2024 21:30:00,22.78,-36.05,7.53,,,,,,
4450,03/02/2024 21:40:00,22.80,-36.34,7.54,,,,,,
4451,03/02/2024 21:50:00,22.80,-36.05,7.53,,,,,,
4452,03/02/2024 22:00:00,22.80,-35.99,7.53,,,,,,
4453,03/02/2024 22:10:00,22.78,-35.83,7.53,,,,,,
4454,03/02/2024 22:20:00,22.75,-36.31,7.53,,,,,,
4455,03/02/2024 22:30:00,22.75,-36.58,7.54,,,,,,
4456,03/02/2024 22:40:00,22.78,-36.19,7.53,,,,,,
4457,03/02/2024 22:50:00,22.78,-35.88,7.53,,,,,,
4458,03/02/2024 23:00:00,22.75,-35.95,7.53,,,,,,
4459,03/02/2024 23:10:00,22.75,-35.77,7.52,,,,,,
4460,03/02/2024 23:20:00,22.75,-36.27,7.53,,,,,,
4461,03/02/2024 23:30:00,22.73,-36.78,7.54,,,,,,
4462,03/02/2024 23:40:00,22.73,-36.95,7.55,,,,,,
4463,03/02/2024 23:50:00,22.73,-36.33,7.54,,,,,,
4464,03/03/2024 00:00:00,22.73,-35.64,7.52,,,,,,
4465,03/03/2024 00:10:00,22.75,-36.28,7.53,,,,,,
4466,03/03/2024 00:20:00,22.75,-36.11,7.53,,,,,,
4467,03/03/2024 00:30:00,22.75,-36.52,7.54,,,,,,
4468,03/03/2024 00:40:00,22.75,-35.45,7.52,,,,,,
4469,03/03/2024 00:50:00,22.75,-35.88,7.53,,,,,,
4470,03/03/2024 01:00:00,22.75,-35.95,7.53,,,,,,
4471,03/03/2024 01:10:00,22.75,-36.30,7.53,,,,,,
4472,03/03/2024 01:20:00,22.73,-35.86,7.53,,,,,,
4473,03/03/2024 01:30:00,22.73,-36.47,7.54,,,,,,
4474,03/03/2024 01:40:00,22.73,-36.77,7.54,,,,,,
