#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
4345,03/11/2023 03:50:00,22.23,-32.66,7.28,,,,,,
4346,03/11/2023 04:00:00,22.23,-32.64,7.28,,,,,,
4347,03/11/2023 04:10:00,22.20,-32.67,7.28,,,,,,
4348,03/11/2023 04:20:00,22.20,-32.66,7.28,,,,,,
4349,03/11/2023 04:30:00,22.18,-32.59,7.28,,,,,,
4350,03/11/2023 04:40:00,22.15,-32.56,7.28,,,,,,
4351,03/11/2023 04:50:00,22.15,-32.55,7.28,,,,,,
4352,03/11/2023 05:00:00,22.13,-32.52,7.28,,,,,,
4353,03/11/2023 05:10:00,22.13,-32.50,7.28,,,,,,
4354,03/11/2023 05:20:00,22.11,-32.49,7.28,,,,,,
4355,03/11/2023 05:30:00,22.11,-32.45,7.28,,,,,,
4356,03/11/2023 05:40:00,22.08,-32.42,7.28,,,,,,
4357,03/11/2023 05:50:00,22.08,-32.39,7.28,,,,,,
4358,03/11/2023 06:00:00,22.08,-32.36,7.27,,,,,,
4359,03/11/2023 06:10:00,22.03,-32.36,7.27,,,,,,
4360,03/11/2023 06:20:00,22.03,-31.69,7.26,,,,,,
4361,03/11/2023 06:30:00,22.01,-32.84,7.28,,,,,,
4362,03/11/2023 06:40:00,22.01,-33.49,7.30,,,,,,
4363,03/11/2023 06:50:00,21.99,-33.70,7.30,,,,,,
4364,03/11/2023 07:00:00,21.99,-33.84,7.30,,,,,,
4365,03/11/2023 07:10:00,21.96,-33.95,7.31,,,,,,
4366,03/11/2023 07:20:00,21.96,-33.97,7.31,,,,,,
4367,03/11/2023 07:30:00,21.94,-34.05,7.31,,,,,,
4368,03/11/2023 07:40:00,21.94,-34.03,7.31,,,,,,
4369,03/11/2023 07:50:00,21.89,-34.11,7.31,,,,,,
4370,03/11/2023 08:00:00,21.89,-34.17,7.31,,,,,,
4371,03/11/2023 08:10:00,21.87,-34.17,7.31,,,,,,
4372,03/11/2023 08:20:00,21.89,-34.22,7.31,,,,,,
4373,03/11/2023 08:30:00,21.91,-34.30,7.31,,,,,,
4374,03/11/2023 08:40:00,21.94,-34.14,7.31,,,,,,
4375,03/11/2023 08:50:00,21.96,-34.13,7.31,,,,,,
4376,03/11/2023 09:00:00,21.99,-34.13,7.31,,,,,,
4377,03/11/2023 09:10:00,22.01,-34.14,7.31,,,,,,
4378,03/11/2023 09:20:00,22.03,-34.14,7.31,,,,,,
4379,03/11/2023 09:30:00,22.08,-34.22,7.31,,,,,,
4380,03/11/2023 09:40:00,22.13,-34.31,7.31,,,,,,
4381,03/11/2023 09:50:00,22.18,-34.50,7.32,,,,,,
4382,03/11/2023 10:00:00,22.23,-34.70,7.32,,,,,,
4383,03/11/2023 10:10:00,22.30,-35.25,7.33,,,,,,
4384,03/11/2023 10:20:00,22.37,-34.28,7.31,,,,,,
4385,03/11/2023 10:30:00,22.47,-33.24,7.29,,,,,,
4386,03/11/2023 10:40:00,22.54,-34.05,7.31,,,,,,
4387,03/11/2023 10:50:00,22.51,-35.25,7.33,,,,,,
4388,03/11/2023 11:00:00,22.58,-34.91,7.32,,,,,,
4389,03/11/2023 11:10:00,22.63,-34.91,7.32,,,,,,
4390,03/11/2023 11:20:00,22.70,-34.80,7.32,,,,,,
4391,03/11/2023 11:30:00,22.80,-35.36,7.33,,,,,,
4392,03/11/2023 11:40:00,22.82,-33.95,7.30,,,,,,
4393,03/11/2023 11:50:00,22.80,-32.86,7.28,,,,,,
4394,03/11/2023 12:00:00,22.87,-35.02,7.32,,,,,,
4395,03/11/2023 12:10:00,22.87,-35.84,7.34,,,,,,
4396,03/11/2023 12:20:00,22.90,-34.55,7.32,,,,,,
4397,03/11/2023 12:30:00,22.92,-35.20,7.33,,,,,,
4398,03/11/2023 12:40:00,22.97,-35.20,7.33,,,,,,
4399,03/11/2023 12:50:00,23.06,-34.89,7.32,,,,,,
4400,03/11/2023 13:00:00,23.06,-35.36,7.33,,,,,,
4401,03/11/2023 13:10:00,23.18,-34.70,7.32,,,,,,
4402,03/11/2023 13:20:00,23.21,-34.67,7.32,,,,,,
4403,03/11/2023 13:30:00,23.62,-36.19,7.35,,,,,,
4404,03/11/2023 13:40:00,23.74,-36.24,7.35,,,,,,
4405,03/11/2023 13:50:00,23.45,-35.81,7.34,,,,,,
4406,03/11/2023 14:00:00,23.57,-35.80,7.34,,,,,,
4407,03/11/2023 14:10:00,23.91,-36.78,7.36,,,,,,
4408,03/11/2023 14:20:00,24.00,-37.59,7.37,,,,,,
4409,03/11/2023 14:30:00,23.81,-36.38,7.35,,,,,,
4410,03/11/2023 14:40:00,23.69,-36.30,7.35,,,,,,
4411,03/11/2023 14:50:00,23.40,-36.19,7.35,,,,,,
4412,03/11/2023 15:00:00,23.35,-35.81,7.34,,,,,,
4413,03/11/2023 15:10:00,23.30,-35.74,7.34,,,,,,
4414,03/11/2023 15:20:00,23.28,-35.33,7.33,,,,,,
4415,03/11/2023 15:30:00,23.30,-35.00,7.32,,,,,,
4416,03/11/2023 15:40:00,23.30,-34.74,7.32,,,,,,
4417,03/11/2023 15:50:00,23.30,-34.42,7.31,,,,,,
4418,03/11/2023 16:00:00,23.33,-34.41,7.31,,,,,,
4419,03/11/2023 16:10:00,23.35,-34.19,7.31,,,,,,
4420,03/11/2023 16:20:00,23.38,-33.94,7.30,,,,,,
4421,03/11/2023 16:30:00,23.38,-33.67,7.30,,,,,,
4422,03/11/2023 16:40:00,23.38,-33.44,7.29,,,,,,
4423,03/11/2023 16:50:00,23.40,-33.31,7.29,,,,,,
4424,03/11/2023 17:00:00,23.42,-33.50,7.30,,,,,,
4425,03/11/2023 17:10:00,23.42,-33.64,7.30,,,,,,
4426,03/11/2023 17:20:00,23.42,-33.50,7.30,,,,,,
4427,03/11/2023 17:30:00,23.45,-33.64,7.30,,,,,,
4428,03/11/2023 17:40:00,23.45,-33.64,7.30,,,,,,
4429,03/11/2023 17:50:00,23.45,-33.95,7.30,,,,,,
4430,03/11/2023 18:00:00,23.42,-33.97,7.30,,,,,,
4431,03/11/2023 18:10:00,23.42,-34.72,7.32,,,,,,
4432,03/11/2023 18:20:00,23.40,-34.30,7.31,,,,,,
4433,03/11/2023 18:30:00,23.40,-34.11,7.31,,,,,,
4434,03/11/2023 18:40:00,23.40,-37.34,7.37,,,,,,
4435,03/11/2023 18:50:00,23.38,-36.52,7.35,,,,,,
4436,03/11/2023 19:00:00,23.38,-37.77,7.38,,,,,,
4437,03/11/2023 19:10:00,23.35,-37.34,7.37,,,,,,
4438,03/11/2023 19:20:00,23.33,-37.63,7.37,,,,,,
4439,03/11/2023 19:30:00,23.30,-37.66,7.37,,,,,,
4440,03/11/2023 19:40:00,23.28,-36.49,7.35,,,,,,
4441,03/11/2023 19:50:00,23.28,-36.03,7.34,,,,,,
4442,03/11/2023 20:00:00,23.26,-37.67,7.37,,,,,,
4443,03/11/2023 20:10:00,23.23,-37.16,7.36,,,,,,
4444,03/11/2023 20:20:00,23.23,-36.47,7.35,,,,,,
4445,03/11/2023 20:30:00,23.21,-37.38,7.37,,,,,,
4446,03/11/2023 20:40:00,23.18,-37.56,7.37,,,,,,
4447,03/11/2023 20:50:00,23.16,-37.67,7.37,,,,,,
4448,03/11/2023 21:00:00,23.16,-36.75,7.36,,,,,,
4449,03/11/2023 21:10:00,23.14,-37.30,7.37,,,,,,
4450,03/11/2023 21:20:00,23.11,-37.24,7.37,,,,,,
4451,03/11/2023 21:30:00,23.11,-37.33,7.37,,,,,,
4452,03/11/2023 21:40:00,23.09,-36.74,7.36,,,,,,
4453,03/11/2023 21:50:00,23.06,-37.67,7.37,,,,,,
4454,03/11/2023 22:00:00,23.06,-36.67,7.36,,,,,,
4455,03/11/2023 22:10:00,23.04,-36.72,7.36,,,,,,
4456,03/11/2023 22:20:00,23.02,-36.34,7.35,,,,,,
4457,03/11/2023 22:30:00,22.99,-35.78,7.34,,,,,,
4458,03/11/2023 22:40:00,22.99,-35.64,7.34,,,,,,
4459,03/11/2023 22:50:00,22.97,-35.69,7.34,,,,,,
4460,03/11/2023 23:00:00,22.94,-35.95,7.34,,,,,,
4461,03/11/2023 23:10:00,22.94,-35.75,7.34,,,,,,
4462,03/11/2023 23:20:00,22.92,-36.53,7.35,,,,,,
4463,03/11/2023 23:30:00,22.90,-36.27,7.35,,,,,,
4464,03/11/2023 23:40:00,22.90,-36.20,7.35,,,,,,
4465,03/11/2023 23:50:00,22.87,-35.74,7.34,,,,,,
4466,03/12/2023 00:00:00,22.87,-35.30,7.33,,,,,,
4467,03/12/2023 00:10:00,22.85,-36.22,7.35,,,,,,
4468,03/12/2023 00:20:00,22.85,-35.63,7.34,,,,,,
4469,03/12/2023 00:30:00,22.82,-35.27,7.33,,,,,,
4470,03/12/2023 00:40:00,22.82,-35.50,7.33,,,,,,
4471,03/12/2023 00:50:00,22.82,-35.56,7.34,,,,,,
4472,03/12/2023 01:00:00,22.80,-35.14,7.33,,,,,,
4473,03/12/2023 01:10:00,22.80,-35.11,7.33,,,,,,
4474,03/12/2023 01:20:00,22.78,-35.36,7.33,,,,,,
4475,03/12/2023 01:30:00,22.78,-35.49,7.33,,,,,,
4476,03/12/2023 01:40:00,22.75,-35.02,7.32,,,,,,
4477,03/12/2023 01:50:00,22.75,-35.24,7.33,,,,,,
4478,03/12/2023 02:00:00,22.73,-35.30,7.33,,,,,,
4479,03/12/2023 02:10:00,22.73,-35.13,7.33,,,,,,
4480,03/12/2023 02:20:00,22.70,-35.06,7.33,,,,,,
4481,03/12/2023 02:30:00,22.70,-34.91,7.32,,,,,,
4482,03/12/2023 02:40:00,22.68,-34.86,7.32,,,,,,
4483,03/12/2023 02:50:00,22.68,-35.08,7.33,,,,,,
4484,03/12/2023 03:00:00,22.66,-35.03,7.33,,,,,,
4485,03/12/2023 03:10:00,22.66,-35.25,7.33,,,,,,
4486,03/12/2023 03:20:00,22.63,-34.92,7.32,,,,,,
4487,03/12/2023 03:30:00,22.63,-34.86,7.32,,,,,,
4488,03/12/2023 03:40:00,22.63,-34.59,7.32,,,,,,
4489,03/12/2023 03:50:00,22.61,-34.59,7.32,,,,,,
4490,03/12/2023 04:00:00,22.61,-34.47,7.31,,,,,,
4491,03/12/2023 04:10:00,22.61,-34.36,7.31,,,,,,
4492,03/12/2023 04:20:00,22.58,-34.67,7.32,,,,,,
4493,03/12/2023 04:30:00,22.58,-34.41,7.31,,,,,,
4494,03/12/2023 04:40:00,22.58,-34.42,7.31,,,,,,
4495,03/12/2023 04:50:00,22.58,-34.45,7.31,,,,,,
4496,03/12/2023 05:00:00,22.56,-34.38,7.31,,,,,,
4497,03/12/2023 05:10:00,22.56,-36.75,7.36,,,,,,
4498,03/12/2023 05:20:00,22.56,-36.61,7.36,,,,,,
4499,03/12/2023 05:30:00,22.56,-36.06,7.34,,,,,,
4500,03/12/2023 05:40:00,22.56,-36.75,7.36,,,,,,
4501,03/12/2023 05:50:00,22.56,-36.09,7.35,,,,,,
4502,03/12/2023 06:00:00,22.56,-36.03,7.34,,,,,,
4503,03/12/2023 06:10:00,22.54,-36.39,7.35,,,,,,
4504,03/12/2023 06:20:00,22.54,-35.94,7.34,,,,,,
4505,03/12/2023 06:30:00,22.54,-36.19,7.35,,,,,,
4506,03/12/2023 06:40:00,22.54,-36.50,7.35,,,,,,
4507,03/12/2023 06:50:00,22.54,-35.67,7.34,,,,,,
4508,03/12/2023 07:00:00,22.51,-35.50,7.33,,,,,,
4509,03/12/2023 07:10:00,22.54,-34.78,7.32,,,,,,
4510,03/12/2023 07:20:00,22.51,-34.86,7.32,,,,,,
4511,03/12/2023 07:30:00,22.51,-35.02,7.33,,,,,,
4512,03/12/2023 07:40:00,22.51,-36.86,7.36,,,,,,
4513,03/12/2023 07:50:00,22.54,-36.72,7.36,,,,,,
4514,03/12/2023 08:00:00,22.54,-37.22,7.37,,,,,,
4515,03/12/2023 08:10:00,22.54,-36.66,7.36,,,,,,
4516,03/12/2023 08:20:00,22.54,-36.45,7.35,,,,,,
4517,03/12/2023 08:30:00,22.58,-36.55,7.35,,,,,,
4518,03/12/2023 08:40:00,22.61,-35.91,7.34,,,,,,
4519,03/12/2023 08:50:00,22.63,-35.42,7.33,,,,,,
4520,03/12/2023 09:00:00,22.63,-35.03,7.33,,,,,,
4521,03/12/2023 09:10:00,22.68,-34.75,7.32,,,,,,
4522,03/12/2023 09:20:00,22.70,-34.58,7.32,,,,,,
4523,03/12/2023 09:30:00,22.73,-34.24,7.31,,,,,,
4524,03/12/2023 09:40:00,22.78,-34.20,7.31,,,,,,
4525,03/12/2023 09:50:00,22.82,-34.17,7.31,,,,,,
4526,03/12/2023 10:00:00,22.90,-34.44,7.31,,,,,,
4527,03/12/2023 10:10:00,22.94,-34.06,7.31,,,,,,
4528,03/12/2023 10:20:00,23.02,-33.80,7.30,,,,,,
4529,03/12/2023 10:30:00,23.11,-33.70,7.30,,,,,,
4530,03/12/2023 10:40:00,23.23,-33.58,7.30,,,,,,
4531,03/12/2023 10:50:00,23.40,-33.49,7.30,,,,,,
4532,03/12/2023 11:00:00,23.52,-33.36,7.29,,,,,,
4533,03/12/2023 11:10:00,23.59,-33.31,7.29,,,,,,
4534,03/12/2023 11:20:00,23.57,-33.27,7.29,,,,,,
4535,03/12/2023 11:30:00,23.57,-33.22,7.29,,,,,,
4536,03/12/2023 11:40:00,23.52,-33.11,7.29,,,,,,
4537,03/12/2023 11:50:00,23.54,-32.97,7.29,,,,,,
4538,03/12/2023 12:00:00,23.59,-32.88,7.28,,,,,,
4539,03/12/2023 12:10:00,23.54,-32.89,7.28,,,,,,
4540,03/12/2023 12:20:00,23.54,-32.86,7.28,,,,,,
4541,03/12/2023 12:30:00,23.57,-32.80,7.28,,,,,,
4542,03/12/2023 12:40:00,23.69,-32.72,7.28,,,,,,
4543,03/12/2023 12:50:00,23.86,-32.64,7.28,,,,,,
4544,03/12/2023 13:00:00,23.83,-33.24,7.29,,,,,,
4545,03/12/2023 13:10:00,24.00,-32.97,7.28,,,,,,
4546,03/12/2023 13:20:00,24.24,-33.03,7.29,,,,,,
4547,03/12/2023 13:30:00,24.80,-33.52,7.29,,,,,,
4548,03/12/2023 13:40:00,25.06,-33.56,7.29,,,,,,
4549,03/12/2023 13:50:00,25.04,-33.45,7.29,,,,,,
4550,03/12/2023 14:00:00,25.14,-33.17,7.29,,,,,,
4551,03/12/2023 14:10:00,25.16,-33.39,7.29,,,,,,
4552,03/12/2023 14:20:00,25.16,-32.95,7.28,,,,,,
4553,03/12/2023 14:30:00,25.02,-32.70,7.28,,,,,,
4554,03/12/2023 14:40:00,24.82,-32.49,7.27,,,,,,
4555,03/12/2023 14:50:00,24.48,-32.25,7.27,,,,,,
4556,03/12/2023 15:00:00,24.39,-32.05,7.27,,,,,,
4557,03/12/2023 15:10:00,24.39,-32.02,7.27,,,,,,
4558,03/12/2023 15:20:00,24.36,-32.11,7.27,,,,,,
4559,03/12/2023 15:30:00,24.36,-32.13,7.27,,,,,,
4560,03/12/2023 15:40:00,24.36,-32.30,7.27,,,,,,
4561,03/12/2023 15:50:00,24.39,-32.86,7.28,,,,,,
4562,03/12/2023 16:00:00,24.41,-32.77,7.28,,,,,,
4563,03/12/2023 16:10:00,24.41,-32.70,7.28,,,,,,
4564,03/12/2023 16:20:00,24.44,-32.61,7.28,,,,,,
4565,03/12/2023 16:30:00,24.46,-32.52,7.28,,,,,,
4566,03/12/2023 16:40:00,24.46,-32.47,7.27,,,,,,
4567,03/12/2023 16:50:00,24.48,-32.42,7.27,,,,,,
4568,03/12/2023 17:00:00,24.46,-32.47,7.27,,,,,,
4569,03/12/2023 17:10:00,24.48,-32.50,7.28,,,,,,
4570,03/12/2023 17:20:00,24.51,-32.50,7.28,,,,,,
4571,03/12/2023 17:30:00,24.51,-32.49,7.28,,,,,,
4572,03/12/2023 17:40:00,24.53,-32.49,7.28,,,,,,
4573,03/12/2023 17:50:00,24.56,-32.42,7.27,,,,,,
4574,03/12/2023 18:00:00,24.53,-32.33,7.27,,,,,,
4575,03/12/2023 18:10:00,24.53,-32.28,7.27,,,,,,
4576,03/12/2023 18:20:00,24.53,-32.20,7.27,,,,,,
4577,03/12/2023 18:30:00,24.53,-32.13,7.27,,,,,,
4578,03/12/2023 18:40:00,24.53,-32.06,7.27,,,,,,
4579,03/12/2023 18:50:00,24.53,-32.00,7.27,,,,,,
4580,03/12/2023 19:00:00,24.56,-31.94,7.26,,,,,,
4581,03/12/2023 19:10:00,24.53,-31.83,7.26,,,,,,
4582,03/12/2023 19:20:00,24.51,-31.64,7.26,,,,,,
4583,03/12/2023 19:30:00,24.51,-31.45,7.26,,,,,,
4584,03/12/2023 19:40:00,24.48,-31.28,7.25,,,,,,
4585,03/12/2023 19:50:00,24.48,-31.17,7.25,,,,,,
4586,03/12/2023 20:00:00,24.46,-31.08,7.25,,,,,,
4587,03/12/2023 20:10:00,24.46,-30.92,7.25,,,,,,
4588,03/12/2023 20:20:00,24.46,-30.77,7.24,,,,,,
4589,03/12/2023 20:30:00,24.44,-30.64,7.24,,,,,,
4590,03/12/2023 20:40:00,24.44,-30.56,7.24,,,,,,
4591,03/12/2023 20:50:00,24.41,-30.56,7.24,,,,,,
4592,03/12/2023 21:00:00,24.41,-30.45,7.24,,,,,,
4593,03/12/2023 21:10:00,24.39,-30.39,7.24,,,,,,
4594,03/12/2023 21:20:00,24.39,-30.34,7.23,,,,,,
4595,03/12/2023 21:30:00,24.36,-30.24,7.23,,,,,,
4596,03/12/2023 21:40:00,24.34,-30.13,7.23,,,,,,
4597,03/12/2023 21:50:00,24.34,-30.03,7.23,,,,,,
4598,03/12/2023 22:00:00,24.32,-29.95,7.23,,,,,,
4599,03/12/2023 22:10:00,24.32,-29.89,7.23,,,,,,
4600,03/12/2023 22:20:00,24.32,-29.84,7.23,,,,,,
4601,03/12/2023 22:30:00,24.29,-29.80,7.22,,,,,,
4602,03/12/2023 22:40:00,24.29,-29.75,7.22,,,,,,
4603,03/12/2023 22:50:00,24.29,-29.72,7.22,,,,,,
4604,03/12/2023 23:00:00,24.27,-29.67,7.22,,,,,,
4605,03/12/2023 23:10:00,24.27,-29.61,7.22,,,,,,
4606,03/12/2023 23:20:00,24.24,-29.58,7.22,,,,,,
4607,03/12/2023 23:30:00,24.24,-29.56,7.22,,,,,,
4608,03/12/2023 23:40:00,24.24,-29.42,7.22,,,,,,
4609,03/12/2023 23:50:00,24.24,-29.44,7.22,,,,,,
4610,03/13/2023 00:00:00,24.22,-29.42,7.22,,,,,,
4611,03/13/2023 00:10:00,24.22,-29.41,7.22,,,,,,
4612,03/13/2023 00:20:00,24.22,-29.38,7.22,,,,,,
4613,03/13/2023 00:30:00,24.19,-29.31,7.22,,,,,,
4614,03/13/2023 00:40:00,24.19,-29.14,7.21,,,,,,
4615,03/13/2023 00:50:00,24.17,-29.09,7.21,,,,,,
4616,03/13/2023 01:00:00,24.17,-29.09,7.21,,,,,,
4617,03/13/2023 01:10:00,24.15,-29.16,7.21,,,,,,
4618,03/13/2023 01:20:00,24.15,-29.16,7.21,,,,,,
4619,03/13/2023 01:30:00,24.15,-29.14,7.21,,,,,,
4620,03/13/2023 01:40:00,24.12,-29.13,7.21,,,,,,
4621,03/13/2023 01:50:00,24.10,-29.13,7.21,,,,,,
4622,03/13/2023 02:00:00,24.10,-29.13,7.21,,,,,,
4623,03/13/2023 02:10:00,24.07,-29.09,7.21,,,,,,
4624,03/13/2023 02:20:00,24.05,-29.09,7.21,,,,,,
4625,03/13/2023 02:30:00,24.05,-29.09,7.21,,,,,,
4626,03/13/2023 02:40:00,24.03,-29.06,7.21,,,,,,
4627,03/13/2023 02:50:00,24.03,-29.06,7.21,,,,,,
4628,03/13/2023 03:00:00,24.00,-29.03,7.21,,,,,,
4629,03/13/2023 03:10:00,23.98,-29.02,7.21,,,,,,
4630,03/13/2023 03:20:00,23.98,-28.97,7.21,,,,,,
4631,03/13/2023 03:30:00,23.95,-28.94,7.21,,,,,,
4632,03/13/2023 03:40:00,23.93,-28.92,7.21,,,,,,
4633,03/13/2023 03:50:00,23.93,-28.89,7.21,,,,,,
4634,03/13/2023 04:00:00,23.91,-28.84,7.21,,,,,,
4635,03/13/2023 04:10:00,23.88,-28.81,7.21,,,,,,
4636,03/13/2023 04:20:00,23.88,-28.77,7.21,,,,,,
4637,03/13/2023 04:30:00,23.86,-28.75,7.20,,,,,,
4638,03/13/2023 04:40:00,23.83,-28.70,7.20,,,,,,
4639,03/13/2023 04:50:00,23.83,-28.66,7.20,,,,,,
4640,03/13/2023 05:00:00,23.81,-28.59,7.20,,,,,,
4641,03/13/2023 05:10:00,23.79,-28.56,7.20,,,,,,
4642,03/13/2023 05:20:00,23.79,-28.53,7.20,,,,,,
4643,03/13/2023 05:30:00,23.76,-28.50,7.20,,,,,,
4644,03/13/2023 05:40:00,23.76,-28.45,7.20,,,,,,
4645,03/13/2023 05:50:00,23.74,-28.41,7.20,,,,,,
4646,03/13/2023 06:00:00,23.71,-28.36,7.20,,,,,,
4647,03/13/2023 06:10:00,23.69,-28.31,7.20,,,,,,
4648,03/13/2023 06:20:00,23.69,-28.27,7.20,,,,,,
4649,03/13/2023 06:30:00,23.66,-28.20,7.19,,,,,,
4650,03/13/2023 06:40:00,23.64,-28.14,7.19,,,,,,
4651,03/13/2023 06:50:00,23.64,-28.14,7.19,,,,,,
4652,03/13/2023 07:00:00,23.62,-28.17,7.19,,,,,,
4653,03/13/2023 07:10:00,23.59,-28.19,7.19,,,,,,
4654,03/13/2023 07:20:00,23.59,-28.22,7.20,,,,,,
4655,03/13/2023 07:30:00,23.57,-28.25,7.20,,,,,,
4656,03/13/2023 07:40:00,23.57,-28.27,7.20,,,,,,
4657,03/13/2023 07:50:00,23.54,-28.34,7.20,,,,,,
4658,03/13/2023 08:00:00,23.54,-28.44,7.20,,,,,,
4659,03/13/2023 08:10:00,23.54,-28.47,7.20,,,,,,
4660,03/13/2023 08:20:00,23.54,-28.58,7.20,,,,,,
4661,03/13/2023 08:30:00,23.54,-28.66,7.20,,,,,,
4662,03/13/2023 08:40:00,23.57,-28.72,7.20,,,,,,
4663,03/13/2023 08:50:00,23.57,-28.74,7.20,,,,,,
4664,03/13/2023 09:00:00,23.59,-28.59,7.20,,,,,,
4665,03/13/2023 09:10:00,23.62,-28.55,7.20,,,,,,
4666,03/13/2023 09:20:00,23.64,-28.56,7.20,,,,,,
4667,03/13/2023 09:30:00,23.66,-28.59,7.20,,,,,,
4668,03/13/2023 09:40:00,23.71,-28.61,7.20,,,,,,
4669,03/13/2023 09:50:00,23.76,-28.64,7.20,,,,,,
4670,03/13/2023 10:00:00,23.81,-28.67,7.20,,,,,,
4671,03/13/2023 10:10:00,23.86,-28.70,7.20,,,,,,
4672,03/13/2023 10:20:00,23.91,-28.74,7.20,,,,,,
4673,03/13/2023 10:30:00,24.00,-28.75,7.20,,,,,,
4674,03/13/2023 10:40:00,24.10,-28.77,7.21,,,,,,
4675,03/13/2023 10:50:00,24.22,-28.78,7.21,,,,,,
4676,03/13/2023 11:00:00,24.32,-28.80,7.21,,,,,,
4677,03/13/2023 11:10:00,24.39,-28.78,7.21,,,,,,
4678,03/13/2023 11:20:00,24.46,-28.78,7.21,,,,,,
4679,03/13/2023 11:30:00,24.46,-28.78,7.21,,,,,,
4680,03/13/2023 11:40:00,24.46,-28.78,7.21,,,,,,
4681,03/13/2023 11:50:00,24.46,-28.81,7.21,,,,,,
4682,03/13/2023 12:00:00,24.46,-28.80,7.21,,,,,,
4683,03/13/2023 12:10:00,24.53,-28.81,7.21,,,,,,
4684,03/13/2023 12:20:00,24.51,-28.80,7.21,,,,,,
4685,03/13/2023 12:30:00,24.48,-28.78,7.21,,,,,,
4686,03/13/2023 12:40:00,24.48,-28.78,7.21,,,,,,
4687,03/13/2023 12:50:00,24.68,-28.74,7.20,,,,,,
4688,03/13/2023 13:00:00,24.65,-28.70,7.20,,,,,,
4689,03/13/2023 13:10:00,24.80,-28.67,7.20,,,,,,
4690,03/13/2023 13:20:00,24.92,-28.64,7.20,,,,,,
4691,03/13/2023 13:30:00,25.31,-28.59,7.20,,,,,,
4692,03/13/2023 13:40:00,25.55,-28.56,7.20,,,,,,
4693,03/13/2023 13:50:00,25.38,-28.66,7.20,,,,,,
4694,03/13/2023 14:00:00,25.38,-28.66,7.20,,,,,,
4695,03/13/2023 14:10:00,25.74,-28.58,7.20,,,,,,
4696,03/13/2023 14:20:00,25.89,-28.56,7.20,,,,,,
4697,03/13/2023 14:30:00,25.82,-28.63,7.20,,,,,,
4698,03/13/2023 14:40:00,25.70,-28.70,7.20,,,,,,
4699,03/13/2023 14:50:00,25.43,-28.75,7.20,,,,,,
4700,03/13/2023 15:00:00,25.26,-28.72,7.20,,,,,,
4701,03/13/2023 15:10:00,25.16,-28.67,7.20,,,,,,
4702,03/13/2023 15:20:00,25.11,-28.61,7.20,,,,,,
4703,03/13/2023 15:30:00,25.09,-28.58,7.20,,,,,,
4704,03/13/2023 15:40:00,25.09,-28.55,7.20,,,,,,
4705,03/13/2023 15:50:00,25.09,-28.55,7.20,,,,,,
4706,03/13/2023 16:00:00,25.11,-28.55,7.20,,,,,,
4707,03/13/2023 16:10:00,25.11,-28.58,7.20,,,,,,
4708,03/13/2023 16:20:00,25.11,-28.59,7.20,,,,,,
4709,03/13/2023 16:30:00,25.09,-28.63,7.20,,,,,,
4710,03/13/2023 16:40:00,25.11,-28.66,7.20,,,,,,
4711,03/13/2023 16:50:00,25.19,-28.70,7.20,,,,,,
4712,03/13/2023 17:00:00,25.19,-28.75,7.20,,,,,,
4713,03/13/2023 17:10:00,25.16,-28.80,7.20,,,,,,
4714,03/13/2023 17:20:00,25.16,-28.88,7.21,,,,,,
4715,03/13/2023 17:30:00,25.16,-28.91,7.21,,,,,,
4716,03/13/2023 17:40:00,25.16,-28.95,7.21,,,,,,
4717,03/13/2023 17:50:00,25.16,-29.03,7.21,,,,,,
4718,03/13/2023 18:00:00,25.14,-29.11,7.21,,,,,,
4719,03/13/2023 18:10:00,25.14,-29.19,7.21,,,,,,
4720,03/13/2023 18:20:00,25.14,-29.25,7.21,,,,,,
4721,03/13/2023 18:30:00,25.11,-29.36,7.22,,,,,,
4722,03/13/2023 18:40:00,25.11,-29.47,7.22,,,,,,
4723,03/13/2023 18:50:00,25.11,-29.55,7.22,,,,,,
4724,03/13/2023 19:00:00,25.11,-29.59,7.22,,,,,,
4725,03/13/2023 19:10:00,25.09,-29.59,7.22,,,,,,
4726,03/13/2023 19:20:00,25.06,-29.59,7.22,,,,,,
4727,03/13/2023 19:30:00,25.06,-29.59,7.22,,,,,,
4728,03/13/2023 19:40:00,25.06,-29.58,7.22,,,,,,
4729,03/13/2023 19:50:00,25.04,-29.58,7.22,,,,,,
4730,03/13/2023 20:00:00,25.04,-29.61,7.22,,,,,,
4731,03/13/2023 20:10:00,25.04,-29.59,7.22,,,,,,
4732,03/13/2023 20:20:00,25.04,-29.59,7.22,,,,,,
4733,03/13/2023 20:30:00,25.02,-29.61,7.22,,,,,,
4734,03/13/2023 20:40:00,25.02,-29.61,7.22,,,,,,
4735,03/13/2023 20:50:00,24.99,-29.59,7.22,,,,,,
4736,03/13/2023 21:00:00,24.99,-29.58,7.22,,,,,,
4737,03/13/2023 21:10:00,24.99,-29.58,7.22,,,,,,
4738,03/13/2023 21:20:00,24.97,-29.56,7.22,,,,,,
4739,03/13/2023 21:30:00,24.97,-29.55,7.22,,,,,,
4740,03/13/2023 21:40:00,24.94,-29.53,7.22,,,,,,
4741,03/13/2023 21:50:00,24.97,-29.55,7.22,,,,,,
