#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
3731,10/15/2024 22:40:00,26.21,-37.70,7.48,,,,,
3732,10/15/2024 22:50:00,26.18,-37.41,7.48,,,,,
3733,10/15/2024 23:00:00,26.16,-37.50,7.48,,,,,
3734,10/15/2024 23:10:00,26.11,-37.28,7.48,,,,,
3735,10/15/2024 23:20:00,26.08,-36.86,7.47,,,,,
3736,10/15/2024 23:30:00,26.06,-36.77,7.47,,,,,
3737,10/15/2024 23:40:00,26.04,-36.58,7.46,,,,,
3738,10/15/2024 23:50:00,26.01,-36.70,7.47,,,,,
3739,10/16/2024 00:00:00,26.01,-35.97,7.45,,,,,
3740,10/16/2024 00:10:00,25.96,-36.19,7.46,,,,,
3741,10/16/2024 00:20:00,25.94,-35.59,7.44,,,,,
3742,10/16/2024 00:30:00,25.94,-35.86,7.45,,,,,
3743,10/16/2024 00:40:00,25.89,-35.31,7.44,,,,,
3744,10/16/2024 00:50:00,25.87,-35.33,7.44,,,,,
3745,10/16/2024 01:00:00,25.84,-35.22,7.44,,,,,
3746,10/16/2024 01:10:00,25.79,-35.39,7.44,,,,,
3747,10/16/2024 01:20:00,25.77,-35.24,7.44,,,,,
3748,10/16/2024 01:30:00,25.77,-35.09,7.44,,,,,
3749,10/16/2024 01:40:00,25.72,-35.41,7.44,,,,,
3750,10/16/2024 01:50:00,25.70,-35.03,7.43,,,,,
3751,10/16/2024 02:00:00,25.67,-35.14,7.44,,,,,
3752,10/16/2024 02:10:00,25.65,-35.05,7.43,,,,,
3753,10/16/2024 02:20:00,25.62,-34.91,7.43,,,,,
3754,10/16/2024 02:30:00,25.60,-34.94,7.43,,,,,
3755,10/16/2024 02:40:00,25.57,-34.63,7.43,,,,,
3756,10/16/2024 02:50:00,25.55,-34.67,7.43,,,,,
3757,10/16/2024 03:00:00,25.53,-34.67,7.43,,,,,
3758,10/16/2024 03:10:00,25.53,-34.84,7.43,,,,,
3759,10/16/2024 03:20:00,25.48,-34.63,7.43,,,,,
3760,10/16/2024 03:30:00,25.48,-34.50,7.42,,,,,
3761,10/16/2024 03:40:00,25.45,-34.78,7.43,,,,,
3762,10/16/2024 03:50:00,25.43,-34.42,7.42,,,,,
3763,10/16/2024 04:00:00,25.43,-34.69,7.43,,,,,
3764,10/16/2024 04:10:00,25.43,-34.69,7.43,,,,,
3765,10/16/2024 04:20:00,25.40,-34.67,7.43,,,,,
3766,10/16/2024 04:30:00,25.38,-34.56,7.43,,,,,
3767,10/16/2024 04:40:00,25.36,-34.55,7.43,,,,,
3768,10/16/2024 04:50:00,25.36,-34.47,7.42,,,,,
3769,10/16/2024 05:00:00,25.33,-34.13,7.42,,,,,
3770,10/16/2024 05:10:00,25.28,-34.27,7.42,,,,,
3771,10/16/2024 05:20:00,25.26,-34.50,7.43,,,,,
3772,10/16/2024 05:30:00,25.26,-34.33,7.42,,,,,
3773,10/16/2024 05:40:00,25.23,-34.20,7.42,,,,,
3774,10/16/2024 05:50:00,25.21,-34.09,7.42,,,,,
3775,10/16/2024 06:00:00,25.21,-34.16,7.42,,,,,
3776,10/16/2024 06:10:00,25.19,-34.22,7.42,,,,,
3777,10/16/2024 06:20:00,25.16,-34.59,7.43,,,,,
3778,10/16/2024 06:30:00,25.14,-34.44,7.42,,,,,
3779,10/16/2024 06:40:00,25.14,-34.30,7.42,,,,,
3780,10/16/2024 06:50:00,25.11,-34.24,7.42,,,,,
3781,10/16/2024 07:00:00,25.09,-34.36,7.42,,,,,
3782,10/16/2024 07:10:00,25.09,-34.20,7.42,,,,,
3783,10/16/2024 07:20:00,25.06,-34.30,7.42,,,,,
3784,10/16/2024 07:30:00,25.06,-34.06,7.42,,,,,
3785,10/16/2024 07:40:00,25.04,-34.11,7.42,,,,,
3786,10/16/2024 07:50:00,25.02,-34.44,7.42,,,,,
3787,10/16/2024 08:00:00,24.99,-34.16,7.42,,,,,
3788,10/16/2024 08:10:00,24.99,-34.13,7.42,,,,,
3789,10/16/2024 08:20:00,24.99,-34.17,7.42,,,,,
3790,10/16/2024 08:30:00,24.97,-34.14,7.42,,,,,
3791,10/16/2024 08:40:00,24.99,-34.74,7.43,,,,,
3792,10/16/2024 08:50:00,25.11,-37.55,7.48,,,,,
3793,10/16/2024 09:00:00,25.16,-38.44,7.50,,,,,
3794,10/16/2024 09:10:00,25.21,-39.61,7.52,,,,,
3795,10/16/2024 09:20:00,25.21,-39.56,7.52,,,,,
3796,10/16/2024 09:30:00,25.33,-42.95,7.58,,,,,
3797,10/16/2024 09:40:00,25.55,-48.85,7.70,,,,,
3798,10/16/2024 09:50:00,25.40,-44.44,7.61,,,,,
3799,10/16/2024 10:00:00,25.45,-45.44,7.63,,,,,
3800,10/16/2024 10:10:00,25.60,-49.33,7.70,,,,,
3801,10/16/2024 10:20:00,25.53,-46.39,7.65,,,,,
3802,10/16/2024 10:30:00,25.79,-54.31,7.80,,,,,
3803,10/16/2024 10:40:00,25.74,-50.70,7.73,,,,,
3804,10/16/2024 10:50:00,25.70,-47.35,7.67,,,,,
3805,10/16/2024 11:00:00,25.79,-48.89,7.70,,,,,
3806,10/16/2024 11:10:00,25.77,-46.25,7.65,,,,,
3807,10/16/2024 11:20:00,25.84,-47.30,7.67,,,,,
3808,10/16/2024 11:30:00,25.96,-48.72,7.69,,,,,
3809,10/16/2024 11:40:00,26.06,-49.33,7.70,,,,,
3810,10/16/2024 11:50:00,25.99,-45.86,7.64,,,,,
3811,10/16/2024 12:00:00,26.21,-48.44,7.69,,,,,
3812,10/16/2024 12:10:00,26.16,-47.67,7.67,,,,,
3813,10/16/2024 12:20:00,26.21,-47.69,7.67,,,,,
3814,10/16/2024 12:30:00,26.04,-44.00,7.60,,,,,
3815,10/16/2024 12:40:00,26.11,-45.08,7.62,,,,,
3816,10/16/2024 12:50:00,26.11,-45.97,7.64,,,,,
3817,10/16/2024 13:00:00,26.23,-50.55,7.73,,,,,
3818,10/16/2024 13:10:00,26.38,-52.70,7.77,,,,,
3819,10/16/2024 13:20:00,26.40,-53.88,7.79,,,,,
3820,10/16/2024 13:30:00,26.40,-57.89,7.86,,,,,
3821,10/16/2024 13:40:00,26.48,-61.85,7.94,,,,,
3822,10/16/2024 13:50:00,26.52,-64.17,7.98,,,,,
3823,10/16/2024 14:00:00,26.48,-62.44,7.95,,,,,
3824,10/16/2024 14:10:00,26.55,-62.85,7.96,,,,,
3825,10/16/2024 14:20:00,26.60,-65.41,8.00,,,,,
3826,10/16/2024 14:30:00,26.60,-64.19,7.98,,,,,
3827,10/16/2024 14:40:00,26.50,-55.53,7.82,,,,,
3828,10/16/2024 14:50:00,26.50,-50.94,7.73,,,,,
3829,10/16/2024 15:00:00,26.50,-49.80,7.71,,,,,
3830,10/16/2024 15:10:00,26.55,-48.33,7.68,,,,,
3831,10/16/2024 15:20:00,26.57,-48.77,7.69,,,,,
3832,10/16/2024 15:30:00,26.62,-49.49,7.71,,,,,
3833,10/16/2024 15:40:00,26.62,-48.14,7.68,,,,,
3834,10/16/2024 15:50:00,26.67,-49.08,7.70,,,,,
3835,10/16/2024 16:00:00,26.72,-50.77,7.73,,,,,
3836,10/16/2024 16:10:00,26.74,-51.74,7.75,,,,,
3837,10/16/2024 16:20:00,26.74,-51.89,7.75,,,,,
3838,10/16/2024 16:30:00,26.77,-51.03,7.73,,,,,
3839,10/16/2024 16:40:00,26.77,-50.83,7.73,,,,,
3840,10/16/2024 16:50:00,26.77,-52.33,7.76,,,,,
3841,10/16/2024 17:00:00,26.77,-52.35,7.76,,,,,
3842,10/16/2024 17:10:00,26.74,-50.06,7.72,,,,,
3843,10/16/2024 17:20:00,26.72,-50.42,7.72,,,,,
3844,10/16/2024 17:30:00,26.70,-50.11,7.72,,,,,
3845,10/16/2024 17:40:00,26.70,-49.85,7.71,,,,,
3846,10/16/2024 17:50:00,26.67,-47.91,7.68,,,,,
3847,10/16/2024 18:00:00,26.62,-48.99,7.70,,,,,
3848,10/16/2024 18:10:00,26.60,-49.31,7.70,,,,,
3849,10/16/2024 18:20:00,26.55,-48.78,7.69,,,,,
3850,10/16/2024 18:30:00,26.52,-47.83,7.67,,,,,
3851,10/16/2024 18:40:00,26.50,-47.67,7.67,,,,,
3852,10/16/2024 18:50:00,26.45,-47.19,7.66,,,,,
3853,10/16/2024 19:00:00,26.40,-46.81,7.66,,,,,
3854,10/16/2024 19:10:00,26.38,-45.99,7.64,,,,,
3855,10/16/2024 19:20:00,26.35,-46.05,7.64,,,,,
3856,10/16/2024 19:30:00,26.33,-45.36,7.63,,,,,
3857,10/16/2024 19:40:00,26.28,-45.11,7.62,,,,,
3858,10/16/2024 19:50:00,26.26,-44.75,7.62,,,,,
3859,10/16/2024 20:00:00,26.23,-44.11,7.60,,,,,
3860,10/16/2024 20:10:00,26.18,-43.44,7.59,,,,,
3861,10/16/2024 20:20:00,26.16,-44.02,7.60,,,,,
3862,10/16/2024 20:30:00,26.16,-43.22,7.59,,,,,
3863,10/16/2024 20:40:00,26.11,-42.08,7.57,,,,,
3864,10/16/2024 20:50:00,26.11,-40.81,7.54,,,,,
3865,10/16/2024 21:00:00,26.06,-40.77,7.54,,,,,
3866,10/16/2024 21:10:00,26.04,-41.31,7.55,,,,,
3867,10/16/2024 21:20:00,26.01,-40.66,7.54,,,,,
3868,10/16/2024 21:30:00,25.99,-40.25,7.53,,,,,
3869,10/16/2024 21:40:00,25.99,-39.88,7.53,,,,,
3870,10/16/2024 21:50:00,25.96,-38.95,7.51,,,,,
3871,10/16/2024 22:00:00,25.91,-39.80,7.52,,,,,
3872,10/16/2024 22:10:00,25.89,-39.64,7.52,,,,,
3873,10/16/2024 22:20:00,25.87,-39.38,7.52,,,,,
3874,10/16/2024 22:30:00,25.84,-39.58,7.52,,,,,
3875,10/16/2024 22:40:00,25.82,-39.03,7.51,,,,,
3876,10/16/2024 22:50:00,25.79,-38.27,7.50,,,,,
3877,10/16/2024 23:00:00,25.77,-38.55,7.50,,,,,
3878,10/16/2024 23:10:00,25.74,-38.41,7.50,,,,,
3879,10/16/2024 23:20:00,25.72,-37.83,7.49,,,,,
3880,10/16/2024 23:30:00,25.72,-37.42,7.48,,,,,
3881,10/16/2024 23:40:00,25.70,-36.74,7.47,,,,,
3882,10/16/2024 23:50:00,25.67,-36.67,7.47,,,,,
3883,10/17/2024 00:00:00,25.65,-36.77,7.47,,,,,
3884,10/17/2024 00:10:00,25.62,-36.14,7.46,,,,,
3885,10/17/2024 00:20:00,25.62,-35.53,7.44,,,,,
3886,10/17/2024 00:30:00,25.62,-35.49,7.44,,,,,
3887,10/17/2024 00:40:00,25.60,-35.70,7.45,,,,,
3888,10/17/2024 00:50:00,25.57,-35.53,7.44,,,,,
3889,10/17/2024 01:00:00,25.55,-35.39,7.44,,,,,
3890,10/17/2024 01:10:00,25.55,-35.63,7.45,,,,,
3891,10/17/2024 01:20:00,25.53,-35.38,7.44,,,,,
3892,10/17/2024 01:30:00,25.50,-35.02,7.43,,,,,
3893,10/17/2024 01:40:00,25.48,-34.94,7.43,,,,,
3894,10/17/2024 01:50:00,25.48,-34.83,7.43,,,,,
3895,10/17/2024 02:00:00,25.45,-34.83,7.43,,,,,
3896,10/17/2024 02:10:00,25.45,-34.88,7.43,,,,,
3897,10/17/2024 02:20:00,25.43,-34.99,7.43,,,,,
3898,10/17/2024 02:30:00,25.40,-34.55,7.43,,,,,
3899,10/17/2024 02:40:00,25.38,-34.84,7.43,,,,,
3900,10/17/2024 02:50:00,25.36,-34.74,7.43,,,,,
3901,10/17/2024 03:00:00,25.33,-34.77,7.43,,,,,
3902,10/17/2024 03:10:00,25.33,-34.81,7.43,,,,,
3903,10/17/2024 03:20:00,25.31,-34.63,7.43,,,,,
3904,10/17/2024 03:30:00,25.28,-34.69,7.43,,,,,
3905,10/17/2024 03:40:00,25.28,-34.50,7.43,,,,,
3906,10/17/2024 03:50:00,25.26,-34.55,7.43,,,,,
3907,10/17/2024 04:00:00,25.23,-34.56,7.43,,,,,
3908,10/17/2024 04:10:00,25.23,-34.25,7.42,,,,,
3909,10/17/2024 04:20:00,25.21,-34.38,7.42,,,,,
3910,10/17/2024 04:30:00,25.19,-34.28,7.42,,,,,
3911,10/17/2024 04:40:00,25.19,-34.39,7.42,,,,,
3912,10/17/2024 04:50:00,25.14,-34.41,7.42,,,,,
3913,10/17/2024 05:00:00,25.14,-34.47,7.42,,,,,
3914,10/17/2024 05:10:00,25.11,-34.25,7.42,,,,,
3915,10/17/2024 05:20:00,25.11,-34.02,7.42,,,,,
3916,10/17/2024 05:30:00,25.09,-34.06,7.42,,,,,
3917,10/17/2024 05:40:00,25.06,-34.03,7.42,,,,,
3918,10/17/2024 05:50:00,25.04,-34.24,7.42,,,,,
3919,10/17/2024 06:00:00,25.04,-34.19,7.42,,,,,
3920,10/17/2024 06:10:00,25.02,-34.24,7.42,,,,,
3921,10/17/2024 06:20:00,25.02,-34.06,7.42,,,,,
3922,10/17/2024 06:30:00,25.02,-33.97,7.42,,,,,
3923,10/17/2024 06:40:00,24.99,-34.05,7.42,,,,,
3924,10/17/2024 06:50:00,24.97,-34.17,7.42,,,,,
3925,10/17/2024 07:00:00,24.97,-33.94,7.41,,,,,
3926,10/17/2024 07:10:00,24.97,-34.08,7.42,,,,,
3927,10/17/2024 07:20:00,24.97,-34.00,7.42,,,,,
3928,10/17/2024 07:30:00,24.97,-33.97,7.42,,,,,
3929,10/17/2024 07:40:00,24.97,-33.89,7.41,,,,,
3930,10/17/2024 07:50:00,24.97,-33.78,7.41,,,,,
3931,10/17/2024 08:00:00,24.97,-34.05,7.42,,,,,
3932,10/17/2024 08:10:00,24.97,-34.31,7.42,,,,,
3933,10/17/2024 08:20:00,24.97,-34.05,7.42,,,,,
3934,10/17/2024 08:30:00,24.94,-33.99,7.42,,,,,
3935,10/17/2024 08:40:00,24.94,-34.20,7.42,,,,,
3936,10/17/2024 08:50:00,25.06,-36.88,7.47,,,,,
3937,10/17/2024 09:00:00,25.16,-39.06,7.51,,,,,
3938,10/17/2024 09:10:00,25.38,-44.92,7.62,,,,,
3939,10/17/2024 09:20:00,25.48,-47.41,7.67,,,,,
3940,10/17/2024 09:30:00,25.31,-43.50,7.60,,,,,
3941,10/17/2024 09:40:00,25.16,-36.67,7.47,,,,,
3942,10/17/2024 09:50:00,25.19,-34.70,7.43,,,,,
3943,10/17/2024 10:00:00,25.48,-42.31,7.57,,,,,
3944,10/17/2024 10:10:00,25.36,-39.47,7.52,,,,,
3945,10/17/2024 10:20:00,25.72,-47.61,7.67,,,,,
3946,10/17/2024 10:30:00,25.65,-45.22,7.63,,,,,
3947,10/17/2024 10:40:00,25.43,-38.78,7.51,,,,,
3948,10/17/2024 10:50:00,25.67,-42.89,7.58,,,,,
3949,10/17/2024 11:00:00,25.96,-51.14,7.74,,,,,
3950,10/17/2024 11:10:00,25.99,-50.24,7.72,,,,,
3951,10/17/2024 11:20:00,26.11,-52.00,7.75,,,,,
3952,10/17/2024 11:30:00,26.06,-49.55,7.71,,,,,
3953,10/17/2024 11:40:00,26.06,-49.35,7.70,,,,,
3954,10/17/2024 11:50:00,25.94,-46.50,7.65,,,,,
3955,10/17/2024 12:00:00,25.94,-43.66,7.60,,,,,
3956,10/17/2024 12:10:00,25.99,-42.72,7.58,,,,,
3957,10/17/2024 12:20:00,26.01,-42.88,7.58,,,,,
3958,10/17/2024 12:30:00,26.08,-44.49,7.61,,,,,
3959,10/17/2024 12:40:00,26.11,-43.45,7.59,,,,,
3960,10/17/2024 12:50:00,26.18,-43.42,7.59,,,,,
3961,10/17/2024 13:00:00,26.26,-44.35,7.61,,,,,
3962,10/17/2024 13:10:00,26.35,-49.14,7.70,,,,,
3963,10/17/2024 13:20:00,26.45,-54.60,7.80,,,,,
3964,10/17/2024 13:30:00,26.52,-58.70,7.88,,,,,
3965,10/17/2024 13:40:00,26.57,-58.70,7.88,,,,,
3966,10/17/2024 13:50:00,26.67,-59.81,7.90,,,,,
3967,10/17/2024 14:00:00,26.67,-59.33,7.89,,,,,
3968,10/17/2024 14:10:00,26.72,-61.81,7.94,,,,,
3969,10/17/2024 14:20:00,26.77,-65.14,8.00,,,,,
3970,10/17/2024 14:30:00,26.74,-60.61,7.91,,,,,
3971,10/17/2024 14:40:00,26.67,-52.78,7.77,,,,,
3972,10/17/2024 14:50:00,26.70,-50.02,7.72,,,,,
3973,10/17/2024 15:00:00,26.74,-50.45,7.72,,,,,
3974,10/17/2024 15:10:00,26.74,-49.35,7.70,,,,,
3975,10/17/2024 15:20:00,26.82,-48.10,7.68,,,,,
3976,10/17/2024 15:30:00,26.82,-47.85,7.67,,,,,
3977,10/17/2024 15:40:00,26.87,-49.33,7.70,,,,,
3978,10/17/2024 15:50:00,26.92,-51.08,7.73,,,,,
3979,10/17/2024 16:00:00,26.94,-50.03,7.71,,,,,
3980,10/17/2024 16:10:00,26.99,-52.72,7.77,,,,,
3981,10/17/2024 16:20:00,26.99,-48.86,7.69,,,,,
3982,10/17/2024 16:30:00,26.99,-50.55,7.72,,,,,
3983,10/17/2024 16:40:00,27.04,-51.02,7.73,,,,,
3984,10/17/2024 16:50:00,27.06,-53.35,7.78,,,,,
3985,10/17/2024 17:00:00,27.04,-53.64,7.78,,,,,
3986,10/17/2024 17:10:00,27.04,-52.47,7.76,,,,,
3987,10/17/2024 17:20:00,27.04,-50.77,7.73,,,,,
3988,10/17/2024 17:30:00,27.04,-51.27,7.74,,,,,
3989,10/17/2024 17:40:00,27.04,-50.53,7.72,,,,,
3990,10/17/2024 17:50:00,27.04,-50.05,7.71,,,,,
3991,10/17/2024 18:00:00,27.04,-49.22,7.70,,,,,
3992,10/17/2024 18:10:00,27.01,-52.60,7.76,,,,,
3993,10/17/2024 18:20:00,27.01,-53.27,7.78,,,,,
3994,10/17/2024 18:30:00,26.99,-52.19,7.76,,,,,
3995,10/17/2024 18:40:00,26.96,-51.28,7.74,,,,,
3996,10/17/2024 18:50:00,26.94,-50.28,7.72,,,,,
3997,10/17/2024 19:00:00,26.92,-50.11,7.72,,,,,
3998,10/17/2024 19:10:00,26.87,-49.28,7.70,,,,,
3999,10/17/2024 19:20:00,26.84,-48.10,7.68,,,,,
4000,10/17/2024 19:30:00,26.82,-47.00,7.66,,,,,
4001,10/17/2024 19:40:00,26.82,-46.67,7.65,,,,,
4002,10/17/2024 19:50:00,26.79,-46.58,7.65,,,,,
4003,10/17/2024 20:00:00,26.77,-45.55,7.63,,,,,
4004,10/17/2024 20:10:00,26.74,-44.63,7.61,,,,,
4005,10/17/2024 20:20:00,26.74,-44.60,7.61,,,,,
4006,10/17/2024 20:30:00,26.72,-44.28,7.61,,,,,
4007,10/17/2024 20:40:00,26.70,-42.86,7.58,,,,,
4008,10/17/2024 20:50:00,26.70,-42.24,7.57,,,,,
4009,10/17/2024 21:00:00,26.67,-42.28,7.57,,,,,
4010,10/17/2024 21:10:00,26.65,-42.03,7.56,,,,,
4011,10/17/2024 21:20:00,26.62,-41.33,7.55,,,,,
4012,10/17/2024 21:30:00,26.62,-40.78,7.54,,,,,
4013,10/17/2024 21:40:00,26.60,-39.86,7.52,,,,,
4014,10/17/2024 21:50:00,26.60,-39.50,7.52,,,,,
4015,10/17/2024 22:00:00,26.57,-39.08,7.51,,,,,
4016,10/17/2024 22:10:00,26.57,-39.53,7.52,,,,,
4017,10/17/2024 22:20:00,26.55,-39.08,7.51,,,,,
4018,10/17/2024 22:30:00,26.52,-37.92,7.49,,,,,
4019,10/17/2024 22:40:00,26.52,-39.64,7.52,,,,,
4020,10/17/2024 22:50:00,26.50,-39.17,7.51,,,,,
4021,10/17/2024 23:00:00,26.48,-38.39,7.50,,,,,
4022,10/17/2024 23:10:00,26.48,-38.53,7.50,,,,,
4023,10/17/2024 23:20:00,26.45,-38.17,7.49,,,,,
4024,10/17/2024 23:30:00,26.43,-37.47,7.48,,,,,
4025,10/17/2024 23:40:00,26.43,-37.72,7.48,,,,,
4026,10/17/2024 23:50:00,26.43,-37.72,7.48,,,,,
4027,10/18/2024 00:00:00,26.40,-37.31,7.48,,,,,
4028,10/18/2024 00:10:00,26.38,-36.64,7.46,,,,,
4029,10/18/2024 00:20:00,26.38,-36.75,7.47,,,,,
4030,10/18/2024 00:30:00,26.35,-36.53,7.46,,,,,
4031,10/18/2024 00:40:00,26.35,-36.50,7.46,,,,,
4032,10/18/2024 00:50:00,26.33,-36.55,7.46,,,,,
4033,10/18/2024 01:00:00,26.30,-36.27,7.46,,,,,
4034,10/18/2024 01:10:00,26.30,-36.02,7.45,,,,,
4035,10/18/2024 01:20:00,26.28,-36.09,7.45,,,,,
4036,10/18/2024 01:30:00,26.26,-36.06,7.45,,,,,
4037,10/18/2024 01:40:00,26.26,-36.00,7.45,,,,,
4038,10/18/2024 01:50:00,26.21,-35.52,7.44,,,,,
4039,10/18/2024 02:00:00,26.21,-35.39,7.44,,,,,
4040,10/18/2024 02:10:00,26.18,-35.61,7.44,,,,,
4041,10/18/2024 02:20:00,26.16,-35.42,7.44,,,,,
4042,10/18/2024 02:30:00,26.16,-35.56,7.44,,,,,
4043,10/18/2024 02:40:00,26.13,-35.25,7.44,,,,,
4044,10/18/2024 02:50:00,26.11,-35.31,7.44,,,,,
4045,10/18/2024 03:00:00,26.08,-35.13,7.44,,,,,
4046,10/18/2024 03:10:00,26.08,-34.97,7.43,,,,,
4047,10/18/2024 03:20:00,26.06,-35.02,7.43,,,,,
4048,10/18/2024 03:30:00,26.06,-34.94,7.43,,,,,
4049,10/18/2024 03:40:00,26.04,-34.88,7.43,,,,,
4050,10/18/2024 03:50:00,26.01,-35.13,7.44,,,,,
4051,10/18/2024 04:00:00,25.99,-34.97,7.43,,,,,
4052,10/18/2024 04:10:00,25.96,-34.69,7.43,,,,,
4053,10/18/2024 04:20:00,25.96,-34.59,7.43,,,,,
4054,10/18/2024 04:30:00,25.94,-34.64,7.43,,,,,
4055,10/18/2024 04:40:00,25.94,-34.58,7.43,,,,,
4056,10/18/2024 04:50:00,25.94,-34.53,7.42,,,,,
4057,10/18/2024 05:00:00,25.91,-34.75,7.43,,,,,
4058,10/18/2024 05:10:00,25.89,-34.64,7.43,,,,,
4059,10/18/2024 05:20:00,25.87,-34.83,7.43,,,,,
4060,10/18/2024 05:30:00,25.84,-34.53,7.42,,,,,
4061,10/18/2024 05:40:00,25.84,-34.78,7.43,,,,,
4062,10/18/2024 05:50:00,25.79,-34.94,7.43,,,,,
4063,10/18/2024 06:00:00,25.79,-34.64,7.43,,,,,
4064,10/18/2024 06:10:00,25.77,-34.83,7.43,,,,,
4065,10/18/2024 06:20:00,25.74,-34.69,7.43,,,,,
4066,10/18/2024 06:30:00,25.70,-34.42,7.42,,,,,
4067,10/18/2024 06:40:00,25.70,-34.64,7.43,,,,,
4068,10/18/2024 06:50:00,25.70,-34.19,7.42,,,,,
4069,10/18/2024 07:00:00,25.67,-34.50,7.42,,,,,
4070,10/18/2024 07:10:00,25.67,-34.20,7.42,,,,,
4071,10/18/2024 07:20:00,25.65,-34.16,7.42,,,,,
4072,10/18/2024 07:30:00,25.67,-34.31,7.42,,,,,
4073,10/18/2024 07:40:00,25.67,-34.53,7.43,,,,,
4074,10/18/2024 07:50:00,25.67,-34.89,7.43,,,,,
4075,10/18/2024 08:00:00,25.65,-34.11,7.42,,,,,
4076,10/18/2024 08:10:00,25.67,-34.59,7.43,,,,,
4077,10/18/2024 08:20:00,25.67,-34.80,7.43,,,,,
4078,10/18/2024 08:30:00,25.67,-34.75,7.43,,,,,
4079,10/18/2024 08:40:00,25.67,-35.27,7.44,,,,,
4080,10/18/2024 08:50:00,25.77,-38.56,7.50,,,,,
4081,10/18/2024 09:00:00,25.94,-45.77,7.64,,,,,
4082,10/18/2024 09:10:00,26.04,-50.81,7.73,,,,,
4083,10/18/2024 09:20:00,26.18,-55.89,7.83,,,,,
4084,10/18/2024 09:30:00,26.16,-54.08,7.79,,,,,
4085,10/18/2024 09:40:00,26.21,-52.33,7.76,,,,,
4086,10/18/2024 09:50:00,26.35,-56.78,7.84,,,,,
4087,10/18/2024 10:00:00,26.40,-57.80,7.86,,,,,
4088,10/18/2024 10:10:00,26.30,-55.38,7.82,,,,,
4089,10/18/2024 10:20:00,26.62,-61.47,7.93,,,,,
4090,10/18/2024 10:30:00,26.60,-60.03,7.90,,,,,
4091,10/18/2024 10:40:00,26.70,-61.61,7.93,,,,,
4092,10/18/2024 10:50:00,26.79,-62.03,7.94,,,,,
4093,10/18/2024 11:00:00,26.87,-64.30,7.98,,,,,
4094,10/18/2024 11:10:00,26.89,-59.77,7.90,,,,,
4095,10/18/2024 11:20:00,27.01,-58.35,7.87,,,,,
4096,10/18/2024 11:30:00,26.99,-55.89,7.82,,,,,
4097,10/18/2024 11:40:00,27.14,-60.14,7.90,,,,,
4098,10/18/2024 11:50:00,27.16,-54.86,7.80,,,,,
4099,10/18/2024 12:00:00,27.16,-53.78,7.78,,,,,
4100,10/18/2024 12:10:00,27.21,-54.66,7.80,,,,,
4101,10/18/2024 12:20:00,27.16,-51.95,7.75,,,,,
4102,10/18/2024 12:30:00,27.14,-50.16,7.72,,,,,
4103,10/18/2024 12:40:00,27.09,-47.91,7.67,,,,,
4104,10/18/2024 12:50:00,27.23,-47.31,7.66,,,,,
4105,10/18/2024 13:00:00,27.43,-49.86,7.71,,,,,
4106,10/18/2024 13:10:00,27.46,-51.94,7.75,,,,,
4107,10/18/2024 13:20:00,27.41,-48.27,7.68,,,,,
4108,10/18/2024 13:30:00,27.55,-50.75,7.73,,,,,
4109,10/18/2024 13:40:00,27.65,-49.63,7.71,,,,,
4110,10/18/2024 13:50:00,27.68,-50.45,7.72,,,,,
4111,10/18/2024 14:00:00,27.65,-47.66,7.67,,,,,
4112,10/18/2024 14:10:00,27.73,-48.39,7.68,,,,,
4113,10/18/2024 14:20:00,27.70,-46.31,7.64,,,,,
4114,10/18/2024 14:30:00,27.65,-45.75,7.63,,,,,
4115,10/18/2024 14:40:00,27.68,-44.30,7.61,,,,,
4116,10/18/2024 14:50:00,27.75,-44.45,7.61,,,,,
4117,10/18/2024 15:00:00,27.80,-45.33,7.62,,,,,
4118,10/18/2024 15:10:00,27.80,-45.61,7.63,,,,,
4119,10/18/2024 15:20:00,27.83,-45.83,7.63,,,,,
4120,10/18/2024 15:30:00,27.83,-46.16,7.64,,,,,
4121,10/18/2024 15:40:00,27.85,-46.41,7.64,,,,,
4122,10/18/2024 15:50:00,27.87,-47.20,7.66,,,,,
4123,10/18/2024 16:00:00,27.90,-48.60,7.69,,,,,
4124,10/18/2024 16:10:00,27.95,-49.94,7.71,,,,,
4125,10/18/2024 16:20:00,27.97,-51.95,7.75,,,,,
4126,10/18/2024 16:30:00,28.00,-51.33,7.74,,,,,
4127,10/18/2024 16:40:00,27.97,-50.41,7.72,,,,,
4128,10/18/2024 16:50:00,27.97,-51.63,7.74,,,,,
4129,10/18/2024 17:00:00,27.97,-51.80,7.75,,,,,
4130,10/18/2024 17:10:00,27.95,-53.53,7.78,,,,,
4131,10/18/2024 17:20:00,27.95,-55.14,7.81,,,,,
4132,10/18/2024 17:30:00,27.92,-53.20,7.77,,,,,
4133,10/18/2024 17:40:00,27.92,-53.20,7.77,,,,,
4134,10/18/2024 17:50:00,27.90,-53.30,7.77,,,,,
4135,10/18/2024 18:00:00,27.85,-50.19,7.72,,,,,
4136,10/18/2024 18:10:00,27.83,-50.41,7.72,,,,,
4137,10/18/2024 18:20:00,27.78,-47.67,7.67,,,,,
4138,10/18/2024 18:30:00,27.75,-46.47,7.65,,,,,
4139,10/18/2024 18:40:00,27.73,-44.61,7.61,,,,,
