#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,End of File
4485,05/05/2024 04:20:00,23.57,-32.06,7.47,,,,
4486,05/05/2024 04:30:00,23.54,-32.19,7.47,,,,
4487,05/05/2024 04:40:00,23.52,-31.55,7.46,,,,
4488,05/05/2024 04:50:00,23.50,-31.55,7.46,,,,
4489,05/05/2024 05:00:00,23.47,-31.56,7.46,,,,
4490,05/05/2024 05:10:00,23.45,-31.34,7.45,,,,
4491,05/05/2024 05:20:00,23.45,-31.24,7.45,,,,
4492,05/05/2024 05:30:00,23.45,-31.11,7.45,,,,
4493,05/05/2024 05:40:00,23.42,-30.84,7.44,,,,
4494,05/05/2024 05:50:00,23.40,-30.81,7.44,,,,
4495,05/05/2024 06:00:00,23.38,-30.77,7.44,,,,
4496,05/05/2024 06:10:00,23.35,-30.83,7.44,,,,
4497,05/05/2024 06:20:00,23.35,-30.97,7.45,,,,
4498,05/05/2024 06:30:00,23.33,-30.89,7.44,,,,
4499,05/05/2024 06:40:00,23.33,-30.91,7.44,,,,
4500,05/05/2024 06:50:00,23.28,-30.74,7.44,,,,
4501,05/05/2024 07:00:00,23.26,-30.80,7.44,,,,
4502,05/05/2024 07:10:00,23.28,-31.02,7.45,,,,
4503,05/05/2024 07:20:00,23.26,-30.95,7.45,,,,
4504,05/05/2024 07:30:00,23.28,-31.00,7.45,,,,
4505,05/05/2024 07:40:00,23.26,-31.24,7.45,,,,
4506,05/05/2024 07:50:00,23.26,-31.42,7.45,,,,
4507,05/05/2024 08:00:00,23.28,-31.63,7.46,,,,
4508,05/05/2024 08:10:00,23.28,-31.72,7.46,,,,
4509,05/05/2024 08:20:00,23.28,-32.34,7.47,,,,
4510,05/05/2024 08:30:00,23.28,-32.75,7.48,,,,
4511,05/05/2024 08:40:00,23.30,-33.45,7.49,,,,
4512,05/05/2024 08:50:00,23.35,-35.38,7.53,,,,
4513,05/05/2024 09:00:00,23.38,-35.31,7.53,,,,
4514,05/05/2024 09:10:00,23.42,-37.31,7.56,,,,
4515,05/05/2024 09:20:00,23.50,-38.88,7.59,,,,
4516,05/05/2024 09:30:00,23.50,-38.95,7.59,,,,
4517,05/05/2024 09:40:00,23.54,-37.39,7.56,,,,
4518,05/05/2024 09:50:00,23.59,-39.53,7.60,,,,
4519,05/05/2024 10:00:00,23.69,-44.31,7.69,,,,
4520,05/05/2024 10:10:00,23.69,-38.89,7.59,,,,
4521,05/05/2024 10:20:00,23.76,-44.45,7.70,,,,
4522,05/05/2024 10:30:00,23.91,-48.33,7.77,,,,
4523,05/05/2024 10:40:00,23.98,-48.70,7.77,,,,
4524,05/05/2024 10:50:00,24.12,-51.05,7.82,,,,
4525,05/05/2024 11:00:00,24.27,-51.72,7.83,,,,
4526,05/05/2024 11:10:00,24.36,-52.06,7.83,,,,
4527,05/05/2024 11:20:00,24.46,-51.88,7.83,,,,
4528,05/05/2024 11:30:00,24.56,-52.00,7.83,,,,
4529,05/05/2024 11:40:00,24.73,-53.89,7.87,,,,
4530,05/05/2024 11:50:00,24.80,-54.17,7.87,,,,
4531,05/05/2024 12:00:00,24.92,-54.24,7.87,,,,
4532,05/05/2024 12:10:00,25.06,-55.47,7.90,,,,
4533,05/05/2024 12:20:00,25.19,-55.72,7.90,,,,
4534,05/05/2024 12:30:00,25.23,-55.36,7.89,,,,
4535,05/05/2024 12:40:00,25.36,-56.60,7.92,,,,
4536,05/05/2024 12:50:00,25.43,-56.00,7.90,,,,
4537,05/05/2024 13:00:00,25.50,-56.64,7.92,,,,
4538,05/05/2024 13:10:00,25.48,-53.85,7.86,,,,
4539,05/05/2024 13:20:00,25.62,-57.20,7.93,,,,
4540,05/05/2024 13:30:00,25.67,-57.28,7.93,,,,
4541,05/05/2024 13:40:00,25.70,-56.42,7.91,,,,
4542,05/05/2024 13:50:00,25.65,-53.97,7.87,,,,
4543,05/05/2024 14:00:00,25.72,-55.27,7.89,,,,
4544,05/05/2024 14:10:00,25.74,-56.22,7.91,,,,
4545,05/05/2024 14:20:00,25.72,-56.38,7.91,,,,
4546,05/05/2024 14:30:00,25.72,-56.55,7.91,,,,
4547,05/05/2024 14:40:00,25.67,-53.67,7.86,,,,
4548,05/05/2024 14:50:00,25.72,-55.85,7.90,,,,
4549,05/05/2024 15:00:00,25.67,-52.83,7.85,,,,
4550,05/05/2024 15:10:00,25.67,-52.41,7.84,,,,
4551,05/05/2024 15:20:00,25.65,-52.80,7.84,,,,
4552,05/05/2024 15:30:00,25.65,-52.85,7.85,,,,
4553,05/05/2024 15:40:00,25.67,-53.11,7.85,,,,
4554,05/05/2024 15:50:00,25.67,-52.72,7.84,,,,
4555,05/05/2024 16:00:00,25.70,-53.47,7.86,,,,
4556,05/05/2024 16:10:00,25.72,-52.55,7.84,,,,
4557,05/05/2024 16:20:00,25.70,-51.91,7.83,,,,
4558,05/05/2024 16:30:00,25.72,-51.63,7.82,,,,
4559,05/05/2024 16:40:00,25.70,-50.94,7.81,,,,
4560,05/05/2024 16:50:00,25.70,-50.24,7.80,,,,
4561,05/05/2024 17:00:00,25.70,-50.05,7.79,,,,
4562,05/05/2024 17:10:00,25.70,-50.47,7.80,,,,
4563,05/05/2024 17:20:00,25.70,-50.81,7.81,,,,
4564,05/05/2024 17:30:00,25.67,-50.72,7.81,,,,
4565,05/05/2024 17:40:00,25.62,-50.89,7.81,,,,
4566,05/05/2024 17:50:00,25.62,-49.95,7.79,,,,
4567,05/05/2024 18:00:00,25.60,-49.80,7.79,,,,
4568,05/05/2024 18:10:00,25.57,-48.47,7.77,,,,
4569,05/05/2024 18:20:00,25.55,-47.52,7.75,,,,
4570,05/05/2024 18:30:00,25.53,-47.00,7.74,,,,
4571,05/05/2024 18:40:00,25.50,-46.06,7.72,,,,
4572,05/05/2024 18:50:00,25.48,-45.10,7.70,,,,
4573,05/05/2024 19:00:00,25.45,-45.05,7.70,,,,
4574,05/05/2024 19:10:00,25.40,-43.74,7.68,,,,
4575,05/05/2024 19:20:00,25.38,-43.20,7.67,,,,
4576,05/05/2024 19:30:00,25.36,-42.33,7.65,,,,
4577,05/05/2024 19:40:00,25.31,-42.61,7.66,,,,
4578,05/05/2024 19:50:00,25.28,-41.95,7.65,,,,
4579,05/05/2024 20:00:00,25.26,-40.74,7.62,,,,
4580,05/05/2024 20:10:00,25.23,-40.20,7.61,,,,
4581,05/05/2024 20:20:00,25.21,-40.31,7.62,,,,
4582,05/05/2024 20:30:00,25.16,-39.61,7.60,,,,
4583,05/05/2024 20:40:00,25.14,-39.17,7.59,,,,
4584,05/05/2024 20:50:00,25.11,-39.24,7.60,,,,
4585,05/05/2024 21:00:00,25.09,-38.92,7.59,,,,
4586,05/05/2024 21:10:00,25.06,-38.56,7.58,,,,
4587,05/05/2024 21:20:00,25.02,-38.36,7.58,,,,
4588,05/05/2024 21:30:00,24.99,-38.05,7.57,,,,
4589,05/05/2024 21:40:00,24.94,-37.95,7.57,,,,
4590,05/05/2024 21:50:00,24.90,-37.94,7.57,,,,
4591,05/05/2024 22:00:00,24.87,-38.09,7.58,,,,
4592,05/05/2024 22:10:00,24.85,-37.78,7.57,,,,
4593,05/05/2024 22:20:00,24.82,-37.22,7.56,,,,
4594,05/05/2024 22:30:00,24.77,-36.88,7.55,,,,
4595,05/05/2024 22:40:00,24.75,-36.77,7.55,,,,
4596,05/05/2024 22:50:00,24.73,-36.17,7.54,,,,
4597,05/05/2024 23:00:00,24.70,-35.94,7.54,,,,
4598,05/05/2024 23:10:00,24.65,-35.92,7.54,,,,
4599,05/05/2024 23:20:00,24.60,-35.55,7.53,,,,
4600,05/05/2024 23:30:00,24.58,-35.44,7.53,,,,
4601,05/05/2024 23:40:00,24.53,-35.13,7.52,,,,
4602,05/05/2024 23:50:00,24.51,-34.58,7.51,,,,
4603,05/06/2024 00:00:00,24.48,-34.50,7.51,,,,
4604,05/06/2024 00:10:00,24.46,-34.03,7.50,,,,
4605,05/06/2024 00:20:00,24.41,-34.72,7.51,,,,
4606,05/06/2024 00:30:00,24.39,-34.89,7.52,,,,
4607,05/06/2024 00:40:00,24.34,-34.58,7.51,,,,
4608,05/06/2024 00:50:00,24.32,-34.77,7.51,,,,
4609,05/06/2024 01:00:00,24.27,-33.97,7.50,,,,
4610,05/06/2024 01:10:00,24.24,-33.78,7.50,,,,
4611,05/06/2024 01:20:00,24.22,-33.34,7.49,,,,
4612,05/06/2024 01:30:00,24.19,-33.38,7.49,,,,
4613,05/06/2024 01:40:00,24.17,-33.06,7.48,,,,
4614,05/06/2024 01:50:00,24.15,-33.05,7.48,,,,
4615,05/06/2024 02:00:00,24.12,-32.74,7.48,,,,
4616,05/06/2024 02:10:00,24.07,-32.95,7.48,,,,
4617,05/06/2024 02:20:00,24.05,-32.20,7.47,,,,
4618,05/06/2024 02:30:00,24.03,-32.00,7.46,,,,
4619,05/06/2024 02:40:00,24.00,-32.08,7.47,,,,
4620,05/06/2024 02:50:00,23.95,-31.89,7.46,,,,
4621,05/06/2024 03:00:00,23.95,-31.75,7.46,,,,
4622,05/06/2024 03:10:00,23.93,-31.53,7.46,,,,
4623,05/06/2024 03:20:00,23.91,-31.50,7.45,,,,
4624,05/06/2024 03:30:00,23.88,-31.33,7.45,,,,
4625,05/06/2024 03:40:00,23.86,-31.55,7.46,,,,
4626,05/06/2024 03:50:00,23.83,-31.11,7.45,,,,
4627,05/06/2024 04:00:00,23.81,-31.09,7.45,,,,
4628,05/06/2024 04:10:00,23.76,-31.39,7.45,,,,
4629,05/06/2024 04:20:00,23.74,-31.02,7.45,,,,
4630,05/06/2024 04:30:00,23.71,-30.99,7.45,,,,
4631,05/06/2024 04:40:00,23.69,-31.19,7.45,,,,
4632,05/06/2024 04:50:00,23.66,-30.88,7.44,,,,
4633,05/06/2024 05:00:00,23.64,-30.70,7.44,,,,
4634,05/06/2024 05:10:00,23.62,-30.81,7.44,,,,
4635,05/06/2024 05:20:00,23.59,-30.83,7.44,,,,
4636,05/06/2024 05:30:00,23.54,-30.72,7.44,,,,
4637,05/06/2024 05:40:00,23.54,-30.80,7.44,,,,
4638,05/06/2024 05:50:00,23.50,-30.59,7.44,,,,
4639,05/06/2024 06:00:00,23.50,-30.67,7.44,,,,
4640,05/06/2024 06:10:00,23.47,-30.52,7.44,,,,
4641,05/06/2024 06:20:00,23.45,-30.88,7.44,,,,
4642,05/06/2024 06:30:00,23.42,-30.52,7.44,,,,
4643,05/06/2024 06:40:00,23.42,-30.67,7.44,,,,
4644,05/06/2024 06:50:00,23.42,-30.63,7.44,,,,
4645,05/06/2024 07:00:00,23.40,-30.69,7.44,,,,
4646,05/06/2024 07:10:00,23.40,-30.74,7.44,,,,
4647,05/06/2024 07:20:00,23.40,-30.70,7.44,,,,
4648,05/06/2024 07:30:00,23.38,-30.72,7.44,,,,
4649,05/06/2024 07:40:00,23.38,-30.80,7.44,,,,
4650,05/06/2024 07:50:00,23.40,-31.20,7.45,,,,
4651,05/06/2024 08:00:00,23.42,-31.28,7.45,,,,
4652,05/06/2024 08:10:00,23.45,-31.63,7.46,,,,
4653,05/06/2024 08:20:00,23.47,-31.78,7.46,,,,
4654,05/06/2024 08:30:00,23.50,-31.81,7.46,,,,
4655,05/06/2024 08:40:00,23.54,-32.24,7.47,,,,
4656,05/06/2024 08:50:00,23.59,-35.30,7.53,,,,
4657,05/06/2024 09:00:00,23.64,-37.41,7.56,,,,
4658,05/06/2024 09:10:00,23.71,-42.35,7.66,,,,
4659,05/06/2024 09:20:00,23.81,-45.70,7.72,,,,
4660,05/06/2024 09:30:00,23.79,-40.28,7.62,,,,
4661,05/06/2024 09:40:00,23.93,-46.55,7.73,,,,
4662,05/06/2024 09:50:00,24.05,-48.22,7.76,,,,
4663,05/06/2024 10:00:00,24.17,-46.67,7.74,,,,
4664,05/06/2024 10:10:00,24.19,-44.19,7.69,,,,
4665,05/06/2024 10:20:00,24.22,-43.53,7.68,,,,
4666,05/06/2024 10:30:00,24.34,-44.05,7.69,,,,
4667,05/06/2024 10:40:00,24.46,-47.53,7.75,,,,
4668,05/06/2024 10:50:00,24.60,-49.50,7.79,,,,
4669,05/06/2024 11:00:00,24.68,-44.53,7.69,,,,
4670,05/06/2024 11:10:00,24.75,-45.67,7.72,,,,
4671,05/06/2024 11:20:00,24.87,-48.42,7.77,,,,
4672,05/06/2024 11:30:00,24.97,-51.86,7.83,,,,
4673,05/06/2024 11:40:00,25.11,-51.30,7.82,,,,
4674,05/06/2024 11:50:00,25.19,-52.33,7.84,,,,
4675,05/06/2024 12:00:00,25.21,-49.17,7.78,,,,
4676,05/06/2024 12:10:00,25.36,-53.11,7.85,,,,
4677,05/06/2024 12:20:00,25.33,-47.74,7.75,,,,
4678,05/06/2024 12:30:00,25.45,-51.55,7.82,,,,
4679,05/06/2024 12:40:00,25.53,-53.10,7.85,,,,
4680,05/06/2024 12:50:00,25.57,-51.22,7.82,,,,
4681,05/06/2024 13:00:00,25.57,-53.06,7.85,,,,
4682,05/06/2024 13:10:00,25.60,-51.22,7.82,,,,
4683,05/06/2024 13:20:00,25.60,-52.72,7.84,,,,
4684,05/06/2024 13:30:00,25.62,-50.42,7.80,,,,
4685,05/06/2024 13:40:00,25.65,-52.75,7.84,,,,
4686,05/06/2024 13:50:00,25.74,-57.22,7.93,,,,
4687,05/06/2024 14:00:00,25.82,-57.61,7.93,,,,
4688,05/06/2024 14:10:00,25.82,-57.33,7.93,,,,
4689,05/06/2024 14:20:00,25.70,-52.41,7.84,,,,
4690,05/06/2024 14:30:00,25.67,-52.99,7.85,,,,
4691,05/06/2024 14:40:00,25.70,-51.78,7.83,,,,
4692,05/06/2024 14:50:00,25.72,-53.55,7.86,,,,
4693,05/06/2024 15:00:00,25.70,-52.08,7.83,,,,
4694,05/06/2024 15:10:00,25.67,-51.39,7.82,,,,
4695,05/06/2024 15:20:00,25.70,-51.66,7.82,,,,
4696,05/06/2024 15:30:00,25.74,-52.05,7.83,,,,
4697,05/06/2024 15:40:00,25.77,-52.08,7.83,,,,
4698,05/06/2024 15:50:00,25.82,-53.16,7.85,,,,
4699,05/06/2024 16:00:00,25.82,-52.72,7.84,,,,
4700,05/06/2024 16:10:00,25.82,-52.66,7.84,,,,
4701,05/06/2024 16:20:00,25.82,-51.66,7.82,,,,
4702,05/06/2024 16:30:00,25.84,-51.19,7.81,,,,
4703,05/06/2024 16:40:00,25.82,-52.89,7.85,,,,
4704,05/06/2024 16:50:00,25.82,-51.63,7.82,,,,
4705,05/06/2024 17:00:00,25.77,-50.75,7.81,,,,
4706,05/06/2024 17:10:00,25.74,-51.19,7.81,,,,
4707,05/06/2024 17:20:00,25.72,-50.77,7.81,,,,
4708,05/06/2024 17:30:00,25.67,-49.61,7.79,,,,
4709,05/06/2024 17:40:00,25.65,-49.52,7.78,,,,
4710,05/06/2024 17:50:00,25.62,-48.70,7.77,,,,
4711,05/06/2024 18:00:00,25.60,-48.13,7.76,,,,
4712,05/06/2024 18:10:00,25.57,-47.72,7.75,,,,
4713,05/06/2024 18:20:00,25.55,-46.35,7.73,,,,
4714,05/06/2024 18:30:00,25.50,-45.30,7.71,,,,
4715,05/06/2024 18:40:00,25.48,-44.88,7.70,,,,
4716,05/06/2024 18:50:00,25.45,-43.77,7.68,,,,
4717,05/06/2024 19:00:00,25.40,-43.35,7.67,,,,
4718,05/06/2024 19:10:00,25.38,-42.17,7.65,,,,
4719,05/06/2024 19:20:00,25.36,-41.31,7.63,,,,
4720,05/06/2024 19:30:00,25.31,-40.84,7.63,,,,
4721,05/06/2024 19:40:00,25.28,-40.27,7.61,,,,
4722,05/06/2024 19:50:00,25.26,-40.16,7.61,,,,
4723,05/06/2024 20:00:00,25.21,-40.16,7.61,,,,
4724,05/06/2024 20:10:00,25.21,-38.69,7.59,,,,
4725,05/06/2024 20:20:00,25.19,-37.50,7.56,,,,
4726,05/06/2024 20:30:00,25.16,-37.64,7.57,,,,
4727,05/06/2024 20:40:00,25.14,-36.99,7.55,,,,
4728,05/06/2024 20:50:00,25.11,-36.67,7.55,,,,
4729,05/06/2024 21:00:00,25.09,-36.44,7.54,,,,
4730,05/06/2024 21:10:00,25.06,-35.99,7.54,,,,
4731,05/06/2024 21:20:00,25.06,-36.03,7.54,,,,
4732,05/06/2024 21:30:00,25.04,-36.02,7.54,,,,
4733,05/06/2024 21:40:00,25.02,-35.49,7.53,,,,
4734,05/06/2024 21:50:00,24.97,-35.49,7.53,,,,
4735,05/06/2024 22:00:00,24.94,-35.44,7.53,,,,
4736,05/06/2024 22:10:00,24.92,-34.88,7.52,,,,
4737,05/06/2024 22:20:00,24.90,-34.94,7.52,,,,
4738,05/06/2024 22:30:00,24.87,-34.95,7.52,,,,
4739,05/06/2024 22:40:00,24.85,-34.97,7.52,,,,
4740,05/06/2024 22:50:00,24.82,-34.55,7.51,,,,
4741,05/06/2024 23:00:00,24.77,-35.45,7.53,,,,
4742,05/06/2024 23:10:00,24.75,-34.58,7.51,,,,
4743,05/06/2024 23:20:00,24.70,-34.67,7.51,,,,
4744,05/06/2024 23:30:00,24.68,-34.03,7.50,,,,
4745,05/06/2024 23:40:00,24.65,-34.83,7.52,,,,
4746,05/06/2024 23:50:00,24.60,-34.38,7.51,,,,
4747,05/07/2024 00:00:00,24.58,-34.75,7.51,,,,
4748,05/07/2024 00:10:00,24.56,-34.24,7.50,,,,
4749,05/07/2024 00:20:00,24.53,-33.86,7.50,,,,
4750,05/07/2024 00:30:00,24.51,-33.34,7.49,,,,
4751,05/07/2024 00:40:00,24.48,-33.11,7.48,,,,
4752,05/07/2024 00:50:00,24.46,-33.13,7.48,,,,
4753,05/07/2024 01:00:00,24.41,-32.81,7.48,,,,
4754,05/07/2024 01:10:00,24.41,-32.88,7.48,,,,
4755,05/07/2024 01:20:00,24.39,-32.70,7.48,,,,
4756,05/07/2024 01:30:00,24.36,-33.06,7.48,,,,
4757,05/07/2024 01:40:00,24.34,-32.75,7.48,,,,
4758,05/07/2024 01:50:00,24.34,-32.25,7.47,,,,
4759,05/07/2024 02:00:00,24.32,-32.41,7.47,,,,
4760,05/07/2024 02:10:00,24.29,-32.28,7.47,,,,
4761,05/07/2024 02:20:00,24.27,-32.03,7.46,,,,
4762,05/07/2024 02:30:00,24.22,-31.89,7.46,,,,
4763,05/07/2024 02:40:00,24.19,-31.77,7.46,,,,
4764,05/07/2024 02:50:00,24.17,-31.78,7.46,,,,
4765,05/07/2024 03:00:00,24.15,-31.77,7.46,,,,
4766,05/07/2024 03:10:00,24.12,-31.72,7.46,,,,
4767,05/07/2024 03:20:00,24.10,-31.56,7.46,,,,
4768,05/07/2024 03:30:00,24.10,-31.41,7.45,,,,
4769,05/07/2024 03:40:00,24.05,-31.58,7.46,,,,
4770,05/07/2024 03:50:00,24.03,-31.34,7.45,,,,
4771,05/07/2024 04:00:00,24.00,-31.42,7.45,,,,
4772,05/07/2024 04:10:00,23.98,-31.44,7.45,,,,
4773,05/07/2024 04:20:00,23.95,-31.38,7.45,,,,
4774,05/07/2024 04:30:00,23.95,-31.20,7.45,,,,
4775,05/07/2024 04:40:00,23.93,-31.16,7.45,,,,
4776,05/07/2024 04:50:00,23.91,-30.89,7.44,,,,
4777,05/07/2024 05:00:00,23.88,-30.91,7.44,,,,
4778,05/07/2024 05:10:00,23.83,-31.20,7.45,,,,
4779,05/07/2024 05:20:00,23.83,-30.94,7.44,,,,
4780,05/07/2024 05:30:00,23.81,-30.91,7.44,,,,
4781,05/07/2024 05:40:00,23.79,-30.99,7.45,,,,
4782,05/07/2024 05:50:00,23.74,-30.78,7.44,,,,
4783,05/07/2024 06:00:00,23.74,-30.80,7.44,,,,
4784,05/07/2024 06:10:00,23.71,-30.78,7.44,,,,
4785,05/07/2024 06:20:00,23.66,-30.77,7.44,,,,
4786,05/07/2024 06:30:00,23.66,-30.74,7.44,,,,
4787,05/07/2024 06:40:00,23.64,-30.74,7.44,,,,
4788,05/07/2024 06:50:00,23.64,-30.66,7.44,,,,
4789,05/07/2024 07:00:00,23.62,-30.77,7.44,,,,
4790,05/07/2024 07:10:00,23.62,-30.86,7.44,,,,
4791,05/07/2024 07:20:00,23.62,-30.75,7.44,,,,
4792,05/07/2024 07:30:00,23.59,-30.78,7.44,,,,
4793,05/07/2024 07:40:00,23.59,-30.97,7.45,,,,
4794,05/07/2024 07:50:00,23.59,-31.00,7.45,,,,
4795,05/07/2024 08:00:00,23.62,-30.89,7.44,,,,
4796,05/07/2024 08:10:00,23.62,-30.80,7.44,,,,
4797,05/07/2024 08:20:00,23.64,-30.83,7.44,,,,
4798,05/07/2024 08:30:00,23.64,-31.05,7.45,,,,
4799,05/07/2024 08:40:00,23.66,-31.16,7.45,,,,
4800,05/07/2024 08:50:00,23.71,-31.59,7.46,,,,
4801,05/07/2024 09:00:00,23.74,-31.70,7.46,,,,
4802,05/07/2024 09:10:00,23.79,-32.53,7.47,,,,
4803,05/07/2024 09:20:00,23.86,-33.77,7.50,,,,
4804,05/07/2024 09:30:00,23.88,-33.17,7.49,,,,
4805,05/07/2024 09:40:00,23.91,-33.64,7.49,,,,
4806,05/07/2024 09:50:00,23.98,-33.66,7.49,,,,
4807,05/07/2024 10:00:00,24.03,-35.55,7.53,,,,
4808,05/07/2024 10:10:00,24.17,-39.02,7.59,,,,
4809,05/07/2024 10:20:00,24.29,-39.75,7.61,,,,
4810,05/07/2024 10:30:00,24.34,-40.05,7.61,,,,
4811,05/07/2024 10:40:00,24.48,-40.81,7.63,,,,
4812,05/07/2024 10:50:00,24.48,-38.59,7.59,,,,
4813,05/07/2024 11:00:00,24.63,-40.22,7.61,,,,
4814,05/07/2024 11:10:00,24.73,-40.14,7.61,,,,
4815,05/07/2024 11:20:00,24.82,-40.06,7.61,,,,
4816,05/07/2024 11:30:00,24.87,-43.35,7.67,,,,
4817,05/07/2024 11:40:00,25.02,-46.58,7.73,,,,
4818,05/07/2024 11:50:00,25.14,-44.22,7.69,,,,
4819,05/07/2024 12:00:00,25.21,-46.86,7.74,,,,
4820,05/07/2024 12:10:00,25.36,-48.44,7.77,,,,
4821,05/07/2024 12:20:00,25.45,-50.36,7.80,,,,
4822,05/07/2024 12:30:00,25.53,-49.83,7.79,,,,
4823,05/07/2024 12:40:00,25.62,-50.66,7.81,,,,
4824,05/07/2024 12:50:00,25.72,-51.28,7.82,,,,
4825,05/07/2024 13:00:00,25.77,-51.97,7.83,,,,
4826,05/07/2024 13:10:00,25.87,-53.24,7.85,,,,
4827,05/07/2024 13:20:00,25.94,-53.67,7.86,,,,
4828,05/07/2024 13:30:00,25.99,-52.64,7.84,,,,
4829,05/07/2024 13:40:00,25.99,-52.56,7.84,,,,
4830,05/07/2024 13:50:00,26.08,-54.35,7.87,,,,
4831,05/07/2024 14:00:00,26.11,-54.64,7.88,,,,
4832,05/07/2024 14:10:00,26.18,-54.53,7.88,,,,
4833,05/07/2024 14:20:00,26.13,-51.74,7.82,,,,
4834,05/07/2024 14:30:00,26.06,-48.13,7.76,,,,
4835,05/07/2024 14:40:00,26.06,-47.20,7.74,,,,
4836,05/07/2024 14:50:00,26.08,-47.30,7.74,,,,
4837,05/07/2024 15:00:00,26.08,-47.42,7.74,,,,
4838,05/07/2024 15:10:00,26.11,-49.78,7.79,,,,
4839,05/07/2024 15:20:00,26.18,-49.30,7.78,,,,
4840,05/07/2024 15:30:00,26.23,-48.72,7.77,,,,
4841,05/07/2024 15:40:00,26.21,-47.78,7.75,,,,
4842,05/07/2024 15:50:00,26.21,-47.99,7.75,,,,
4843,05/07/2024 16:00:00,26.26,-49.85,7.79,,,,
4844,05/07/2024 16:10:00,26.26,-49.38,7.78,,,,
4845,05/07/2024 16:20:00,26.26,-48.05,7.76,,,,
4846,05/07/2024 16:30:00,26.21,-47.86,7.75,,,,
4847,05/07/2024 16:40:00,26.23,-48.66,7.77,,,,
4848,05/07/2024 16:50:00,26.21,-48.52,7.76,,,,
4849,05/07/2024 17:00:00,26.16,-46.74,7.73,,,,
4850,05/07/2024 17:10:00,26.16,-46.69,7.73,,,,
4851,05/07/2024 17:20:00,26.13,-46.36,7.73,,,,
4852,05/07/2024 17:30:00,26.11,-45.63,7.71,,,,
4853,05/07/2024 17:40:00,26.08,-45.10,7.70,,,,
4854,05/07/2024 17:50:00,26.06,-44.69,7.69,,,,
4855,05/07/2024 18:00:00,26.04,-43.83,7.68,,,,
4856,05/07/2024 18:10:00,25.99,-43.83,7.68,,,,
4857,05/07/2024 18:20:00,25.96,-42.86,7.66,,,,
4858,05/07/2024 18:30:00,25.94,-42.72,7.66,,,,
4859,05/07/2024 18:40:00,25.89,-42.08,7.65,,,,
4860,05/07/2024 18:50:00,25.89,-41.56,7.64,,,,
4861,05/07/2024 19:00:00,25.87,-40.70,7.62,,,,
4862,05/07/2024 19:10:00,25.82,-39.66,7.60,,,,
4863,05/07/2024 19:20:00,25.79,-38.66,7.58,,,,
4864,05/07/2024 19:30:00,25.74,-39.33,7.60,,,,
4865,05/07/2024 19:40:00,25.72,-38.11,7.57,,,,
4866,05/07/2024 19:50:00,25.70,-37.64,7.57,,,,
4867,05/07/2024 20:00:00,25.67,-37.92,7.57,,,,
4868,05/07/2024 20:10:00,25.65,-37.31,7.56,,,,
4869,05/07/2024 20:20:00,25.62,-36.77,7.55,,,,
4870,05/07/2024 20:30:00,25.60,-36.47,7.54,,,,
4871,05/07/2024 20:40:00,25.57,-36.08,7.54,,,,
4872,05/07/2024 20:50:00,25.55,-35.69,7.53,,,,
4873,05/07/2024 21:00:00,25.50,-36.39,7.54,,,,
4874,05/07/2024 21:10:00,25.48,-35.52,7.53,,,,
4875,05/07/2024 21:20:00,25.45,-35.19,7.52,,,,
4876,05/07/2024 21:30:00,25.43,-34.69,7.51,,,,
4877,05/07/2024 21:40:00,25.40,-34.41,7.51,,,,
4878,05/07/2024 21:50:00,25.36,-35.05,7.52,,,,
4879,05/07/2024 22:00:00,25.33,-34.44,7.51,,,,
4880,05/07/2024 22:10:00,25.31,-35.06,7.52,,,,
4881,05/07/2024 22:20:00,25.28,-34.66,7.51,,,,
4882,05/07/2024 22:30:00,25.26,-34.19,7.50,,,,
4883,05/07/2024 22:40:00,25.23,-34.25,7.50,,,,
4884,05/07/2024 22:50:00,25.19,-34.00,7.50,,,,
4885,05/07/2024 23:00:00,25.16,-34.13,7.50,,,,
4886,05/07/2024 23:10:00,25.14,-34.19,7.50,,,,
4887,05/07/2024 23:20:00,25.11,-33.44,7.49,,,,
4888,05/07/2024 23:30:00,25.09,-33.49,7.49,,,,
4889,05/07/2024 23:40:00,25.06,-33.28,7.49,,,,
4890,05/07/2024 23:50:00,25.04,-33.11,7.48,,,,
4891,05/08/2024 00:00:00,25.02,-33.16,7.48,,,,
4892,05/08/2024 00:10:00,24.99,-32.97,7.48,,,,
4893,05/08/2024 00:20:00,24.97,-32.69,7.48,,,,
4894,05/08/2024 00:30:00,24.94,-32.78,7.48,,,,
4895,05/08/2024 00:40:00,24.92,-32.39,7.47,,,,
4896,05/08/2024 00:50:00,24.90,-32.31,7.47,,,,
4897,05/08/2024 01:00:00,24.87,-32.06,7.46,,,,
4898,05/08/2024 01:10:00,24.82,-32.17,7.47,,,,
4899,05/08/2024 01:20:00,24.80,-31.91,7.46,,,,
4900,05/08/2024 01:30:00,24.77,-31.84,7.46,,,,
4901,05/08/2024 01:40:00,24.75,-31.70,7.46,,,,
4902,05/08/2024 01:50:00,24.73,-31.55,7.45,,,,
4903,05/08/2024 02:00:00,24.70,-31.36,7.45,,,,
4904,05/08/2024 02:10:00,24.68,-31.49,7.45,,,,
4905,05/08/2024 02:20:00,24.65,-31.49,7.45,,,,
4906,05/08/2024 02:30:00,24.63,-31.33,7.45,,,,
