#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,End of File
4445,05/04/2024 21:40:00,22.87,-29.72,7.56,,,,
4446,05/04/2024 21:50:00,22.87,-29.44,7.55,,,,
4447,05/04/2024 22:00:00,22.87,-29.86,7.56,,,,
4448,05/04/2024 22:10:00,22.87,-29.41,7.55,,,,
4449,05/04/2024 22:20:00,22.87,-29.91,7.56,,,,
4450,05/04/2024 22:30:00,22.87,-28.50,7.53,,,,
4451,05/04/2024 22:40:00,22.85,-29.84,7.56,,,,
4452,05/04/2024 22:50:00,22.85,-29.36,7.55,,,,
4453,05/04/2024 23:00:00,22.85,-29.25,7.55,,,,
4454,05/04/2024 23:10:00,22.85,-29.36,7.55,,,,
4455,05/04/2024 23:20:00,22.85,-29.00,7.54,,,,
4456,05/04/2024 23:30:00,22.85,-28.95,7.54,,,,
4457,05/04/2024 23:40:00,22.85,-29.33,7.55,,,,
4458,05/04/2024 23:50:00,22.85,-29.05,7.54,,,,
4459,05/05/2024 00:00:00,22.82,-29.19,7.55,,,,
4460,05/05/2024 00:10:00,22.85,-29.83,7.56,,,,
4461,05/05/2024 00:20:00,22.82,-29.22,7.55,,,,
4462,05/05/2024 00:30:00,22.85,-29.70,7.56,,,,
4463,05/05/2024 00:40:00,22.85,-29.61,7.55,,,,
4464,05/05/2024 00:50:00,22.85,-29.17,7.55,,,,
4465,05/05/2024 01:00:00,22.87,-29.91,7.56,,,,
4466,05/05/2024 01:10:00,22.87,-29.91,7.56,,,,
4467,05/05/2024 01:20:00,22.87,-29.81,7.56,,,,
4468,05/05/2024 01:30:00,22.90,-29.89,7.56,,,,
4469,05/05/2024 01:40:00,22.90,-29.92,7.56,,,,
4470,05/05/2024 01:50:00,22.90,-29.69,7.56,,,,
4471,05/05/2024 02:00:00,22.90,-29.83,7.56,,,,
4472,05/05/2024 02:10:00,22.90,-29.74,7.56,,,,
4473,05/05/2024 02:20:00,22.90,-29.52,7.55,,,,
4474,05/05/2024 02:30:00,22.90,-29.63,7.55,,,,
4475,05/05/2024 02:40:00,22.92,-29.69,7.56,,,,
4476,05/05/2024 02:50:00,22.92,-29.64,7.55,,,,
4477,05/05/2024 03:00:00,22.92,-29.41,7.55,,,,
4478,05/05/2024 03:10:00,22.92,-29.42,7.55,,,,
4479,05/05/2024 03:20:00,22.92,-29.42,7.55,,,,
4480,05/05/2024 03:30:00,22.90,-29.41,7.55,,,,
4481,05/05/2024 03:40:00,22.90,-29.05,7.54,,,,
4482,05/05/2024 03:50:00,22.90,-28.70,7.54,,,,
4483,05/05/2024 04:00:00,22.87,-28.66,7.54,,,,
4484,05/05/2024 04:10:00,22.85,-29.09,7.54,,,,
4485,05/05/2024 04:20:00,22.85,-29.02,7.54,,,,
4486,05/05/2024 04:30:00,22.85,-29.05,7.54,,,,
4487,05/05/2024 04:40:00,22.85,-27.33,7.51,,,,
4488,05/05/2024 04:50:00,22.85,-27.83,7.52,,,,
4489,05/05/2024 05:00:00,22.82,-25.24,7.47,,,,
4490,05/05/2024 05:10:00,22.82,-27.44,7.51,,,,
4491,05/05/2024 05:20:00,22.82,-28.17,7.53,,,,
4492,05/05/2024 05:30:00,22.82,-28.06,7.53,,,,
4493,05/05/2024 05:40:00,22.82,-27.74,7.52,,,,
4494,05/05/2024 05:50:00,22.82,-28.11,7.53,,,,
4495,05/05/2024 06:00:00,22.82,-28.31,7.53,,,,
4496,05/05/2024 06:10:00,22.80,-28.28,7.53,,,,
4497,05/05/2024 06:20:00,22.80,-28.14,7.53,,,,
4498,05/05/2024 06:30:00,22.80,-28.81,7.54,,,,
4499,05/05/2024 06:40:00,22.80,-29.36,7.55,,,,
4500,05/05/2024 06:50:00,22.80,-30.06,7.56,,,,
4501,05/05/2024 07:00:00,22.80,-30.66,7.57,,,,
4502,05/05/2024 07:10:00,22.82,-31.20,7.58,,,,
4503,05/05/2024 07:20:00,22.82,-31.45,7.59,,,,
4504,05/05/2024 07:30:00,22.82,-32.28,7.60,,,,
4505,05/05/2024 07:40:00,22.82,-33.44,7.63,,,,
4506,05/05/2024 07:50:00,22.82,-34.03,7.64,,,,
4507,05/05/2024 08:00:00,22.82,-35.92,7.67,,,,
4508,05/05/2024 08:10:00,22.85,-36.84,7.69,,,,
4509,05/05/2024 08:20:00,22.87,-37.91,7.71,,,,
4510,05/05/2024 08:30:00,22.87,-39.25,7.74,,,,
4511,05/05/2024 08:40:00,22.90,-39.61,7.74,,,,
4512,05/05/2024 08:50:00,22.90,-40.78,7.76,,,,
4513,05/05/2024 09:00:00,22.92,-42.20,7.79,,,,
4514,05/05/2024 09:10:00,22.92,-42.02,7.79,,,,
4515,05/05/2024 09:20:00,22.94,-43.00,7.81,,,,
4516,05/05/2024 09:30:00,22.94,-43.53,7.82,,,,
4517,05/05/2024 09:40:00,22.97,-44.85,7.84,,,,
4518,05/05/2024 09:50:00,22.99,-46.27,7.87,,,,
4519,05/05/2024 10:00:00,23.02,-46.50,7.87,,,,
4520,05/05/2024 10:10:00,23.04,-46.19,7.87,,,,
4521,05/05/2024 10:20:00,23.04,-46.13,7.87,,,,
4522,05/05/2024 10:30:00,23.06,-48.11,7.90,,,,
4523,05/05/2024 10:40:00,23.11,-49.03,7.92,,,,
4524,05/05/2024 10:50:00,23.16,-54.38,8.02,,,,
4525,05/05/2024 11:00:00,23.18,-53.58,8.01,,,,
4526,05/05/2024 11:10:00,23.21,-51.56,7.97,,,,
4527,05/05/2024 11:20:00,23.23,-51.41,7.96,,,,
4528,05/05/2024 11:30:00,23.26,-52.33,7.98,,,,
4529,05/05/2024 11:40:00,23.28,-46.75,7.88,,,,
4530,05/05/2024 11:50:00,23.30,-45.38,7.85,,,,
4531,05/05/2024 12:00:00,23.30,-43.03,7.81,,,,
4532,05/05/2024 12:10:00,23.33,-42.08,7.79,,,,
4533,05/05/2024 12:20:00,23.30,-40.88,7.77,,,,
4534,05/05/2024 12:30:00,23.33,-39.80,7.75,,,,
4535,05/05/2024 12:40:00,23.33,-40.56,7.76,,,,
4536,05/05/2024 12:50:00,23.33,-40.47,7.76,,,,
4537,05/05/2024 13:00:00,23.33,-41.31,7.77,,,,
4538,05/05/2024 13:10:00,23.33,-41.41,7.78,,,,
4539,05/05/2024 13:20:00,23.33,-42.99,7.81,,,,
4540,05/05/2024 13:30:00,23.35,-44.41,7.83,,,,
4541,05/05/2024 13:40:00,23.33,-44.69,7.84,,,,
4542,05/05/2024 13:50:00,23.33,-46.66,7.87,,,,
4543,05/05/2024 14:00:00,23.33,-48.13,7.90,,,,
4544,05/05/2024 14:10:00,23.35,-48.99,7.92,,,,
4545,05/05/2024 14:20:00,23.33,-49.92,7.94,,,,
4546,05/05/2024 14:30:00,23.33,-50.24,7.94,,,,
4547,05/05/2024 14:40:00,23.28,-49.78,7.93,,,,
4548,05/05/2024 14:50:00,23.28,-50.50,7.95,,,,
4549,05/05/2024 15:00:00,23.26,-48.77,7.91,,,,
4550,05/05/2024 15:10:00,23.26,-51.14,7.96,,,,
4551,05/05/2024 15:20:00,23.26,-50.41,7.95,,,,
4552,05/05/2024 15:30:00,23.26,-51.05,7.96,,,,
4553,05/05/2024 15:40:00,23.23,-48.61,7.91,,,,
4554,05/05/2024 15:50:00,23.21,-49.47,7.93,,,,
4555,05/05/2024 16:00:00,23.26,-50.66,7.95,,,,
4556,05/05/2024 16:10:00,23.23,-49.27,7.92,,,,
4557,05/05/2024 16:20:00,23.23,-47.83,7.90,,,,
4558,05/05/2024 16:30:00,23.21,-45.41,7.85,,,,
4559,05/05/2024 16:40:00,23.18,-43.83,7.82,,,,
4560,05/05/2024 16:50:00,23.18,-45.74,7.86,,,,
4561,05/05/2024 17:00:00,23.16,-42.41,7.79,,,,
4562,05/05/2024 17:10:00,23.14,-41.30,7.77,,,,
4563,05/05/2024 17:20:00,23.14,-39.99,7.75,,,,
4564,05/05/2024 17:30:00,23.14,-39.13,7.73,,,,
4565,05/05/2024 17:40:00,23.14,-38.47,7.72,,,,
4566,05/05/2024 17:50:00,23.11,-37.66,7.71,,,,
4567,05/05/2024 18:00:00,23.11,-36.94,7.69,,,,
4568,05/05/2024 18:10:00,23.09,-36.19,7.68,,,,
4569,05/05/2024 18:20:00,23.09,-35.24,7.66,,,,
4570,05/05/2024 18:30:00,23.09,-34.55,7.65,,,,
4571,05/05/2024 18:40:00,23.06,-34.11,7.64,,,,
4572,05/05/2024 18:50:00,23.04,-32.69,7.61,,,,
4573,05/05/2024 19:00:00,23.02,-32.41,7.61,,,,
4574,05/05/2024 19:10:00,23.02,-31.47,7.59,,,,
4575,05/05/2024 19:20:00,22.99,-31.74,7.59,,,,
4576,05/05/2024 19:30:00,22.99,-30.86,7.58,,,,
4577,05/05/2024 19:40:00,22.99,-30.50,7.57,,,,
4578,05/05/2024 19:50:00,22.99,-30.05,7.56,,,,
4579,05/05/2024 20:00:00,22.97,-29.63,7.55,,,,
4580,05/05/2024 20:10:00,22.97,-30.00,7.56,,,,
4581,05/05/2024 20:20:00,22.97,-29.56,7.55,,,,
4582,05/05/2024 20:30:00,22.94,-29.28,7.55,,,,
4583,05/05/2024 20:40:00,22.94,-28.94,7.54,,,,
4584,05/05/2024 20:50:00,22.94,-28.92,7.54,,,,
4585,05/05/2024 21:00:00,22.92,-29.74,7.56,,,,
4586,05/05/2024 21:10:00,22.92,-29.16,7.55,,,,
4587,05/05/2024 21:20:00,22.92,-29.13,7.54,,,,
4588,05/05/2024 21:30:00,22.92,-29.08,7.54,,,,
4589,05/05/2024 21:40:00,22.90,-29.16,7.55,,,,
4590,05/05/2024 21:50:00,22.90,-29.49,7.55,,,,
4591,05/05/2024 22:00:00,22.90,-28.44,7.53,,,,
4592,05/05/2024 22:10:00,22.90,-29.00,7.54,,,,
4593,05/05/2024 22:20:00,22.90,-28.58,7.53,,,,
4594,05/05/2024 22:30:00,22.90,-28.69,7.54,,,,
4595,05/05/2024 22:40:00,22.90,-28.02,7.52,,,,
4596,05/05/2024 22:50:00,22.87,-28.67,7.54,,,,
4597,05/05/2024 23:00:00,22.90,-29.05,7.54,,,,
4598,05/05/2024 23:10:00,22.87,-28.47,7.53,,,,
4599,05/05/2024 23:20:00,22.87,-27.92,7.52,,,,
4600,05/05/2024 23:30:00,22.87,-28.52,7.53,,,,
4601,05/05/2024 23:40:00,22.85,-28.42,7.53,,,,
4602,05/05/2024 23:50:00,22.85,-28.69,7.54,,,,
4603,05/06/2024 00:00:00,22.85,-27.99,7.52,,,,
4604,05/06/2024 00:10:00,22.85,-28.88,7.54,,,,
4605,05/06/2024 00:20:00,22.85,-28.31,7.53,,,,
4606,05/06/2024 00:30:00,22.85,-28.03,7.52,,,,
4607,05/06/2024 00:40:00,22.85,-28.80,7.54,,,,
4608,05/06/2024 00:50:00,22.85,-28.31,7.53,,,,
4609,05/06/2024 01:00:00,22.85,-28.38,7.53,,,,
4610,05/06/2024 01:10:00,22.85,-28.74,7.54,,,,
4611,05/06/2024 01:20:00,22.85,-28.75,7.54,,,,
4612,05/06/2024 01:30:00,22.85,-28.86,7.54,,,,
4613,05/06/2024 01:40:00,22.82,-28.84,7.54,,,,
4614,05/06/2024 01:50:00,22.82,-28.19,7.53,,,,
4615,05/06/2024 02:00:00,22.82,-28.53,7.53,,,,
4616,05/06/2024 02:10:00,22.82,-28.95,7.54,,,,
4617,05/06/2024 02:20:00,22.82,-28.67,7.54,,,,
4618,05/06/2024 02:30:00,22.82,-28.69,7.54,,,,
4619,05/06/2024 02:40:00,22.82,-29.19,7.55,,,,
4620,05/06/2024 02:50:00,22.82,-29.11,7.54,,,,
4621,05/06/2024 03:00:00,22.85,-29.41,7.55,,,,
4622,05/06/2024 03:10:00,22.85,-29.33,7.55,,,,
4623,05/06/2024 03:20:00,22.85,-29.13,7.55,,,,
4624,05/06/2024 03:30:00,22.85,-28.99,7.54,,,,
4625,05/06/2024 03:40:00,22.85,-29.44,7.55,,,,
4626,05/06/2024 03:50:00,22.85,-28.63,7.54,,,,
4627,05/06/2024 04:00:00,22.85,-29.14,7.55,,,,
4628,05/06/2024 04:10:00,22.85,-29.44,7.55,,,,
4629,05/06/2024 04:20:00,22.85,-29.47,7.55,,,,
4630,05/06/2024 04:30:00,22.82,-29.59,7.55,,,,
4631,05/06/2024 04:40:00,22.82,-28.70,7.54,,,,
4632,05/06/2024 04:50:00,22.80,-27.83,7.52,,,,
4633,05/06/2024 05:00:00,22.82,-29.34,7.55,,,,
4634,05/06/2024 05:10:00,22.80,-28.47,7.53,,,,
4635,05/06/2024 05:20:00,22.80,-28.27,7.53,,,,
4636,05/06/2024 05:30:00,22.80,-28.16,7.53,,,,
4637,05/06/2024 05:40:00,22.78,-28.14,7.53,,,,
4638,05/06/2024 05:50:00,22.80,-28.38,7.53,,,,
4639,05/06/2024 06:00:00,22.80,-28.11,7.53,,,,
4640,05/06/2024 06:10:00,22.80,-28.24,7.53,,,,
4641,05/06/2024 06:20:00,22.78,-27.97,7.52,,,,
4642,05/06/2024 06:30:00,22.78,-28.59,7.54,,,,
4643,05/06/2024 06:40:00,22.78,-29.28,7.55,,,,
4644,05/06/2024 06:50:00,22.80,-29.94,7.56,,,,
4645,05/06/2024 07:00:00,22.80,-29.81,7.56,,,,
4646,05/06/2024 07:10:00,22.80,-31.31,7.59,,,,
4647,05/06/2024 07:20:00,22.80,-31.69,7.59,,,,
4648,05/06/2024 07:30:00,22.80,-31.84,7.60,,,,
4649,05/06/2024 07:40:00,22.80,-31.88,7.60,,,,
4650,05/06/2024 07:50:00,22.80,-33.08,7.62,,,,
4651,05/06/2024 08:00:00,22.82,-33.66,7.63,,,,
4652,05/06/2024 08:10:00,22.85,-34.75,7.65,,,,
4653,05/06/2024 08:20:00,22.85,-35.34,7.66,,,,
4654,05/06/2024 08:30:00,22.87,-35.50,7.67,,,,
4655,05/06/2024 08:40:00,22.87,-35.95,7.67,,,,
4656,05/06/2024 08:50:00,22.90,-36.70,7.69,,,,
4657,05/06/2024 09:00:00,22.90,-36.55,7.69,,,,
4658,05/06/2024 09:10:00,22.92,-39.55,7.74,,,,
4659,05/06/2024 09:20:00,22.94,-41.08,7.77,,,,
4660,05/06/2024 09:30:00,22.97,-41.91,7.79,,,,
4661,05/06/2024 09:40:00,22.99,-42.83,7.80,,,,
4662,05/06/2024 09:50:00,23.02,-41.50,7.78,,,,
4663,05/06/2024 10:00:00,23.06,-43.50,7.82,,,,
4664,05/06/2024 10:10:00,23.09,-44.74,7.84,,,,
4665,05/06/2024 10:20:00,23.11,-45.28,7.85,,,,
4666,05/06/2024 10:30:00,23.14,-46.86,7.88,,,,
4667,05/06/2024 10:40:00,23.16,-44.22,7.83,,,,
4668,05/06/2024 10:50:00,23.21,-54.53,8.02,,,,
4669,05/06/2024 11:00:00,23.23,-51.25,7.96,,,,
4670,05/06/2024 11:10:00,23.23,-50.63,7.95,,,,
4671,05/06/2024 11:20:00,23.26,-48.64,7.91,,,,
4672,05/06/2024 11:30:00,23.30,-50.63,7.95,,,,
4673,05/06/2024 11:40:00,23.30,-47.70,7.89,,,,
4674,05/06/2024 11:50:00,23.30,-46.69,7.88,,,,
4675,05/06/2024 12:00:00,23.30,-44.88,7.84,,,,
4676,05/06/2024 12:10:00,23.30,-44.05,7.83,,,,
4677,05/06/2024 12:20:00,23.33,-44.17,7.83,,,,
4678,05/06/2024 12:30:00,23.33,-44.11,7.83,,,,
4679,05/06/2024 12:40:00,23.30,-44.00,7.82,,,,
4680,05/06/2024 12:50:00,23.33,-43.31,7.81,,,,
4681,05/06/2024 13:00:00,23.30,-43.47,7.81,,,,
4682,05/06/2024 13:10:00,23.30,-44.81,7.84,,,,
4683,05/06/2024 13:20:00,23.28,-45.16,7.85,,,,
4684,05/06/2024 13:30:00,23.26,-44.72,7.84,,,,
4685,05/06/2024 13:40:00,23.26,-46.13,7.86,,,,
4686,05/06/2024 13:50:00,23.28,-50.67,7.95,,,,
4687,05/06/2024 14:00:00,23.30,-51.80,7.97,,,,
4688,05/06/2024 14:10:00,23.30,-47.20,7.88,,,,
4689,05/06/2024 14:20:00,23.26,-45.03,7.84,,,,
4690,05/06/2024 14:30:00,23.23,-48.19,7.90,,,,
4691,05/06/2024 14:40:00,23.23,-49.69,7.93,,,,
4692,05/06/2024 14:50:00,23.26,-51.25,7.96,,,,
4693,05/06/2024 15:00:00,23.28,-53.47,8.00,,,,
4694,05/06/2024 15:10:00,23.28,-52.78,7.99,,,,
4695,05/06/2024 15:20:00,23.26,-50.55,7.95,,,,
4696,05/06/2024 15:30:00,23.28,-54.11,8.02,,,,
4697,05/06/2024 15:40:00,23.23,-47.78,7.90,,,,
4698,05/06/2024 15:50:00,23.21,-48.45,7.91,,,,
4699,05/06/2024 16:00:00,23.18,-46.78,7.88,,,,
4700,05/06/2024 16:10:00,23.18,-47.63,7.89,,,,
4701,05/06/2024 16:20:00,23.16,-43.70,7.82,,,,
4702,05/06/2024 16:30:00,23.14,-43.60,7.82,,,,
4703,05/06/2024 16:40:00,23.14,-43.41,7.81,,,,
4704,05/06/2024 16:50:00,23.14,-42.78,7.80,,,,
4705,05/06/2024 17:00:00,23.14,-41.64,7.78,,,,
4706,05/06/2024 17:10:00,23.11,-40.38,7.76,,,,
4707,05/06/2024 17:20:00,23.11,-39.52,7.74,,,,
4708,05/06/2024 17:30:00,23.11,-38.59,7.72,,,,
4709,05/06/2024 17:40:00,23.11,-37.72,7.71,,,,
4710,05/06/2024 17:50:00,23.09,-37.27,7.70,,,,
4711,05/06/2024 18:00:00,23.09,-36.81,7.69,,,,
4712,05/06/2024 18:10:00,23.06,-37.00,7.69,,,,
4713,05/06/2024 18:20:00,23.06,-36.22,7.68,,,,
4714,05/06/2024 18:30:00,23.04,-35.83,7.67,,,,
4715,05/06/2024 18:40:00,23.04,-35.70,7.67,,,,
4716,05/06/2024 18:50:00,23.04,-35.14,7.66,,,,
4717,05/06/2024 19:00:00,23.04,-34.81,7.65,,,,
4718,05/06/2024 19:10:00,23.04,-34.75,7.65,,,,
4719,05/06/2024 19:20:00,23.04,-34.41,7.64,,,,
4720,05/06/2024 19:30:00,23.04,-34.16,7.64,,,,
4721,05/06/2024 19:40:00,23.06,-34.33,7.64,,,,
4722,05/06/2024 19:50:00,23.06,-34.03,7.64,,,,
4723,05/06/2024 20:00:00,23.06,-33.84,7.63,,,,
4724,05/06/2024 20:10:00,23.09,-34.42,7.64,,,,
4725,05/06/2024 20:20:00,23.09,-34.27,7.64,,,,
4726,05/06/2024 20:30:00,23.09,-34.39,7.64,,,,
4727,05/06/2024 20:40:00,23.11,-34.55,7.65,,,,
4728,05/06/2024 20:50:00,23.11,-34.74,7.65,,,,
4729,05/06/2024 21:00:00,23.14,-34.44,7.64,,,,
4730,05/06/2024 21:10:00,23.14,-34.81,7.65,,,,
4731,05/06/2024 21:20:00,23.16,-35.11,7.66,,,,
4732,05/06/2024 21:30:00,23.16,-35.09,7.66,,,,
4733,05/06/2024 21:40:00,23.18,-35.64,7.67,,,,
4734,05/06/2024 21:50:00,23.18,-35.38,7.66,,,,
4735,05/06/2024 22:00:00,23.21,-35.80,7.67,,,,
4736,05/06/2024 22:10:00,23.21,-35.88,7.67,,,,
4737,05/06/2024 22:20:00,23.21,-36.16,7.68,,,,
4738,05/06/2024 22:30:00,23.23,-36.69,7.69,,,,
4739,05/06/2024 22:40:00,23.26,-36.52,7.68,,,,
4740,05/06/2024 22:50:00,23.26,-36.91,7.69,,,,
4741,05/06/2024 23:00:00,23.28,-36.74,7.69,,,,
4742,05/06/2024 23:10:00,23.28,-37.36,7.70,,,,
4743,05/06/2024 23:20:00,23.30,-37.22,7.70,,,,
4744,05/06/2024 23:30:00,23.30,-37.30,7.70,,,,
4745,05/06/2024 23:40:00,23.33,-37.38,7.70,,,,
4746,05/06/2024 23:50:00,23.33,-37.69,7.71,,,,
4747,05/07/2024 00:00:00,23.35,-38.08,7.71,,,,
4748,05/07/2024 00:10:00,23.35,-38.33,7.72,,,,
4749,05/07/2024 00:20:00,23.38,-38.11,7.71,,,,
4750,05/07/2024 00:30:00,23.38,-38.42,7.72,,,,
4751,05/07/2024 00:40:00,23.40,-38.83,7.73,,,,
4752,05/07/2024 00:50:00,23.40,-38.13,7.71,,,,
4753,05/07/2024 01:00:00,23.42,-38.52,7.72,,,,
4754,05/07/2024 01:10:00,23.42,-38.17,7.71,,,,
4755,05/07/2024 01:20:00,23.42,-38.52,7.72,,,,
4756,05/07/2024 01:30:00,23.45,-38.72,7.72,,,,
4757,05/07/2024 01:40:00,23.45,-38.47,7.72,,,,
4758,05/07/2024 01:50:00,23.47,-38.97,7.73,,,,
4759,05/07/2024 02:00:00,23.47,-38.84,7.73,,,,
4760,05/07/2024 02:10:00,23.50,-38.44,7.72,,,,
4761,05/07/2024 02:20:00,23.52,-38.69,7.72,,,,
4762,05/07/2024 02:30:00,23.52,-38.95,7.73,,,,
4763,05/07/2024 02:40:00,23.52,-38.66,7.72,,,,
4764,05/07/2024 02:50:00,23.52,-37.24,7.70,,,,
4765,05/07/2024 03:00:00,23.52,-35.58,7.67,,,,
4766,05/07/2024 03:10:00,23.52,-35.06,7.66,,,,
4767,05/07/2024 03:20:00,23.50,-34.28,7.64,,,,
4768,05/07/2024 03:30:00,23.50,-33.17,7.62,,,,
4769,05/07/2024 03:40:00,23.50,-32.03,7.60,,,,
4770,05/07/2024 03:50:00,23.47,-33.17,7.62,,,,
4771,05/07/2024 04:00:00,23.42,-33.41,7.62,,,,
4772,05/07/2024 04:10:00,23.38,-34.59,7.65,,,,
4773,05/07/2024 04:20:00,23.35,-33.05,7.62,,,,
4774,05/07/2024 04:30:00,23.35,-33.39,7.62,,,,
4775,05/07/2024 04:40:00,23.33,-34.02,7.64,,,,
4776,05/07/2024 04:50:00,23.30,-33.20,7.62,,,,
4777,05/07/2024 05:00:00,23.30,-32.72,7.61,,,,
4778,05/07/2024 05:10:00,23.28,-33.38,7.62,,,,
4779,05/07/2024 05:20:00,23.28,-32.74,7.61,,,,
4780,05/07/2024 05:30:00,23.26,-32.78,7.61,,,,
4781,05/07/2024 05:40:00,23.26,-32.61,7.61,,,,
4782,05/07/2024 05:50:00,23.23,-32.47,7.61,,,,
4783,05/07/2024 06:00:00,23.23,-32.27,7.60,,,,
4784,05/07/2024 06:10:00,23.23,-31.56,7.59,,,,
4785,05/07/2024 06:20:00,23.21,-32.39,7.61,,,,
4786,05/07/2024 06:30:00,23.21,-31.25,7.58,,,,
4787,05/07/2024 06:40:00,23.21,-31.86,7.60,,,,
4788,05/07/2024 06:50:00,23.18,-32.36,7.61,,,,
4789,05/07/2024 07:00:00,23.18,-32.88,7.62,,,,
4790,05/07/2024 07:10:00,23.18,-33.20,7.62,,,,
4791,05/07/2024 07:20:00,23.18,-32.59,7.61,,,,
4792,05/07/2024 07:30:00,23.16,-33.05,7.62,,,,
4793,05/07/2024 07:40:00,23.16,-34.39,7.64,,,,
4794,05/07/2024 07:50:00,23.16,-35.22,7.66,,,,
4795,05/07/2024 08:00:00,23.16,-36.00,7.67,,,,
4796,05/07/2024 08:10:00,23.16,-34.33,7.64,,,,
4797,05/07/2024 08:20:00,23.16,-35.06,7.66,,,,
4798,05/07/2024 08:30:00,23.16,-36.44,7.68,,,,
4799,05/07/2024 08:40:00,23.16,-37.75,7.71,,,,
4800,05/07/2024 08:50:00,23.18,-39.45,7.74,,,,
4801,05/07/2024 09:00:00,23.18,-39.78,7.75,,,,
4802,05/07/2024 09:10:00,23.21,-39.52,7.74,,,,
4803,05/07/2024 09:20:00,23.23,-39.99,7.75,,,,
4804,05/07/2024 09:30:00,23.23,-41.83,7.78,,,,
4805,05/07/2024 09:40:00,23.23,-43.25,7.81,,,,
4806,05/07/2024 09:50:00,23.26,-41.53,7.78,,,,
4807,05/07/2024 10:00:00,23.26,-42.27,7.79,,,,
4808,05/07/2024 10:10:00,23.28,-42.55,7.80,,,,
4809,05/07/2024 10:20:00,23.33,-45.74,7.86,,,,
4810,05/07/2024 10:30:00,23.38,-48.78,7.91,,,,
4811,05/07/2024 10:40:00,23.42,-49.08,7.92,,,,
4812,05/07/2024 10:50:00,23.45,-49.02,7.92,,,,
4813,05/07/2024 11:00:00,23.50,-54.28,8.02,,,,
4814,05/07/2024 11:10:00,23.50,-50.63,7.95,,,,
4815,05/07/2024 11:20:00,23.52,-51.38,7.96,,,,
4816,05/07/2024 11:30:00,23.52,-52.14,7.98,,,,
4817,05/07/2024 11:40:00,23.50,-51.72,7.97,,,,
4818,05/07/2024 11:50:00,23.52,-48.75,7.91,,,,
4819,05/07/2024 12:00:00,23.50,-48.69,7.91,,,,
4820,05/07/2024 12:10:00,23.50,-47.00,7.88,,,,
4821,05/07/2024 12:20:00,23.52,-48.10,7.90,,,,
4822,05/07/2024 12:30:00,23.54,-45.88,7.86,,,,
4823,05/07/2024 12:40:00,23.59,-47.02,7.88,,,,
4824,05/07/2024 12:50:00,23.62,-47.55,7.89,,,,
4825,05/07/2024 13:00:00,23.64,-50.88,7.95,,,,
4826,05/07/2024 13:10:00,23.62,-49.17,7.92,,,,
4827,05/07/2024 13:20:00,23.66,-52.19,7.98,,,,
4828,05/07/2024 13:30:00,23.71,-53.10,7.99,,,,
4829,05/07/2024 13:40:00,23.66,-53.58,8.00,,,,
4830,05/07/2024 13:50:00,23.69,-55.47,8.04,,,,
4831,05/07/2024 14:00:00,23.69,-56.44,8.06,,,,
4832,05/07/2024 14:10:00,23.71,-57.06,8.07,,,,
4833,05/07/2024 14:20:00,23.69,-55.78,8.05,,,,
4834,05/07/2024 14:30:00,23.64,-56.44,8.06,,,,
4835,05/07/2024 14:40:00,23.59,-56.19,8.05,,,,
4836,05/07/2024 14:50:00,23.57,-54.38,8.02,,,,
4837,05/07/2024 15:00:00,23.50,-52.80,7.99,,,,
4838,05/07/2024 15:10:00,23.45,-51.25,7.96,,,,
4839,05/07/2024 15:20:00,23.42,-50.52,7.95,,,,
4840,05/07/2024 15:30:00,23.42,-50.55,7.95,,,,
4841,05/07/2024 15:40:00,23.38,-48.20,7.90,,,,
4842,05/07/2024 15:50:00,23.38,-48.45,7.91,,,,
4843,05/07/2024 16:00:00,23.38,-48.06,7.90,,,,
4844,05/07/2024 16:10:00,23.40,-47.00,7.88,,,,
4845,05/07/2024 16:20:00,24.39,-64.64,8.21,,,,
4846,05/07/2024 16:30:00,25.11,-74.96,8.40,,,,
4847,05/07/2024 16:40:00,25.91,-86.85,8.62,,,,
4848,05/07/2024 16:50:00,25.96,-86.05,8.60,,,,
4849,05/07/2024 17:00:00,25.57,-81.08,8.51,,,,
4850,05/07/2024 17:10:00,25.09,-74.06,8.38,,,,
4851,05/07/2024 17:20:00,24.32,-60.99,8.14,,,,
4852,05/07/2024 17:30:00,23.88,-54.66,8.02,,,,
4853,05/07/2024 17:40:00,23.83,-50.31,7.94,,,,
4854,05/07/2024 17:50:00,23.88,-53.05,7.99,,,,
4855,05/07/2024 18:00:00,23.88,-52.55,7.98,,,,
4856,05/07/2024 18:10:00,23.81,-50.70,7.95,,,,
4857,05/07/2024 18:20:00,23.81,-49.31,7.92,,,,
4858,05/07/2024 18:30:00,23.79,-47.99,7.90,,,,
4859,05/07/2024 18:40:00,23.76,-46.75,7.88,,,,
4860,05/07/2024 18:50:00,23.74,-45.52,7.85,,,,
4861,05/07/2024 19:00:00,23.71,-43.95,7.82,,,,
4862,05/07/2024 19:10:00,23.69,-43.58,7.82,,,,
4863,05/07/2024 19:20:00,23.66,-43.42,7.81,,,,
4864,05/07/2024 19:30:00,23.66,-43.02,7.81,,,,
4865,05/07/2024 19:40:00,23.66,-43.45,7.81,,,,
4866,05/07/2024 19:50:00,23.62,-42.44,7.79,,,,
