#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
4234,10/19/2024 10:30:00,25.79,-55.86,7.67,,,,,
4235,10/19/2024 10:40:00,25.82,-53.24,7.62,,,,,
4236,10/19/2024 10:50:00,25.77,-52.97,7.62,,,,,
4237,10/19/2024 11:00:00,25.67,-52.97,7.62,,,,,
4238,10/19/2024 11:10:00,25.62,-52.92,7.62,,,,,
4239,10/19/2024 11:20:00,25.55,-52.86,7.62,,,,,
4240,10/19/2024 11:30:00,25.53,-51.30,7.59,,,,,
4241,10/19/2024 11:40:00,25.48,-49.74,7.56,,,,,
4242,10/19/2024 11:50:00,25.40,-47.94,7.53,,,,,
4243,10/19/2024 12:00:00,25.48,-58.13,7.71,,,,,
4244,10/19/2024 12:10:00,29.02,-61.38,7.76,,,,,
4245,10/19/2024 12:20:00,31.10,-58.11,7.70,,,,,
4246,10/19/2024 12:30:00,34.10,-61.27,7.75,,,,,
4247,10/19/2024 12:40:00,31.28,-72.83,7.95,,,,,
4248,10/19/2024 12:50:00,25.94,-63.27,7.80,,,,,
4249,10/19/2024 13:00:00,25.40,-64.64,7.83,,,,,
4250,10/19/2024 13:10:00,25.21,-63.88,7.81,,,,,
4251,10/19/2024 13:20:00,25.14,-64.46,7.82,,,,,
4252,10/19/2024 13:30:00,25.04,-57.72,7.70,,,,,
4253,10/19/2024 13:40:00,25.02,-54.24,7.64,,,,,
4254,10/19/2024 13:50:00,24.94,-54.92,7.65,,,,,
4255,10/19/2024 14:00:00,24.90,-54.14,7.64,,,,,
4256,10/19/2024 14:10:00,24.87,-53.55,7.63,,,,,
4257,10/19/2024 14:20:00,24.82,-54.08,7.64,,,,,
4258,10/19/2024 14:30:00,24.77,-51.88,7.60,,,,,
4259,10/19/2024 14:40:00,24.75,-51.05,7.59,,,,,
4260,10/19/2024 14:50:00,24.70,-50.92,7.58,,,,,
4261,10/19/2024 15:00:00,24.68,-50.49,7.58,,,,,
4262,10/19/2024 15:10:00,24.63,-50.17,7.57,,,,,
4263,10/19/2024 15:20:00,24.60,-49.67,7.56,,,,,
4264,10/19/2024 15:30:00,24.56,-49.70,7.56,,,,,
4265,10/19/2024 15:40:00,24.51,-49.92,7.57,,,,,
4266,10/19/2024 15:50:00,24.46,-49.06,7.55,,,,,
4267,10/19/2024 16:00:00,24.44,-48.67,7.54,,,,,
4268,10/19/2024 16:10:00,24.39,-48.74,7.55,,,,,
4269,10/19/2024 16:20:00,24.36,-48.47,7.54,,,,,
4270,10/19/2024 16:30:00,24.34,-48.31,7.54,,,,,
4271,10/19/2024 16:40:00,24.29,-48.20,7.54,,,,,
4272,10/19/2024 16:50:00,24.27,-48.60,7.54,,,,,
4273,10/19/2024 17:00:00,24.24,-47.91,7.53,,,,,
4274,10/19/2024 17:10:00,24.22,-47.66,7.53,,,,,
4275,10/19/2024 17:20:00,24.17,-47.44,7.52,,,,,
4276,10/19/2024 17:30:00,24.15,-47.16,7.52,,,,,
4277,10/19/2024 17:40:00,24.10,-46.97,7.51,,,,,
4278,10/19/2024 17:50:00,24.07,-46.78,7.51,,,,,
4279,10/19/2024 18:00:00,24.05,-46.63,7.51,,,,,
4280,10/19/2024 18:10:00,24.03,-46.41,7.50,,,,,
4281,10/19/2024 18:20:00,24.00,-46.27,7.50,,,,,
4282,10/19/2024 18:30:00,23.98,-46.17,7.50,,,,,
4283,10/19/2024 18:40:00,23.95,-46.06,7.50,,,,,
4284,10/19/2024 18:50:00,23.93,-45.99,7.50,,,,,
4285,10/19/2024 19:00:00,23.91,-45.88,7.49,,,,,
4286,10/19/2024 19:10:00,23.88,-45.88,7.49,,,,,
4287,10/19/2024 19:20:00,23.86,-45.75,7.49,,,,,
4288,10/19/2024 19:30:00,23.83,-45.69,7.49,,,,,
4289,10/19/2024 19:40:00,23.83,-45.60,7.49,,,,,
4290,10/19/2024 19:50:00,23.81,-45.49,7.49,,,,,
4291,10/19/2024 20:00:00,23.79,-45.47,7.49,,,,,
4292,10/19/2024 20:10:00,23.76,-45.39,7.49,,,,,
4293,10/19/2024 20:20:00,23.76,-45.31,7.49,,,,,
4294,10/19/2024 20:30:00,23.74,-45.22,7.48,,,,,
4295,10/19/2024 20:40:00,23.71,-45.19,7.48,,,,,
4296,10/19/2024 20:50:00,23.71,-45.14,7.48,,,,,
4297,10/19/2024 21:00:00,23.69,-45.10,7.48,,,,,
4298,10/19/2024 21:10:00,23.69,-45.05,7.48,,,,,
4299,10/19/2024 21:20:00,23.66,-44.95,7.48,,,,,
4300,10/19/2024 21:30:00,23.66,-44.92,7.48,,,,,
4301,10/19/2024 21:40:00,23.64,-44.81,7.48,,,,,
4302,10/19/2024 21:50:00,23.64,-44.70,7.47,,,,,
4303,10/19/2024 22:00:00,23.62,-44.74,7.47,,,,,
4304,10/19/2024 22:10:00,23.62,-44.67,7.47,,,,,
4305,10/19/2024 22:20:00,23.59,-44.55,7.47,,,,,
4306,10/19/2024 22:30:00,23.59,-44.58,7.47,,,,,
4307,10/19/2024 22:40:00,23.57,-44.49,7.47,,,,,
4308,10/19/2024 22:50:00,23.57,-44.33,7.47,,,,,
4309,10/19/2024 23:00:00,23.54,-44.38,7.47,,,,,
4310,10/19/2024 23:10:00,23.54,-44.30,7.47,,,,,
4311,10/19/2024 23:20:00,23.52,-44.27,7.47,,,,,
4312,10/19/2024 23:30:00,23.52,-44.25,7.47,,,,,
4313,10/19/2024 23:40:00,23.52,-44.20,7.47,,,,,
4314,10/19/2024 23:50:00,23.50,-44.06,7.46,,,,,
4315,10/20/2024 00:00:00,23.50,-44.08,7.46,,,,,
4316,10/20/2024 00:10:00,23.50,-44.00,7.46,,,,,
4317,10/20/2024 00:20:00,23.47,-43.97,7.46,,,,,
4318,10/20/2024 00:30:00,23.47,-43.89,7.46,,,,,
4319,10/20/2024 00:40:00,23.47,-43.86,7.46,,,,,
4320,10/20/2024 00:50:00,23.45,-43.78,7.46,,,,,
4321,10/20/2024 01:00:00,23.45,-43.74,7.46,,,,,
4322,10/20/2024 01:10:00,23.45,-43.67,7.46,,,,,
4323,10/20/2024 01:20:00,23.45,-43.67,7.46,,,,,
4324,10/20/2024 01:30:00,23.42,-43.61,7.46,,,,,
4325,10/20/2024 01:40:00,23.42,-43.56,7.45,,,,,
4326,10/20/2024 01:50:00,23.42,-43.55,7.45,,,,,
4327,10/20/2024 02:00:00,23.42,-43.44,7.45,,,,,
4328,10/20/2024 02:10:00,23.42,-43.36,7.45,,,,,
4329,10/20/2024 02:20:00,23.40,-43.27,7.45,,,,,
4330,10/20/2024 02:30:00,23.40,-43.22,7.45,,,,,
4331,10/20/2024 02:40:00,23.40,-43.30,7.45,,,,,
4332,10/20/2024 02:50:00,23.40,-43.22,7.45,,,,,
4333,10/20/2024 03:00:00,23.40,-43.08,7.45,,,,,
4334,10/20/2024 03:10:00,23.40,-43.03,7.44,,,,,
4335,10/20/2024 03:20:00,23.40,-42.91,7.44,,,,,
4336,10/20/2024 03:30:00,23.40,-42.86,7.44,,,,,
4337,10/20/2024 03:40:00,23.40,-42.63,7.44,,,,,
4338,10/20/2024 03:50:00,23.40,-42.60,7.44,,,,,
4339,10/20/2024 04:00:00,23.40,-42.66,7.44,,,,,
4340,10/20/2024 04:10:00,23.42,-42.25,7.43,,,,,
4341,10/20/2024 04:20:00,23.42,-42.02,7.43,,,,,
4342,10/20/2024 04:30:00,23.42,-42.10,7.43,,,,,
4343,10/20/2024 04:40:00,23.42,-42.08,7.43,,,,,
4344,10/20/2024 04:50:00,23.47,-39.66,7.38,,,,,
4345,10/20/2024 05:00:00,25.94,-49.89,7.56,,,,,
4346,10/20/2024 05:10:00,26.96,-57.95,7.70,,,,,
4347,10/20/2024 05:20:00,27.21,-60.49,7.75,,,,,
4348,10/20/2024 05:30:00,26.87,-60.56,7.75,,,,,
4349,10/20/2024 05:40:00,27.28,-61.97,7.77,,,,,
4350,10/20/2024 05:50:00,27.33,-61.63,7.77,,,,,
4351,10/20/2024 06:00:00,27.21,-61.78,7.77,,,,,
4352,10/20/2024 06:10:00,27.06,-61.72,7.77,,,,,
4353,10/20/2024 06:20:00,26.99,-61.66,7.77,,,,,
4354,10/20/2024 06:30:00,26.79,-61.06,7.76,,,,,
4355,10/20/2024 06:40:00,26.60,-60.72,7.75,,,,,
4356,10/20/2024 06:50:00,26.57,-60.45,7.75,,,,,
4357,10/20/2024 07:00:00,26.52,-60.42,7.75,,,,,
4358,10/20/2024 07:10:00,26.43,-60.13,7.74,,,,,
4359,10/20/2024 07:20:00,26.30,-60.06,7.74,,,,,
4360,10/20/2024 07:30:00,26.23,-59.99,7.74,,,,,
4361,10/20/2024 07:40:00,26.06,-59.30,7.73,,,,,
4362,10/20/2024 07:50:00,26.06,-59.52,7.73,,,,,
4363,10/20/2024 08:00:00,26.06,-59.75,7.74,,,,,
4364,10/20/2024 08:10:00,25.89,-59.50,7.73,,,,,
4365,10/20/2024 08:20:00,25.67,-60.13,7.75,,,,,
4366,10/20/2024 08:30:00,25.38,-59.64,7.74,,,,,
4367,10/20/2024 08:40:00,25.11,-59.95,7.74,,,,,
4368,10/20/2024 08:50:00,24.99,-60.86,7.76,,,,,
4369,10/20/2024 09:00:00,24.97,-60.17,7.75,,,,,
4370,10/20/2024 09:10:00,25.28,-56.78,7.69,,,,,
4371,10/20/2024 09:20:00,25.65,-56.08,7.67,,,,,
4372,10/20/2024 09:30:00,25.53,-55.53,7.66,,,,,
4373,10/20/2024 09:40:00,25.50,-55.41,7.66,,,,,
4374,10/20/2024 09:50:00,25.43,-55.49,7.66,,,,,
4375,10/20/2024 10:00:00,25.36,-54.63,7.65,,,,,
4376,10/20/2024 10:10:00,25.31,-54.80,7.65,,,,,
4377,10/20/2024 10:20:00,25.26,-54.77,7.65,,,,,
4378,10/20/2024 10:30:00,25.21,-55.14,7.66,,,,,
4379,10/20/2024 10:40:00,25.14,-54.67,7.65,,,,,
4380,10/20/2024 10:50:00,25.09,-54.64,7.65,,,,,
4381,10/20/2024 11:00:00,25.04,-54.22,7.64,,,,,
4382,10/20/2024 11:10:00,24.99,-53.66,7.63,,,,,
4383,10/20/2024 11:20:00,24.94,-53.49,7.63,,,,,
4384,10/20/2024 11:30:00,24.90,-53.55,7.63,,,,,
4385,10/20/2024 11:40:00,24.87,-53.42,7.63,,,,,
4386,10/20/2024 11:50:00,24.85,-53.41,7.63,,,,,
4387,10/20/2024 12:00:00,24.82,-53.63,7.63,,,,,
4388,10/20/2024 12:10:00,24.77,-54.03,7.64,,,,,
4389,10/20/2024 12:20:00,24.75,-54.55,7.65,,,,,
4390,10/20/2024 12:30:00,24.75,-54.60,7.65,,,,,
4391,10/20/2024 12:40:00,24.70,-54.95,7.66,,,,,
4392,10/20/2024 12:50:00,24.68,-54.89,7.65,,,,,
4393,10/20/2024 13:00:00,24.65,-55.30,7.66,,,,,
4394,10/20/2024 13:10:00,24.68,-54.92,7.66,,,,,
4395,10/20/2024 13:20:00,24.60,-55.22,7.66,,,,,
4396,10/20/2024 13:30:00,24.58,-53.99,7.64,,,,,
4397,10/20/2024 13:40:00,24.56,-53.17,7.62,,,,,
4398,10/20/2024 13:50:00,24.53,-52.91,7.62,,,,,
4399,10/20/2024 14:00:00,24.51,-52.72,7.62,,,,,
4400,10/20/2024 14:10:00,24.48,-52.10,7.61,,,,,
4401,10/20/2024 14:20:00,24.46,-51.49,7.59,,,,,
4402,10/20/2024 14:30:00,24.44,-51.20,7.59,,,,,
4403,10/20/2024 14:40:00,24.41,-50.74,7.58,,,,,
4404,10/20/2024 14:50:00,24.36,-50.22,7.57,,,,,
4405,10/20/2024 15:00:00,24.34,-49.80,7.56,,,,,
4406,10/20/2024 15:10:00,24.29,-49.63,7.56,,,,,
4407,10/20/2024 15:20:00,24.27,-49.53,7.56,,,,,
4408,10/20/2024 15:30:00,24.24,-49.27,7.56,,,,,
4409,10/20/2024 15:40:00,24.22,-49.13,7.55,,,,,
4410,10/20/2024 15:50:00,24.17,-49.02,7.55,,,,,
4411,10/20/2024 16:00:00,24.15,-48.75,7.55,,,,,
4412,10/20/2024 16:10:00,24.12,-48.69,7.54,,,,,
4413,10/20/2024 16:20:00,24.10,-48.49,7.54,,,,,
4414,10/20/2024 16:30:00,24.05,-48.16,7.54,,,,,
4415,10/20/2024 16:40:00,24.03,-47.91,7.53,,,,,
4416,10/20/2024 16:50:00,24.00,-47.77,7.53,,,,,
4417,10/20/2024 17:00:00,23.98,-47.55,7.52,,,,,
4418,10/20/2024 17:10:00,23.95,-47.63,7.53,,,,,
4419,10/20/2024 17:20:00,23.93,-47.24,7.52,,,,,
4420,10/20/2024 17:30:00,23.91,-46.99,7.51,,,,,
4421,10/20/2024 17:40:00,23.88,-46.81,7.51,,,,,
4422,10/20/2024 17:50:00,23.86,-46.52,7.51,,,,,
4423,10/20/2024 18:00:00,23.83,-46.38,7.50,,,,,
4424,10/20/2024 18:10:00,23.81,-46.19,7.50,,,,,
4425,10/20/2024 18:20:00,23.79,-45.99,7.50,,,,,
4426,10/20/2024 18:30:00,23.76,-45.95,7.50,,,,,
4427,10/20/2024 18:40:00,23.74,-45.75,7.49,,,,,
4428,10/20/2024 18:50:00,23.74,-45.61,7.49,,,,,
4429,10/20/2024 19:00:00,23.71,-45.53,7.49,,,,,
4430,10/20/2024 19:10:00,23.69,-45.47,7.49,,,,,
4431,10/20/2024 19:20:00,23.69,-45.39,7.49,,,,,
4432,10/20/2024 19:30:00,23.66,-45.30,7.48,,,,,
4433,10/20/2024 19:40:00,23.64,-45.27,7.48,,,,,
4434,10/20/2024 19:50:00,23.64,-45.13,7.48,,,,,
4435,10/20/2024 20:00:00,23.62,-45.14,7.48,,,,,
4436,10/20/2024 20:10:00,23.59,-45.10,7.48,,,,,
4437,10/20/2024 20:20:00,23.59,-44.89,7.48,,,,,
4438,10/20/2024 20:30:00,23.57,-44.92,7.48,,,,,
4439,10/20/2024 20:40:00,23.57,-44.81,7.48,,,,,
4440,10/20/2024 20:50:00,23.57,-44.70,7.47,,,,,
4441,10/20/2024 21:00:00,23.54,-44.63,7.47,,,,,
4442,10/20/2024 21:10:00,23.54,-44.61,7.47,,,,,
4443,10/20/2024 21:20:00,23.52,-44.60,7.47,,,,,
4444,10/20/2024 21:30:00,23.52,-44.52,7.47,,,,,
4445,10/20/2024 21:40:00,23.50,-44.41,7.47,,,,,
4446,10/20/2024 21:50:00,23.50,-44.39,7.47,,,,,
4447,10/20/2024 22:00:00,23.50,-44.38,7.47,,,,,
4448,10/20/2024 22:10:00,23.47,-44.27,7.47,,,,,
4449,10/20/2024 22:20:00,23.47,-44.27,7.47,,,,,
4450,10/20/2024 22:30:00,23.47,-44.22,7.47,,,,,
4451,10/20/2024 22:40:00,23.45,-44.27,7.47,,,,,
4452,10/20/2024 22:50:00,23.45,-44.16,7.46,,,,,
4453,10/20/2024 23:00:00,23.45,-44.11,7.46,,,,,
4454,10/20/2024 23:10:00,23.42,-44.16,7.46,,,,,
4455,10/20/2024 23:20:00,23.42,-44.10,7.46,,,,,
4456,10/20/2024 23:30:00,23.42,-44.03,7.46,,,,,
4457,10/20/2024 23:40:00,23.40,-44.00,7.46,,,,,
4458,10/20/2024 23:50:00,23.40,-43.94,7.46,,,,,
4459,10/21/2024 00:00:00,23.40,-43.95,7.46,,,,,
4460,10/21/2024 00:10:00,23.40,-43.89,7.46,,,,,
4461,10/21/2024 00:20:00,23.38,-43.85,7.46,,,,,
4462,10/21/2024 00:30:00,23.38,-43.85,7.46,,,,,
4463,10/21/2024 00:40:00,23.38,-43.78,7.46,,,,,
4464,10/21/2024 00:50:00,23.38,-43.80,7.46,,,,,
4465,10/21/2024 01:00:00,23.35,-43.74,7.46,,,,,
4466,10/21/2024 01:10:00,23.35,-43.69,7.46,,,,,
4467,10/21/2024 01:20:00,23.35,-43.60,7.45,,,,,
4468,10/21/2024 01:30:00,23.35,-43.56,7.45,,,,,
4469,10/21/2024 01:40:00,23.35,-43.53,7.45,,,,,
4470,10/21/2024 01:50:00,23.33,-43.47,7.45,,,,,
4471,10/21/2024 02:00:00,23.33,-43.42,7.45,,,,,
4472,10/21/2024 02:10:00,23.33,-43.39,7.45,,,,,
4473,10/21/2024 02:20:00,23.33,-43.31,7.45,,,,,
4474,10/21/2024 02:30:00,23.33,-43.31,7.45,,,,,
4475,10/21/2024 02:40:00,23.33,-43.22,7.45,,,,,
4476,10/21/2024 02:50:00,23.33,-43.20,7.45,,,,,
4477,10/21/2024 03:00:00,23.33,-43.24,7.45,,,,,
4478,10/21/2024 03:10:00,23.33,-43.11,7.45,,,,,
4479,10/21/2024 03:20:00,23.33,-42.95,7.44,,,,,
4480,10/21/2024 03:30:00,23.33,-42.78,7.44,,,,,
4481,10/21/2024 03:40:00,23.33,-42.66,7.44,,,,,
4482,10/21/2024 03:50:00,23.33,-42.55,7.44,,,,,
4483,10/21/2024 04:00:00,23.33,-42.44,7.43,,,,,
4484,10/21/2024 04:10:00,23.35,-42.30,7.43,,,,,
4485,10/21/2024 04:20:00,23.35,-42.11,7.43,,,,,
4486,10/21/2024 04:30:00,23.35,-42.05,7.43,,,,,
4487,10/21/2024 04:40:00,23.38,-41.83,7.42,,,,,
4488,10/21/2024 04:50:00,23.38,-41.81,7.42,,,,,
4489,10/21/2024 05:00:00,23.38,-41.91,7.42,,,,,
4490,10/21/2024 05:10:00,23.40,-41.97,7.43,,,,,
4491,10/21/2024 05:20:00,23.40,-42.42,7.43,,,,,
4492,10/21/2024 05:30:00,23.40,-42.14,7.43,,,,,
4493,10/21/2024 05:40:00,23.40,-42.42,7.43,,,,,
4494,10/21/2024 05:50:00,23.40,-42.78,7.44,,,,,
4495,10/21/2024 06:00:00,23.38,-43.03,7.44,,,,,
4496,10/21/2024 06:10:00,23.45,-40.33,7.40,,,,,
4497,10/21/2024 06:20:00,25.40,-50.14,7.57,,,,,
4498,10/21/2024 06:30:00,26.82,-58.25,7.71,,,,,
4499,10/21/2024 06:40:00,27.21,-59.75,7.74,,,,,
4500,10/21/2024 06:50:00,27.14,-59.44,7.73,,,,,
4501,10/21/2024 07:00:00,27.21,-59.14,7.72,,,,,
4502,10/21/2024 07:10:00,27.26,-58.67,7.72,,,,,
4503,10/21/2024 07:20:00,27.19,-58.88,7.72,,,,,
4504,10/21/2024 07:30:00,27.06,-58.78,7.72,,,,,
4505,10/21/2024 07:40:00,27.04,-58.77,7.72,,,,,
4506,10/21/2024 07:50:00,26.96,-58.69,7.72,,,,,
4507,10/21/2024 08:00:00,26.94,-59.05,7.72,,,,,
4508,10/21/2024 08:10:00,26.77,-58.88,7.72,,,,,
4509,10/21/2024 08:20:00,26.60,-58.92,7.72,,,,,
4510,10/21/2024 08:30:00,26.48,-58.83,7.72,,,,,
4511,10/21/2024 08:40:00,26.28,-59.39,7.73,,,,,
4512,10/21/2024 08:50:00,25.99,-59.02,7.73,,,,,
4513,10/21/2024 09:00:00,25.60,-58.24,7.71,,,,,
4514,10/21/2024 09:10:00,25.38,-58.24,7.71,,,,,
4515,10/21/2024 09:20:00,25.14,-58.66,7.72,,,,,
4516,10/21/2024 09:30:00,25.14,-56.16,7.68,,,,,
4517,10/21/2024 09:40:00,25.36,-53.42,7.63,,,,,
4518,10/21/2024 09:50:00,25.53,-53.05,7.62,,,,,
4519,10/21/2024 10:00:00,25.48,-53.56,7.63,,,,,
4520,10/21/2024 10:10:00,25.40,-53.55,7.63,,,,,
4521,10/21/2024 10:20:00,25.36,-53.22,7.62,,,,,
4522,10/21/2024 10:30:00,25.26,-53.03,7.62,,,,,
4523,10/21/2024 10:40:00,25.16,-52.80,7.62,,,,,
4524,10/21/2024 10:50:00,25.09,-52.55,7.61,,,,,
4525,10/21/2024 11:00:00,25.02,-52.14,7.60,,,,,
4526,10/21/2024 11:10:00,24.94,-52.27,7.61,,,,,
4527,10/21/2024 11:20:00,24.90,-52.66,7.61,,,,,
4528,10/21/2024 11:30:00,24.85,-52.20,7.61,,,,,
4529,10/21/2024 11:40:00,24.82,-52.52,7.61,,,,,
4530,10/21/2024 11:50:00,24.77,-52.97,7.62,,,,,
4531,10/21/2024 12:00:00,24.75,-55.00,7.66,,,,,
4532,10/21/2024 12:10:00,24.70,-55.99,7.67,,,,,
4533,10/21/2024 12:20:00,24.65,-55.63,7.67,,,,,
4534,10/21/2024 12:30:00,24.63,-55.19,7.66,,,,,
4535,10/21/2024 12:40:00,24.60,-54.53,7.65,,,,,
4536,10/21/2024 12:50:00,24.58,-54.69,7.65,,,,,
4537,10/21/2024 13:00:00,24.56,-54.69,7.65,,,,,
4538,10/21/2024 13:10:00,24.53,-54.58,7.65,,,,,
4539,10/21/2024 13:20:00,24.51,-54.42,7.65,,,,,
4540,10/21/2024 13:30:00,24.51,-52.85,7.62,,,,,
4541,10/21/2024 13:40:00,24.46,-52.52,7.61,,,,,
4542,10/21/2024 13:50:00,24.48,-52.17,7.61,,,,,
4543,10/21/2024 14:00:00,24.44,-51.97,7.60,,,,,
4544,10/21/2024 14:10:00,24.41,-51.55,7.60,,,,,
4545,10/21/2024 14:20:00,24.39,-51.24,7.59,,,,,
4546,10/21/2024 14:30:00,24.36,-51.00,7.59,,,,,
4547,10/21/2024 14:40:00,24.34,-50.94,7.58,,,,,
4548,10/21/2024 14:50:00,24.32,-50.78,7.58,,,,,
4549,10/21/2024 15:00:00,24.29,-50.45,7.58,,,,,
4550,10/21/2024 15:10:00,24.27,-50.11,7.57,,,,,
4551,10/21/2024 15:20:00,24.24,-49.78,7.56,,,,,
4552,10/21/2024 15:30:00,24.22,-49.64,7.56,,,,,
4553,10/21/2024 15:40:00,24.17,-49.60,7.56,,,,,
4554,10/21/2024 15:50:00,24.15,-49.19,7.55,,,,,
4555,10/21/2024 16:00:00,24.12,-48.75,7.55,,,,,
4556,10/21/2024 16:10:00,24.07,-48.53,7.54,,,,,
4557,10/21/2024 16:20:00,24.05,-48.22,7.54,,,,,
4558,10/21/2024 16:30:00,24.03,-48.06,7.53,,,,,
4559,10/21/2024 16:40:00,23.98,-47.81,7.53,,,,,
4560,10/21/2024 16:50:00,23.95,-47.66,7.53,,,,,
4561,10/21/2024 17:00:00,23.93,-47.47,7.52,,,,,
4562,10/21/2024 17:10:00,23.91,-47.28,7.52,,,,,
4563,10/21/2024 17:20:00,23.88,-47.00,7.52,,,,,
4564,10/21/2024 17:30:00,23.86,-46.89,7.51,,,,,
4565,10/21/2024 17:40:00,23.83,-46.55,7.51,,,,,
4566,10/21/2024 17:50:00,23.81,-46.30,7.50,,,,,
4567,10/21/2024 18:00:00,23.79,-46.16,7.50,,,,,
4568,10/21/2024 18:10:00,23.76,-45.92,7.50,,,,,
4569,10/21/2024 18:20:00,23.74,-45.74,7.49,,,,,
4570,10/21/2024 18:30:00,23.71,-45.49,7.49,,,,,
4571,10/21/2024 18:40:00,23.69,-45.38,7.49,,,,,
4572,10/21/2024 18:50:00,23.69,-45.24,7.48,,,,,
4573,10/21/2024 19:00:00,23.66,-45.22,7.48,,,,,
4574,10/21/2024 19:10:00,23.64,-45.13,7.48,,,,,
4575,10/21/2024 19:20:00,23.64,-45.00,7.48,,,,,
4576,10/21/2024 19:30:00,23.62,-44.95,7.48,,,,,
4577,10/21/2024 19:40:00,23.59,-44.88,7.48,,,,,
4578,10/21/2024 19:50:00,23.59,-44.75,7.48,,,,,
4579,10/21/2024 20:00:00,23.57,-44.67,7.47,,,,,
4580,10/21/2024 20:10:00,23.57,-44.63,7.47,,,,,
4581,10/21/2024 20:20:00,23.54,-44.55,7.47,,,,,
4582,10/21/2024 20:30:00,23.54,-44.55,7.47,,,,,
4583,10/21/2024 20:40:00,23.52,-44.42,7.47,,,,,
4584,10/21/2024 20:50:00,23.52,-44.38,7.47,,,,,
4585,10/21/2024 21:00:00,23.50,-44.30,7.47,,,,,
4586,10/21/2024 21:10:00,23.50,-44.28,7.47,,,,,
4587,10/21/2024 21:20:00,23.47,-44.24,7.47,,,,,
4588,10/21/2024 21:30:00,23.47,-44.17,7.47,,,,,
4589,10/21/2024 21:40:00,23.47,-44.16,7.46,,,,,
4590,10/21/2024 21:50:00,23.45,-44.10,7.46,,,,,
4591,10/21/2024 22:00:00,23.45,-44.06,7.46,,,,,
4592,10/21/2024 22:10:00,23.42,-44.00,7.46,,,,,
4593,10/21/2024 22:20:00,23.42,-43.94,7.46,,,,,
4594,10/21/2024 22:30:00,23.42,-43.92,7.46,,,,,
4595,10/21/2024 22:40:00,23.40,-43.92,7.46,,,,,
4596,10/21/2024 22:50:00,23.40,-43.78,7.46,,,,,
4597,10/21/2024 23:00:00,23.40,-43.77,7.46,,,,,
4598,10/21/2024 23:10:00,23.40,-43.77,7.46,,,,,
4599,10/21/2024 23:20:00,23.38,-43.66,7.46,,,,,
4600,10/21/2024 23:30:00,23.38,-43.63,7.46,,,,,
4601,10/21/2024 23:40:00,23.38,-43.63,7.46,,,,,
4602,10/21/2024 23:50:00,23.38,-43.61,7.46,,,,,
4603,10/22/2024 00:00:00,23.35,-43.58,7.45,,,,,
4604,10/22/2024 00:10:00,23.35,-43.52,7.45,,,,,
4605,10/22/2024 00:20:00,23.35,-43.39,7.45,,,,,
4606,10/22/2024 00:30:00,23.35,-43.35,7.45,,,,,
4607,10/22/2024 00:40:00,23.35,-43.33,7.45,,,,,
4608,10/22/2024 00:50:00,23.35,-43.30,7.45,,,,,
4609,10/22/2024 01:00:00,23.33,-43.24,7.45,,,,,
4610,10/22/2024 01:10:00,23.33,-43.17,7.45,,,,,
4611,10/22/2024 01:20:00,23.33,-43.14,7.45,,,,,
4612,10/22/2024 01:30:00,23.33,-43.05,7.45,,,,,
4613,10/22/2024 01:40:00,23.33,-43.05,7.45,,,,,
4614,10/22/2024 01:50:00,23.33,-42.99,7.44,,,,,
4615,10/22/2024 02:00:00,23.33,-42.92,7.44,,,,,
4616,10/22/2024 02:10:00,23.33,-42.83,7.44,,,,,
4617,10/22/2024 02:20:00,23.33,-42.78,7.44,,,,,
4618,10/22/2024 02:30:00,23.30,-42.74,7.44,,,,,
4619,10/22/2024 02:40:00,23.30,-42.70,7.44,,,,,
4620,10/22/2024 02:50:00,23.30,-42.60,7.44,,,,,
4621,10/22/2024 03:00:00,23.30,-42.61,7.44,,,,,
4622,10/22/2024 03:10:00,23.30,-42.61,7.44,,,,,
4623,10/22/2024 03:20:00,23.30,-42.58,7.44,,,,,
4624,10/22/2024 03:30:00,23.30,-42.63,7.44,,,,,
4625,10/22/2024 03:40:00,23.30,-42.61,7.44,,,,,
4626,10/22/2024 03:50:00,23.30,-42.50,7.44,,,,,
4627,10/22/2024 04:00:00,23.30,-42.44,7.43,,,,,
4628,10/22/2024 04:10:00,23.30,-42.33,7.43,,,,,
4629,10/22/2024 04:20:00,23.30,-42.08,7.43,,,,,
4630,10/22/2024 04:30:00,23.30,-42.00,7.43,,,,,
4631,10/22/2024 04:40:00,23.30,-41.92,7.42,,,,,
4632,10/22/2024 04:50:00,23.30,-41.85,7.42,,,,,
4633,10/22/2024 05:00:00,23.33,-42.03,7.43,,,,,
4634,10/22/2024 05:10:00,23.33,-41.83,7.42,,,,,
4635,10/22/2024 05:20:00,23.33,-41.60,7.42,,,,,
4636,10/22/2024 05:30:00,23.33,-41.64,7.42,,,,,
4637,10/22/2024 05:40:00,23.35,-41.44,7.42,,,,,
4638,10/22/2024 05:50:00,23.35,-41.66,7.42,,,,,
4639,10/22/2024 06:00:00,23.35,-41.66,7.42,,,,,
4640,10/22/2024 06:10:00,23.35,-41.70,7.42,,,,,
4641,10/22/2024 06:20:00,23.38,-41.67,7.42,,,,,
4642,10/22/2024 06:30:00,23.38,-41.85,7.42,,,,,
