#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Started,Button Down,Button Up,Host Connected,Stopped,End of File
4032,03/06/2025 00:50:00,22.97,-23.86,7.23,,,,,,
4033,03/06/2025 01:00:00,22.97,-24.14,7.24,,,,,,
4034,03/06/2025 01:10:00,22.97,-23.38,7.23,,,,,,
4035,03/06/2025 01:20:00,22.97,-22.92,7.22,,,,,,
4036,03/06/2025 01:30:00,22.97,-22.72,7.21,,,,,,
4037,03/06/2025 01:40:00,22.97,-22.56,7.21,,,,,,
4038,03/06/2025 01:50:00,22.94,-23.00,7.22,,,,,,
4039,03/06/2025 02:00:00,22.94,-22.81,7.22,,,,,,
4040,03/06/2025 02:10:00,22.94,-22.83,7.22,,,,,,
4041,03/06/2025 02:20:00,22.94,-22.84,7.22,,,,,,
4042,03/06/2025 02:30:00,22.94,-22.08,7.20,,,,,,
4043,03/06/2025 02:40:00,22.97,-22.02,7.20,,,,,,
4044,03/06/2025 02:50:00,22.94,-22.89,7.22,,,,,,
4045,03/06/2025 03:00:00,22.97,-22.58,7.21,,,,,,
4046,03/06/2025 03:10:00,22.97,-21.16,7.19,,,,,,
4047,03/06/2025 03:20:00,22.94,-22.22,7.21,,,,,,
4048,03/06/2025 03:30:00,22.92,-22.47,7.21,,,,,,
4049,03/06/2025 03:40:00,22.87,-23.06,7.22,,,,,,
4050,03/06/2025 03:50:00,22.87,-23.06,7.22,,,,,,
4051,03/06/2025 04:00:00,22.85,-22.42,7.21,,,,,,
4052,03/06/2025 04:10:00,22.85,-22.59,7.21,,,,,,
4053,03/06/2025 04:20:00,22.85,-22.72,7.21,,,,,,
4054,03/06/2025 04:30:00,22.85,-22.88,7.22,,,,,,
4055,03/06/2025 04:40:00,22.85,-22.55,7.21,,,,,,
4056,03/06/2025 04:50:00,22.85,-21.94,7.20,,,,,,
4057,03/06/2025 05:00:00,22.85,-21.63,7.20,,,,,,
4058,03/06/2025 05:10:00,22.85,-21.05,7.18,,,,,,
4059,03/06/2025 05:20:00,22.85,-21.88,7.20,,,,,,
4060,03/06/2025 05:30:00,22.85,-21.78,7.20,,,,,,
4061,03/06/2025 05:40:00,22.85,-21.27,7.19,,,,,,
4062,03/06/2025 05:50:00,22.85,-21.53,7.19,,,,,,
4063,03/06/2025 06:00:00,22.82,-22.44,7.21,,,,,,
4064,03/06/2025 06:10:00,22.82,-22.70,7.21,,,,,,
4065,03/06/2025 06:20:00,22.82,-22.88,7.22,,,,,,
4066,03/06/2025 06:30:00,22.82,-23.47,7.23,,,,,,
4067,03/06/2025 06:40:00,22.82,-23.38,7.23,,,,,,
4068,03/06/2025 06:50:00,22.80,-22.56,7.21,,,,,,
4069,03/06/2025 07:00:00,22.80,-24.22,7.24,,,,,,
4070,03/06/2025 07:10:00,22.80,-25.02,7.26,,,,,,
4071,03/06/2025 07:20:00,22.80,-26.63,7.28,,,,,,
4072,03/06/2025 07:30:00,22.80,-28.00,7.31,,,,,,
4073,03/06/2025 07:40:00,22.80,-31.00,7.36,,,,,,
4074,03/06/2025 07:50:00,22.80,-34.20,7.42,,,,,,
4075,03/06/2025 08:00:00,22.82,-35.03,7.43,,,,,,
4076,03/06/2025 08:10:00,22.82,-35.03,7.43,,,,,,
4077,03/06/2025 08:20:00,22.82,-35.80,7.45,,,,,,
4078,03/06/2025 08:30:00,22.82,-37.34,7.48,,,,,,
4079,03/06/2025 08:40:00,22.82,-39.05,7.51,,,,,,
4080,03/06/2025 08:50:00,22.82,-40.66,7.54,,,,,,
4081,03/06/2025 09:00:00,22.82,-41.88,7.56,,,,,,
4082,03/06/2025 09:10:00,22.85,-41.41,7.55,,,,,,
4083,03/06/2025 09:20:00,22.85,-42.47,7.57,,,,,,
4084,03/06/2025 09:30:00,22.85,-43.33,7.58,,,,,,
4085,03/06/2025 09:40:00,22.87,-47.47,7.66,,,,,,
4086,03/06/2025 09:50:00,22.90,-47.81,7.66,,,,,,
4087,03/06/2025 10:00:00,22.92,-50.47,7.71,,,,,,
4088,03/06/2025 10:10:00,22.94,-51.35,7.73,,,,,,
4089,03/06/2025 10:20:00,22.97,-53.78,7.77,,,,,,
4090,03/06/2025 10:30:00,22.97,-52.64,7.75,,,,,,
4091,03/06/2025 10:40:00,22.99,-53.31,7.76,,,,,,
4092,03/06/2025 10:50:00,22.99,-55.06,7.79,,,,,,
4093,03/06/2025 11:00:00,23.02,-56.39,7.82,,,,,,
4094,03/06/2025 11:10:00,23.04,-56.83,7.82,,,,,,
4095,03/06/2025 11:20:00,23.04,-58.39,7.85,,,,,,
4096,03/06/2025 11:30:00,23.06,-57.11,7.83,,,,,,
4097,03/06/2025 11:40:00,23.09,-58.27,7.85,,,,,,
4098,03/06/2025 11:50:00,23.09,-57.55,7.84,,,,,,
4099,03/06/2025 12:00:00,23.11,-61.53,7.91,,,,,,
4100,03/06/2025 12:10:00,23.14,-65.61,7.98,,,,,,
4101,03/06/2025 12:20:00,23.16,-65.55,7.98,,,,,,
4102,03/06/2025 12:30:00,23.18,-68.22,8.03,,,,,,
4103,03/06/2025 12:40:00,23.18,-68.11,8.02,,,,,,
4104,03/06/2025 12:50:00,23.23,-90.10,8.42,,,,,,
4105,03/06/2025 13:00:00,23.30,-95.64,8.52,,,,,,
4106,03/06/2025 13:10:00,23.42,-117.82,8.91,,,,,,
4107,03/06/2025 13:20:00,23.50,-123.77,9.02,,,,,,
4108,03/06/2025 13:30:00,23.59,-135.41,9.22,,,,,,
4109,03/06/2025 13:40:00,23.62,-134.27,9.20,,,,,,
4110,03/06/2025 13:50:00,23.57,-112.36,8.81,,,,,,
4111,03/06/2025 14:00:00,23.62,-137.44,9.26,,,,,,
4112,03/06/2025 14:10:00,23.71,-143.33,9.36,,,,,,
4113,03/06/2025 14:20:00,23.76,-141.54,9.33,,,,,,
4114,03/06/2025 14:30:00,23.79,-145.36,9.40,,,,,,
4115,03/06/2025 14:40:00,23.81,-141.68,9.33,,,,,,
4116,03/06/2025 14:50:00,23.79,-140.86,9.32,,,,,,
4117,03/06/2025 15:00:00,23.79,-142.19,9.34,,,,,,
4118,03/06/2025 15:10:00,23.81,-135.24,9.22,,,,,,
4119,03/06/2025 15:20:00,23.71,-108.36,8.74,,,,,,
4120,03/06/2025 15:30:00,23.64,-96.58,8.53,,,,,,
4121,03/06/2025 15:40:00,23.69,-91.39,8.44,,,,,,
4122,03/06/2025 15:50:00,23.64,-88.08,8.38,,,,,,
4123,03/06/2025 16:00:00,23.62,-81.69,8.27,,,,,,
4124,03/06/2025 16:10:00,23.62,-81.21,8.26,,,,,,
4125,03/06/2025 16:20:00,23.64,-78.25,8.20,,,,,,
4126,03/06/2025 16:30:00,23.64,-84.42,8.31,,,,,,
4127,03/06/2025 16:40:00,23.66,-95.16,8.51,,,,,,
4128,03/06/2025 16:50:00,23.71,-95.33,8.51,,,,,,
4129,03/06/2025 17:00:00,23.74,-90.44,8.42,,,,,,
4130,03/06/2025 17:10:00,23.69,-95.57,8.51,,,,,,
4131,03/06/2025 17:20:00,23.64,-91.22,8.43,,,,,,
4132,03/06/2025 17:30:00,23.59,-75.44,8.15,,,,,,
4133,03/06/2025 17:40:00,23.57,-64.86,7.97,,,,,,
4134,03/06/2025 17:50:00,23.54,-60.63,7.89,,,,,,
4135,03/06/2025 18:00:00,23.52,-53.92,7.77,,,,,,
4136,03/06/2025 18:10:00,23.52,-50.25,7.71,,,,,,
4137,03/06/2025 18:20:00,23.50,-46.99,7.65,,,,,,
4138,03/06/2025 18:30:00,23.47,-42.94,7.57,,,,,,
4139,03/06/2025 18:40:00,23.45,-39.67,7.52,,,,,,
4140,03/06/2025 18:50:00,23.42,-36.55,7.46,,,,,,
4141,03/06/2025 19:00:00,23.42,-34.44,7.42,,,,,,
4142,03/06/2025 19:10:00,23.40,-32.81,7.39,,,,,,
4143,03/06/2025 19:20:00,23.38,-32.19,7.38,,,,,,
4144,03/06/2025 19:30:00,23.35,-31.38,7.37,,,,,,
4145,03/06/2025 19:40:00,23.35,-30.17,7.35,,,,,,
4146,03/06/2025 19:50:00,23.33,-29.41,7.33,,,,,,
4147,03/06/2025 20:00:00,23.33,-29.02,7.33,,,,,,
4148,03/06/2025 20:10:00,23.30,-28.33,7.31,,,,,,
4149,03/06/2025 20:20:00,23.28,-28.19,7.31,,,,,,
4150,03/06/2025 20:30:00,23.26,-27.45,7.30,,,,,,
4151,03/06/2025 20:40:00,23.26,-27.25,7.30,,,,,,
4152,03/06/2025 20:50:00,23.23,-27.53,7.30,,,,,,
4153,03/06/2025 21:00:00,23.21,-27.53,7.30,,,,,,
4154,03/06/2025 21:10:00,23.18,-26.53,7.28,,,,,,
4155,03/06/2025 21:20:00,23.18,-26.06,7.27,,,,,,
4156,03/06/2025 21:30:00,23.16,-25.95,7.27,,,,,,
4157,03/06/2025 21:40:00,23.16,-25.89,7.27,,,,,,
4158,03/06/2025 21:50:00,23.14,-26.17,7.28,,,,,,
4159,03/06/2025 22:00:00,23.14,-26.13,7.28,,,,,,
4160,03/06/2025 22:10:00,23.11,-25.78,7.27,,,,,,
4161,03/06/2025 22:20:00,23.11,-25.74,7.27,,,,,,
4162,03/06/2025 22:30:00,23.09,-25.78,7.27,,,,,,
4163,03/06/2025 22:40:00,23.09,-25.24,7.26,,,,,,
4164,03/06/2025 22:50:00,23.06,-25.20,7.26,,,,,,
4165,03/06/2025 23:00:00,23.06,-25.58,7.27,,,,,,
4166,03/06/2025 23:10:00,23.04,-25.16,7.26,,,,,,
4167,03/06/2025 23:20:00,23.04,-24.67,7.25,,,,,,
4168,03/06/2025 23:30:00,23.04,-24.50,7.25,,,,,,
4169,03/06/2025 23:40:00,23.04,-24.74,7.25,,,,,,
4170,03/06/2025 23:50:00,23.02,-24.30,7.24,,,,,,
4171,03/07/2025 00:00:00,23.02,-24.50,7.25,,,,,,
4172,03/07/2025 00:10:00,23.02,-24.20,7.24,,,,,,
4173,03/07/2025 00:20:00,22.99,-23.66,7.23,,,,,,
4174,03/07/2025 00:30:00,22.99,-24.53,7.25,,,,,,
4175,03/07/2025 00:40:00,22.97,-24.31,7.24,,,,,,
4176,03/07/2025 00:50:00,22.97,-24.22,7.24,,,,,,
4177,03/07/2025 01:00:00,22.97,-24.02,7.24,,,,,,
4178,03/07/2025 01:10:00,22.94,-24.28,7.24,,,,,,
4179,03/07/2025 01:20:00,22.94,-23.91,7.24,,,,,,
4180,03/07/2025 01:30:00,22.92,-24.41,7.24,,,,,,
4181,03/07/2025 01:40:00,22.90,-24.49,7.25,,,,,,
4182,03/07/2025 01:50:00,22.90,-24.58,7.25,,,,,,
4183,03/07/2025 02:00:00,22.90,-24.44,7.25,,,,,,
4184,03/07/2025 02:10:00,22.90,-24.14,7.24,,,,,,
4185,03/07/2025 02:20:00,22.87,-24.08,7.24,,,,,,
4186,03/07/2025 02:30:00,22.87,-23.92,7.24,,,,,,
4187,03/07/2025 02:40:00,22.87,-24.38,7.24,,,,,,
4188,03/07/2025 02:50:00,22.85,-24.44,7.25,,,,,,
4189,03/07/2025 03:00:00,22.85,-24.41,7.24,,,,,,
4190,03/07/2025 03:10:00,22.82,-23.78,7.23,,,,,,
4191,03/07/2025 03:20:00,22.82,-23.05,7.22,,,,,,
4192,03/07/2025 03:30:00,22.82,-23.19,7.22,,,,,,
4193,03/07/2025 03:40:00,22.82,-23.78,7.23,,,,,,
4194,03/07/2025 03:50:00,22.82,-23.52,7.23,,,,,,
4195,03/07/2025 04:00:00,22.80,-23.72,7.23,,,,,,
4196,03/07/2025 04:10:00,22.80,-24.06,7.24,,,,,,
4197,03/07/2025 04:20:00,22.80,-23.83,7.23,,,,,,
4198,03/07/2025 04:30:00,22.80,-23.86,7.24,,,,,,
4199,03/07/2025 04:40:00,22.80,-23.61,7.23,,,,,,
4200,03/07/2025 04:50:00,22.80,-23.14,7.22,,,,,,
4201,03/07/2025 05:00:00,22.80,-23.05,7.22,,,,,,
4202,03/07/2025 05:10:00,22.80,-22.91,7.22,,,,,,
4203,03/07/2025 05:20:00,22.80,-22.66,7.21,,,,,,
4204,03/07/2025 05:30:00,22.80,-22.49,7.21,,,,,,
4205,03/07/2025 05:40:00,22.80,-22.95,7.22,,,,,,
4206,03/07/2025 05:50:00,22.78,-22.13,7.20,,,,,,
4207,03/07/2025 06:00:00,22.78,-22.61,7.21,,,,,,
4208,03/07/2025 06:10:00,22.78,-22.97,7.22,,,,,,
4209,03/07/2025 06:20:00,22.78,-23.30,7.23,,,,,,
4210,03/07/2025 06:30:00,22.78,-23.31,7.23,,,,,,
4211,03/07/2025 06:40:00,22.78,-23.05,7.22,,,,,,
4212,03/07/2025 06:50:00,22.75,-23.02,7.22,,,,,,
4213,03/07/2025 07:00:00,22.75,-24.20,7.24,,,,,,
4214,03/07/2025 07:10:00,22.75,-28.95,7.33,,,,,,
4215,03/07/2025 07:20:00,22.75,-28.56,7.32,,,,,,
4216,03/07/2025 07:30:00,22.75,-29.05,7.33,,,,,,
4217,03/07/2025 07:40:00,22.75,-29.72,7.34,,,,,,
4218,03/07/2025 07:50:00,22.75,-31.06,7.36,,,,,,
4219,03/07/2025 08:00:00,22.75,-36.91,7.47,,,,,,
4220,03/07/2025 08:10:00,22.75,-42.42,7.57,,,,,,
4221,03/07/2025 08:20:00,22.75,-40.80,7.54,,,,,,
4222,03/07/2025 08:30:00,22.78,-44.31,7.60,,,,,,
4223,03/07/2025 08:40:00,22.78,-42.67,7.57,,,,,,
4224,03/07/2025 08:50:00,22.78,-42.27,7.56,,,,,,
4225,03/07/2025 09:00:00,22.78,-42.44,7.57,,,,,,
4226,03/07/2025 09:10:00,22.78,-43.24,7.58,,,,,,
4227,03/07/2025 09:20:00,22.80,-47.17,7.65,,,,,,
4228,03/07/2025 09:30:00,22.80,-46.31,7.64,,,,,,
4229,03/07/2025 09:40:00,22.80,-48.05,7.67,,,,,,
4230,03/07/2025 09:50:00,22.82,-53.08,7.76,,,,,,
4231,03/07/2025 10:00:00,22.87,-62.60,7.93,,,,,,
4232,03/07/2025 10:10:00,22.90,-63.50,7.94,,,,,,
4233,03/07/2025 10:20:00,22.92,-71.58,8.09,,,,,,
4234,03/07/2025 10:30:00,22.92,-71.50,8.09,,,,,,
4235,03/07/2025 10:40:00,22.94,-72.69,8.11,,,,,,
4236,03/07/2025 10:50:00,22.97,-76.63,8.18,,,,,,
4237,03/07/2025 11:00:00,22.97,-70.30,8.06,,,,,,
4238,03/07/2025 11:10:00,22.97,-66.02,7.99,,,,,,
4239,03/07/2025 11:20:00,22.99,-66.38,7.99,,,,,,
4240,03/07/2025 11:30:00,23.02,-64.41,7.96,,,,,,
4241,03/07/2025 11:40:00,23.02,-63.41,7.94,,,,,,
4242,03/07/2025 11:50:00,23.04,-61.35,7.90,,,,,,
4243,03/07/2025 12:00:00,23.06,-63.99,7.95,,,,,,
4244,03/07/2025 12:10:00,23.09,-72.72,8.11,,,,,,
4245,03/07/2025 12:20:00,23.14,-71.44,8.08,,,,,,
4246,03/07/2025 12:30:00,23.18,-91.42,8.44,,,,,,
4247,03/07/2025 12:40:00,23.21,-78.06,8.20,,,,,,
4248,03/07/2025 12:50:00,23.23,-82.47,8.28,,,,,,
4249,03/07/2025 13:00:00,23.30,-114.71,8.86,,,,,,
4250,03/07/2025 13:10:00,23.40,-131.96,9.16,,,,,,
4251,03/07/2025 13:20:00,23.54,-141.43,9.33,,,,,,
4252,03/07/2025 13:30:00,23.57,-145.58,9.40,,,,,,
4253,03/07/2025 13:40:00,23.62,-145.16,9.40,,,,,,
4254,03/07/2025 13:50:00,23.57,-123.22,9.01,,,,,,
4255,03/07/2025 14:00:00,23.57,-116.96,8.89,,,,,,
4256,03/07/2025 14:10:00,23.52,-115.57,8.87,,,,,,
4257,03/07/2025 14:20:00,23.66,-143.55,9.37,,,,,,
4258,03/07/2025 14:30:00,23.64,-143.80,9.37,,,,,,
4259,03/07/2025 14:40:00,23.59,-120.63,8.96,,,,,,
4260,03/07/2025 14:50:00,23.64,-131.79,9.16,,,,,,
4261,03/07/2025 15:00:00,23.74,-146.13,9.41,,,,,,
4262,03/07/2025 15:10:00,23.81,-147.07,9.43,,,,,,
4263,03/07/2025 15:20:00,23.79,-132.77,9.17,,,,,,
4264,03/07/2025 15:30:00,23.66,-106.38,8.70,,,,,,
4265,03/07/2025 15:40:00,23.62,-95.32,8.51,,,,,,
4266,03/07/2025 15:50:00,23.40,-78.61,8.21,,,,,,
4267,03/07/2025 16:00:00,23.54,-75.80,8.16,,,,,,
4268,03/07/2025 16:10:00,23.54,-95.21,8.51,,,,,,
4269,03/07/2025 16:20:00,23.54,-89.35,8.40,,,,,,
4270,03/07/2025 16:30:00,23.54,-102.49,8.64,,,,,,
4271,03/07/2025 16:40:00,23.54,-103.63,8.66,,,,,,
4272,03/07/2025 16:50:00,23.57,-124.05,9.02,,,,,,
4273,03/07/2025 17:00:00,23.54,-101.96,8.63,,,,,,
4274,03/07/2025 17:10:00,23.57,-115.03,8.86,,,,,,
4275,03/07/2025 17:20:00,23.54,-98.42,8.56,,,,,,
4276,03/07/2025 17:30:00,23.50,-79.64,8.23,,,,,,
4277,03/07/2025 17:40:00,23.47,-67.14,8.01,,,,,,
4278,03/07/2025 17:50:00,23.45,-60.49,7.89,,,,,,
4279,03/07/2025 18:00:00,23.45,-57.67,7.84,,,,,,
4280,03/07/2025 18:10:00,23.42,-51.17,7.72,,,,,,
4281,03/07/2025 18:20:00,23.42,-46.13,7.63,,,,,,
4282,03/07/2025 18:30:00,23.40,-42.80,7.57,,,,,,
4283,03/07/2025 18:40:00,23.38,-38.83,7.50,,,,,,
4284,03/07/2025 18:50:00,23.38,-36.36,7.46,,,,,,
4285,03/07/2025 19:00:00,23.35,-33.88,7.41,,,,,,
4286,03/07/2025 19:10:00,23.35,-32.91,7.40,,,,,,
4287,03/07/2025 19:20:00,23.33,-31.77,7.38,,,,,,
4288,03/07/2025 19:30:00,23.30,-31.63,7.37,,,,,,
4289,03/07/2025 19:40:00,23.30,-30.28,7.35,,,,,,
4290,03/07/2025 19:50:00,23.28,-30.05,7.35,,,,,,
4291,03/07/2025 20:00:00,23.26,-29.74,7.34,,,,,,
4292,03/07/2025 20:10:00,23.23,-29.20,7.33,,,,,,
4293,03/07/2025 20:20:00,23.23,-29.02,7.33,,,,,,
4294,03/07/2025 20:30:00,23.21,-28.56,7.32,,,,,,
4295,03/07/2025 20:40:00,23.21,-28.50,7.32,,,,,,
4296,03/07/2025 20:50:00,23.18,-28.80,7.32,,,,,,
4297,03/07/2025 21:00:00,23.16,-27.99,7.31,,,,,,
4298,03/07/2025 21:10:00,23.16,-26.41,7.28,,,,,,
4299,03/07/2025 21:20:00,23.14,-27.09,7.29,,,,,,
4300,03/07/2025 21:30:00,23.14,-26.88,7.29,,,,,,
4301,03/07/2025 21:40:00,23.11,-27.45,7.30,,,,,,
4302,03/07/2025 21:50:00,23.09,-27.41,7.30,,,,,,
4303,03/07/2025 22:00:00,23.09,-26.89,7.29,,,,,,
4304,03/07/2025 22:10:00,23.06,-27.05,7.29,,,,,,
4305,03/07/2025 22:20:00,23.06,-26.42,7.28,,,,,,
4306,03/07/2025 22:30:00,23.04,-26.33,7.28,,,,,,
4307,03/07/2025 22:40:00,23.02,-27.02,7.29,,,,,,
4308,03/07/2025 22:50:00,23.02,-27.22,7.29,,,,,,
4309,03/07/2025 23:00:00,22.99,-26.99,7.29,,,,,,
4310,03/07/2025 23:10:00,22.99,-27.34,7.30,,,,,,
4311,03/07/2025 23:20:00,22.97,-26.91,7.29,,,,,,
4312,03/07/2025 23:30:00,22.97,-26.91,7.29,,,,,,
4313,03/07/2025 23:40:00,22.94,-27.24,7.30,,,,,,
4314,03/07/2025 23:50:00,22.94,-26.67,7.29,,,,,,
4315,03/08/2025 00:00:00,22.92,-26.67,7.29,,,,,,
4316,03/08/2025 00:10:00,22.90,-26.50,7.28,,,,,,
4317,03/08/2025 00:20:00,22.90,-25.97,7.27,,,,,,
4318,03/08/2025 00:30:00,22.90,-25.83,7.27,,,,,,
4319,03/08/2025 00:40:00,22.90,-25.86,7.27,,,,,,
4320,03/08/2025 00:50:00,22.87,-26.09,7.27,,,,,,
4321,03/08/2025 01:00:00,22.87,-25.49,7.26,,,,,,
4322,03/08/2025 01:10:00,22.85,-25.53,7.26,,,,,,
4323,03/08/2025 01:20:00,22.85,-25.19,7.26,,,,,,
4324,03/08/2025 01:30:00,22.85,-25.11,7.26,,,,,,
4325,03/08/2025 01:40:00,22.85,-25.38,7.26,,,,,,
4326,03/08/2025 01:50:00,22.85,-24.38,7.24,,,,,,
4327,03/08/2025 02:00:00,22.82,-24.83,7.25,,,,,,
4328,03/08/2025 02:10:00,22.80,-25.39,7.26,,,,,,
4329,03/08/2025 02:20:00,22.80,-24.25,7.24,,,,,,
4330,03/08/2025 02:30:00,22.80,-24.74,7.25,,,,,,
4331,03/08/2025 02:40:00,22.80,-24.17,7.24,,,,,,
4332,03/08/2025 02:50:00,22.80,-25.19,7.26,,,,,,
4333,03/08/2025 03:00:00,22.78,-24.74,7.25,,,,,,
4334,03/08/2025 03:10:00,22.75,-23.80,7.23,,,,,,
4335,03/08/2025 03:20:00,22.75,-24.45,7.25,,,,,,
4336,03/08/2025 03:30:00,22.73,-24.72,7.25,,,,,,
4337,03/08/2025 03:40:00,22.73,-24.63,7.25,,,,,,
4338,03/08/2025 03:50:00,22.73,-24.63,7.25,,,,,,
4339,03/08/2025 04:00:00,22.73,-24.94,7.25,,,,,,
4340,03/08/2025 04:10:00,22.70,-23.88,7.24,,,,,,
4341,03/08/2025 04:20:00,22.73,-23.77,7.23,,,,,,
4342,03/08/2025 04:30:00,22.70,-23.91,7.24,,,,,,
4343,03/08/2025 04:40:00,22.70,-23.83,7.23,,,,,,
4344,03/08/2025 04:50:00,22.70,-22.91,7.22,,,,,,
4345,03/08/2025 05:00:00,22.70,-23.17,7.22,,,,,,
4346,03/08/2025 05:10:00,22.68,-22.81,7.22,,,,,,
4347,03/08/2025 05:20:00,22.68,-22.80,7.22,,,,,,
4348,03/08/2025 05:30:00,22.68,-23.84,7.23,,,,,,
4349,03/08/2025 05:40:00,22.68,-23.92,7.24,,,,,,
4350,03/08/2025 05:50:00,22.68,-24.22,7.24,,,,,,
4351,03/08/2025 06:00:00,22.68,-24.34,7.24,,,,,,
4352,03/08/2025 06:10:00,22.68,-24.31,7.24,,,,,,
4353,03/08/2025 06:20:00,22.68,-24.74,7.25,,,,,,
4354,03/08/2025 06:30:00,22.68,-24.00,7.24,,,,,,
4355,03/08/2025 06:40:00,22.66,-24.66,7.25,,,,,,
4356,03/08/2025 06:50:00,22.66,-23.69,7.23,,,,,,
4357,03/08/2025 07:00:00,22.66,-24.91,7.25,,,,,,
4358,03/08/2025 07:10:00,22.66,-25.74,7.27,,,,,,
4359,03/08/2025 07:20:00,22.68,-27.95,7.31,,,,,,
4360,03/08/2025 07:30:00,22.66,-28.78,7.32,,,,,,
4361,03/08/2025 07:40:00,22.66,-30.27,7.35,,,,,,
4362,03/08/2025 07:50:00,22.66,-33.53,7.41,,,,,,
4363,03/08/2025 08:00:00,22.66,-33.53,7.41,,,,,,
4364,03/08/2025 08:10:00,22.66,-38.72,7.50,,,,,,
4365,03/08/2025 08:20:00,22.66,-41.74,7.55,,,,,,
4366,03/08/2025 08:30:00,22.66,-40.22,7.53,,,,,,
4367,03/08/2025 08:40:00,22.68,-41.88,7.56,,,,,,
4368,03/08/2025 08:50:00,22.68,-43.99,7.59,,,,,,
4369,03/08/2025 09:00:00,22.68,-50.25,7.71,,,,,,
4370,03/08/2025 09:10:00,22.70,-46.00,7.63,,,,,,
4371,03/08/2025 09:20:00,22.70,-48.61,7.68,,,,,,
4372,03/08/2025 09:30:00,22.73,-55.28,7.80,,,,,,
4373,03/08/2025 09:40:00,22.73,-57.70,7.84,,,,,,
4374,03/08/2025 09:50:00,22.73,-60.92,7.90,,,,,,
4375,03/08/2025 10:00:00,22.75,-65.06,7.97,,,,,,
4376,03/08/2025 10:10:00,22.75,-62.52,7.93,,,,,,
4377,03/08/2025 10:20:00,22.78,-71.36,8.08,,,,,,
4378,03/08/2025 10:30:00,22.80,-75.39,8.16,,,,,,
4379,03/08/2025 10:40:00,22.80,-75.08,8.15,,,,,,
4380,03/08/2025 10:50:00,22.82,-75.52,8.16,,,,,,
4381,03/08/2025 11:00:00,22.82,-78.10,8.20,,,,,,
4382,03/08/2025 11:10:00,22.85,-76.17,8.17,,,,,,
4383,03/08/2025 11:20:00,22.85,-79.58,8.23,,,,,,
4384,03/08/2025 11:30:00,22.87,-80.38,8.24,,,,,,
4385,03/08/2025 11:40:00,22.90,-79.10,8.22,,,,,,
4386,03/08/2025 11:50:00,22.90,-71.16,8.08,,,,,,
4387,03/08/2025 12:00:00,22.92,-70.46,8.07,,,,,,
4388,03/08/2025 12:10:00,22.94,-73.42,8.12,,,,,,
4389,03/08/2025 12:20:00,22.99,-75.11,8.15,,,,,,
4390,03/08/2025 12:30:00,23.04,-84.96,8.33,,,,,,
4391,03/08/2025 12:40:00,23.06,-86.21,8.35,,,,,,
4392,03/08/2025 12:50:00,23.09,-90.61,8.43,,,,,,
4393,03/08/2025 13:00:00,23.09,-92.05,8.45,,,,,,
4394,03/08/2025 13:10:00,23.18,-130.10,9.13,,,,,,
4395,03/08/2025 13:20:00,23.23,-133.52,9.19,,,,,,
4396,03/08/2025 13:30:00,23.28,-136.21,9.24,,,,,,
4397,03/08/2025 13:40:00,23.30,-123.58,9.01,,,,,,
4398,03/08/2025 13:50:00,23.30,-137.75,9.27,,,,,,
4399,03/08/2025 14:00:00,23.33,-137.88,9.27,,,,,,
4400,03/08/2025 14:10:00,23.30,-131.19,9.15,,,,,,
4401,03/08/2025 14:20:00,23.33,-140.41,9.31,,,,,,
4402,03/08/2025 14:30:00,23.38,-125.33,9.04,,,,,,
4403,03/08/2025 14:40:00,23.47,-93.00,8.47,,,,,,
4404,03/08/2025 14:50:00,23.50,-76.91,8.18,,,,,,
4405,03/08/2025 15:00:00,23.50,-69.66,8.05,,,,,,
4406,03/08/2025 15:10:00,23.50,-62.66,7.93,,,,,,
4407,03/08/2025 15:20:00,23.50,-58.42,7.85,,,,,,
4408,03/08/2025 15:30:00,23.45,-52.02,7.74,,,,,,
4409,03/08/2025 15:40:00,23.42,-48.74,7.68,,,,,,
4410,03/08/2025 15:50:00,23.40,-46.35,7.64,,,,,,
4411,03/08/2025 16:00:00,23.40,-44.56,7.60,,,,,,
4412,03/08/2025 16:10:00,23.40,-43.53,7.59,,,,,,
4413,03/08/2025 16:20:00,23.40,-42.20,7.56,,,,,,
4414,03/08/2025 16:30:00,23.40,-41.42,7.55,,,,,,
4415,03/08/2025 16:40:00,23.40,-40.94,7.54,,,,,,
4416,03/08/2025 16:50:00,23.40,-40.08,7.52,,,,,,
4417,03/08/2025 17:00:00,23.38,-40.06,7.52,,,,,,
4418,03/08/2025 17:10:00,23.38,-38.84,7.50,,,,,,
4419,03/08/2025 17:20:00,23.35,-37.80,7.48,,,,,,
4420,03/08/2025 17:30:00,23.35,-36.92,7.47,,,,,,
4421,03/08/2025 17:40:00,23.33,-36.41,7.46,,,,,,
4422,03/08/2025 17:50:00,23.30,-35.95,7.45,,,,,,
4423,03/08/2025 18:00:00,23.30,-34.77,7.43,,,,,,
4424,03/08/2025 18:10:00,23.28,-34.77,7.43,,,,,,
4425,03/08/2025 18:20:00,23.26,-34.55,7.43,,,,,,
4426,03/08/2025 18:30:00,23.23,-34.44,7.42,,,,,,
4427,03/08/2025 18:40:00,23.23,-34.16,7.42,,,,,,
4428,03/08/2025 18:50:00,23.18,-34.05,7.42,,,,,,
4429,03/08/2025 19:00:00,23.18,-33.74,7.41,,,,,,
