"Plot Title: 21515403"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
5630,06/06/23 03:10:00,7.09,23.58,,,,,
5631,06/06/23 03:20:00,7.06,23.58,,,,,
5632,06/06/23 03:30:00,7.07,23.60,,,,,
5633,06/06/23 03:40:00,7.07,23.60,,,,,
5634,06/06/23 03:50:00,7.06,23.60,,,,,
5635,06/06/23 04:00:00,7.13,23.60,,,,,
5636,06/06/23 04:10:00,7.07,23.60,,,,,
5637,06/06/23 04:20:00,7.06,23.62,,,,,
5638,06/06/23 04:30:00,7.11,23.62,,,,,
5639,06/06/23 04:40:00,7.06,23.62,,,,,
5640,06/06/23 04:50:00,7.11,23.62,,,,,
5641,06/06/23 05:00:00,7.10,23.64,,,,,
5642,06/06/23 05:10:00,7.13,23.64,,,,,
5643,06/06/23 05:20:00,7.12,23.64,,,,,
5644,06/06/23 05:30:00,7.05,23.64,,,,,
5645,06/06/23 05:40:00,7.09,23.64,,,,,
5646,06/06/23 05:50:00,7.04,23.64,,,,,
5647,06/06/23 06:00:00,6.96,23.64,,,,,
5648,06/06/23 06:10:00,6.91,23.64,,,,,
5649,06/06/23 06:20:00,6.95,23.64,,,,,
5650,06/06/23 06:30:00,6.98,23.64,,,,,
5651,06/06/23 06:40:00,7.02,23.64,,,,,
5652,06/06/23 06:50:00,7.13,23.64,,,,,
5653,06/06/23 07:00:00,7.10,23.64,,,,,
5654,06/06/23 07:10:00,7.07,23.64,,,,,
5655,06/06/23 07:20:00,7.10,23.64,,,,,
5656,06/06/23 07:30:00,7.13,23.64,,,,,
5657,06/06/23 07:40:00,7.13,23.64,,,,,
5658,06/06/23 07:50:00,7.07,23.64,,,,,
5659,06/06/23 08:00:00,7.05,23.66,,,,,
5660,06/06/23 08:10:00,7.13,23.66,,,,,
5661,06/06/23 08:20:00,7.18,23.68,,,,,
5662,06/06/23 08:30:00,7.21,23.70,,,,,
5663,06/06/23 08:40:00,7.27,23.70,,,,,
5664,06/06/23 08:50:00,7.25,23.72,,,,,
5665,06/06/23 09:00:00,7.29,23.84,,,,,
5666,06/06/23 09:10:00,7.36,23.84,,,,,
5667,06/06/23 09:20:00,7.55,23.86,,,,,
5668,06/06/23 09:30:00,7.60,23.92,,,,,
5669,06/06/23 09:40:00,7.61,24.06,,,,,
5670,06/06/23 09:50:00,7.81,24.00,,,,,
5671,06/06/23 10:00:00,7.81,24.02,,,,,
5672,06/06/23 10:10:00,7.82,24.02,,,,,
5673,06/06/23 10:20:00,7.79,24.02,,,,,
5674,06/06/23 10:30:00,7.88,24.12,,,,,
5675,06/06/23 10:40:00,8.06,24.08,,,,,
5676,06/06/23 10:50:00,8.21,24.12,,,,,
5677,06/06/23 11:00:00,8.35,24.18,,,,,
5678,06/06/23 11:10:00,8.63,24.32,,,,,
5679,06/06/23 11:20:00,8.58,24.42,,,,,
5680,06/06/23 11:30:00,8.69,24.42,,,,,
5681,06/06/23 11:40:00,8.76,24.42,,,,,
5682,06/06/23 11:50:00,8.77,24.44,,,,,
5683,06/06/23 12:00:00,8.72,24.44,,,,,
5684,06/06/23 12:10:00,8.88,24.58,,,,,
5685,06/06/23 12:20:00,8.91,24.64,,,,,
5686,06/06/23 12:30:00,8.91,24.66,,,,,
5687,06/06/23 12:40:00,9.04,24.62,,,,,
5688,06/06/23 12:50:00,9.03,24.58,,,,,
5689,06/06/23 13:00:00,9.12,24.62,,,,,
5690,06/06/23 13:10:00,9.19,24.66,,,,,
5691,06/06/23 13:20:00,9.21,24.76,,,,,
5692,06/06/23 13:30:00,9.24,24.82,,,,,
5693,06/06/23 13:40:00,9.17,24.86,,,,,
5694,06/06/23 13:50:00,9.18,24.86,,,,,
5695,06/06/23 14:00:00,9.48,24.90,,,,,
5696,06/06/23 14:10:00,9.21,24.90,,,,,
5697,06/06/23 14:20:00,9.10,24.76,,,,,
5698,06/06/23 14:30:00,9.08,24.70,,,,,
5699,06/06/23 14:40:00,9.05,24.68,,,,,
5700,06/06/23 14:50:00,9.03,24.68,,,,,
5701,06/06/23 15:00:00,8.98,24.70,,,,,
5702,06/06/23 15:10:00,9.13,24.76,,,,,
5703,06/06/23 15:20:00,9.12,24.82,,,,,
5704,06/06/23 15:30:00,9.07,24.84,,,,,
5705,06/06/23 15:40:00,8.99,24.80,,,,,
5706,06/06/23 15:50:00,8.91,24.80,,,,,
5707,06/06/23 16:00:00,8.84,24.72,,,,,
5708,06/06/23 16:10:00,8.70,24.60,,,,,
5709,06/06/23 16:20:00,8.64,24.56,,,,,
5710,06/06/23 16:30:00,8.55,24.44,,,,,
5711,06/06/23 16:40:00,8.52,24.36,,,,,
5712,06/06/23 16:50:00,8.44,24.32,,,,,
5713,06/06/23 17:00:00,8.39,24.26,,,,,
5714,06/06/23 17:10:00,8.35,24.22,,,,,
5715,06/06/23 17:20:00,8.26,24.20,,,,,
5716,06/06/23 17:30:00,8.28,24.16,,,,,
5717,06/06/23 17:40:00,8.21,24.16,,,,,
5718,06/06/23 17:50:00,8.12,24.14,,,,,
5719,06/06/23 18:00:00,8.00,24.08,,,,,
5720,06/06/23 18:10:00,7.98,24.04,,,,,
5721,06/06/23 18:20:00,7.98,24.00,,,,,
5722,06/06/23 18:30:00,7.96,23.98,,,,,
5723,06/06/23 18:40:00,7.85,23.92,,,,,
5724,06/06/23 18:50:00,7.72,23.84,,,,,
5725,06/06/23 19:00:00,7.70,23.78,,,,,
5726,06/06/23 19:10:00,7.65,23.68,,,,,
5727,06/06/23 19:20:00,7.57,23.68,,,,,
5728,06/06/23 19:30:00,7.53,23.68,,,,,
5729,06/06/23 19:40:00,7.43,23.64,,,,,
5730,06/06/23 19:50:00,7.39,23.62,,,,,
5731,06/06/23 20:00:00,7.24,23.58,,,,,
5732,06/06/23 20:10:00,7.40,23.56,,,,,
5733,06/06/23 20:20:00,7.37,23.54,,,,,
5734,06/06/23 20:30:00,7.42,23.54,,,,,
5735,06/06/23 20:40:00,7.27,23.52,,,,,
5736,06/06/23 20:50:00,7.28,23.50,,,,,
5737,06/06/23 21:00:00,7.25,23.50,,,,,
5738,06/06/23 21:10:00,7.27,23.48,,,,,
5739,06/06/23 21:20:00,7.24,23.46,,,,,
5740,06/06/23 21:30:00,7.28,23.46,,,,,
5741,06/06/23 21:40:00,7.20,23.46,,,,,
5742,06/06/23 21:50:00,7.28,23.44,,,,,
5743,06/06/23 22:00:00,7.24,23.44,,,,,
5744,06/06/23 22:10:00,7.24,23.44,,,,,
5745,06/06/23 22:20:00,7.32,23.44,,,,,
5746,06/06/23 22:30:00,7.31,23.44,,,,,
5747,06/06/23 22:40:00,7.28,23.46,,,,,
5748,06/06/23 22:50:00,7.32,23.46,,,,,
5749,06/06/23 23:00:00,7.27,23.46,,,,,
5750,06/06/23 23:10:00,7.29,23.48,,,,,
5751,06/06/23 23:20:00,7.34,23.50,,,,,
5752,06/06/23 23:30:00,7.26,23.52,,,,,
5753,06/06/23 23:40:00,7.30,23.52,,,,,
5754,06/06/23 23:50:00,7.29,23.54,,,,,
5755,06/07/23 00:00:00,7.34,23.54,,,,,
5756,06/07/23 00:10:00,7.36,23.56,,,,,
5757,06/07/23 00:20:00,7.28,23.58,,,,,
5758,06/07/23 00:30:00,7.28,23.58,,,,,
5759,06/07/23 00:40:00,7.27,23.58,,,,,
5760,06/07/23 00:50:00,7.23,23.60,,,,,
5761,06/07/23 01:00:00,7.21,23.60,,,,,
5762,06/07/23 01:10:00,7.25,23.60,,,,,
5763,06/07/23 01:20:00,7.30,23.62,,,,,
5764,06/07/23 01:30:00,7.30,23.62,,,,,
5765,06/07/23 01:40:00,7.30,23.62,,,,,
5766,06/07/23 01:50:00,7.29,23.62,,,,,
5767,06/07/23 02:00:00,7.33,23.62,,,,,
5768,06/07/23 02:10:00,7.28,23.64,,,,,
5769,06/07/23 02:20:00,7.24,23.64,,,,,
5770,06/07/23 02:30:00,7.13,23.64,,,,,
5771,06/07/23 02:40:00,7.11,23.64,,,,,
5772,06/07/23 02:50:00,7.06,23.64,,,,,
5773,06/07/23 03:00:00,6.97,23.64,,,,,
5774,06/07/23 03:10:00,6.97,23.64,,,,,
5775,06/07/23 03:20:00,6.96,23.64,,,,,
5776,06/07/23 03:30:00,6.97,23.64,,,,,
5777,06/07/23 03:40:00,6.93,23.64,,,,,
5778,06/07/23 03:50:00,6.95,23.64,,,,,
5779,06/07/23 04:00:00,6.95,23.66,,,,,
5780,06/07/23 04:10:00,6.96,23.66,,,,,
5781,06/07/23 04:20:00,6.97,23.66,,,,,
5782,06/07/23 04:30:00,6.98,23.66,,,,,
5783,06/07/23 04:40:00,7.01,23.66,,,,,
5784,06/07/23 04:50:00,6.96,23.66,,,,,
5785,06/07/23 05:00:00,6.98,23.66,,,,,
5786,06/07/23 05:10:00,6.92,23.66,,,,,
5787,06/07/23 05:20:00,6.93,23.66,,,,,
5788,06/07/23 05:30:00,6.89,23.68,,,,,
5789,06/07/23 05:40:00,6.89,23.68,,,,,
5790,06/07/23 05:50:00,6.88,23.68,,,,,
5791,06/07/23 06:00:00,6.86,23.68,,,,,
5792,06/07/23 06:10:00,6.84,23.68,,,,,
5793,06/07/23 06:20:00,6.84,23.68,,,,,
5794,06/07/23 06:30:00,6.78,23.68,,,,,
5795,06/07/23 06:40:00,6.81,23.70,,,,,
5796,06/07/23 06:50:00,6.88,23.70,,,,,
5797,06/07/23 07:00:00,6.88,23.70,,,,,
5798,06/07/23 07:10:00,6.91,23.70,,,,,
5799,06/07/23 07:20:00,7.12,23.70,,,,,
5800,06/07/23 07:30:00,7.17,23.70,,,,,
5801,06/07/23 07:40:00,7.21,23.70,,,,,
5802,06/07/23 07:50:00,7.26,23.72,,,,,
5803,06/07/23 08:00:00,7.11,23.70,,,,,
5804,06/07/23 08:10:00,7.16,23.72,,,,,
5805,06/07/23 08:20:00,7.28,23.72,,,,,
5806,06/07/23 08:30:00,7.25,23.72,,,,,
5807,06/07/23 08:40:00,7.25,23.74,,,,,
5808,06/07/23 08:50:00,7.40,23.76,,,,,
5809,06/07/23 09:00:00,7.44,23.84,,,,,
5810,06/07/23 09:10:00,7.43,23.84,,,,,
5811,06/07/23 09:20:00,7.64,23.86,,,,,
5812,06/07/23 09:30:00,7.69,23.86,,,,,
5813,06/07/23 09:40:00,7.57,24.02,,,,,
5814,06/07/23 09:50:00,7.70,24.10,,,,,
5815,06/07/23 10:00:00,7.86,24.10,,,,,
5816,06/07/23 10:10:00,7.84,24.02,,,,,
5817,06/07/23 10:20:00,7.88,24.00,,,,,
5818,06/07/23 10:30:00,7.84,24.02,,,,,
5819,06/07/23 10:40:00,7.92,24.00,,,,,
5820,06/07/23 10:50:00,7.96,24.00,,,,,
5821,06/07/23 11:00:00,8.01,24.00,,,,,
5822,06/07/23 11:10:00,8.12,24.06,,,,,
5823,06/07/23 11:20:00,8.06,24.18,,,,,
5824,06/07/23 11:30:00,8.10,24.16,,,,,
5825,06/07/23 11:40:00,8.29,24.20,,,,,
5826,06/07/23 11:50:00,8.28,24.20,,,,,
5827,06/07/23 12:00:00,8.49,24.26,,,,,
5828,06/07/23 12:10:00,8.60,24.44,,,,,
5829,06/07/23 12:20:00,8.74,24.52,,,,,
5830,06/07/23 12:30:00,8.89,24.46,,,,,
5831,06/07/23 12:40:00,8.91,24.52,,,,,
5832,06/07/23 12:50:00,9.04,24.50,,,,,
5833,06/07/23 13:00:00,8.96,24.52,,,,,
5834,06/07/23 13:10:00,9.08,24.56,,,,,
5835,06/07/23 13:20:00,9.15,24.76,,,,,
5836,06/07/23 13:30:00,9.12,24.74,,,,,
5837,06/07/23 13:40:00,9.21,24.80,,,,,
5838,06/07/23 13:50:00,9.08,24.82,,,,,
5839,06/07/23 14:00:00,9.10,24.90,,,,,
5840,06/07/23 14:10:00,9.17,24.88,,,,,
5841,06/07/23 14:20:00,8.92,24.74,,,,,
5842,06/07/23 14:30:00,8.90,24.66,,,,,
5843,06/07/23 14:40:00,8.77,24.64,,,,,
5844,06/07/23 14:50:00,8.83,24.66,,,,,
5845,06/07/23 15:00:00,8.83,24.68,,,,,
5846,06/07/23 15:10:00,9.16,24.72,,,,,
5847,06/07/23 15:20:00,9.02,24.86,,,,,
5848,06/07/23 15:30:00,8.84,24.86,,,,,
5849,06/07/23 15:40:00,8.80,24.76,,,,,
5850,06/07/23 15:50:00,8.80,24.74,,,,,
5851,06/07/23 16:00:00,8.70,24.68,,,,,
5852,06/07/23 16:10:00,8.65,24.64,,,,,
5853,06/07/23 16:20:00,8.68,24.60,,,,,
5854,06/07/23 16:30:00,8.55,24.50,,,,,
5855,06/07/23 16:40:00,8.48,24.42,,,,,
5856,06/07/23 16:50:00,8.36,24.36,,,,,
5857,06/07/23 17:00:00,8.25,24.30,,,,,
5858,06/07/23 17:10:00,8.19,24.22,,,,,
5859,06/07/23 17:20:00,8.16,24.26,,,,,
5860,06/07/23 17:30:00,8.10,24.20,,,,,
5861,06/07/23 17:40:00,8.02,24.12,,,,,
5862,06/07/23 17:50:00,7.69,24.10,,,,,
5863,06/07/23 18:00:00,7.92,24.06,,,,,
5864,06/07/23 18:10:00,7.83,24.04,,,,,
5865,06/07/23 18:20:00,7.76,24.02,,,,,
5866,06/07/23 18:30:00,7.76,23.98,,,,,
5867,06/07/23 18:40:00,7.69,23.96,,,,,
5868,06/07/23 18:50:00,7.69,23.94,,,,,
5869,06/07/23 19:00:00,7.64,23.90,,,,,
5870,06/07/23 19:10:00,7.68,23.88,,,,,
5871,06/07/23 19:20:00,7.62,23.88,,,,,
5872,06/07/23 19:30:00,7.53,23.86,,,,,
5873,06/07/23 19:40:00,7.45,23.82,,,,,
5874,06/07/23 19:50:00,7.54,23.74,,,,,
5875,06/07/23 20:00:00,7.48,23.70,,,,,
5876,06/07/23 20:10:00,7.42,23.68,,,,,
5877,06/07/23 20:20:00,7.29,23.68,,,,,
5878,06/07/23 20:30:00,7.33,23.66,,,,,
5879,06/07/23 20:40:00,7.42,23.62,,,,,
5880,06/07/23 20:50:00,7.39,23.58,,,,,
5881,06/07/23 21:00:00,7.32,23.56,,,,,
5882,06/07/23 21:10:00,7.33,23.54,,,,,
5883,06/07/23 21:20:00,7.32,23.54,,,,,
5884,06/07/23 21:30:00,7.28,23.52,,,,,
5885,06/07/23 21:40:00,7.19,23.50,,,,,
5886,06/07/23 21:50:00,7.29,23.48,,,,,
5887,06/07/23 22:00:00,7.34,23.46,,,,,
5888,06/07/23 22:10:00,7.19,23.46,,,,,
5889,06/07/23 22:20:00,7.11,23.44,,,,,
5890,06/07/23 22:30:00,7.16,23.44,,,,,
5891,06/07/23 22:40:00,7.19,23.42,,,,,
5892,06/07/23 22:50:00,7.24,23.42,,,,,
5893,06/07/23 23:00:00,7.24,23.42,,,,,
5894,06/07/23 23:10:00,7.26,23.40,,,,,
5895,06/07/23 23:20:00,7.23,23.40,,,,,
5896,06/07/23 23:30:00,7.21,23.42,,,,,
5897,06/07/23 23:40:00,7.17,23.42,,,,,
5898,06/07/23 23:50:00,7.19,23.42,,,,,
5899,06/08/23 00:00:00,7.18,23.44,,,,,
5900,06/08/23 00:10:00,7.26,23.44,,,,,
5901,06/08/23 00:20:00,7.26,23.44,,,,,
5902,06/08/23 00:30:00,7.23,23.46,,,,,
5903,06/08/23 00:40:00,7.18,23.46,,,,,
5904,06/08/23 00:50:00,7.19,23.46,,,,,
5905,06/08/23 01:00:00,7.17,23.48,,,,,
5906,06/08/23 01:10:00,7.17,23.48,,,,,
5907,06/08/23 01:20:00,7.09,23.50,,,,,
5908,06/08/23 01:30:00,7.14,23.52,,,,,
5909,06/08/23 01:40:00,7.15,23.52,,,,,
5910,06/08/23 01:50:00,7.12,23.52,,,,,
5911,06/08/23 02:00:00,7.21,23.52,,,,,
5912,06/08/23 02:10:00,7.16,23.54,,,,,
5913,06/08/23 02:20:00,7.24,23.54,,,,,
5914,06/08/23 02:30:00,7.19,23.54,,,,,
5915,06/08/23 02:40:00,7.23,23.54,,,,,
5916,06/08/23 02:50:00,7.18,23.54,,,,,
5917,06/08/23 03:00:00,7.19,23.54,,,,,
5918,06/08/23 03:10:00,7.19,23.56,,,,,
5919,06/08/23 03:20:00,7.20,23.56,,,,,
5920,06/08/23 03:30:00,7.13,23.56,,,,,
5921,06/08/23 03:40:00,7.14,23.56,,,,,
5922,06/08/23 03:50:00,7.06,23.56,,,,,
5923,06/08/23 04:00:00,7.06,23.56,,,,,
5924,06/08/23 04:10:00,7.09,23.56,,,,,
5925,06/08/23 04:20:00,7.06,23.56,,,,,
5926,06/08/23 04:30:00,7.01,23.56,,,,,
5927,06/08/23 04:40:00,6.97,23.56,,,,,
5928,06/08/23 04:50:00,6.98,23.56,,,,,
5929,06/08/23 05:00:00,6.91,23.56,,,,,
5930,06/08/23 05:10:00,6.95,23.56,,,,,
5931,06/08/23 05:20:00,6.95,23.56,,,,,
5932,06/08/23 05:30:00,6.86,23.56,,,,,
5933,06/08/23 05:40:00,6.85,23.56,,,,,
5934,06/08/23 05:50:00,6.90,23.56,,,,,
5935,06/08/23 06:00:00,6.88,23.56,,,,,
5936,06/08/23 06:10:00,6.84,23.56,,,,,
5937,06/08/23 06:20:00,6.91,23.58,,,,,
5938,06/08/23 06:30:00,6.92,23.58,,,,,
5939,06/08/23 06:40:00,6.84,23.58,,,,,
5940,06/08/23 06:50:00,6.89,23.60,,,,,
5941,06/08/23 07:00:00,6.93,23.60,,,,,
5942,06/08/23 07:10:00,6.96,23.60,,,,,
5943,06/08/23 07:20:00,6.90,23.60,,,,,
5944,06/08/23 07:30:00,6.85,23.62,,,,,
5945,06/08/23 07:40:00,6.95,23.64,,,,,
5946,06/08/23 07:50:00,6.95,23.64,,,,,
5947,06/08/23 08:00:00,7.06,23.68,,,,,
5948,06/08/23 08:10:00,7.06,23.68,,,,,
5949,06/08/23 08:20:00,7.13,23.70,,,,,
5950,06/08/23 08:30:00,7.18,23.72,,,,,
5951,06/08/23 08:40:00,7.32,23.74,,,,,
5952,06/08/23 08:50:00,7.32,23.74,,,,,
5953,06/08/23 09:00:00,7.33,23.80,,,,,
5954,06/08/23 09:10:00,7.48,23.76,,,,,
5955,06/08/23 09:20:00,7.56,23.80,,,,,
5956,06/08/23 09:30:00,7.68,23.82,,,,,
5957,06/08/23 09:40:00,7.82,23.96,,,,,
5958,06/08/23 09:50:00,7.83,24.08,,,,,
5959,06/08/23 10:00:00,7.87,24.16,,,,,
5960,06/08/23 10:10:00,8.01,24.04,,,,,
5961,06/08/23 10:20:00,8.08,24.02,,,,,
5962,06/08/23 10:30:00,8.26,24.14,,,,,
5963,06/08/23 10:40:00,8.41,24.18,,,,,
5964,06/08/23 10:50:00,8.58,24.16,,,,,
5965,06/08/23 11:00:00,8.70,24.20,,,,,
5966,06/08/23 11:10:00,8.82,24.36,,,,,
5967,06/08/23 11:20:00,8.96,24.44,,,,,
5968,06/08/23 11:30:00,9.12,24.38,,,,,
5969,06/08/23 11:40:00,9.17,24.38,,,,,
5970,06/08/23 11:50:00,9.29,24.40,,,,,
5971,06/08/23 12:00:00,9.34,24.42,,,,,
5972,06/08/23 12:10:00,9.44,24.52,,,,,
5973,06/08/23 12:20:00,9.59,24.60,,,,,
5974,06/08/23 12:30:00,9.52,24.66,,,,,
5975,06/08/23 12:40:00,9.61,24.58,,,,,
5976,06/08/23 12:50:00,9.75,24.64,,,,,
5977,06/08/23 13:00:00,9.74,24.68,,,,,
5978,06/08/23 13:10:00,9.67,24.72,,,,,
5979,06/08/23 13:20:00,9.61,24.76,,,,,
5980,06/08/23 13:30:00,9.49,24.88,,,,,
5981,06/08/23 13:40:00,9.40,24.86,,,,,
5982,06/08/23 13:50:00,9.49,24.92,,,,,
5983,06/08/23 14:00:00,9.51,25.02,,,,,
5984,06/08/23 14:10:00,9.58,25.00,,,,,
5985,06/08/23 14:20:00,9.43,24.84,,,,,
5986,06/08/23 14:30:00,9.26,24.72,,,,,
5987,06/08/23 14:40:00,9.31,24.74,,,,,
5988,06/08/23 14:50:00,9.30,24.72,,,,,
5989,06/08/23 15:00:00,9.17,24.74,,,,,
5990,06/08/23 15:10:00,9.31,24.82,,,,,
5991,06/08/23 15:20:00,9.23,25.00,,,,,
5992,06/08/23 15:30:00,9.20,25.02,,,,,
5993,06/08/23 15:40:00,9.19,24.94,,,,,
5994,06/08/23 15:50:00,9.09,24.92,,,,,
5995,06/08/23 16:00:00,8.98,24.80,,,,,
5996,06/08/23 16:10:00,8.92,24.78,,,,,
5997,06/08/23 16:20:00,8.88,24.66,,,,,
5998,06/08/23 16:30:00,8.80,24.58,,,,,
5999,06/08/23 16:40:00,8.72,24.56,,,,,
6000,06/08/23 16:50:00,8.75,24.54,,,,,
6001,06/08/23 17:00:00,8.57,24.44,,,,,
6002,06/08/23 17:10:00,8.48,24.42,,,,,
6003,06/08/23 17:20:00,8.42,24.42,,,,,
6004,06/08/23 17:30:00,8.32,24.36,,,,,
6005,06/08/23 17:40:00,8.20,24.30,,,,,
6006,06/08/23 17:50:00,8.10,24.24,,,,,
6007,06/08/23 18:00:00,8.11,24.20,,,,,
6008,06/08/23 18:10:00,8.06,24.16,,,,,
6009,06/08/23 18:20:00,8.01,24.12,,,,,
6010,06/08/23 18:30:00,7.94,24.06,,,,,
6011,06/08/23 18:40:00,7.89,24.04,,,,,
6012,06/08/23 18:50:00,7.83,24.02,,,,,
6013,06/08/23 19:00:00,7.73,24.00,,,,,
6014,06/08/23 19:10:00,7.78,23.96,,,,,
6015,06/08/23 19:20:00,7.79,23.94,,,,,
6016,06/08/23 19:30:00,7.74,23.92,,,,,
6017,06/08/23 19:40:00,7.70,23.90,,,,,
6018,06/08/23 19:50:00,7.66,23.90,,,,,
6019,06/08/23 20:00:00,7.55,23.88,,,,,
6020,06/08/23 20:10:00,7.40,23.84,,,,,
6021,06/08/23 20:20:00,7.42,23.82,,,,,
6022,06/08/23 20:30:00,7.42,23.78,,,,,
6023,06/08/23 20:40:00,7.43,23.76,,,,,
6024,06/08/23 20:50:00,7.42,23.74,,,,,
6025,06/08/23 21:00:00,7.40,23.70,,,,,
6026,06/08/23 21:10:00,7.37,23.70,,,,,
6027,06/08/23 21:20:00,7.26,23.66,,,,,
6028,06/08/23 21:30:00,7.29,23.62,,,,,
6029,06/08/23 21:40:00,7.29,23.58,,,,,
6030,06/08/23 21:50:00,7.26,23.56,,,,,
6031,06/08/23 22:00:00,7.24,23.56,,,,,
6032,06/08/23 22:10:00,7.26,23.54,,,,,
6033,06/08/23 22:20:00,7.21,23.54,,,,,
6034,06/08/23 22:30:00,7.24,23.52,,,,,
6035,06/08/23 22:40:00,7.23,23.50,,,,,
6036,06/08/23 22:50:00,7.25,23.48,,,,,
6037,06/08/23 23:00:00,7.26,23.48,,,,,
6038,06/08/23 23:10:00,7.17,23.48,,,,,
6039,06/08/23 23:20:00,7.17,23.46,,,,,
6040,06/08/23 23:30:00,7.14,23.46,,,,,
6041,06/08/23 23:40:00,7.14,23.44,,,,,
6042,06/08/23 23:50:00,7.07,23.44,,,,,
6043,06/09/23 00:00:00,6.98,23.44,,,,,
6044,06/09/23 00:10:00,6.88,23.44,,,,,
6045,06/09/23 00:20:00,6.74,23.44,,,,,
6046,06/09/23 00:30:00,6.65,23.42,,,,,
6047,06/09/23 00:40:00,6.62,23.42,,,,,
6048,06/09/23 00:50:00,6.64,23.42,,,,,
6049,06/09/23 01:00:00,6.59,23.42,,,,,
6050,06/09/23 01:10:00,6.47,23.40,,,,,
6051,06/09/23 01:20:00,6.52,23.40,,,,,
6052,06/09/23 01:30:00,6.30,23.40,,,,,
6053,06/09/23 01:40:00,6.47,23.40,,,,,
6054,06/09/23 01:50:00,6.48,23.38,,,,,
6055,06/09/23 02:00:00,6.50,23.38,,,,,
6056,06/09/23 02:10:00,6.37,23.38,,,,,
6057,06/09/23 02:20:00,6.34,23.38,,,,,
6058,06/09/23 02:30:00,6.28,23.36,,,,,
6059,06/09/23 02:40:00,6.40,23.36,,,,,
6060,06/09/23 02:50:00,6.44,23.36,,,,,
6061,06/09/23 03:00:00,6.31,23.36,,,,,
6062,06/09/23 03:10:00,6.16,23.36,,,,,
6063,06/09/23 03:20:00,6.15,23.34,,,,,
6064,06/09/23 03:30:00,6.28,23.34,,,,,
6065,06/09/23 03:40:00,6.28,23.34,,,,,
6066,06/09/23 03:50:00,6.32,23.32,,,,,
6067,06/09/23 04:00:00,6.21,23.32,,,,,
6068,06/09/23 04:10:00,6.15,23.32,,,,,
6069,06/09/23 04:20:00,6.16,23.30,,,,,
6070,06/09/23 04:30:00,6.18,23.32,,,,,
6071,06/09/23 04:40:00,6.03,23.30,,,,,
6072,06/09/23 04:50:00,6.07,23.30,,,,,
6073,06/09/23 05:00:00,6.14,23.30,,,,,
6074,06/09/23 05:10:00,6.10,23.28,,,,,
6075,06/09/23 05:20:00,6.22,23.28,,,,,
6076,06/09/23 05:30:00,6.00,23.28,,,,,
6077,06/09/23 05:40:00,5.97,23.28,,,,,
6078,06/09/23 05:50:00,5.90,23.26,,,,,
6079,06/09/23 06:00:00,5.93,23.26,,,,,
6080,06/09/23 06:10:00,5.99,23.26,,,,,
6081,06/09/23 06:20:00,6.02,23.26,,,,,
6082,06/09/23 06:30:00,6.11,23.26,,,,,
6083,06/09/23 06:40:00,6.10,23.26,,,,,
6084,06/09/23 06:50:00,6.06,23.26,,,,,
6085,06/09/23 07:00:00,6.09,23.26,,,,,
6086,06/09/23 07:10:00,6.42,23.26,,,,,
6087,06/09/23 07:20:00,6.40,23.26,,,,,
6088,06/09/23 07:30:00,6.43,23.28,,,,,
6089,06/09/23 07:40:00,6.51,23.30,,,,,
6090,06/09/23 07:50:00,6.56,23.30,,,,,
6091,06/09/23 08:00:00,6.71,23.32,,,,,
6092,06/09/23 08:10:00,6.73,23.30,,,,,
6093,06/09/23 08:20:00,6.76,23.30,,,,,
6094,06/09/23 08:30:00,6.91,23.32,,,,,
6095,06/09/23 08:40:00,6.95,23.32,,,,,
6096,06/09/23 08:50:00,6.92,23.32,,,,,
6097,06/09/23 09:00:00,6.91,23.44,,,,,
6098,06/09/23 09:10:00,7.24,23.44,,,,,
6099,06/09/23 09:20:00,7.27,23.44,,,,,
6100,06/09/23 09:30:00,7.36,23.48,,,,,
6101,06/09/23 09:40:00,7.41,23.54,,,,,
6102,06/09/23 09:50:00,7.55,23.64,,,,,
6103,06/09/23 10:00:00,7.57,23.70,,,,,
6104,06/09/23 10:10:00,7.60,23.66,,,,,
6105,06/09/23 10:20:00,7.69,23.66,,,,,
6106,06/09/23 10:30:00,7.82,23.74,,,,,
6107,06/09/23 10:40:00,7.83,23.72,,,,,
6108,06/09/23 10:50:00,8.02,23.76,,,,,
6109,06/09/23 11:00:00,8.08,23.78,,,,,
6110,06/09/23 11:10:00,8.20,23.92,,,,,
6111,06/09/23 11:20:00,8.32,24.00,,,,,
6112,06/09/23 11:30:00,8.30,23.94,,,,,
6113,06/09/23 11:40:00,8.36,23.88,,,,,
6114,06/09/23 11:50:00,8.41,23.88,,,,,
6115,06/09/23 12:00:00,8.48,23.88,,,,,
6116,06/09/23 12:10:00,8.57,23.96,,,,,
6117,06/09/23 12:20:00,8.63,24.04,,,,,
6118,06/09/23 12:30:00,8.72,24.04,,,,,
6119,06/09/23 12:40:00,8.77,24.00,,,,,
6120,06/09/23 12:50:00,8.85,24.02,,,,,
6121,06/09/23 13:00:00,8.87,24.02,,,,,
6122,06/09/23 13:10:00,8.90,24.04,,,,,
