"Plot Title: 21515403_04112023"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21515403, SEN S/N: 21515403)","Temp, °C (LGR S/N: 21515403, SEN S/N: 21515403)","Coupler Attached (LGR S/N: 21515403)","Coupler Detached (LGR S/N: 21515403)","Host Connected (LGR S/N: 21515403)","Stopped (LGR S/N: 21515403)","End Of File (LGR S/N: 21515403)"
4092,03/09/23 10:50:00,5.77,22.04,,,,,
4093,03/09/23 11:00:00,5.80,22.04,,,,,
4094,03/09/23 11:10:00,5.87,22.06,,,,,
4095,03/09/23 11:20:00,5.76,22.08,,,,,
4096,03/09/23 11:30:00,6.01,22.08,,,,,
4097,03/09/23 11:40:00,6.23,22.08,,,,,
4098,03/09/23 11:50:00,6.18,22.10,,,,,
4099,03/09/23 12:00:00,6.19,22.14,,,,,
4100,03/09/23 12:10:00,6.31,22.16,,,,,
4101,03/09/23 12:20:00,6.20,22.34,,,,,
4102,03/09/23 12:30:00,6.07,22.30,,,,,
4103,03/09/23 12:40:00,6.19,22.40,,,,,
4104,03/09/23 12:50:00,6.37,22.50,,,,,
4105,03/09/23 13:00:00,6.54,22.64,,,,,
4106,03/09/23 13:10:00,6.64,22.66,,,,,
4107,03/09/23 13:20:00,6.69,22.66,,,,,
4108,03/09/23 13:30:00,6.67,22.62,,,,,
4109,03/09/23 13:40:00,6.82,22.78,,,,,
4110,03/09/23 13:50:00,6.85,22.78,,,,,
4111,03/09/23 14:00:00,6.93,22.88,,,,,
4112,03/09/23 14:10:00,7.02,22.84,,,,,
4113,03/09/23 14:20:00,7.05,22.98,,,,,
4114,03/09/23 14:30:00,7.11,22.86,,,,,
4115,03/09/23 14:40:00,7.16,23.02,,,,,
4116,03/09/23 14:50:00,7.35,23.14,,,,,
4117,03/09/23 15:00:00,7.39,23.34,,,,,
4118,03/09/23 15:10:00,7.43,23.34,,,,,
4119,03/09/23 15:20:00,7.43,23.36,,,,,
4120,03/09/23 15:30:00,7.51,23.36,,,,,
4121,03/09/23 15:40:00,7.56,23.38,,,,,
4122,03/09/23 15:50:00,7.61,23.36,,,,,
4123,03/09/23 16:00:00,7.74,22.96,,,,,
4124,03/09/23 16:10:00,7.87,22.88,,,,,
4125,03/09/23 16:20:00,7.72,22.86,,,,,
4126,03/09/23 16:30:00,7.78,22.80,,,,,
4127,03/09/23 16:40:00,7.75,22.76,,,,,
4128,03/09/23 16:50:00,7.75,22.72,,,,,
4129,03/09/23 17:00:00,7.69,22.70,,,,,
4130,03/09/23 17:10:00,7.39,22.70,,,,,
4131,03/09/23 17:20:00,7.23,22.70,,,,,
4132,03/09/23 17:30:00,7.39,22.68,,,,,
4133,03/09/23 17:40:00,7.57,22.64,,,,,
4134,03/09/23 17:50:00,7.47,22.64,,,,,
4135,03/09/23 18:00:00,7.40,22.60,,,,,
4136,03/09/23 18:10:00,7.38,22.56,,,,,
4137,03/09/23 18:20:00,7.26,22.54,,,,,
4138,03/09/23 18:30:00,7.29,22.52,,,,,
4139,03/09/23 18:40:00,7.23,22.50,,,,,
4140,03/09/23 18:50:00,7.18,22.48,,,,,
4141,03/09/23 19:00:00,7.10,22.46,,,,,
4142,03/09/23 19:10:00,7.05,22.44,,,,,
4143,03/09/23 19:20:00,7.01,22.42,,,,,
4144,03/09/23 19:30:00,6.95,22.40,,,,,
4145,03/09/23 19:40:00,6.89,22.40,,,,,
4146,03/09/23 19:50:00,6.81,22.36,,,,,
4147,03/09/23 20:00:00,6.91,22.36,,,,,
4148,03/09/23 20:10:00,6.92,22.34,,,,,
4149,03/09/23 20:20:00,6.83,22.34,,,,,
4150,03/09/23 20:30:00,6.70,22.32,,,,,
4151,03/09/23 20:40:00,6.61,22.30,,,,,
4152,03/09/23 20:50:00,6.55,22.28,,,,,
4153,03/09/23 21:00:00,6.49,22.26,,,,,
4154,03/09/23 21:10:00,6.47,22.24,,,,,
4155,03/09/23 21:20:00,6.45,22.22,,,,,
4156,03/09/23 21:30:00,6.36,22.22,,,,,
4157,03/09/23 21:40:00,6.29,22.20,,,,,
4158,03/09/23 21:50:00,6.36,22.18,,,,,
4159,03/09/23 22:00:00,6.24,22.16,,,,,
4160,03/09/23 22:10:00,6.17,22.14,,,,,
4161,03/09/23 22:20:00,6.11,22.12,,,,,
4162,03/09/23 22:30:00,6.04,22.12,,,,,
4163,03/09/23 22:40:00,5.98,22.10,,,,,
4164,03/09/23 22:50:00,5.92,22.08,,,,,
4165,03/09/23 23:00:00,5.83,22.06,,,,,
4166,03/09/23 23:10:00,5.79,22.04,,,,,
4167,03/09/23 23:20:00,5.92,22.04,,,,,
4168,03/09/23 23:30:00,5.80,22.02,,,,,
4169,03/09/23 23:40:00,5.70,22.02,,,,,
4170,03/09/23 23:50:00,5.68,21.98,,,,,
4171,03/10/23 00:00:00,5.61,21.98,,,,,
4172,03/10/23 00:10:00,5.54,21.98,,,,,
4173,03/10/23 00:20:00,5.54,21.96,,,,,
4174,03/10/23 00:30:00,5.52,21.96,,,,,
4175,03/10/23 00:40:00,5.61,21.94,,,,,
4176,03/10/23 00:50:00,5.52,21.94,,,,,
4177,03/10/23 01:00:00,5.56,21.92,,,,,
4178,03/10/23 01:10:00,5.50,21.92,,,,,
4179,03/10/23 01:20:00,5.36,21.92,,,,,
4180,03/10/23 01:30:00,5.22,21.92,,,,,
4181,03/10/23 01:40:00,5.27,21.92,,,,,
4182,03/10/23 01:50:00,5.40,21.90,,,,,
4183,03/10/23 02:00:00,5.30,21.90,,,,,
4184,03/10/23 02:10:00,5.19,21.90,,,,,
4185,03/10/23 02:20:00,5.26,21.88,,,,,
4186,03/10/23 02:30:00,5.16,21.86,,,,,
4187,03/10/23 02:40:00,5.11,21.86,,,,,
4188,03/10/23 02:50:00,5.05,21.84,,,,,
4189,03/10/23 03:00:00,5.01,21.84,,,,,
4190,03/10/23 03:10:00,5.08,21.84,,,,,
4191,03/10/23 03:20:00,5.21,21.84,,,,,
4192,03/10/23 03:30:00,5.08,21.82,,,,,
4193,03/10/23 03:40:00,5.05,21.82,,,,,
4194,03/10/23 03:50:00,5.19,21.80,,,,,
4195,03/10/23 04:00:00,5.09,21.80,,,,,
4196,03/10/23 04:10:00,4.97,21.78,,,,,
4197,03/10/23 04:20:00,4.90,21.78,,,,,
4198,03/10/23 04:30:00,5.02,21.78,,,,,
4199,03/10/23 04:40:00,4.93,21.78,,,,,
4200,03/10/23 04:50:00,4.87,21.78,,,,,
4201,03/10/23 05:00:00,4.89,21.78,,,,,
4202,03/10/23 05:10:00,4.80,21.76,,,,,
4203,03/10/23 05:20:00,4.81,21.76,,,,,
4204,03/10/23 05:30:00,4.83,21.76,,,,,
4205,03/10/23 05:40:00,4.84,21.76,,,,,
4206,03/10/23 05:50:00,4.82,21.76,,,,,
4207,03/10/23 06:00:00,4.87,21.76,,,,,
4208,03/10/23 06:10:00,4.83,21.74,,,,,
4209,03/10/23 06:20:00,4.89,21.74,,,,,
4210,03/10/23 06:30:00,4.96,21.74,,,,,
4211,03/10/23 06:40:00,4.84,21.74,,,,,
4212,03/10/23 06:50:00,4.78,21.74,,,,,
4213,03/10/23 07:00:00,4.77,21.72,,,,,
4214,03/10/23 07:10:00,4.81,21.74,,,,,
4215,03/10/23 07:20:00,4.73,21.74,,,,,
4216,03/10/23 07:30:00,4.75,21.72,,,,,
4217,03/10/23 07:40:00,4.74,21.72,,,,,
4218,03/10/23 07:50:00,4.79,21.72,,,,,
4219,03/10/23 08:00:00,4.68,21.74,,,,,
4220,03/10/23 08:10:00,4.61,21.74,,,,,
4221,03/10/23 08:20:00,4.63,21.76,,,,,
4222,03/10/23 08:30:00,4.64,21.76,,,,,
4223,03/10/23 08:40:00,4.65,21.78,,,,,
4224,03/10/23 08:50:00,4.73,21.78,,,,,
4225,03/10/23 09:00:00,4.74,21.78,,,,,
4226,03/10/23 09:10:00,5.06,21.78,,,,,
4227,03/10/23 09:20:00,4.96,21.80,,,,,
4228,03/10/23 09:30:00,4.93,21.80,,,,,
4229,03/10/23 09:40:00,5.01,21.82,,,,,
4230,03/10/23 09:50:00,5.08,21.84,,,,,
4231,03/10/23 10:00:00,5.37,21.88,,,,,
4232,03/10/23 10:10:00,5.40,21.92,,,,,
4233,03/10/23 10:20:00,5.46,21.96,,,,,
4234,03/10/23 10:30:00,5.64,21.94,,,,,
4235,03/10/23 10:40:00,5.71,21.94,,,,,
4236,03/10/23 10:50:00,5.84,21.98,,,,,
4237,03/10/23 11:00:00,5.94,21.98,,,,,
4238,03/10/23 11:10:00,5.98,22.00,,,,,
4239,03/10/23 11:20:00,5.93,22.04,,,,,
4240,03/10/23 11:30:00,6.04,22.08,,,,,
4241,03/10/23 11:40:00,6.00,22.12,,,,,
4242,03/10/23 11:50:00,5.83,22.18,,,,,
4243,03/10/23 12:00:00,5.81,22.20,,,,,
4244,03/10/23 12:10:00,5.79,22.20,,,,,
4245,03/10/23 12:20:00,5.90,22.28,,,,,
4246,03/10/23 12:30:00,6.04,22.28,,,,,
4247,03/10/23 12:40:00,6.64,22.34,,,,,
4248,03/10/23 12:50:00,6.77,22.40,,,,,
4249,03/10/23 13:00:00,6.73,22.50,,,,,
4250,03/10/23 13:10:00,6.66,22.48,,,,,
4251,03/10/23 13:20:00,7.01,22.44,,,,,
4252,03/10/23 13:30:00,7.01,22.52,,,,,
4253,03/10/23 13:40:00,7.09,22.54,,,,,
4254,03/10/23 13:50:00,7.18,22.58,,,,,
4255,03/10/23 14:00:00,7.38,22.54,,,,,
4256,03/10/23 14:10:00,7.30,22.58,,,,,
4257,03/10/23 14:20:00,7.30,22.58,,,,,
4258,03/10/23 14:30:00,7.31,22.60,,,,,
4259,03/10/23 14:40:00,7.53,22.60,,,,,
4260,03/10/23 14:50:00,7.61,22.62,,,,,
4261,03/10/23 15:00:00,7.96,22.60,,,,,
4262,03/10/23 15:10:00,7.84,22.62,,,,,
4263,03/10/23 15:20:00,7.89,22.72,,,,,
4264,03/10/23 15:30:00,7.89,22.68,,,,,
4265,03/10/23 15:40:00,8.04,22.76,,,,,
4266,03/10/23 15:50:00,8.22,22.76,,,,,
4267,03/10/23 16:00:00,7.91,22.62,,,,,
4268,03/10/23 16:10:00,7.87,22.58,,,,,
4269,03/10/23 16:20:00,8.02,22.60,,,,,
4270,03/10/23 16:30:00,8.04,22.56,,,,,
4271,03/10/23 16:40:00,7.99,22.52,,,,,
4272,03/10/23 16:50:00,7.85,22.52,,,,,
4273,03/10/23 17:00:00,7.69,22.50,,,,,
4274,03/10/23 17:10:00,7.67,22.50,,,,,
4275,03/10/23 17:20:00,7.60,22.50,,,,,
4276,03/10/23 17:30:00,7.44,22.48,,,,,
4277,03/10/23 17:40:00,7.23,22.48,,,,,
4278,03/10/23 17:50:00,7.47,22.46,,,,,
4279,03/10/23 18:00:00,7.34,22.44,,,,,
4280,03/10/23 18:10:00,7.28,22.42,,,,,
4281,03/10/23 18:20:00,7.38,22.42,,,,,
4282,03/10/23 18:30:00,7.29,22.40,,,,,
4283,03/10/23 18:40:00,7.12,22.38,,,,,
4284,03/10/23 18:50:00,6.97,22.38,,,,,
4285,03/10/23 19:00:00,6.98,22.36,,,,,
4286,03/10/23 19:10:00,7.06,22.36,,,,,
4287,03/10/23 19:20:00,7.00,22.36,,,,,
4288,03/10/23 19:30:00,6.96,22.34,,,,,
4289,03/10/23 19:40:00,6.84,22.34,,,,,
4290,03/10/23 19:50:00,6.74,22.32,,,,,
4291,03/10/23 20:00:00,6.57,22.32,,,,,
4292,03/10/23 20:10:00,6.58,22.30,,,,,
4293,03/10/23 20:20:00,6.54,22.30,,,,,
4294,03/10/23 20:30:00,6.53,22.30,,,,,
4295,03/10/23 20:40:00,6.41,22.30,,,,,
4296,03/10/23 20:50:00,6.40,22.28,,,,,
4297,03/10/23 21:00:00,6.40,22.26,,,,,
4298,03/10/23 21:10:00,6.31,22.26,,,,,
4299,03/10/23 21:20:00,6.32,22.24,,,,,
4300,03/10/23 21:30:00,6.33,22.22,,,,,
4301,03/10/23 21:40:00,6.24,22.22,,,,,
4302,03/10/23 21:50:00,6.17,22.20,,,,,
4303,03/10/23 22:00:00,6.11,22.20,,,,,
4304,03/10/23 22:10:00,6.22,22.18,,,,,
4305,03/10/23 22:20:00,6.14,22.16,,,,,
4306,03/10/23 22:30:00,6.07,22.16,,,,,
4307,03/10/23 22:40:00,6.01,22.16,,,,,
4308,03/10/23 22:50:00,6.04,22.14,,,,,
4309,03/10/23 23:00:00,6.00,22.14,,,,,
4310,03/10/23 23:10:00,5.87,22.12,,,,,
4311,03/10/23 23:20:00,5.86,22.12,,,,,
4312,03/10/23 23:30:00,5.83,22.12,,,,,
4313,03/10/23 23:40:00,5.79,22.10,,,,,
4314,03/10/23 23:50:00,5.76,22.08,,,,,
4315,03/11/23 00:00:00,5.65,22.06,,,,,
4316,03/11/23 00:10:00,5.63,22.06,,,,,
4317,03/11/23 00:20:00,5.56,22.04,,,,,
4318,03/11/23 00:30:00,5.52,22.04,,,,,
4319,03/11/23 00:40:00,5.45,22.04,,,,,
4320,03/11/23 00:50:00,5.39,22.04,,,,,
4321,03/11/23 01:00:00,5.31,22.04,,,,,
4322,03/11/23 01:10:00,5.27,22.04,,,,,
4323,03/11/23 01:20:00,5.27,22.02,,,,,
4324,03/11/23 01:30:00,5.27,22.02,,,,,
4325,03/11/23 01:40:00,5.27,22.02,,,,,
4326,03/11/23 01:50:00,5.27,22.00,,,,,
4327,03/11/23 02:00:00,5.20,22.00,,,,,
4328,03/11/23 02:10:00,5.11,21.98,,,,,
4329,03/11/23 02:20:00,5.19,21.96,,,,,
4330,03/11/23 02:30:00,5.12,21.96,,,,,
4331,03/11/23 02:40:00,5.08,21.94,,,,,
4332,03/11/23 02:50:00,5.05,21.94,,,,,
4333,03/11/23 03:00:00,4.98,21.94,,,,,
4334,03/11/23 03:10:00,4.92,21.92,,,,,
4335,03/11/23 03:20:00,4.89,21.92,,,,,
4336,03/11/23 03:30:00,4.88,21.92,,,,,
4337,03/11/23 03:40:00,4.87,21.90,,,,,
4338,03/11/23 03:50:00,4.89,21.90,,,,,
4339,03/11/23 04:00:00,4.91,21.90,,,,,
4340,03/11/23 04:10:00,4.89,21.90,,,,,
4341,03/11/23 04:20:00,4.87,21.88,,,,,
4342,03/11/23 04:30:00,4.91,21.88,,,,,
4343,03/11/23 04:40:00,4.89,21.88,,,,,
4344,03/11/23 04:50:00,4.85,21.88,,,,,
4345,03/11/23 05:00:00,4.81,21.90,,,,,
4346,03/11/23 05:10:00,4.82,21.90,,,,,
4347,03/11/23 05:20:00,4.80,21.88,,,,,
4348,03/11/23 05:30:00,4.82,21.88,,,,,
4349,03/11/23 05:40:00,4.81,21.88,,,,,
4350,03/11/23 05:50:00,4.89,21.86,,,,,
4351,03/11/23 06:00:00,4.89,21.86,,,,,
4352,03/11/23 06:10:00,4.81,21.86,,,,,
4353,03/11/23 06:20:00,4.87,21.86,,,,,
4354,03/11/23 06:30:00,4.87,21.86,,,,,
4355,03/11/23 06:40:00,4.79,21.86,,,,,
4356,03/11/23 06:50:00,4.75,21.86,,,,,
4357,03/11/23 07:00:00,4.79,21.86,,,,,
4358,03/11/23 07:10:00,4.77,21.86,,,,,
4359,03/11/23 07:20:00,4.80,21.88,,,,,
4360,03/11/23 07:30:00,4.84,21.86,,,,,
4361,03/11/23 07:40:00,4.81,21.86,,,,,
4362,03/11/23 07:50:00,4.80,21.86,,,,,
4363,03/11/23 08:00:00,4.77,21.86,,,,,
4364,03/11/23 08:10:00,4.75,21.86,,,,,
4365,03/11/23 08:20:00,4.80,21.84,,,,,
4366,03/11/23 08:30:00,4.79,21.86,,,,,
4367,03/11/23 08:40:00,4.73,21.86,,,,,
4368,03/11/23 08:50:00,4.68,21.86,,,,,
4369,03/11/23 09:00:00,4.78,21.86,,,,,
4370,03/11/23 09:10:00,4.71,21.88,,,,,
4371,03/11/23 09:20:00,4.66,21.88,,,,,
4372,03/11/23 09:30:00,4.68,21.88,,,,,
4373,03/11/23 09:40:00,4.71,21.88,,,,,
4374,03/11/23 09:50:00,4.79,21.88,,,,,
4375,03/11/23 10:00:00,4.99,21.90,,,,,
4376,03/11/23 10:10:00,4.92,21.92,,,,,
4377,03/11/23 10:20:00,5.12,21.94,,,,,
4378,03/11/23 10:30:00,5.07,21.96,,,,,
4379,03/11/23 10:40:00,5.34,22.00,,,,,
4380,03/11/23 10:50:00,5.25,22.02,,,,,
4381,03/11/23 11:00:00,5.09,22.06,,,,,
4382,03/11/23 11:10:00,5.07,22.12,,,,,
4383,03/11/23 11:20:00,5.75,22.16,,,,,
4384,03/11/23 11:30:00,5.33,22.20,,,,,
4385,03/11/23 11:40:00,5.18,22.22,,,,,
4386,03/11/23 11:50:00,5.16,22.22,,,,,
4387,03/11/23 12:00:00,5.16,22.22,,,,,
4388,03/11/23 12:10:00,5.19,22.24,,,,,
4389,03/11/23 12:20:00,6.08,22.30,,,,,
4390,03/11/23 12:30:00,6.01,22.34,,,,,
4391,03/11/23 12:40:00,6.05,22.54,,,,,
4392,03/11/23 12:50:00,5.95,22.48,,,,,
4393,03/11/23 13:00:00,5.84,22.50,,,,,
4394,03/11/23 13:10:00,5.99,22.50,,,,,
4395,03/11/23 13:20:00,5.96,22.54,,,,,
4396,03/11/23 13:30:00,6.14,22.54,,,,,
4397,03/11/23 13:40:00,6.37,22.58,,,,,
4398,03/11/23 13:50:00,6.28,22.62,,,,,
4399,03/11/23 14:00:00,6.42,22.72,,,,,
4400,03/11/23 14:10:00,6.50,22.74,,,,,
4401,03/11/23 14:20:00,6.46,22.82,,,,,
4402,03/11/23 14:30:00,6.56,22.94,,,,,
4403,03/11/23 14:40:00,6.69,23.26,,,,,
4404,03/11/23 14:50:00,6.66,23.44,,,,,
4405,03/11/23 15:00:00,6.64,23.58,,,,,
4406,03/11/23 15:10:00,6.76,23.60,,,,,
4407,03/11/23 15:20:00,6.75,23.60,,,,,
4408,03/11/23 15:30:00,6.76,23.66,,,,,
4409,03/11/23 15:40:00,6.86,23.66,,,,,
4410,03/11/23 15:50:00,6.82,23.58,,,,,
4411,03/11/23 16:00:00,7.03,23.08,,,,,
4412,03/11/23 16:10:00,7.05,22.98,,,,,
4413,03/11/23 16:20:00,7.05,22.98,,,,,
4414,03/11/23 16:30:00,6.98,22.94,,,,,
4415,03/11/23 16:40:00,7.02,22.92,,,,,
4416,03/11/23 16:50:00,6.96,22.88,,,,,
4417,03/11/23 17:00:00,6.89,22.86,,,,,
4418,03/11/23 17:10:00,6.84,22.84,,,,,
4419,03/11/23 17:20:00,6.76,22.82,,,,,
4420,03/11/23 17:30:00,6.73,22.82,,,,,
4421,03/11/23 17:40:00,6.70,22.80,,,,,
4422,03/11/23 17:50:00,6.66,22.80,,,,,
4423,03/11/23 18:00:00,6.65,22.80,,,,,
4424,03/11/23 18:10:00,6.59,22.78,,,,,
4425,03/11/23 18:20:00,6.53,22.78,,,,,
4426,03/11/23 18:30:00,6.56,22.76,,,,,
4427,03/11/23 18:40:00,6.54,22.76,,,,,
4428,03/11/23 18:50:00,6.42,22.74,,,,,
4429,03/11/23 19:00:00,6.37,22.74,,,,,
4430,03/11/23 19:10:00,6.20,22.74,,,,,
4431,03/11/23 19:20:00,6.17,22.74,,,,,
4432,03/11/23 19:30:00,6.44,22.74,,,,,
4433,03/11/23 19:40:00,6.39,22.72,,,,,
4434,03/11/23 19:50:00,6.33,22.70,,,,,
4435,03/11/23 20:00:00,6.26,22.70,,,,,
4436,03/11/23 20:10:00,6.21,22.68,,,,,
4437,03/11/23 20:20:00,6.19,22.68,,,,,
4438,03/11/23 20:30:00,6.14,22.66,,,,,
4439,03/11/23 20:40:00,6.01,22.66,,,,,
4440,03/11/23 20:50:00,6.08,22.66,,,,,
4441,03/11/23 21:00:00,6.00,22.66,,,,,
4442,03/11/23 21:10:00,6.00,22.64,,,,,
4443,03/11/23 21:20:00,5.99,22.64,,,,,
4444,03/11/23 21:30:00,5.99,22.62,,,,,
4445,03/11/23 21:40:00,5.84,22.62,,,,,
4446,03/11/23 21:50:00,5.80,22.62,,,,,
4447,03/11/23 22:00:00,5.93,22.60,,,,,
4448,03/11/23 22:10:00,5.85,22.60,,,,,
4449,03/11/23 22:20:00,5.74,22.58,,,,,
4450,03/11/23 22:30:00,5.75,22.56,,,,,
4451,03/11/23 22:40:00,5.72,22.54,,,,,
4452,03/11/23 22:50:00,5.77,22.52,,,,,
4453,03/11/23 23:00:00,5.76,22.52,,,,,
4454,03/11/23 23:10:00,5.79,22.50,,,,,
4455,03/11/23 23:20:00,5.75,22.48,,,,,
4456,03/11/23 23:30:00,5.70,22.48,,,,,
4457,03/11/23 23:40:00,5.71,22.46,,,,,
4458,03/11/23 23:50:00,5.65,22.46,,,,,
4459,03/12/23 00:00:00,5.70,22.44,,,,,
4460,03/12/23 00:10:00,5.71,22.42,,,,,
4461,03/12/23 00:20:00,5.67,22.42,,,,,
4462,03/12/23 00:30:00,5.64,22.40,,,,,
4463,03/12/23 00:40:00,5.71,22.40,,,,,
4464,03/12/23 00:50:00,5.76,22.36,,,,,
4465,03/12/23 01:00:00,5.72,22.36,,,,,
4466,03/12/23 01:10:00,5.70,22.34,,,,,
4467,03/12/23 01:20:00,5.65,22.32,,,,,
4468,03/12/23 01:30:00,5.63,22.32,,,,,
4469,03/12/23 01:40:00,5.61,22.32,,,,,
4470,03/12/23 01:50:00,5.64,22.30,,,,,
4471,03/12/23 02:00:00,5.61,22.30,,,,,
4472,03/12/23 02:10:00,5.63,22.30,,,,,
4473,03/12/23 02:20:00,5.61,22.28,,,,,
4474,03/12/23 02:30:00,5.57,22.28,,,,,
4475,03/12/23 02:40:00,5.58,22.26,,,,,
4476,03/12/23 02:50:00,5.49,22.26,,,,,
4477,03/12/23 03:00:00,5.46,22.26,,,,,
4478,03/12/23 03:10:00,5.43,22.26,,,,,
4479,03/12/23 03:20:00,5.52,22.24,,,,,
4480,03/12/23 03:30:00,5.55,22.24,,,,,
4481,03/12/23 03:40:00,5.45,22.24,,,,,
4482,03/12/23 03:50:00,5.44,22.22,,,,,
4483,03/12/23 04:00:00,5.42,22.22,,,,,
4484,03/12/23 04:10:00,5.36,22.22,,,,,
4485,03/12/23 04:20:00,5.34,22.20,,,,,
4486,03/12/23 04:30:00,5.42,22.20,,,,,
4487,03/12/23 04:40:00,5.35,22.20,,,,,
4488,03/12/23 04:50:00,5.38,22.20,,,,,
4489,03/12/23 05:00:00,5.31,22.18,,,,,
4490,03/12/23 05:10:00,5.27,22.18,,,,,
4491,03/12/23 05:20:00,5.24,22.18,,,,,
4492,03/12/23 05:30:00,5.21,22.18,,,,,
4493,03/12/23 05:40:00,5.14,22.18,,,,,
4494,03/12/23 05:50:00,5.19,22.18,,,,,
4495,03/12/23 06:00:00,5.10,22.18,,,,,
4496,03/12/23 06:10:00,5.10,22.18,,,,,
4497,03/12/23 06:20:00,5.21,22.20,,,,,
4498,03/12/23 06:30:00,5.17,22.20,,,,,
4499,03/12/23 06:40:00,5.07,22.20,,,,,
4500,03/12/23 06:50:00,5.07,22.20,,,,,
4501,03/12/23 07:00:00,5.01,22.20,,,,,
4502,03/12/23 07:10:00,4.94,22.20,,,,,
4503,03/12/23 07:20:00,5.05,22.22,,,,,
4504,03/12/23 07:30:00,5.03,22.22,,,,,
4505,03/12/23 07:40:00,4.92,22.22,,,,,
4506,03/12/23 07:50:00,5.06,22.24,,,,,
4507,03/12/23 08:00:00,5.06,22.24,,,,,
4508,03/12/23 08:10:00,5.03,22.24,,,,,
4509,03/12/23 08:20:00,5.14,22.24,,,,,
4510,03/12/23 08:30:00,5.07,22.24,,,,,
4511,03/12/23 08:40:00,5.19,22.26,,,,,
4512,03/12/23 08:50:00,5.16,22.28,,,,,
4513,03/12/23 09:00:00,5.24,22.28,,,,,
4514,03/12/23 09:10:00,5.17,22.28,,,,,
4515,03/12/23 09:20:00,5.15,22.28,,,,,
4516,03/12/23 09:30:00,5.17,22.30,,,,,
4517,03/12/23 09:40:00,5.12,22.30,,,,,
4518,03/12/23 09:50:00,5.19,22.32,,,,,
4519,03/12/23 10:00:00,5.27,22.34,,,,,
4520,03/12/23 10:10:00,5.21,22.36,,,,,
4521,03/12/23 10:20:00,5.09,22.40,,,,,
4522,03/12/23 10:30:00,5.06,22.42,,,,,
4523,03/12/23 10:40:00,5.14,22.44,,,,,
4524,03/12/23 10:50:00,5.30,22.46,,,,,
4525,03/12/23 11:00:00,5.03,22.48,,,,,
4526,03/12/23 11:10:00,5.33,22.50,,,,,
4527,03/12/23 11:20:00,5.36,22.54,,,,,
4528,03/12/23 11:30:00,5.30,22.56,,,,,
4529,03/12/23 11:40:00,5.50,22.60,,,,,
4530,03/12/23 11:50:00,5.44,22.64,,,,,
4531,03/12/23 12:00:00,5.76,22.66,,,,,
4532,03/12/23 12:10:00,5.68,22.70,,,,,
4533,03/12/23 12:20:00,5.68,22.76,,,,,
4534,03/12/23 12:30:00,5.62,22.90,,,,,
4535,03/12/23 12:40:00,5.91,22.98,,,,,
4536,03/12/23 12:50:00,6.10,23.00,,,,,
4537,03/12/23 13:00:00,6.18,23.08,,,,,
4538,03/12/23 13:10:00,6.31,23.10,,,,,
4539,03/12/23 13:20:00,6.35,23.16,,,,,
4540,03/12/23 13:30:00,6.58,23.16,,,,,
4541,03/12/23 13:40:00,6.54,23.32,,,,,
4542,03/12/23 13:50:00,6.66,23.36,,,,,
4543,03/12/23 14:00:00,6.64,23.50,,,,,
4544,03/12/23 14:10:00,6.75,23.54,,,,,
4545,03/12/23 14:20:00,6.79,23.60,,,,,
4546,03/12/23 14:30:00,6.82,23.78,,,,,
4547,03/12/23 14:40:00,6.87,23.92,,,,,
4548,03/12/23 14:50:00,6.88,23.90,,,,,
4549,03/12/23 15:00:00,6.97,24.20,,,,,
4550,03/12/23 15:10:00,7.20,24.14,,,,,
4551,03/12/23 15:20:00,7.21,24.24,,,,,
4552,03/12/23 15:30:00,7.21,24.20,,,,,
4553,03/12/23 15:40:00,7.26,24.20,,,,,
4554,03/12/23 15:50:00,7.20,24.20,,,,,
4555,03/12/23 16:00:00,7.48,23.80,,,,,
4556,03/12/23 16:10:00,7.42,23.74,,,,,
4557,03/12/23 16:20:00,7.39,23.76,,,,,
4558,03/12/23 16:30:00,7.47,23.72,,,,,
4559,03/12/23 16:40:00,7.42,23.70,,,,,
4560,03/12/23 16:50:00,7.46,23.70,,,,,
4561,03/12/23 17:00:00,7.41,23.68,,,,,
4562,03/12/23 17:10:00,7.55,23.68,,,,,
4563,03/12/23 17:20:00,7.48,23.64,,,,,
4564,03/12/23 17:30:00,7.47,23.64,,,,,
4565,03/12/23 17:40:00,7.56,23.62,,,,,
4566,03/12/23 17:50:00,7.48,23.58,,,,,
4567,03/12/23 18:00:00,7.55,23.56,,,,,
4568,03/12/23 18:10:00,7.37,23.54,,,,,
4569,03/12/23 18:20:00,7.30,23.52,,,,,
4570,03/12/23 18:30:00,7.26,23.50,,,,,
4571,03/12/23 18:40:00,7.32,23.48,,,,,
4572,03/12/23 18:50:00,7.24,23.46,,,,,
4573,03/12/23 19:00:00,7.23,23.46,,,,,
4574,03/12/23 19:10:00,7.11,23.44,,,,,
4575,03/12/23 19:20:00,7.19,23.44,,,,,
4576,03/12/23 19:30:00,7.10,23.42,,,,,
4577,03/12/23 19:40:00,7.05,23.42,,,,,
4578,03/12/23 19:50:00,7.05,23.40,,,,,
4579,03/12/23 20:00:00,7.07,23.40,,,,,
4580,03/12/23 20:10:00,6.94,23.38,,,,,
4581,03/12/23 20:20:00,6.86,23.38,,,,,
4582,03/12/23 20:30:00,6.79,23.36,,,,,
4583,03/12/23 20:40:00,6.79,23.36,,,,,
