"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
3680,03/06/23 14:10:00,-0.00,23.96,,,,,
3681,03/06/23 14:20:00,0.01,24.02,,,,,
3682,03/06/23 14:30:00,0.01,24.06,,,,,
3683,03/06/23 14:40:00,-0.00,24.08,,,,,
3684,03/06/23 14:50:00,-0.00,24.04,,,,,
3685,03/06/23 15:00:00,-0.00,23.98,,,,,
3686,03/06/23 15:10:00,-0.00,23.94,,,,,
3687,03/06/23 15:20:00,-0.00,23.92,,,,,
3688,03/06/23 15:30:00,-0.00,23.92,,,,,
3689,03/06/23 15:40:00,-0.00,23.92,,,,,
3690,03/06/23 15:50:00,-0.00,23.90,,,,,
3691,03/06/23 16:00:00,-0.00,23.92,,,,,
3692,03/06/23 16:10:00,-0.00,23.94,,,,,
3693,03/06/23 16:20:00,-0.00,23.96,,,,,
3694,03/06/23 16:30:00,-0.00,23.96,,,,,
3695,03/06/23 16:40:00,-0.00,23.96,,,,,
3696,03/06/23 16:50:00,-0.00,23.98,,,,,
3697,03/06/23 17:00:00,-0.00,23.98,,,,,
3698,03/06/23 17:10:00,-0.00,24.00,,,,,
3699,03/06/23 17:20:00,-0.00,24.02,,,,,
3700,03/06/23 17:30:00,-0.00,24.02,,,,,
3701,03/06/23 17:40:00,-0.00,24.02,,,,,
3702,03/06/23 17:50:00,-0.00,24.04,,,,,
3703,03/06/23 18:00:00,-0.00,24.04,,,,,
3704,03/06/23 18:10:00,-0.00,24.04,,,,,
3705,03/06/23 18:20:00,-0.00,24.04,,,,,
3706,03/06/23 18:30:00,-0.00,24.04,,,,,
3707,03/06/23 18:40:00,-0.00,24.04,,,,,
3708,03/06/23 18:50:00,-0.00,24.02,,,,,
3709,03/06/23 19:00:00,-0.00,24.02,,,,,
3710,03/06/23 19:10:00,-0.00,24.00,,,,,
3711,03/06/23 19:20:00,-0.00,23.98,,,,,
3712,03/06/23 19:30:00,-0.00,23.98,,,,,
3713,03/06/23 19:40:00,-0.00,23.96,,,,,
3714,03/06/23 19:50:00,-0.00,23.96,,,,,
3715,03/06/23 20:00:00,-0.00,23.94,,,,,
3716,03/06/23 20:10:00,-0.00,23.92,,,,,
3717,03/06/23 20:20:00,-0.00,23.90,,,,,
3718,03/06/23 20:30:00,-0.00,23.88,,,,,
3719,03/06/23 20:40:00,-0.00,23.88,,,,,
3720,03/06/23 20:50:00,-0.00,23.86,,,,,
3721,03/06/23 21:00:00,-0.00,23.84,,,,,
3722,03/06/23 21:10:00,-0.00,23.84,,,,,
3723,03/06/23 21:20:00,-0.00,23.82,,,,,
3724,03/06/23 21:30:00,-0.00,23.82,,,,,
3725,03/06/23 21:40:00,-0.00,23.80,,,,,
3726,03/06/23 21:50:00,-0.00,23.80,,,,,
3727,03/06/23 22:00:00,-0.00,23.78,,,,,
3728,03/06/23 22:10:00,-0.00,23.76,,,,,
3729,03/06/23 22:20:00,-0.00,23.74,,,,,
3730,03/06/23 22:30:00,-0.00,23.74,,,,,
3731,03/06/23 22:40:00,-0.00,23.72,,,,,
3732,03/06/23 22:50:00,-0.00,23.70,,,,,
3733,03/06/23 23:00:00,-0.00,23.68,,,,,
3734,03/06/23 23:10:00,-0.00,23.66,,,,,
3735,03/06/23 23:20:00,-0.00,23.64,,,,,
3736,03/06/23 23:30:00,-0.00,23.64,,,,,
3737,03/06/23 23:40:00,-0.00,23.62,,,,,
3738,03/06/23 23:50:00,-0.00,23.60,,,,,
3739,03/07/23 00:00:00,-0.00,23.58,,,,,
3740,03/07/23 00:10:00,-0.00,23.58,,,,,
3741,03/07/23 00:20:00,-0.00,23.56,,,,,
3742,03/07/23 00:30:00,-0.01,23.52,,,,,
3743,03/07/23 00:40:00,-0.01,23.50,,,,,
3744,03/07/23 00:50:00,-0.00,23.48,,,,,
3745,03/07/23 01:00:00,-0.01,23.48,,,,,
3746,03/07/23 01:10:00,-0.01,23.46,,,,,
3747,03/07/23 01:20:00,-0.00,23.44,,,,,
3748,03/07/23 01:30:00,-0.01,23.42,,,,,
3749,03/07/23 01:40:00,-0.01,23.40,,,,,
3750,03/07/23 01:50:00,-0.00,23.38,,,,,
3751,03/07/23 02:00:00,-0.01,23.36,,,,,
3752,03/07/23 02:10:00,-0.01,23.34,,,,,
3753,03/07/23 02:20:00,-0.01,23.32,,,,,
3754,03/07/23 02:30:00,-0.01,23.30,,,,,
3755,03/07/23 02:40:00,-0.01,23.28,,,,,
3756,03/07/23 02:50:00,-0.01,23.28,,,,,
3757,03/07/23 03:00:00,-0.01,23.26,,,,,
3758,03/07/23 03:10:00,-0.01,23.24,,,,,
3759,03/07/23 03:20:00,-0.01,23.24,,,,,
3760,03/07/23 03:30:00,-0.01,23.22,,,,,
3761,03/07/23 03:40:00,-0.01,23.20,,,,,
3762,03/07/23 03:50:00,-0.01,23.18,,,,,
3763,03/07/23 04:00:00,-0.01,23.18,,,,,
3764,03/07/23 04:10:00,-0.01,23.16,,,,,
3765,03/07/23 04:20:00,-0.01,23.16,,,,,
3766,03/07/23 04:30:00,-0.00,23.14,,,,,
3767,03/07/23 04:40:00,-0.00,23.14,,,,,
3768,03/07/23 04:50:00,-0.01,23.12,,,,,
3769,03/07/23 05:00:00,-0.01,23.10,,,,,
3770,03/07/23 05:10:00,-0.01,23.10,,,,,
3771,03/07/23 05:20:00,-0.01,23.10,,,,,
3772,03/07/23 05:30:00,-0.01,23.08,,,,,
3773,03/07/23 05:40:00,-0.01,23.08,,,,,
3774,03/07/23 05:50:00,-0.01,23.06,,,,,
3775,03/07/23 06:00:00,-0.01,23.06,,,,,
3776,03/07/23 06:10:00,-0.01,23.04,,,,,
3777,03/07/23 06:20:00,-0.01,23.04,,,,,
3778,03/07/23 06:30:00,-0.01,23.02,,,,,
3779,03/07/23 06:40:00,-0.01,23.00,,,,,
3780,03/07/23 06:50:00,-0.00,23.00,,,,,
3781,03/07/23 07:00:00,-0.00,22.98,,,,,
3782,03/07/23 07:10:00,-0.01,22.98,,,,,
3783,03/07/23 07:20:00,-0.01,22.96,,,,,
3784,03/07/23 07:30:00,-0.01,22.96,,,,,
3785,03/07/23 07:40:00,-0.01,22.94,,,,,
3786,03/07/23 07:50:00,-0.01,22.94,,,,,
3787,03/07/23 08:00:00,-0.01,22.92,,,,,
3788,03/07/23 08:10:00,-0.01,22.92,,,,,
3789,03/07/23 08:20:00,-0.01,22.92,,,,,
3790,03/07/23 08:30:00,-0.01,22.90,,,,,
3791,03/07/23 08:40:00,-0.01,22.90,,,,,
3792,03/07/23 08:50:00,-0.01,22.88,,,,,
3793,03/07/23 09:00:00,-0.01,22.88,,,,,
3794,03/07/23 09:10:00,-0.01,22.88,,,,,
3795,03/07/23 09:20:00,-0.01,22.88,,,,,
3796,03/07/23 09:30:00,-0.01,22.86,,,,,
3797,03/07/23 09:40:00,-0.01,22.88,,,,,
3798,03/07/23 09:50:00,-0.01,22.86,,,,,
3799,03/07/23 10:00:00,-0.01,22.86,,,,,
3800,03/07/23 10:10:00,-0.01,22.84,,,,,
3801,03/07/23 10:20:00,-0.01,22.84,,,,,
3802,03/07/23 10:30:00,-0.01,22.82,,,,,
3803,03/07/23 10:40:00,-0.01,22.82,,,,,
3804,03/07/23 10:50:00,-0.01,22.84,,,,,
3805,03/07/23 11:00:00,-0.01,22.86,,,,,
3806,03/07/23 11:10:00,-0.01,22.88,,,,,
3807,03/07/23 11:20:00,-0.01,22.90,,,,,
3808,03/07/23 11:30:00,-0.01,22.90,,,,,
3809,03/07/23 11:40:00,-0.01,22.90,,,,,
3810,03/07/23 11:50:00,-0.01,22.94,,,,,
3811,03/07/23 12:00:00,-0.01,22.98,,,,,
3812,03/07/23 12:10:00,-0.01,22.98,,,,,
3813,03/07/23 12:20:00,-0.01,23.00,,,,,
3814,03/07/23 12:30:00,-0.01,23.02,,,,,
3815,03/07/23 12:40:00,-0.01,23.04,,,,,
3816,03/07/23 12:50:00,-0.01,23.06,,,,,
3817,03/07/23 13:00:00,-0.01,23.10,,,,,
3818,03/07/23 13:10:00,-0.01,23.12,,,,,
3819,03/07/23 13:20:00,-0.01,23.12,,,,,
3820,03/07/23 13:30:00,-0.01,23.14,,,,,
3821,03/07/23 13:40:00,-0.01,23.16,,,,,
3822,03/07/23 13:50:00,-0.00,23.24,,,,,
3823,03/07/23 14:00:00,-0.00,23.40,,,,,
3824,03/07/23 14:10:00,-0.00,23.50,,,,,
3825,03/07/23 14:20:00,-0.00,23.56,,,,,
3826,03/07/23 14:30:00,-0.00,23.66,,,,,
3827,03/07/23 14:40:00,-0.00,23.66,,,,,
3828,03/07/23 14:50:00,-0.01,23.58,,,,,
3829,03/07/23 15:00:00,-0.01,23.50,,,,,
3830,03/07/23 15:10:00,-0.01,23.46,,,,,
3831,03/07/23 15:20:00,-0.01,23.46,,,,,
3832,03/07/23 15:30:00,-0.01,23.44,,,,,
3833,03/07/23 15:40:00,-0.01,23.44,,,,,
3834,03/07/23 15:50:00,-0.01,23.42,,,,,
3835,03/07/23 16:00:00,-0.00,23.42,,,,,
3836,03/07/23 16:10:00,-0.00,23.44,,,,,
3837,03/07/23 16:20:00,-0.00,23.46,,,,,
3838,03/07/23 16:30:00,-0.00,23.46,,,,,
3839,03/07/23 16:40:00,-0.00,23.46,,,,,
3840,03/07/23 16:50:00,-0.00,23.46,,,,,
3841,03/07/23 17:00:00,-0.00,23.48,,,,,
3842,03/07/23 17:10:00,-0.00,23.48,,,,,
3843,03/07/23 17:20:00,-0.00,23.48,,,,,
3844,03/07/23 17:30:00,-0.00,23.50,,,,,
3845,03/07/23 17:40:00,-0.00,23.50,,,,,
3846,03/07/23 17:50:00,-0.00,23.50,,,,,
3847,03/07/23 18:00:00,-0.00,23.50,,,,,
3848,03/07/23 18:10:00,-0.00,23.50,,,,,
3849,03/07/23 18:20:00,-0.00,23.50,,,,,
3850,03/07/23 18:30:00,-0.00,23.50,,,,,
3851,03/07/23 18:40:00,-0.00,23.50,,,,,
3852,03/07/23 18:50:00,-0.00,23.50,,,,,
3853,03/07/23 19:00:00,-0.00,23.50,,,,,
3854,03/07/23 19:10:00,-0.01,23.48,,,,,
3855,03/07/23 19:20:00,-0.00,23.48,,,,,
3856,03/07/23 19:30:00,-0.01,23.46,,,,,
3857,03/07/23 19:40:00,-0.01,23.44,,,,,
3858,03/07/23 19:50:00,-0.01,23.42,,,,,
3859,03/07/23 20:00:00,-0.01,23.42,,,,,
3860,03/07/23 20:10:00,-0.01,23.40,,,,,
3861,03/07/23 20:20:00,-0.01,23.36,,,,,
3862,03/07/23 20:30:00,-0.01,23.36,,,,,
3863,03/07/23 20:40:00,-0.01,23.34,,,,,
3864,03/07/23 20:50:00,-0.01,23.32,,,,,
3865,03/07/23 21:00:00,-0.01,23.30,,,,,
3866,03/07/23 21:10:00,-0.01,23.28,,,,,
3867,03/07/23 21:20:00,-0.01,23.26,,,,,
3868,03/07/23 21:30:00,-0.01,23.26,,,,,
3869,03/07/23 21:40:00,-0.01,23.24,,,,,
3870,03/07/23 21:50:00,-0.01,23.22,,,,,
3871,03/07/23 22:00:00,-0.01,23.20,,,,,
3872,03/07/23 22:10:00,-0.01,23.18,,,,,
3873,03/07/23 22:20:00,-0.01,23.18,,,,,
3874,03/07/23 22:30:00,-0.01,23.16,,,,,
3875,03/07/23 22:40:00,-0.01,23.14,,,,,
3876,03/07/23 22:50:00,-0.01,23.12,,,,,
3877,03/07/23 23:00:00,-0.01,23.10,,,,,
3878,03/07/23 23:10:00,-0.01,23.10,,,,,
3879,03/07/23 23:20:00,-0.01,23.08,,,,,
3880,03/07/23 23:30:00,-0.01,23.06,,,,,
3881,03/07/23 23:40:00,-0.01,23.06,,,,,
3882,03/07/23 23:50:00,-0.01,23.04,,,,,
3883,03/08/23 00:00:00,-0.01,23.04,,,,,
3884,03/08/23 00:10:00,-0.01,23.02,,,,,
3885,03/08/23 00:20:00,-0.01,23.00,,,,,
3886,03/08/23 00:30:00,-0.01,23.00,,,,,
3887,03/08/23 00:40:00,-0.00,22.98,,,,,
3888,03/08/23 00:50:00,-0.01,22.98,,,,,
3889,03/08/23 01:00:00,-0.01,22.94,,,,,
3890,03/08/23 01:10:00,-0.01,22.94,,,,,
3891,03/08/23 01:20:00,0.01,22.92,,,,,
3892,03/08/23 01:30:00,-0.01,22.90,,,,,
3893,03/08/23 01:40:00,-0.00,22.88,,,,,
3894,03/08/23 01:50:00,0.08,22.86,,,,,
3895,03/08/23 02:00:00,0.04,22.84,,,,,
3896,03/08/23 02:10:00,0.03,22.82,,,,,
3897,03/08/23 02:20:00,-0.01,22.80,,,,,
3898,03/08/23 02:30:00,-0.00,22.80,,,,,
3899,03/08/23 02:40:00,-0.00,22.78,,,,,
3900,03/08/23 02:50:00,-0.00,22.76,,,,,
3901,03/08/23 03:00:00,-0.01,22.74,,,,,
3902,03/08/23 03:10:00,-0.01,22.74,,,,,
3903,03/08/23 03:20:00,-0.01,22.72,,,,,
3904,03/08/23 03:30:00,-0.01,22.70,,,,,
3905,03/08/23 03:40:00,-0.01,22.70,,,,,
3906,03/08/23 03:50:00,-0.01,22.68,,,,,
3907,03/08/23 04:00:00,-0.00,22.66,,,,,
3908,03/08/23 04:10:00,-0.01,22.66,,,,,
3909,03/08/23 04:20:00,-0.00,22.64,,,,,
3910,03/08/23 04:30:00,0.01,22.64,,,,,
3911,03/08/23 04:40:00,-0.01,22.62,,,,,
3912,03/08/23 04:50:00,-0.01,22.62,,,,,
3913,03/08/23 05:00:00,-0.01,22.62,,,,,
3914,03/08/23 05:10:00,-0.01,22.60,,,,,
3915,03/08/23 05:20:00,-0.01,22.60,,,,,
3916,03/08/23 05:30:00,-0.01,22.58,,,,,
3917,03/08/23 05:40:00,-0.01,22.58,,,,,
3918,03/08/23 05:50:00,-0.01,22.58,,,,,
3919,03/08/23 06:00:00,-0.01,22.58,,,,,
3920,03/08/23 06:10:00,-0.01,22.56,,,,,
3921,03/08/23 06:20:00,-0.01,22.54,,,,,
3922,03/08/23 06:30:00,-0.01,22.54,,,,,
3923,03/08/23 06:40:00,-0.01,22.52,,,,,
3924,03/08/23 06:50:00,-0.01,22.52,,,,,
3925,03/08/23 07:00:00,-0.01,22.50,,,,,
3926,03/08/23 07:10:00,-0.01,22.50,,,,,
3927,03/08/23 07:20:00,-0.01,22.48,,,,,
3928,03/08/23 07:30:00,-0.00,22.48,,,,,
3929,03/08/23 07:40:00,-0.01,22.48,,,,,
3930,03/08/23 07:50:00,-0.01,22.46,,,,,
3931,03/08/23 08:00:00,-0.01,22.46,,,,,
3932,03/08/23 08:10:00,-0.01,22.46,,,,,
3933,03/08/23 08:20:00,-0.01,22.44,,,,,
3934,03/08/23 08:30:00,-0.01,22.44,,,,,
3935,03/08/23 08:40:00,-0.01,22.46,,,,,
3936,03/08/23 08:50:00,-0.01,22.46,,,,,
3937,03/08/23 09:00:00,-0.01,22.46,,,,,
3938,03/08/23 09:10:00,-0.01,22.48,,,,,
3939,03/08/23 09:20:00,-0.01,22.48,,,,,
3940,03/08/23 09:30:00,-0.01,22.48,,,,,
3941,03/08/23 09:40:00,-0.01,22.50,,,,,
3942,03/08/23 09:50:00,-0.01,22.50,,,,,
3943,03/08/23 10:00:00,-0.01,22.50,,,,,
3944,03/08/23 10:10:00,-0.01,22.50,,,,,
3945,03/08/23 10:20:00,-0.01,22.52,,,,,
3946,03/08/23 10:30:00,-0.01,22.54,,,,,
3947,03/08/23 10:40:00,-0.01,22.54,,,,,
3948,03/08/23 10:50:00,-0.01,22.58,,,,,
3949,03/08/23 11:00:00,-0.01,22.60,,,,,
3950,03/08/23 11:10:00,-0.01,22.62,,,,,
3951,03/08/23 11:20:00,-0.01,22.66,,,,,
3952,03/08/23 11:30:00,-0.01,22.70,,,,,
3953,03/08/23 11:40:00,-0.01,22.72,,,,,
3954,03/08/23 11:50:00,-0.01,22.74,,,,,
3955,03/08/23 12:00:00,-0.01,22.76,,,,,
3956,03/08/23 12:10:00,-0.01,22.78,,,,,
3957,03/08/23 12:20:00,-0.01,22.80,,,,,
3958,03/08/23 12:30:00,-0.01,22.80,,,,,
3959,03/08/23 12:40:00,-0.00,22.84,,,,,
3960,03/08/23 12:50:00,-0.00,22.88,,,,,
3961,03/08/23 13:00:00,-0.01,22.90,,,,,
3962,03/08/23 13:10:00,-0.00,22.98,,,,,
3963,03/08/23 13:20:00,-0.00,23.10,,,,,
3964,03/08/23 13:30:00,-0.00,23.22,,,,,
3965,03/08/23 13:40:00,-0.00,23.20,,,,,
3966,03/08/23 13:50:00,-0.00,23.16,,,,,
3967,03/08/23 14:00:00,-0.00,23.18,,,,,
3968,03/08/23 14:10:00,-0.00,23.24,,,,,
3969,03/08/23 14:20:00,-0.00,23.34,,,,,
3970,03/08/23 14:30:00,-0.00,23.40,,,,,
3971,03/08/23 14:40:00,-0.00,23.44,,,,,
3972,03/08/23 14:50:00,-0.01,23.40,,,,,
3973,03/08/23 15:00:00,-0.00,23.30,,,,,
3974,03/08/23 15:10:00,-0.01,23.22,,,,,
3975,03/08/23 15:20:00,-0.01,23.20,,,,,
3976,03/08/23 15:30:00,-0.01,23.18,,,,,
3977,03/08/23 15:40:00,-0.01,23.16,,,,,
3978,03/08/23 15:50:00,-0.00,23.14,,,,,
3979,03/08/23 16:00:00,-0.01,23.12,,,,,
3980,03/08/23 16:10:00,-0.01,23.12,,,,,
3981,03/08/23 16:20:00,-0.01,23.12,,,,,
3982,03/08/23 16:30:00,-0.01,23.10,,,,,
3983,03/08/23 16:40:00,-0.00,23.10,,,,,
3984,03/08/23 16:50:00,-0.01,23.10,,,,,
3985,03/08/23 17:00:00,-0.01,23.08,,,,,
3986,03/08/23 17:10:00,-0.01,23.08,,,,,
3987,03/08/23 17:20:00,-0.01,23.08,,,,,
3988,03/08/23 17:30:00,-0.01,23.08,,,,,
3989,03/08/23 17:40:00,-0.01,23.06,,,,,
3990,03/08/23 17:50:00,-0.01,23.06,,,,,
3991,03/08/23 18:00:00,-0.01,23.04,,,,,
3992,03/08/23 18:10:00,-0.01,23.04,,,,,
3993,03/08/23 18:20:00,-0.01,23.02,,,,,
3994,03/08/23 18:30:00,-0.01,23.02,,,,,
3995,03/08/23 18:40:00,-0.01,23.00,,,,,
3996,03/08/23 18:50:00,-0.01,22.98,,,,,
3997,03/08/23 19:00:00,-0.01,22.98,,,,,
3998,03/08/23 19:10:00,-0.01,22.96,,,,,
3999,03/08/23 19:20:00,-0.01,22.94,,,,,
4000,03/08/23 19:30:00,-0.01,22.92,,,,,
4001,03/08/23 19:40:00,-0.01,22.88,,,,,
4002,03/08/23 19:50:00,-0.01,22.86,,,,,
4003,03/08/23 20:00:00,-0.01,22.84,,,,,
4004,03/08/23 20:10:00,-0.01,22.82,,,,,
4005,03/08/23 20:20:00,-0.01,22.80,,,,,
4006,03/08/23 20:30:00,-0.01,22.78,,,,,
4007,03/08/23 20:40:00,-0.01,22.76,,,,,
4008,03/08/23 20:50:00,-0.01,22.74,,,,,
4009,03/08/23 21:00:00,-0.01,22.72,,,,,
4010,03/08/23 21:10:00,-0.01,22.70,,,,,
4011,03/08/23 21:20:00,-0.01,22.70,,,,,
4012,03/08/23 21:30:00,-0.01,22.68,,,,,
4013,03/08/23 21:40:00,-0.01,22.66,,,,,
4014,03/08/23 21:50:00,-0.01,22.62,,,,,
4015,03/08/23 22:00:00,-0.01,22.62,,,,,
4016,03/08/23 22:10:00,-0.01,22.60,,,,,
4017,03/08/23 22:20:00,-0.01,22.58,,,,,
4018,03/08/23 22:30:00,-0.01,22.56,,,,,
4019,03/08/23 22:40:00,-0.01,22.54,,,,,
4020,03/08/23 22:50:00,-0.01,22.52,,,,,
4021,03/08/23 23:00:00,-0.01,22.50,,,,,
4022,03/08/23 23:10:00,-0.01,22.48,,,,,
4023,03/08/23 23:20:00,-0.01,22.46,,,,,
4024,03/08/23 23:30:00,-0.01,22.44,,,,,
4025,03/08/23 23:40:00,-0.01,22.44,,,,,
4026,03/08/23 23:50:00,-0.01,22.40,,,,,
4027,03/09/23 00:00:00,-0.01,22.40,,,,,
4028,03/09/23 00:10:00,-0.01,22.38,,,,,
4029,03/09/23 00:20:00,-0.01,22.36,,,,,
4030,03/09/23 00:30:00,-0.01,22.34,,,,,
4031,03/09/23 00:40:00,-0.01,22.32,,,,,
4032,03/09/23 00:50:00,-0.01,22.32,,,,,
4033,03/09/23 01:00:00,-0.01,22.30,,,,,
4034,03/09/23 01:10:00,-0.01,22.28,,,,,
4035,03/09/23 01:20:00,-0.01,22.26,,,,,
4036,03/09/23 01:30:00,-0.01,22.24,,,,,
4037,03/09/23 01:40:00,-0.01,22.22,,,,,
4038,03/09/23 01:50:00,-0.01,22.20,,,,,
4039,03/09/23 02:00:00,-0.01,22.20,,,,,
4040,03/09/23 02:10:00,-0.01,22.18,,,,,
4041,03/09/23 02:20:00,-0.01,22.16,,,,,
4042,03/09/23 02:30:00,-0.01,22.16,,,,,
4043,03/09/23 02:40:00,-0.01,22.14,,,,,
4044,03/09/23 02:50:00,-0.01,22.12,,,,,
4045,03/09/23 03:00:00,-0.01,22.10,,,,,
4046,03/09/23 03:10:00,-0.01,22.08,,,,,
4047,03/09/23 03:20:00,-0.01,22.06,,,,,
4048,03/09/23 03:30:00,-0.01,22.04,,,,,
4049,03/09/23 03:40:00,-0.01,22.02,,,,,
4050,03/09/23 03:50:00,-0.01,22.02,,,,,
4051,03/09/23 04:00:00,-0.01,22.02,,,,,
4052,03/09/23 04:10:00,-0.01,22.00,,,,,
4053,03/09/23 04:20:00,-0.01,21.98,,,,,
4054,03/09/23 04:30:00,-0.01,21.98,,,,,
4055,03/09/23 04:40:00,-0.01,21.96,,,,,
4056,03/09/23 04:50:00,-0.01,21.96,,,,,
4057,03/09/23 05:00:00,-0.01,21.94,,,,,
4058,03/09/23 05:10:00,-0.01,21.92,,,,,
4059,03/09/23 05:20:00,-0.01,21.92,,,,,
4060,03/09/23 05:30:00,-0.01,21.92,,,,,
4061,03/09/23 05:40:00,-0.01,21.90,,,,,
4062,03/09/23 05:50:00,-0.01,21.90,,,,,
4063,03/09/23 06:00:00,-0.01,21.88,,,,,
4064,03/09/23 06:10:00,-0.01,21.88,,,,,
4065,03/09/23 06:20:00,-0.01,21.88,,,,,
4066,03/09/23 06:30:00,-0.01,21.84,,,,,
4067,03/09/23 06:40:00,-0.01,21.84,,,,,
4068,03/09/23 06:50:00,-0.01,21.82,,,,,
4069,03/09/23 07:00:00,-0.01,21.82,,,,,
4070,03/09/23 07:10:00,-0.01,21.82,,,,,
4071,03/09/23 07:20:00,-0.01,21.82,,,,,
4072,03/09/23 07:30:00,-0.01,21.80,,,,,
4073,03/09/23 07:40:00,-0.01,21.80,,,,,
4074,03/09/23 07:50:00,-0.01,21.80,,,,,
4075,03/09/23 08:00:00,-0.01,21.78,,,,,
4076,03/09/23 08:10:00,-0.01,21.80,,,,,
4077,03/09/23 08:20:00,-0.01,21.80,,,,,
4078,03/09/23 08:30:00,-0.01,21.80,,,,,
4079,03/09/23 08:40:00,-0.01,21.80,,,,,
4080,03/09/23 08:50:00,-0.01,21.82,,,,,
4081,03/09/23 09:00:00,-0.01,21.82,,,,,
4082,03/09/23 09:10:00,-0.01,21.84,,,,,
4083,03/09/23 09:20:00,-0.01,21.84,,,,,
4084,03/09/23 09:30:00,-0.01,21.86,,,,,
4085,03/09/23 09:40:00,-0.01,21.88,,,,,
4086,03/09/23 09:50:00,-0.01,21.90,,,,,
4087,03/09/23 10:00:00,-0.01,21.92,,,,,
4088,03/09/23 10:10:00,-0.01,21.94,,,,,
4089,03/09/23 10:20:00,-0.01,21.96,,,,,
4090,03/09/23 10:30:00,-0.01,22.00,,,,,
4091,03/09/23 10:40:00,-0.01,22.04,,,,,
4092,03/09/23 10:50:00,-0.01,22.06,,,,,
4093,03/09/23 11:00:00,-0.01,22.10,,,,,
4094,03/09/23 11:10:00,-0.01,22.14,,,,,
4095,03/09/23 11:20:00,-0.01,22.22,,,,,
4096,03/09/23 11:30:00,-0.01,22.28,,,,,
4097,03/09/23 11:40:00,-0.01,22.32,,,,,
4098,03/09/23 11:50:00,-0.01,22.34,,,,,
4099,03/09/23 12:00:00,-0.01,22.38,,,,,
4100,03/09/23 12:10:00,-0.01,22.38,,,,,
4101,03/09/23 12:20:00,-0.01,22.40,,,,,
4102,03/09/23 12:30:00,-0.01,22.42,,,,,
4103,03/09/23 12:40:00,-0.01,22.46,,,,,
4104,03/09/23 12:50:00,-0.01,22.54,,,,,
4105,03/09/23 13:00:00,-0.01,22.60,,,,,
4106,03/09/23 13:10:00,-0.01,22.64,,,,,
4107,03/09/23 13:20:00,-0.00,22.72,,,,,
4108,03/09/23 13:30:00,-0.00,22.86,,,,,
4109,03/09/23 13:40:00,-0.00,22.98,,,,,
4110,03/09/23 13:50:00,-0.00,23.08,,,,,
4111,03/09/23 14:00:00,-0.00,23.14,,,,,
4112,03/09/23 14:10:00,-0.00,23.14,,,,,
4113,03/09/23 14:20:00,-0.00,23.12,,,,,
4114,03/09/23 14:30:00,-0.00,23.16,,,,,
4115,03/09/23 14:40:00,-0.00,23.20,,,,,
4116,03/09/23 14:50:00,-0.00,23.22,,,,,
4117,03/09/23 15:00:00,-0.01,23.12,,,,,
4118,03/09/23 15:10:00,-0.01,23.06,,,,,
4119,03/09/23 15:20:00,-0.00,23.04,,,,,
4120,03/09/23 15:30:00,-0.01,23.02,,,,,
4121,03/09/23 15:40:00,-0.00,23.00,,,,,
4122,03/09/23 15:50:00,-0.00,23.00,,,,,
4123,03/09/23 16:00:00,-0.01,22.98,,,,,
4124,03/09/23 16:10:00,-0.01,22.98,,,,,
4125,03/09/23 16:20:00,-0.00,22.98,,,,,
4126,03/09/23 16:30:00,-0.00,22.98,,,,,
4127,03/09/23 16:40:00,-0.01,22.98,,,,,
4128,03/09/23 16:50:00,-0.01,22.98,,,,,
4129,03/09/23 17:00:00,-0.01,22.98,,,,,
4130,03/09/23 17:10:00,-0.01,22.98,,,,,
4131,03/09/23 17:20:00,-0.01,22.98,,,,,
4132,03/09/23 17:30:00,-0.01,22.96,,,,,
4133,03/09/23 17:40:00,-0.01,22.96,,,,,
4134,03/09/23 17:50:00,-0.01,22.94,,,,,
4135,03/09/23 18:00:00,-0.01,22.94,,,,,
4136,03/09/23 18:10:00,-0.01,22.94,,,,,
4137,03/09/23 18:20:00,-0.01,22.92,,,,,
4138,03/09/23 18:30:00,-0.01,22.92,,,,,
4139,03/09/23 18:40:00,-0.01,22.90,,,,,
4140,03/09/23 18:50:00,-0.01,22.88,,,,,
4141,03/09/23 19:00:00,-0.01,22.86,,,,,
4142,03/09/23 19:10:00,-0.01,22.84,,,,,
4143,03/09/23 19:20:00,-0.01,22.84,,,,,
4144,03/09/23 19:30:00,-0.01,22.82,,,,,
4145,03/09/23 19:40:00,-0.01,22.80,,,,,
4146,03/09/23 19:50:00,-0.01,22.78,,,,,
4147,03/09/23 20:00:00,-0.01,22.78,,,,,
4148,03/09/23 20:10:00,-0.01,22.76,,,,,
4149,03/09/23 20:20:00,-0.01,22.74,,,,,
4150,03/09/23 20:30:00,-0.01,22.74,,,,,
4151,03/09/23 20:40:00,-0.01,22.72,,,,,
4152,03/09/23 20:50:00,-0.01,22.70,,,,,
4153,03/09/23 21:00:00,-0.01,22.68,,,,,
4154,03/09/23 21:10:00,-0.01,22.66,,,,,
4155,03/09/23 21:20:00,-0.01,22.64,,,,,
